,amplitude,c_-1,c_0,c_1
358,(0.41572927982920416+0j),(0.13722868274554187+0.13140599100567055j),(-0.03622405409819174+0.3359557595535826j),(-0.21849474580745176+0.7267411637576796j)
359,(0.44983457614662103+0j),(0.8645890781643214-0.26840046167664944j),(0.07125336192085616+0.08152218932319892j),(-0.1449292581503382+0.13837218421537442j)
360,(0.05259811336267749+0j),(-0.336733461547902-0.20539829058719342j),(-0.8954791515655565+0.12547810844744897j),(0.03540102910460197-0.16372112265190908j)
361,(-0.331699535734575+0j),(-0.0808656979434908+0.4412591261544016j),(0.3381590674469031+0.23067530170038242j),(0.1246669410178928+0.7397619807786113j)
362,(0.6297817545255403+0j),(0.008187857425349415-0.2550688706166586j),(-0.670830792622618+0.44435104871483344j),(-0.3315310654031278-0.2674779082047128j)
363,(-0.373337513412708+0j),(-0.060691987048550444-0.13217512092904926j),(-0.24323709565575638-0.7135402766287422j),(0.27270374380147244-0.033002659921015635j)
364,(0.18808135810881843+0j),(0.3162116235835889+0.2470026168436937j),(-0.1302173232013982+0.6030667481303128j),(0.3979536724083093-0.3380220272953486j)
365,(-0.050284091714189155+0j),(-0.3649712967488718+0.03074886152872868j),(0.4642948260730836-0.3202459209843533j),(0.5765874692823092-0.15485511885765896j)
366,(-0.42449161687122816+0j),(0.2143097369298578-0.5082596576558651j),(0.261909524439332-0.7428668552816642j),(-0.3993804543824595+0.42753566378589813j)
367,(-0.0520463693603993+0j),(-0.08215271221923975+0.5339100784326807j),(0.03945983266649389-0.289591508854282j),(-0.09130480528619714-0.16081255095807964j)
368,(0.3677371962159892+0j),(-0.1386666341423029+0.42012444358558104j),(-0.38773263131326463-0.4686992424203653j),(-0.4269311428112265+0.3513902699242678j)
369,(-0.01465808587553799+0j),(0.08090239754653214+0.2722340447541164j),(-0.4773259930524556+0.8682796452094471j),(0.36596685996249556-0.20703164487191988j)
370,(-0.416502264462415+0j),(-0.4429379478655197+0.04875476511844719j),(-0.3919329893596338-0.5687255315506327j),(0.17764743245629222+0.41034869515442496j)
371,(-0.03560758197431115+0j),(-0.13054496820932698+0.43715041413969524j),(-0.494229147568267+0.44361713065538894j),(0.2829738928118406-0.2625031593967382j)
372,(0.38092836106465167+0j),(0.28899154572481156+0.12577295727485083j),(0.2573009586462024+0.8954838384301479j),(0.1242935283425832-0.04906588457579281j)
373,(-0.4663583845159459+0j),(-0.09405232736839442-0.09750338509119821j),(0.021582425260886384+0.7698648633073198j),(-0.02004795645475821-0.45838751212767737j)
374,(-0.5296580476620644+0j),(-0.39384156326315206-0.53287636486757j),(0.47456265419724175+0.5693101957137175j),(0.3543025267377604+0.19939755389569003j)
375,(-0.017199507583526397+0j),(-0.15766652239673112-0.1077420569984624j),(-0.40956148482161575+0.14417726441976542j),(0.3096091968915846-0.29783675112197405j)
376,(-0.5542906439712079+0j),(0.1580944156082168-0.2667210890337697j),(-0.6877922079969597-0.0013537867222574995j),(-0.18597740928603368-0.19949345485785636j)
377,(0.04322757337900007+0j),(-0.22412428357276795+0.03576902131800576j),(0.8273761625645053+0.260431240309678j),(0.16658545013972498-0.0625442668378606j)
378,(0.2840940971816698+0j),(-0.27854683688683707-0.3766051954717685j),(0.4459335060806435-0.7522005122434291j),(-0.34899449072149524-0.20947963313365509j)
379,(-0.3647911536190068+0j),(0.23060642044839993+0.09297945879733764j),(-0.4400645584375917-0.8251786187019067j),(0.12634090822356445-0.05787463558921642j)
380,(-0.38274724859527964+0j),(0.15865210538319502-0.22053013548638228j),(-0.7421020357142301-0.7439012684207081j),(0.1199443557209521-0.32260916712809823j)
381,(0.5557367220751394+0j),(0.3248493721291187-0.006031354434681349j),(-0.5032365955390086-0.5940732711031147j),(-0.03716061012815325-0.4430596274913679j)
382,(-0.279117779942895+0j),(0.5702801097276429+0.07628703910258641j),(-0.4825800388181295-0.05617644815645854j),(-0.07430232238232634-0.15759276376667794j)
383,(0.4627061318100758+0j),(0.3406496678346043-0.370222437101889j),(0.02439106724447926-0.30093468647675903j),(-0.26327949822401986-0.23176062168777523j)
384,(0.20477273225356654+0j),(-0.38388284558844565+0.07229754523832055j),(-0.6211020636756949-0.5174787586428453j),(0.028023162881720284+0.29906894657647004j)
385,(-0.08560258358490774+0j),(-0.7906646944295014+0.3152478503709114j),(-0.2524298757552372-0.09620776855250657j),(-0.0009386721125099855+0.15186892190534235j)
386,(-0.15280321138721237+0j),(0.1440767048443669+0.1658308221504164j),(-0.12473440217572662+0.8532839592037751j),(-0.00736507303836707-0.10545006253970261j)
387,(0.6498397504132561+0j),(0.24220098756703118+0.290223295019711j),(0.6356367697755245+0.2549528757468873j),(-0.6273846659098875-0.21953872976813116j)
388,(-0.21363486413839178+0j),(-0.20635396272933765+0.414589979187037j),(-0.42322480773981513+0.11086569396243601j),(0.7148111509248732-0.11648388114616283j)
389,(0.7826756359000244+0j),(-0.36537705695330447+0.02695112493349111j),(0.8366603863168206-0.23623897730458687j),(0.4822701046106706+0.18244590362492824j)
390,(-0.009604766217152116+0j),(0.03371516647408421+0.045427685127997885j),(0.06908387841255935+0.87521698272009j),(-0.023742093575187667+0.40907404281431464j)
391,(-0.172739851708043+0j),(0.10562167640873366-0.10318738887976095j),(0.3742275848910024-0.6988771539392948j),(-0.040597544130423824+0.18556981227072653j)
392,(-0.30624421034487187+0j),(0.1436251767661021+0.08763401706136417j),(-0.14963482746164702+0.6144862436427748j),(-0.051074677561055964-0.47703469082059563j)
393,(0.059495340271845276+0j),(-0.252626290148596+0.13215180868694978j),(-0.16898317262400742-0.8976711294467538j),(-0.12782998334566628+0.1524273677569149j)
394,(0.5226139143628498+0j),(0.7066403151029093+0.10139655201512315j),(0.4387170584580281-0.07156657537650463j),(-0.2085112595334267+0.2522430656139256j)
395,(0.642252977824884+0j),(-0.2608414413717193+0.057859622242279536j),(0.6150331735518806+0.29939909934013925j),(0.21277967543306633+0.22797098126932058j)
396,(0.47752465266311783+0j),(0.014050251614224879+0.170230939361022j),(0.8112667020409184+0.3911741074255108j),(-0.166050286254308+0.13386766603510672j)
397,(-0.38107864563902716+0j),(-0.029680202743992544+0.1544957032004068j),(0.7309143755512639+0.31500258370183476j),(-0.043230556344666625+0.3190231491799302j)
398,(0.07927981881773138+0j),(0.17603141460415256-0.19144181386292514j),(0.3576813160291707-0.48861378364685504j),(-0.24354366571778108+0.4288382387320963j)
399,(0.2204743149248996+0j),(0.2375691111129487+0.42426159251646245j),(0.42885176637680483-0.6039128070008924j),(0.28335091045644684+0.007215444893907601j)
400,(-0.36339075340712074+0j),(0.07421815869341689+0.3054023220889685j),(-0.12255392165209139-0.7300866279236926j),(0.1377210464096711-0.381368767001051j)
401,(0.5343563952269891+0j),(0.33428292155096584-0.04018782843477445j),(0.36379276199039146+0.5797384463221941j),(-0.1528799544746268-0.034659308933705044j)
402,(0.21679199561640322+0j),(-0.2484572919827097-0.43681947646886976j),(0.7059858757997052+0.4671656082220484j),(0.5083300957876287+0.08966210240347529j)
403,(0.4428825907543603+0j),(-0.4858576316521185+0.652845628116908j),(-0.18029429295343632-0.3709967603859498j),(-0.29526883440230334+0.09139850038693528j)
404,(0.17831641982152854+0j),(-0.4533477828222896+0.06359594124924284j),(0.22145997733578154+0.489480964576966j),(-0.6312687604974622+0.03708957676569757j)
405,(0.4922148730774063+0j),(0.05835634309636986-0.121065930006508j),(0.8132672922503221-0.17063303986949238j),(0.03877180568240268-0.053520606692913836j)
406,(-0.07559752343372983+0j),(-0.5725821878894622-0.9358990644026377j),(0.3638975243974614+0.17862346080528924j),(0.212611782547175-0.09941264747514353j)
407,(0.5589975558241458+0j),(0.6306691509130566+0.37599303507584014j),(0.29444913028643827-0.1438046846660858j),(-0.1960696319306388-0.08821385709570898j)
408,(-0.4140519541069385+0j),(0.8546893252860999-0.23643396106117792j),(0.3255566468240894+0.12021943495518037j),(0.15651814707771922-0.3054820815714603j)
409,(0.6161633177618983+0j),(0.12504722002013294+0.3886971362647872j),(-0.4857668884831946+0.3940222040538474j),(0.28918702288166204+0.26029694707337936j)
410,(0.143178831926551+0j),(0.10751264987895931-0.3085592583139811j),(-0.7654373968713091-0.2878181080409416j),(-0.012408548769151592-0.26741079512467664j)
411,(0.4709650144471627+0j),(0.16300402430783806-0.684374042274977j),(-0.5758732539123258+0.34723800160119694j),(-0.3981912617983504-0.1931687828758457j)
412,(0.21454390048002248+0j),(-0.11783219735140962-0.007867534487419003j),(-0.5376531230180576+0.4598177299032963j),(0.22731316299463836-0.420679716856648j)
413,(0.11069045904847513+0j),(-0.15688687405609364+0.3186572616305896j),(-0.22007643988114645+0.06597205705408687j),(-0.6440010810950394-0.2776863168176183j)
414,(0.08180364336286419+0j),(-0.504274739907598-0.33611734296384743j),(0.44780859031003895-0.8405398864179296j),(-0.11723048861063029-0.08482086036979948j)
415,(-0.0035393374410265443+0j),(-0.014015294126526145+0.2420163731351198j),(0.34904872289269107+0.7022716502189179j),(0.03168961885952391+0.23891379139820557j)
416,(-0.5789900928235338+0j),(0.005421462317960146+0.0639735489169672j),(0.5409976277974817-0.7113805956599237j),(0.16535732813076948-0.03574827333784064j)
417,(-0.7183137644685448+0j),(-0.1399620286671414+0.266388065418606j),(0.3813986866215184+0.823391336722705j),(-0.06070901141216482-0.34173365061797434j)
418,(-0.04766453386582256+0j),(0.22757256034447618+0.423105772213029j),(0.1088761635619882-0.5509978002449305j),(0.5362519950720701-0.19391257186133493j)
419,(-0.21253184751061682+0j),(-0.13258143027449418-0.10885604130635157j),(-0.3877297091559603-0.8324051991850452j),(0.07254361035489151-0.145701718221755j)
420,(0.4010342145372443+0j),(-0.05202798092046084-0.143004165751284j),(0.2386897009357117+0.07895397461306078j),(0.40255030716002566-0.6230032877047967j)
421,(0.10837976643324032+0j),(-0.1799420792370608+0.16925545701101324j),(0.8601792768958492-0.0972222725041268j),(0.3312536040684715+0.24549894818227777j)
422,(0.36179817363459593+0j),(0.05158600737039851+0.012098917805775489j),(-0.04661989540950495+0.1876208466944962j),(-1.206133710998786+0.11236668110580661j)
423,(0.03699801998368471+0j),(0.002468693387212284-0.3772008457011676j),(-1.0679937339070547-0.30457352917556685j),(0.0628338127509148-0.2419069725524588j)
424,(0.1805714626911471+0j),(0.12330120981375081+0.25103832804721826j),(-0.6562865659112136-0.7140329294288881j),(0.15173962737123414+0.2531023970094797j)
425,(-0.33444424812933415+0j),(0.023849009961219775+0.718937726561435j),(-0.3696267219474808+0.09747498276781155j),(-0.012253670477019678-0.07246469077653138j)
426,(-0.301935984604339+0j),(-0.24151236969894285+0.03528246799839711j),(0.3916465726215581-0.644839977095602j),(0.317607110012171+0.2944761103076549j)
427,(0.45701697666039187+0j),(-0.12118840754433573-0.013207375950130024j),(-0.0686057136053442+1.0903063876987864j),(0.1471392354481503-0.05924091012848917j)
428,(-0.24126518814771425+0j),(0.013094992970509894-0.22918421278784137j),(-0.43526598485516943-0.10025618493200186j),(0.22191217200052651-0.5381547498046361j)
429,(0.12579745793414113+0j),(0.03867343368833064+0.16059691025315387j),(-0.40028844685263604+0.7322294465370396j),(0.25443213144041904+0.119944227839541j)
430,(-0.025458539083915377+0j),(-0.2375027920065419-0.2504844924010441j),(-0.5666400860360441+0.440809225517242j),(-0.07755730877902677-0.3106994564354124j)
431,(-0.6958021995575886+0j),(-0.1524575815372397+0.29400799021119767j),(0.2694552141253508+0.6328717450495047j),(-0.4390276533369025+0.21008523916642147j)
432,(0.37619467669827167+0j),(-0.041489133963011876+0.12788534998581336j),(0.8764929364320355-0.05488498453321969j),(0.2942747399281049+0.0015105970268788627j)
433,(0.3910875398865417+0j),(-0.3491862645615076-0.17335713953434317j),(0.5836884312139909+0.5463405945981482j),(0.3532316797393287+0.17339887653481675j)
434,(0.08397441536759387+0j),(-0.17319583804825503-0.1507822942630121j),(-0.25145953279604194+0.031902804926911194j),(-0.16479326131206068-0.456774045606908j)
435,(-0.29815410194703473+0j),(-0.012457012669017102+0.2017456501989207j),(0.22387541881895007+0.8365053455197462j),(-0.4541119359639781-0.4066126548275709j)
436,(-0.06329708780306642+0j),(0.4223062258840701+0.32315694491319014j),(0.45307636445647165+0.06834891510585991j),(-0.11757657771008645+0.11865915706373198j)
437,(0.10377838671370071+0j),(0.05688572794158127+0.3935650340883321j),(-0.5851851736590138-0.4008830634576166j),(-0.28565216556745743-0.19009242533448298j)
438,(0.38281865216163924+0j),(0.049713970172703785+0.09948769667807501j),(-0.5695153563071672-0.3242633901845948j),(-0.4794690316893845-0.21092749249061313j)
439,(-0.3517110883192537+0j),(0.23522587751179197+0.18355294015308352j),(0.6519840127205874-0.15034398177730157j),(0.0951448859214372+0.06700127955557768j)
440,(0.12717243732519104+0j),(0.14806255551077158-0.2254621857185084j),(0.5427573686288166+0.21030541390101734j),(0.24974981981066263+0.25490850652433766j)
441,(-0.07002526381334936+0j),(0.2701615992774513-0.12711678637331025j),(0.5981508012180116+0.6156279088045744j),(-0.14947796247128955-0.5603209696927454j)
442,(0.13605578224137163+0j),(-0.22314088030325085-0.11063694902192824j),(-0.6990434416001825+0.2626800206557794j),(0.04629496856893289-0.05373953616203875j)
443,(0.49838074685527656+0j),(-0.33805387379689833-0.057670813130721595j),(0.676559608252017+0.2847860674418459j),(0.41958398331588753+0.2018160783902692j)
444,(-0.18302047131354116+0j),(-0.31616724237105126-0.15559239049803575j),(0.49449743198779095-0.30547228237895785j),(-0.13576694357089297-0.5237024493306621j)
445,(-0.557336744361996+0j),(0.006312176045093376-0.5657712284378865j),(0.30680239926897246+0.5734421274101787j),(0.3853730477011803-0.20677091380911472j)
446,(-0.029801006342344505+0j),(0.18136319217438063+0.008683351692287844j),(0.21607877810707093+0.466669576775929j),(-0.3762502061912105-0.7538297339586406j)
447,(-0.5994311163595285+0j),(-0.25989919013618823+0.14154172941135895j),(0.11492673990654516+0.09263473749635577j),(-0.8429061180016308-0.3268422626882336j)
448,(-0.30748875385681673+0j),(-0.4568726155535666+0.023184892631158402j),(0.5873670291815551+0.04818011671874506j),(0.3674418721345357+0.0013445574731973386j)
449,(-0.09931212583137328+0j),(-0.17717819865917242-0.346948555204469j),(-0.06284363063083594+0.651629159865378j),(-0.3062951771033452+0.21054735795589716j)
450,(0.1658908514078005+0j),(0.24377703091469322-0.18789655006218448j),(0.034970421539004426-0.541842870293472j),(-0.22180063758825305-0.034855048217556396j)
451,(0.6442652932419709+0j),(-0.4134892331166439+0.23598214870143105j),(-0.2074892571479875-0.16469379991820482j),(0.11300120829273805+0.020881392573952606j)
452,(0.19168173748462913+0j),(0.09201978145665778-0.42584270601726987j),(-0.7492491860748776+0.35083331664133977j),(-0.467182078492843+0.04004303418449129j)
453,(0.609926428504572+0j),(-0.19973929958907555-0.8008248484954951j),(-0.05424508253469014+0.031422036432355874j),(-0.11766119694766912+0.14919193025770855j)
454,(0.6450039540177284+0j),(0.2106778698868001+0.23982180648304363j),(-0.9170522510135198+0.30183009135166317j),(0.110848659550979+0.011520807464180535j)
455,(0.4355630048517207+0j),(0.24571785735793641-0.42688939566070705j),(-0.6064751914753852-0.415568071314048j),(0.06960617464073458-0.2158489261505368j)
456,(0.5005068314852386+0j),(-0.22751754852907097-0.2622510692647834j),(0.40615849003874593+0.4026226289118461j),(0.23572416779851751+0.29613184955807614j)
457,(-0.57413917790329+0j),(0.03833456277415792+0.4093880429504473j),(0.5278159337177311+1.0825568073135792j),(0.034030924523490595-0.33395264174584505j)
458,(0.8304091158092515+0j),(0.2697991761919423-0.15432239995819455j),(0.25988881151485793-0.5122641094218644j),(-0.4831841914208036+0.35887370974360894j)
459,(-0.18442094477276738+0j),(-0.08934039679278348-0.12538264784585834j),(-0.9484085814276921-0.13120255145213838j),(0.3259104854744398-0.16063291113777037j)
460,(-0.07099237409970827+0j),(0.047406257044306815+0.40857731978859985j),(-0.46534962359139925-0.5433575620980238j),(-0.024447692513795666-0.21427550496287967j)
461,(-0.31045002201113614+0j),(0.015411894807957294+0.1411957554138889j),(-0.4460064791140797-0.9227563781228313j),(0.04366084718557095-0.30197602709492954j)
462,(0.06866230980624141+0j),(-0.5956360073887956+0.14336291692454145j),(-0.37451118191117094+0.031767607556258695j),(0.4030462576716566-0.12955236134634848j)
463,(-0.403692257702345+0j),(-0.10677014575357374-0.2504322927784556j),(-1.0075664941442846-0.0273488199588848j),(-0.07213105130124542-0.15244627519721937j)
464,(-0.6476055429856044+0j),(0.09795962481992453-0.5009285934378607j),(0.7714501190542893-0.029486778835065425j),(-0.24334904987462913-0.4879554078665438j)
465,(0.3604249119922597+0j),(-0.08063844475941526-0.23740528521351517j),(0.08453841333507059+0.8277310430801061j),(-0.29500984684467696-0.2369095091068684j)
466,(0.10048859614897027+0j),(0.1513413180716869-0.18983321869582578j),(-0.8244885826356871+0.17966757927520505j),(-0.13768823384468+0.46104682595382174j)
467,(0.46530740383591196+0j),(-0.109936730084571-0.14740719201722668j),(-0.7801848353254925+0.5328961190883742j),(0.12391045288695693-0.22507081279662763j)
468,(0.4852662276223984+0j),(0.3899069014926351+0.4237712913079655j),(0.4920939330141675-0.062203264478916165j),(0.26204300346004844+0.13422886065746284j)
469,(-0.5047091691372056+0j),(-0.14420674364312785-0.08517243340180737j),(-0.14943902560001787-0.3742629073248872j),(0.2957021366774576+0.1105745899527717j)
470,(-0.09794870493162944+0j),(0.17190844751620113+0.32054403930863945j),(-0.6528195272104739+0.16999553184258892j),(0.32474402105390837+0.16703450849760454j)
471,(0.16514270811327172+0j),(0.48547270224733463-0.1421542889377883j),(0.5634620518648038+0.8004179353293324j),(0.10529121659465623-0.1285508925349163j)
472,(-0.29844060351977714+0j),(-0.031990345998279705-0.011423818688195031j),(0.7131025227779069+0.4612637898824232j),(-0.08579564921503335-0.23172961463642405j)
473,(-0.06735864890597076+0j),(0.20260948257164646+0.05258612606491348j),(-0.31805963173706225-0.10120456410293623j),(0.6624288915651139-0.1467331549476263j)
474,(0.28189096704381483+0j),(-0.11371877630555771-0.17897159936145154j),(-0.26193674649518967+0.03582571529194087j),(0.6621165610282922-0.4965088418277841j)
475,(0.28461886207300585+0j),(0.24102925291520594-0.03566198906397533j),(-0.476093931270603-0.5945559337545302j),(0.3744416766207447-0.16897469921003477j)
476,(-0.3494137076932275+0j),(-0.22271791918610762+0.018450967628112363j),(-0.4489050487978776+0.6383084958952j),(-0.09343243351903645-0.5003023911643076j)
477,(0.28124867273549775+0j),(0.45628578276161186-0.46752821637261466j),(-0.010471538639961447+0.3934359513002216j),(0.4633538857357682-0.2270791766836801j)
478,(0.37731332583400545+0j),(0.27291070739293316-0.143836432334118j),(0.8797089599981047+0.5173451975110845j),(0.036089962294223635-0.36357603478946593j)
479,(-0.108326275993261+0j),(0.051122259377446855+0.04884738191226428j),(0.7438937041483084+0.0687901472070871j),(-0.4902355927918561-0.006177442007558764j)
480,(0.1096734844540696+0j),(0.09099257608467279+0.0642956951483164j),(-0.41502711108388085+0.6656873887015057j),(0.17752808714757873+0.32102483754376165j)
481,(-0.45583739677481605+0j),(0.28628357374691465-0.19621139874168494j),(-0.05627252574801475+0.8333747292216139j),(-0.10696002708683439+0.0378129733552706j)
482,(-0.6720573165169212+0j),(0.009330546997610073+0.2987717151306399j),(0.008633662006885576+0.48473134917088884j),(-0.11254231390824043-0.5394657131710405j)
483,(-0.1664952051700011+0j),(0.24700687961838858+0.07230941166193038j),(0.42244056725513957+0.04466783207904888j),(-0.6426250189790571-0.05913393233269551j)
484,(0.22344364638365166+0j),(0.27012858236359133-0.25075403481560177j),(-0.6738287008557352+0.49534786788594815j),(-0.15624528122162265+0.3912229292891771j)
485,(0.4753431657442885+0j),(0.29944858162443017-0.26908187428835656j),(0.9477790506406638+0.27012234256495393j),(-0.018468450753412566-0.2507856513688442j)
486,(0.3948536884748212+0j),(0.2077617176071409+0.27760322877017873j),(0.5757855126038102+0.5176986353020021j),(-0.411847018104055+0.14133837516432318j)
487,(0.666262920454867+0j),(-0.5718155587539485+0.2066263893062174j),(0.5053013362845035-0.6115388688256728j),(0.34491212923146214-0.06439300685314575j)
488,(-0.5015821765980384+0j),(0.22630272866162612-0.017123316585672677j),(-0.8780213350900764+0.07018889687541241j),(-0.003776723490673057-0.08674792442437457j)
489,(-0.23192112690041483+0j),(0.1610164682508194-0.243138700461063j),(0.5413215728829606-0.29296256382137237j),(-0.41370232855065314-0.08369934665473193j)
490,(0.9223432051310105+0j),(0.1922446651418211+0.04170745095702047j),(-0.19985412855161966+0.17528557760727115j),(0.40353628851071066-0.43257469729954245j)
491,(0.7504137940360937+0j),(0.16100597291939628-0.7159603789923534j),(-0.3224313026627943-0.36674270883302357j),(0.23960475999941006+0.05402497907794471j)
492,(-0.06649296321578033+0j),(0.2662611745742782+0.21636167806815426j),(0.5879417177280424-0.5231377291041281j),(0.4613657806958537+0.18008407928642492j)
493,(0.7018037793728417+0j),(-0.28741614660377185+0.3209013829803798j),(0.2862912301666901-0.5985679101824255j),(0.17365964913148674-0.48477173114973016j)
494,(0.41540783427249917+0j),(0.06281787955434301+0.21687718979627355j),(0.06709823953207672-0.08084420907169682j),(0.2888745788092172+0.6545527895567764j)
495,(0.21964312420280807+0j),(0.5985961140609057-0.05202557550035139j),(-0.26150598939977887+0.6628184915567612j),(0.25882110932489766+0.30318906378519583j)
496,(0.02512882130292604+0j),(0.26019750103930006+0.07632905885926607j),(-0.7264067728646584+0.4664699205157664j),(0.03463943837411426+0.3068710002280829j)
497,(0.12915417370129856+0j),(0.45863078732238766+0.0849832509617662j),(-0.4168659070300606+0.21600479622142j),(-0.061427797250576024+0.3384728041983381j)
498,(-0.053435245874536685+0j),(0.22854548982001693-0.19127054993190112j),(-0.7054327582104654+0.6776592091772362j),(-0.2863702830988349+0.10734035365049752j)
499,(-0.03963083883735419+0j),(-0.09263286609738043+0.4347164030337431j),(0.8485442490749586-0.37005250555482894j),(0.5601564504814873-0.013714587403031081j)
