,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
373,(0.46939892875044825+0j),(-0.044590344909546095-0.01231016777976128j),(-0.18187823272124387-0.24506028736405436j),(0.13042603132841044-0.5850113626961718j),(-0.09707180384907657-0.1062221250117692j),(0.03895492665047441+0.5523136803996389j),(0.03012351104896443+0.06476773627495394j),(-0.27835209299280483+0.19371163998558205j),(0.04339764929781724+0.011566322545054353j),(0.051717645166089884-0.012800587737579687j)
374,(-0.5706490382488107+0j),(0.07655006842651063-0.04199749099094026j),(0.06338903140369577-0.30178796657587253j),(0.3419797093080308-0.05926937828394606j),(-0.09237319056801793-0.4839530102108458j),(-0.15391068293128912-0.2884861532677057j),(-0.05731163032290673+0.2238069950417295j),(-0.00936683718009338+0.22877836299397522j),(-0.135486550061349-0.06974317001100014j),(-0.06230305542492741+0.07572885691062545j)
375,(-0.48020044875260753+0j),(0.006404327296750771+0.12227351428402672j),(-0.10653589509999374-0.15267893171515295j),(-0.1674722850328418+0.2741338062957401j),(0.331835399380664-0.5312518327276625j),(0.27194000753704484-0.1535880723088999j),(0.22264588798904286-0.44188069810065717j),(0.0043652628018098424-0.20252921003507168j),(-0.14733640195830588-0.1376150510085022j),(0.07215146197350236+0.02586621634312383j)
376,(-0.14158082536591565+0j),(-0.03732488105228978-0.008205499175151273j),(-0.01851821946133036+0.059657217744533475j),(-0.23918024495787005+0.1612690014491196j),(0.4784533252987843-0.3493269104025641j),(0.2664225333085113-0.08958653547144307j),(0.489171197561769-0.11309978839268775j),(-0.04600386911355029-0.012230560195457311j),(-0.1796735056394495-0.06508704212256972j),(-0.007839946290749154+0.320061473029716j)
377,(0.512141311954657+0j),(-0.03319928130586058+0.058016142212613184j),(-0.20901742542564425-0.024058176570130332j),(0.18172897095250545+0.09467142976111441j),(0.18518507090017217-0.6422807141440576j),(0.5995146569311788+0.18210848415663297j),(-0.30878271294246623-0.16460362044453938j),(0.05558908189232167-0.0808136499378196j),(0.01987325626599694-0.0378639111106531j),(0.02703027629330594+0.06349566157350282j)
378,(-0.20993965321944008+0j),(-0.10892906857062962+0.005046096588000579j),(0.19219267301531956-0.016650272487211307j),(0.11833832641309451+0.03600013637680106j),(-0.26268663896164024-0.3604345800080222j),(0.782751893572012+0.27877182624822244j),(-0.05654754045342125+0.09646891428323584j),(-0.04470154236596906-0.043600440098000015j),(-0.09212654515414925+0.01182444740256064j),(0.044946193919728705+0.1288139944751351j)
379,(0.44018971652106126+0j),(-0.11044076468810285-0.12920260986360993j),(0.13101110642398925-0.0764080158955539j),(0.10150612592003852+0.04823294760877413j),(0.2022054179959421+0.0026266692707796295j),(-0.08231503622674005-0.012286617108008784j),(0.36539424488035854+0.25514026590596345j),(-0.2611721676572588+0.2809617110964579j),(0.244350464941919-0.08666406516594947j),(-0.16543695055272573-0.046388164564487196j)
380,(0.17976868183339778+0j),(0.0953502342437437+0.07474657249765884j),(0.12704358051884135+0.041977607856763535j),(0.09044675869550978+0.2521824355699408j),(0.23456150516944557+0.30785763424159873j),(-0.5603441154241502+0.29060698651359795j),(0.3203080810992459-0.42003628492934963j),(-0.07959671416339241-0.15196092787163273j),(-0.04488848905735055+0.04842773112732086j),(-0.020147129256322078+0.0061365692926965976j)
381,(0.2817075211231843+0j),(-0.00144853861687292-0.16416710471423898j),(0.043508204776109595-0.11643339245561354j),(0.2557270276784336+0.29857267313936764j),(0.13753438504908538+0.029368640122518767j),(-0.4674996327467844+0.056233470733439476j),(0.19858187772555097-0.36839015004786435j),(0.018856556193116936-0.21229037191843836j),(-0.033415567525821394-0.09255729543123023j),(0.07201783342571275+0.05761477718974786j)
382,(0.2537694457131862+0j),(0.05328363260211486-0.026912957884585777j),(-0.0854186284174229+0.17999325490745724j),(0.1433101073051559+0.3695405873584672j),(0.059212030522138075+0.21950619281550218j),(-0.6156465222563554-0.43521895424633744j),(0.10980370653964094-0.03992881366381733j),(-0.07170514294778144+0.1717984310642987j),(0.0888793252011592-0.07570240583948545j),(-0.038938476404434756-0.09396145286298836j)
383,(-0.666264486558037+0j),(0.046688806451956485-0.0072647094833651615j),(0.14321653776929993+0.1836733554471761j),(0.3553597972200237+0.11723305650411597j),(-0.18660945918178812-0.31926355794113226j),(-0.028700669220441816+0.45157320484472546j),(0.5389867721806878+0.5401900791811792j),(-0.24300233696983203-0.04513898170861626j),(0.058496361778498936+0.07286323033262805j),(-0.15709184495058348+0.01635804832374055j)
384,(0.7672085606485515+0j),(-0.19433702270966205+0.01814795646707887j),(0.041583106369547415+0.025899049486902387j),(0.02072642753261949+0.10993059815220624j),(0.0647013070595783-0.3467402040779426j),(0.27427127958873354+0.18267764399253547j),(0.6849135175078215+0.3203888263711583j),(-0.09816138071858693+0.02059135118663237j),(0.22681163028885776-0.21477293533613734j),(-0.06434729139387461+0.04024642623289343j)
385,(0.5855184245957255+0j),(-0.042004430090390885-0.06897050960799217j),(0.25660537472012435+0.08560956972173209j),(0.1304286209540044+0.3313409959755769j),(-0.21159592537102767+0.027263521186953493j),(-0.012794786604483634+0.48661504134350897j),(0.17656925879770588-0.013666072113845473j),(-0.2682085442222566+0.15869139623531336j),(-0.031080667748724054+0.01751685856895184j),(0.20938777332413394+0.026256997184492065j)
386,(0.2279169474180759+0j),(0.05409064134317186-0.14146861331772217j),(0.0014510933506731993+0.26773397636948676j),(-0.08978402320559603+0.18803966074481546j),(-0.24004129524940504-0.16022462975940108j),(-0.08344881696173324+0.5914694638881127j),(-0.401503359222011+0.2625072895443101j),(0.0027883890912648165+0.015343424807625643j),(0.05488382143878018-0.09589104863548109j),(0.1485698561992848+0.02574658344590828j)
387,(-0.07090506184152034+0j),(0.08228460075893781-0.012585587404346855j),(0.09754210328873075-0.28402264078631334j),(0.0999555148820676-0.27287655620786083j),(-0.5099928583259711+0.04583711444848308j),(-0.5194239772437533+0.07975297591554917j),(-0.03710606484915174-0.2143171030391961j),(0.09138045110763754-0.18244639812101812j),(-0.1905049255530318+0.15453941338461283j),(0.062061117521378655+0.0955532503298533j)
388,(-0.11991425224201978+0j),(0.2925214321837499+0.050607168015343484j),(0.15296486437460072-0.13349840601635543j),(0.3244624507197695+0.05754169746657703j),(-0.017929868677069208-0.1781079014847009j),(-0.3111950405088105+0.6289266277821081j),(-0.06666072742896376-0.24956481723148188j),(0.020699027745593464-0.027130504285125978j),(-0.19685657542613447+0.29427222521411706j),(-0.052843459370380735+0.030643802198639068j)
389,(-0.2817531075616294+0j),(-0.010977730893969789+0.06980376575728031j),(-0.039880362391031945+0.09089071637313234j),(-0.458417210445029-0.1305306327749308j),(0.05743824036425173+0.20476951964813853j),(-0.17236034981034368-0.01170327704539148j),(-0.6537809730710366-0.016633076367784168j),(-0.13064682360083138-0.34040547868848187j),(-0.08655130311321638+0.09806842403222021j),(0.07636186234408138-0.07554178880965684j)
390,(-0.7414822206241123+0j),(-0.12474459605784428+0.05428980316641252j),(-0.17698969370421308+0.014362958534141518j),(-0.17582850604614536+0.2553432764159489j),(0.3117004607184494+0.30971981162540635j),(-0.6972652761021952+0.25172386749261194j),(-0.2646936999664924+0.34416090511949987j),(0.09879625594450361+0.26421928103020526j),(0.19617605546120861-0.3490182015850765j),(-0.1512157913289542-0.13451094010316816j)
391,(-0.8711166591450052+0j),(0.03238680578286825+0.056709739475319265j),(0.008941959699962369-0.09714424673552303j),(-0.0945640425726275+0.23829086335468547j),(0.527267929227978+0.21360510261629811j),(-0.7006295170870842-0.03506334757851159j),(-0.26798155191041445+0.4750256365466226j),(0.10643102514125671+0.24128114300624157j),(0.2831363874587862-0.18372033208272975j),(-0.07892366817792462-0.22322963928186276j)
392,(-0.8711166591450052+0j),(0.02536013835012167+0.07735833657743006j),(-0.0454572502614359-0.11008272165657397j),(-0.04089240269473423+0.23353961775643187j),(0.4718111546407032+0.23575701154693118j),(-0.7761752407336584-0.037684244863774106j),(-0.26541109059552637+0.36521543478877305j),(0.06564895456770385+0.2187202676502521j),(0.28007498124810903-0.18571867698330227j),(-0.023132823290436248-0.2265351384197262j)
393,(-0.40614796094387406+0j),(-0.036989995481220415+0.09191888420247032j),(-0.0015152477290490502-0.08422382345708797j),(0.014155837601616063+0.12637942739951533j),(0.4499100611623235+0.26100768559157606j),(-0.6476889938259123+0.019597537377191564j),(-0.2539285874177201+0.36005658984234007j),(0.10929797344553734+0.1960864474656418j),(0.22467893447303114-0.27167507204929964j),(0.04716564141357203-0.018969826141494672j)
394,(-0.3515753817443399+0j),(0.09410135956512468-0.002866175057401915j),(0.03716878328486588-0.02272492055780936j),(0.13415344595064643+0.04794054217106712j),(0.6011593019027512+0.40341530917575796j),(-0.05656787378164989+0.26182406289597226j),(0.280415373853689-0.06919862196018853j),(-0.1171808390676608+0.1407466019913377j),(-0.0794748039285292+0.08654861534069563j),(-0.008622254078070896+0.025757094160709593j)
395,(0.6050095889001884+0j),(0.057187228631708296-0.14566903090859126j),(0.03086828915328703+0.008620416506998185j),(-0.08772874421202481-0.031835750566514116j),(-0.18029241844660704+0.05974486130100783j),(-0.33913244033492823-0.09065086044084654j),(0.5263284773021785+0.3645079339429036j),(-0.13079363398062904-0.15182781457266675j),(0.051670534984034386-0.149099221131194j),(0.007583201564994929+0.14905746990003035j)
396,(-0.0873743755098903+0j),(0.002279095105913693-0.03955363161420585j),(0.16857196552838727-0.11646497821514933j),(-0.20242132849640665+0.18407204085326645j),(0.01357220333197114+0.030766704009944953j),(-0.4045266728976441+0.7623914398049823j),(-0.04962503775777719+0.2561348210545439j),(-0.3260117521327228-0.25089702972661j),(-0.1523084437799469+0.10127928244722084j),(-0.08364405551515088+0.21110045053866777j)
397,(-0.074479064970603+0j),(0.07297544836213882-0.040632885212358257j),(0.06284140586330955+0.05211352357682985j),(-0.26086372211166936+0.015452238515670014j),(0.1511165640905193+0.16509368990846068j),(-0.5331587487330879-0.3674506234673593j),(-0.12240622000534884-0.42974439233600137j),(-0.3500524620055812-0.037820652322115685j),(-0.15946516965221436+0.3751718025248934j),(0.01724458994745212-0.007840263884421411j)
398,(0.20999707186076627+0j),(0.14117284982578568+0.1392958062525227j),(-0.0031151554706220722-0.026612185570909073j),(0.009754089818606967+0.13801956553778502j),(-0.27428387675429045+0.5289678396665863j),(0.3809164644107737+0.13629785158431496j),(0.10309875249439121+0.036323373411039625j),(-0.09332040428548045+0.007624144823886677j),(-0.14221187208587813-0.014415333584807594j),(-0.13305409211605396-0.006603841816707305j)
399,(-0.6692742661818812+0j),(-0.023792971748038585-0.052000548588236675j),(-0.02172299254063377+0.04397289033436624j),(-0.2867060057541649-0.034703212338682676j),(-0.4003211166435068+0.3434110379529519j),(0.28248817133500853+0.04848044729252188j),(-0.2464320799368749-0.4141226293248809j),(0.1512503997655624-0.1423079705529445j),(0.012359069744663465+0.27985795650215367j),(0.05688240288289956-0.05543879604721812j)
400,(-0.022297475003046845+0j),(0.02612536190682245+0.06455610151527438j),(-0.03878386506504013-0.20968090193037553j),(-0.02598757840170421+0.016638055889318423j),(-0.4531003546220026-0.08539910669248076j),(0.4751676261012636-0.29434776063203194j),(0.2392285351464641-0.42021154686522444j),(0.1091812503375257+0.2918755338050032j),(-0.11883758131399472-0.10950275314011271j),(0.15987298790291604+0.07330325502325595j)
401,(-0.6512092132875857+0j),(-0.11460662958927995+0.16310302684416592j),(0.19164576148760365-0.12384219946101602j),(0.2599134322681511-0.009025860059589058j),(-0.04397806425949849+0.6554791397705935j),(0.0657930980245281-0.18540232608242804j),(0.07210238775984562-0.19815543211287062j),(-0.2153015608843916-0.03520835141357309j),(-0.25214020973887147+0.02148256945293029j),(0.0071914473128272954-0.009344165091601297j)
402,(0.43333608962416365+0j),(-0.05781052746006301-0.10824060565453743j),(0.1873413981491662-0.15791761857656234j),(0.10429677013911624+0.15711943218106778j),(-0.12917438540734646+0.07830995459343695j),(-0.9142525830292769+0.17516901518219485j),(-0.016158687397678048+0.11130359502153209j),(-0.014146120196737754+0.14046214663706974j),(-0.12945811464205526-0.0014299985672685533j),(0.14094025305723729-0.06504595439445998j)
403,(-0.6339566613036737+0j),(0.05957167374050938-0.07228072618448546j),(-0.00939866211785089+0.06742753463888305j),(0.157685885446042+0.3516351404818968j),(0.31659523895186753+0.5727618333646111j),(-0.3773769361506937-0.2740325415241326j),(-0.13930278089001524-0.1617567849125681j),(-0.2396288764137158-0.19653890322364936j),(0.26189537135296953-0.3647016771906898j),(0.04306431553688747-0.09941655311201171j)
404,(-0.16848451332699507+0j),(0.03934384369398071-0.1323338341151432j),(-0.295789016265953+0.041172835527792176j),(-0.10980351662831751+0.15227280279134284j),(0.2333255914722718-0.28523782833893174j),(-0.5202949992477821+0.5549627070686405j),(0.03690597698034135+0.5304807811720936j),(-0.05815380543061441+0.043734756144966795j),(0.21836007500660498-0.09799505739672831j),(-0.07647646682818475-0.09979893929978084j)
405,(0.4542443447722158+0j),(-0.03376156995072298+0.04320169139112147j),(0.0035388647361266207-0.043056888768014445j),(0.11908000935345708+0.16780023796343224j),(0.003549622685023213-0.029994386805386748j),(-0.03740444798500708+1.0874954572175477j),(-0.11869240264087305+0.28236476868450106j),(0.0006791535146889183-0.12865163609959623j),(0.014140771758323154+0.11640128918517793j),(0.198356684999735+0.09209364804349426j)
406,(0.03684769362689545+0j),(0.24473877867266103-0.04714341538666554j),(-0.03121182394500445+0.14207836367655152j),(-0.0969756702650099-0.22363751349370525j),(0.5924739132967413+0.2848430716455214j),(0.16317206535630946-0.008840256930852714j),(0.4641642368044351-0.01005950054788775j),(0.08674507140150103-0.10276353487413026j),(-0.18584167095025617-0.04107018734914721j),(-0.16064631064409815-0.07321579800557639j)
407,(-0.6421532470722766+0j),(0.011834514202045433-0.10309946836303913j),(-0.11047834333954416+0.14028892395610718j),(-0.17547789424724278+0.31849390958426294j),(0.3969591002027643-0.030145454194668533j),(-0.1292976672880793+0.7972799584800033j),(0.054873202756599765-0.3631444301809806j),(0.09773986843658203-0.18602224830204553j),(-0.03143990637068724-0.14964623280519262j),(0.14253206561450138+0.05364872712017322j)
408,(0.5606319240262243+0j),(-0.03408180698418323-0.20407283066626847j),(0.07366428410695293+0.0111815547472922j),(-0.10981342755652651-0.16918004470064976j),(0.10225306061351755+0.017715495657448038j),(-0.8035420338231185-0.20890466636223806j),(0.18384435960313136-0.29531340176060483j),(-0.18932159714329894+0.15915353650040887j),(-0.027948949225485537+0.03019562852347228j),(0.2347403374597946-0.05278801689588977j)
409,(0.04377187840925545+0j),(0.0669868457818747+0.046090444091919286j),(0.01561450873391948-0.10223265702069462j),(0.06649797630352562+0.19190153009256458j),(0.3685853200802735-0.25605872378471295j),(-0.08880102086516034+0.019966772087065363j),(-0.054166388156436304+0.037088852046592305j),(-0.06569271516760015-0.05527854987303504j),(0.04073998358691858-0.02576297037575772j),(0.17028730212991644-0.031287263183333254j)
410,(-0.11406324327038314+0j),(-0.17129147585060173+0.002270446458066802j),(0.07120956973122652+0.08316963126411733j),(0.1857183062266702+0.09189087813276185j),(0.15276770210199297+0.05657607436743038j),(0.47674242671848255+0.4275786416482785j),(-0.058693042042898894+0.019760493631046816j),(0.23161832989026374-0.3227698970680433j),(-0.23931060738840065+0.15316326302325395j),(0.015669987118721376+0.0042834971338405504j)
411,(-0.07350612610198992+0j),(0.15814291501858954+0.005642638668459939j),(-0.014411369405166333+0.03353921719353016j),(0.4126442623512054+0.20508316480227085j),(0.0003309423105603525+0.21313713428504064j),(0.4581870787465842+0.09066912994810278j),(-0.17741878740540737-0.1642337542359644j),(-0.0527035241938483-0.3027824909342989j),(0.37756224353591183+0.08407772395062835j),(0.13526024709165851+0.0673673716956486j)
412,(0.565268461777301+0j),(-0.02346593875971493-0.020137105357530424j),(0.015084589928693534+0.1497198296059264j),(0.2056790674269466+0.1865019135565641j),(0.014938027293733988+0.156836700001675j),(0.7717395550572301+0.3813138262216813j),(-0.05677102911750954+0.031435504054836694j),(-0.006594593847532977-0.19759604768636824j),(0.02382358777700637+0.22355711525443075j),(-0.08027786012325021-0.10121664182157775j)
413,(0.1970674255762247+0j),(0.016996477796457257+0.19076687295512582j),(-0.022170201817009613-0.013965338222065313j),(0.3613189154522863-0.2358318801608967j),(-0.3613573420946695+0.033452839488922706j),(0.41020361740139816-0.10051471975902165j),(-0.41613187772251753-0.12879188366510058j),(-0.034806067177454166-0.20870736568544387j),(0.29234026334457464+0.02820091558054302j),(0.2496175881289325-0.08307113265521576j)
414,(0.5286302858216236+0j),(-0.030965507070201938+0.20376888246753813j),(0.05119944610197534-0.06272661249798826j),(0.36431349592104517-0.15105038514720145j),(-0.1846069787348561-0.022409073408985916j),(0.38534327755069125+0.49413306083270425j),(-0.16049366946111512+0.10336169508787357j),(0.08523630834977214-0.011773825317840055j),(0.16566156074664287+0.03707235667498726j),(0.15649417782924224+0.21149045951677928j)
415,(0.18857770682504915+0j),(-0.016348756009390893+0.008819203930045424j),(0.07319786284625111+0.020679843645902984j),(0.016855427244486527-0.07401650411623917j),(-0.5139429603609628-0.29348098174849707j),(0.05286828169464861+0.11928827756873403j),(-0.12638317770863056+0.4241593121584645j),(-0.24807317080082453+0.17762553759644442j),(-0.16502041882438223-0.06401480858963338j),(0.03385836981292103-0.07274480850774957j)
416,(0.0651805096900121+0j),(0.06304242136037524-0.12899401956197828j),(0.24146824237790052-0.025205157084369274j),(-0.0486458257666488+0.1989285684191811j),(-0.7139494461310636+0.09574005804952922j),(-0.3113316140077926+0.4492975797350029j),(-0.08023835935387638-0.07757905741571809j),(-0.19648567580811144-0.013320153698886936j),(-0.01767051628577849-0.014130677954726584j),(-0.09788687230223228+0.04965471286690794j)
417,(-0.5837088889219597+0j),(-0.11111690481666349+0.03870398499467757j),(-0.10246145600928507+0.10726334672667136j),(-0.10920043081128594+0.12208005963499943j),(0.31092881817610996-0.3497895244901532j),(-0.029149604124308896+0.8068208289537755j),(0.18979208131757466+0.1348112109238803j),(-0.18308738933370558+0.09884287031996657j),(0.097319331452548+0.190119653717583j),(0.046579582367116186-0.06481456951226042j)
418,(-0.06978735976084455+0j),(-0.17995097932451334-0.07072406733929129j),(0.03333964390967126+0.032928222473389834j),(-0.3383295286985813-0.07433872676391479j),(0.16257977592663445-0.3755407725668483j),(0.3728959093674011+0.6604856067158866j),(0.16693707052680803-0.3694066039342708j),(0.06322382487850547-0.11893515471810594j),(0.0234138790493762-0.155887393503837j),(-0.13696472685645575-0.0527945065058401j)
419,(0.2719571081353702+0j),(0.10605321986076394+0.14830237187240256j),(0.09748157550858458-0.08549157778261153j),(0.002805873287841383-0.5350490772068844j),(0.00025461355806499775+0.44896380887413956j),(0.18047119669352607+0.2719317829286311j),(0.06291388246748207+0.02971170976558344j),(-0.1525898898665124-0.01952950748830516j),(-0.024942441816353064-0.16324450535122337j),(-0.22302313343509214-0.03128082446143301j)
420,(-0.2205414758059332+0j),(-0.061129794766508955+0.06385835513895667j),(-0.17212998656428186+0.11077644478151777j),(0.18880967744310342-0.1561100275288833j),(-0.1072139708929327-0.13609823169546012j),(0.6678094429292789+0.24391294203880548j),(-0.1525205578682507-0.19595271557504976j),(-0.029684897527281647+0.08664772601305995j),(-0.10162095067876378+0.2150265103524388j),(-0.08312549613745412+0.08493349119363691j)
421,(0.5123413188422684+0j),(-0.22454223441101648-0.005362600203554634j),(-0.020562217430362066-0.07832063528484075j),(-0.041790030073355994+0.02232684470677878j),(0.04959723901879046+0.054804583969158625j),(0.2762583378612418+0.02865120418931941j),(0.5512479368497939+0.12445778306059767j),(-0.10906873939553242+0.031521368585699046j),(0.107048835984179+0.1991924742390615j),(0.2549007344177154+0.1545524632511484j)
422,(-0.545445170238746+0j),(0.058174319067424575-0.0023665342639003287j),(0.06930979010089598+0.030107340421083706j),(-0.422587702463392-0.19394394877586812j),(-0.4115568091018432+0.5558881885366307j),(0.12986916630419515-0.20725070709359716j),(0.12991893338080546+0.1042043863554781j),(-0.310371411084041-0.1387822581695547j),(0.15619033311032182-0.1866560606447508j),(-0.01551212376116238+0.12291422250832133j)
423,(-0.5503777653333006+0j),(-0.05212690307433429+0.04463460457393953j),(-0.11104350224151888-0.02877051241960024j),(0.06567373688972519-0.14560538628563355j),(0.2628175810809191-0.17029966810679675j),(0.043267673149858125-0.7529668873247123j),(-0.09288842020268567+0.38480325143738475j),(0.08560786227719899-0.09245262496613448j),(-0.17293619963035917+0.016941363603590956j),(0.039192026279234446-0.10695664129238847j)
424,(-0.3857523595931832+0j),(0.10034975023946432-0.03867593093664082j),(-0.21410707988055439-0.0037536790369338217j),(0.31531496453201097+0.6300866304555337j),(0.08847902317371965-0.17422549339451238j),(0.2215588026533997-0.20303784978510045j),(0.38304018555988506+0.2476282663656024j),(-0.0018835052207171413+0.025323280380929652j),(-0.08650295729020718-0.11199681898762442j),(-0.20899962068522537-0.05598575809526017j)
425,(0.8375578773298423+0j),(0.27245695230563943+0.09057341296475943j),(0.12167059618101055-0.006151085427495255j),(-0.31082196974742976+0.06343420299665627j),(0.3667923598206476-0.2138814665945707j),(0.08543837094529863-0.6657699797370826j),(0.4149645006079993+0.0014307470543078807j),(-0.24992004295282844+0.17412124873251444j),(0.21009576371951125+0.10068773447358055j),(0.13694695451088526+0.2561916214205993j)
426,(-0.029356666652906704+0j),(0.05674195677235354+0.13941050861170912j),(-0.2317243048694034-0.23199621206519105j),(0.31717062034142907-0.04030590859130006j),(-0.13459905888235904+0.12763451200340808j),(-0.18407930962425345+0.1430851443530889j),(-0.1653592319291023+0.35796906232866355j),(-0.283436266048891-0.03181148769254098j),(-0.06993486193114315+0.10532181540450677j),(0.1462631126562539-0.054450351025026246j)
427,(0.3110512767622489+0j),(-0.048155354077391195-0.08547439962668849j),(-0.0885349073249362-0.13947767043981135j),(0.2511991404115102-0.2246548255032617j),(0.7030670772934993+0.5431405244382045j),(0.027025912185236964-0.23741696584398722j),(-0.38217997964912476-0.0022743782842470084j),(-0.042637074667393665+0.16992387849219426j),(-0.03313876672549968+0.02489514318576462j),(-0.05922475830093302+0.24497463072698913j)
428,(0.16481798418455057+0j),(-0.1867171353334108-0.015365127463570216j),(-0.026024420028586872-0.028006831718987338j),(-0.12229773098669905+0.20752949011387287j),(0.19250285818031124+0.01691101259105677j),(0.42472270077531693-0.14710717324393308j),(-0.5906040999442318-0.021271639943577954j),(0.12843903253177577-0.07788137097901973j),(-0.14101863801939937+0.06948497713894466j),(-0.07352150102139776-0.08974709919553339j)
429,(-0.3864645038633211+0j),(-0.07908577525481172-0.0710864069738357j),(0.043673438368412885-0.10639522745342198j),(0.025041622427809412-0.0014451164460074911j),(-0.08884512340328846-0.11756330444309822j),(0.5648240572140807+0.28943794657365635j),(-0.07448294239622726+0.347941324427093j),(0.3340396208472516+0.19925200006114088j),(-0.04707981824889573-0.114102035259087j),(0.1710514054313553-0.11474526627925842j)
430,(-0.02002429185721588+0j),(0.017400842764911918-0.06767247622267765j),(-0.11602261456285322+0.2204711396809988j),(-0.13935912241255546+0.10655091712386631j),(-0.24465022461665942+0.03806331216246036j),(0.7514357830902666+0.339033415698477j),(0.10066767972313101+0.05185680315644726j),(0.016662970275792853+0.14386664684295225j),(0.07063170867513605-0.05205316397939343j),(-0.19976253919744988+0.06587557886531954j)
431,(-0.255542890604325+0j),(-0.07938259537102348+0.029496871758376765j),(-0.045286269257098374-0.059028527843964514j),(0.6076120736859475-0.05420860393239321j),(0.26632764288954686-0.1723242281958755j),(0.16500871386882665-0.09226578313488118j),(0.17396176372209043+0.07370707614596567j),(-0.032714145780961115-0.22935576326160942j),(-0.08182705665756405+0.1538856030118518j),(0.06823735969318476+0.05692994814113822j)
432,(-0.15428164215532647+0j),(0.05955042100301988-0.10189871736395789j),(-0.036520938609016625+0.12377071383705902j),(-0.04976309173025411+0.33781252163918574j),(-0.2362328172289629+0.08887231014933646j),(0.38062551169862835+0.15824390449131276j),(0.25397183087262515+0.34475347943126317j),(0.07383401771923011-0.00387414657248928j),(-0.02567320312958387+0.18712601405171247j),(0.1874876284371401-0.1075841082449211j)
433,(0.2530329684419079+0j),(0.026708002996795977+0.174063569469739j),(0.04526551802627973-0.13320312736227022j),(0.10738146616608817-0.2504776933703667j),(-0.20063092067371896+0.19457479345345208j),(-0.35846517637409003-0.39982435728251603j),(-0.4454091784849283+0.22059929401222228j),(-0.19653057350452657-0.2301923702833641j),(-0.22671674385917306+0.1719930161678106j),(0.07348740114180484-0.025588077770281895j)
434,(-0.24823812241718257+0j),(-0.18046493100553018-0.22435356996169867j),(0.022896557660391635-0.07457616963787414j),(-0.07600652402612694-0.10933539135625826j),(-0.6604592657384453-0.35914036836882207j),(-0.3814132431628315-0.3853807195081985j),(-0.024589059111380998+0.28841398758679826j),(0.08634455865637836-0.19048276640674777j),(0.15470283172588586+0.17742330495810202j),(-0.08632453604599169-0.065311345657238j)
435,(0.4395320302134974+0j),(0.07908205194699511+0.0036448249161298556j),(0.026640080334447203-0.07860597164754793j),(-0.33110662765852233+0.09157394899827781j),(0.4046329908614302+0.11905951214697666j),(-0.15770304696672152-0.1962688111902422j),(-0.31704376957672553-0.28334950679139365j),(0.018510979805700524-0.4692999861881894j),(0.06100448858873839+0.022203108692204716j),(-0.12062245195744177+0.19459144842134354j)
436,(-0.48700734466955664+0j),(0.11808761046611053-0.1946767207006007j),(-0.42438870195614214+0.04249905937732835j),(-0.3028224495174377+0.1047145134993649j),(0.39684295480646875+0.1430406521982219j),(-0.1985889482807383+0.20894433519053707j),(-0.2682316986370402-0.021619963203016755j),(0.13662420250717253-0.09435377573557659j),(0.12244023061001254-0.17879771523032972j),(-0.203253406131577-0.10193119468358049j)
437,(-0.3791788613814492+0j),(0.06177497378934736-0.022072449432325256j),(0.10715562909241118+0.07984744660315266j),(-0.26588139378441816+0.0015799061030804297j),(0.6792581177955077+0.5585331818897596j),(-0.012928088845100053-0.01410294939276413j),(-0.14746940950896625-0.08410528983231304j),(0.16846443956417742+0.035820186281802474j),(-0.0516711456202419-0.08363303112262116j),(0.11676373037868149-0.03627876466999307j)
438,(0.2398078889826345+0j),(-0.07715206818577586+0.09487613895927875j),(-0.024433030188182634+0.1215995468709812j),(-0.06445084962297669-0.07242883978205883j),(-0.12907588321248303+0.0736570692783739j),(0.6812288732806069+0.08426458413150195j),(-0.4578571906079094-0.08575292855806228j),(-0.07243643252462317-0.22330467036227167j),(-0.19116894299635506-0.09644123247593307j),(-0.021115164572432125-0.030455777541311596j)
439,(-0.6571412628242397+0j),(-0.11698743336267556+0.01582450743110205j),(0.18267470713327114+0.15191486790399322j),(0.3642772429557896+0.21198787797824487j),(-0.3405860136469191-0.10701243217286119j),(-0.05721973595364084-0.480758784970423j),(-0.5171818874019576-0.02537949462197847j),(0.07695443331364142+0.1357448793581353j),(0.09073247095895576-0.2508373563914521j),(0.06444064448644464-0.04885557691034882j)
440,(0.30377213176505086+0j),(-0.04878979616927144-0.08173555231267177j),(-0.04429422158582419+0.015056955052808112j),(0.2317492164838236+0.06394392542045833j),(-0.4313156876278571-0.08436061057083372j),(0.0244588735828774-0.422526874992771j),(-0.06624103838114738-0.04962716103697447j),(-0.29699190305365786+0.26915859947347887j),(0.08632051318920847+0.2032975966000098j),(0.08175559944272104+0.09921766306700364j)
441,(0.029203492602237507+0j),(0.1911617531610853+0.027552589483049644j),(-0.3290559906720447+0.13246052312245046j),(0.11670383444488551+0.1498472658417663j),(-0.47855806435247644+0.030838002497936653j),(-0.002031764535183093-0.38848865805649535j),(-0.3396355796672772-0.19970316140902336j),(-0.3071624282087022+0.6036397122071079j),(0.23681604893395802+0.019339940736258478j),(0.017790914625879905-0.1604742394292852j)
