,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
374,(-0.8409946090544995+0j),(0.030711682820991147-0.02594460603954166j),(-0.2504015319078914-0.04689689995865767j),(-0.17336985963280285+0.05897510008075664j),(0.15071947023911997-0.0637571321366491j),(0.33959637035926415-0.18219536641872097j),(0.4471192418958648-0.4894127049987434j),(-0.19067904694544852+0.317609438167028j),(-0.18283012878360083-0.04189094679928833j),(0.12166456572770501-0.04829880381549989j)
375,(0.2695583339686586+0j),(0.00934668883478537-0.023739273664303374j),(-0.0971025527203806-0.0658416096194692j),(-0.12648614731455704-0.15686967990976664j),(0.03898332670256904-0.05842868260844511j),(0.38446584600117695-0.1786361311738847j),(0.4591189068293122-0.44786167615426814j),(-0.11517027021110696+0.15258317672715016j),(-0.12768525422546514+0.036386016409853575j),(0.08313708357805637-0.10235203876599618j)
376,(0.41729197102349913+0j),(-0.012848851415938473-0.06953157756832772j),(-0.1156555693288471+0.09852558538111154j),(-0.13064719130692568-0.25289924345735154j),(0.6624051265825879+0.0032441252022859315j),(0.5512704755631167-0.0951704254303292j),(0.5012011548607403-0.17935286017908697j),(0.09972151639220604+0.0447417461803334j),(0.026183424599500432-0.0637251449673651j),(0.3474508964070705-0.08111362759565499j)
377,(-0.08791718649294067+0j),(-0.1287605958100112-0.04658344648022856j),(-0.2892756859312403-0.18711447952993393j),(0.1403558558270992-0.196302415150736j),(0.5994852505434053+0.20500290669549526j),(0.22535318109842353-0.18540828229990872j),(0.48717863701754877-0.1399536247508994j),(0.05204609944970422-0.03025156235855131j),(-0.0899161036038292-0.009358635218792663j),(0.3204530102077921-0.024350121383881262j)
378,(0.43396825701287134+0j),(-0.053421706757846174-0.008192210104895115j),(-0.2618609307974819-0.07623983692277143j),(0.01929280306724842-0.27279079236544035j),(0.5355023893672471+0.1751688561589145j),(0.24718569918764638-0.014729966203706202j),(0.4953454252561613-0.1404892157472485j),(-0.023042291517555345-0.10129862745436177j),(-0.2763746869344389+0.16501084413182543j),(0.13743173151254426-0.01186099528938174j)
379,(0.11304311199262757+0j),(-0.08944253712712455+0.02707827344485327j),(-0.20112261128414174-0.0019787956789560843j),(0.08237252353496313-0.3272852102624884j),(0.39937700487586314+0.3816503047064459j),(0.2514289435541358-0.18887779741223626j),(0.4883472062479753-0.12783324248616634j),(-0.11992569274206878-0.05436099540053313j),(-0.29450178355918327+0.31381819056733995j),(0.14435055739103336-0.18414915046640265j)
380,(-0.5135374431790549+0j),(-0.055895118392626036+0.003746627436515708j),(-0.11559740567660216-0.10986182982671731j),(-0.010400236567108423-0.026683197105306734j),(0.42689253360627194+0.5160387594415973j),(0.19499283012874585-0.29332274859941354j),(0.2683326613355058-0.273792834783601j),(-0.22114991378605914-0.2309940149712701j),(-0.17029428567483074+0.10730886311933951j),(0.07484976683651394-0.08464121698576621j)
381,(-0.3976873372051783+0j),(0.16542200090668724+0.10786476852855009j),(-0.13078487751422757-0.26585198724288317j),(-0.03678481797306705-0.2833309227304349j),(0.31020689449950584+0.11272963697485948j),(0.3775115782996665-0.4009472334502798j),(0.20109157624779023+0.05893615317250011j),(-0.21937721391031573-0.29844219123039534j),(-0.10018796962808298-0.04226147761658107j),(-0.07592183007572498+0.0042855763419214045j)
382,(-0.5252315496749183+0j),(0.11801945052618384-0.004540083467214461j),(-0.056837216326357895-0.1280986826792163j),(0.20003740096685835-0.02713321955885989j),(0.006644978335405394+0.1473631428617368j),(0.2528186958555492-0.10574240227201981j),(0.4702164027306567+0.0833624718519233j),(-0.27963708917149577-0.16892479440724767j),(-0.24767335699343962+0.07083318985690962j),(0.23035504811542393+0.05704692589549218j)
383,(-0.6361718366456881+0j),(0.031376476249650315-0.004983462203609915j),(-0.07520594160746555-0.1234938405608879j),(0.08150035828001466+0.007405547234401051j),(-0.13236532409120605-0.13953119733665925j),(0.30124318786671644-0.2307106474214863j),(0.5399919232980382+0.2602048844533039j),(-0.22160314363357544-0.1618044262483677j),(-0.22661713169065126+0.14349786308764195j),(0.09365268893777788-0.010999265913967105j)
384,(-0.47149205985387177+0j),(0.14532534638032907-0.10215282062298668j),(0.10177726840102673-0.1344417115791977j),(-0.012721538819514227+0.132068983913425j),(-0.21972187106905955-0.15300543615322876j),(0.09911280263303487-0.16397866365466945j),(0.4797307483102657+0.2611398743774736j),(0.17881078979808568-0.16035561272632254j),(-0.0050826575184067056+0.007831568419853469j),(0.0738149903412922+0.09101029158603573j)
385,(0.24283837810846326+0j),(0.21362606760529868+0.033726140599971144j),(0.0006047857052136497-0.07217879538038527j),(-0.19873268299761876-0.04792794056463081j),(-0.07987490970094434-0.36321593618601894j),(0.3112166144155016-0.10739600751668697j),(0.13535929414094644+0.3146614652538952j),(0.4919381563636111-0.25581872131705496j),(-0.05380210598647377+0.14440290244785575j),(0.012244313187674548-0.002602086631135132j)
386,(-0.012994009892252967+0j),(0.13668223951770123+0.09858904420928076j),(-0.0030141903750717743-0.05581946626147964j),(0.08505174929448392+0.06512556487600442j),(0.31918333001534693-0.4295030183210394j),(-0.12520852476624622+0.2150316673504455j),(-0.06135679293546181-0.004207609757145334j),(0.5117242587927476-0.047351915136268824j),(-0.13736048055067757-0.054381246721532384j),(0.04399830053228265-0.04441206198450995j)
387,(0.44667695620140757+0j),(0.024746317824547556+0.02324983650617995j),(-0.13606587140710347-0.06329875681925652j),(-0.011972041335132105-0.006790450479090021j),(0.3395487019155719-0.10599857295433673j),(-0.11087346148145516+0.1053391120043966j),(-0.07617354353703783-0.03663549785388434j),(0.6045764690645673+0.1339126113633955j),(0.12564440822250356-0.09314151942450417j),(0.01426287038866661-0.05102528184336992j)
388,(0.04297883646766709+0j),(-0.1296467032567303+0.12562413844228004j),(-0.20196354920997223+0.07917388530457845j),(-0.2779126208222464+0.11160478795377436j),(-0.19147937834785675-0.2954635559532685j),(-0.20644917885951047+0.5323709959005433j),(-0.11960707048971916-0.2134789661015229j),(0.5042556859631215+0.038591748793188455j),(0.23837152457335642-0.11607037157797571j),(-0.03941925116676823-0.03943560306260019j)
389,(-0.07276501678443437+0j),(-0.10654209481840686-0.0366954655957015j),(-0.06768556208649446+0.15616481460822387j),(-0.13251750564597806+0.17298547315455873j),(-0.09708700694988481-0.42254594076680235j),(-0.12395999938762205+0.34346287304849826j),(0.25062506886005387-0.2380808223817783j),(0.4851212287140336-0.10776568940254462j),(0.5026973558672339-0.008749014502926861j),(-0.11170317596551865+0.08075620505682053j)
390,(-0.4470181544408627+0j),(-0.07912527146687752-0.0156420172970137j),(-0.14303747753525548-0.01102720859898142j),(0.008349035005061095+0.05265494794697359j),(0.015204279458777543-0.35367965501945176j),(-0.08456268736251121+0.20355369348446764j),(0.25259208713971176-0.29333769107745944j),(0.3628841651761546-0.16885519399673835j),(0.2021239787838247+0.04971556345415308j),(-0.025387398731750582+0.08755924575177529j)
391,(-0.6812898636025986+0j),(-0.008527603830911654+0.06527856662835735j),(-0.023125883632069404+0.12865253695554738j),(0.027372675181076334+0.13015799117681812j),(0.0663499167912941-0.3699617739117499j),(0.006030283213212154+0.1288556947844251j),(0.05549558809493535-0.6407390922282019j),(0.2714871557220265-0.30683240513053733j),(-0.10618808409780932-0.06624414822895956j),(-0.17563287946683281+0.11397483658601078j)
392,(-0.2996741638821602+0j),(0.10670918031000962+0.10582002004576685j),(-0.2576377379932606+0.08414742440109202j),(0.07154683801378217+0.2629154916879101j),(0.10072337974787822-0.2555027856010786j),(0.26570280449738815+0.18747012157451148j),(-0.015429771146735119-0.729228504100085j),(0.11545393801188898-0.33008680787786693j),(-0.2432710105146613-0.04510386137222072j),(-0.2407972821272579+0.09837580085116807j)
393,(0.5598432781027939+0j),(-0.03802815493782265-0.03004836545011698j),(-0.0894111706718192+0.16387681122584394j),(0.1695839323555034+0.03467606564659477j),(-0.0972804726387308-0.24587177790782744j),(-0.2087953387915555+0.38508148001939696j),(0.08210572620270017-0.7090010120311384j),(0.020507862368658564-0.3117374395112191j),(-0.01713799584884785-0.18849733239359684j),(-0.057296806398815237+0.019956612874188494j)
394,(-0.35266059621105805+0j),(0.003087036348651366+0.10187309885269619j),(-0.007922123522429866+0.01957420209045159j),(-0.1979686639838924+0.030381187170194474j),(-0.1483481486626399-0.0983021764835868j),(-0.4654233158818454+0.4921978111978723j),(-0.21177135943933795-0.2756969663611218j),(-0.07962906236246331+0.0007952474037180024j),(-0.22291434569168078+0.13604678401120146j),(-0.04043244831973281-0.02281142020073902j)
395,(-0.48845219614962754+0j),(0.07440078642488304+0.012556525552049023j),(0.10722403937369555+0.06018014118339543j),(-0.1364601717473554+0.006988511446204958j),(-0.22120053279902013-0.08550965284209668j),(-0.000997982699858296+0.5159772214759403j),(0.42573000564695496-0.21875380779792483j),(0.1688734916427635+0.09468390179719147j),(-0.17678670949261427+0.013709205545410127j),(0.08624949599572904+0.20493615544256122j)
396,(-0.1640896574357849+0j),(0.06896876666346374+0.0584881086517125j),(0.10371037083872177+0.16591694785479877j),(-0.24499914939418418-0.17215302362673424j),(0.06577778483530636+0.07605047225471549j),(-0.13060098230726108+0.43109738784867635j),(0.10295673698007597-0.4089685166685574j),(0.0847680132191615+0.15069401368736973j),(0.019576202217047575+0.025519138723839478j),(-0.1854351479306166+0.03369659465033639j)
397,(0.09735718880216299+0j),(0.03875968021322633-0.044525439326248493j),(0.1787647015146874+0.2361883252210012j),(-0.07237516599938848-0.17511064165635368j),(0.009465207683265399+0.05995810430891549j),(0.0710520571679279+0.41508547238725146j),(0.1439063150463985-0.4444650172000885j),(0.043575438630776106+0.18992894452768233j),(0.15524729877681404+0.1224504564113216j),(-0.14840379191127906+0.10691410107016575j)
398,(-0.7049024311603737+0j),(0.03737000565963598+0.22015404928305843j),(0.26310548657939914+0.1544053000765714j),(0.04743487950797147+0.010163639503056113j),(0.09694425383008005+0.07117830282578254j),(-0.27362661949533496+0.4927484248415862j),(0.06230101944322785-0.5035649244709735j),(0.0846272315707778-0.16232909248724353j),(0.10180484531647874+0.11868675915799139j),(-0.06287105604809637+0.12580287291933806j)
399,(-0.19992917672167992+0j),(0.10511972162303826+0.03472239965318487j),(0.08468406126496861+0.16305579363634246j),(-0.1270448416914783+0.08866347145849851j),(0.01889070949512496+0.13455393183956893j),(-0.1277319368101231+0.3686500616368407j),(-0.318981642466887-0.5627533370476391j),(0.21832036199488813-0.24990955559455108j),(-0.14014006818942112-0.1315956613328757j),(0.04586771812326505+0.02309002699255838j)
400,(-0.19992917672167992+0j),(0.06581988690290426+0.10661017469298043j),(-0.11203898142230737+0.08266719350743174j),(-0.2142333231191239+0.019755986294326067j),(-0.0082268523492138+0.18598241903630386j),(-0.08868207442616004+0.4194291689233462j),(-0.228430324010256-0.5549400225881208j),(0.4296449524025958-0.3479463793487019j),(-0.09191520216718445-0.056273605335881834j),(0.059607744822808416+0.18409104983845137j)
401,(0.7641785565577481+0j),(0.07141809406229871+0.08444316292240991j),(-0.1258295949615385+0.03490456455689226j),(-0.13558033088885232+0.03525339387061016j),(-0.044816107895317085+0.1130129093463404j),(0.03984745170823978+0.4703787371665029j),(-0.1885076269239053-0.6384910836286176j),(0.5299267836474731-0.26434369268305113j),(0.059995433978085724+0.15220297230971802j),(-0.07333763668235893+0.10494681698692972j)
402,(0.8421383272268197+0j),(0.06855149274218014+0.219521766815095j),(-0.12713135917829652-0.007682544244637053j),(-0.028678635494674615-0.03789122982758139j),(0.04410435869199199+0.10341213181404497j),(0.030814374723999467+0.33733782533848494j),(-0.014918082872323164-0.6576238615428235j),(0.47712078787988116-0.05106089431285492j),(-0.012646820370313044+0.24133574140866082j),(-0.2605077069289601-0.05160508795830753j)
403,(0.6840016586372992+0j),(0.1213698285702807+0.22836300677424964j),(-0.10173288260943612-0.010812514513684689j),(-0.007577458191767954-0.013398916521488148j),(0.03905440688343123+0.10507797956390524j),(0.021981877891492797+0.3658819157295728j),(0.07571103176324173-0.6400588830882168j),(0.3863297406838645-0.08329758433319079j),(-0.06746489267871963+0.07197971646184259j),(-0.3376420594473846-0.0007769832494287018j)
404,(0.5480115271818347+0j),(-0.044181961040248054+0.08662535555914704j),(0.11001995375162835-0.008542333314506587j),(-0.18181021865632668+0.056178137615677165j),(0.10103613941218104+0.21090995661742407j),(0.1405374592559801+0.3522446134471785j),(0.11793587794378343-0.7844780205312749j),(0.31252509843527654-0.0031832845322861195j),(0.17650983996592512-0.03481332592116116j),(-0.18506757505609414-0.04157217466497064j)
405,(-0.37253105734316455+0j),(0.006510517289414536+0.07287376351688318j),(0.16148737729535262+0.08026823314632212j),(-0.03768703668925376+0.11763092325276878j),(0.07268714934384747-0.05771518218173251j),(0.3536374502117066+0.02691590592057219j),(0.24788968916769205-0.6411665191448179j),(0.2534000904316265+0.01317525067020843j),(0.2645804176393711+0.06692537743764512j),(-0.23218035475628426-0.07937318382022042j)
406,(0.5481526880251122+0j),(-0.017878724072413713+0.0328715049781315j),(0.10931025689350286+0.04409996576560661j),(0.105840742892421+0.14295324620705332j),(0.14837244138594685-0.2353915718487839j),(0.4076942625982355+0.06754406745609282j),(0.15268255936544556-0.6510194765668236j),(0.2543279919077812+0.07203871396306813j),(0.11358499104977621+0.14345074572992753j),(-0.16461892436504025-0.06561507307828357j)
407,(0.4501125778707491+0j),(0.18137196420631957+0.19800023975197922j),(0.08677301856551012-0.01571206625084917j),(-0.04234952632816194-0.02756451032373594j),(0.2548562320966326-0.30327874116439874j),(0.548407105720369+0.012179195521698528j),(0.13318852235213166-0.4808819875803173j),(0.15763586429741958+0.08981260073187985j),(0.06548452498534953+0.18098198512771152j),(-0.020693273788898542+0.121457650663513j)
408,(0.8301696201553511+0j),(0.03939610203031987+0.13402776914417192j),(-0.07489284850763409+0.13274292803037743j),(0.04451847107764439-0.10722006798066457j),(0.22803237062876774+0.07110416683699974j),(0.25002789387619984+0.053700047892458816j),(0.040459058788615616-0.5494053885317459j),(0.09780628443889068+0.32319284633356804j),(0.08407210839266832+0.10240974083717097j),(-0.0754673812474527+0.1865459268018541j)
409,(0.3985137767322716+0j),(0.014451299335315304-0.11291014279507909j),(0.07521333718038216-0.0902681260592592j),(0.014317714345326957-0.030985823854767128j),(0.3741354487487098+0.09210999217408228j),(0.366145970253225-0.04668577832240529j),(0.003908179811138852-0.46478033742623653j),(0.1886630890028277+0.3462695117810733j),(0.10229668765026625+0.06564437207036737j),(-0.14225934510422847+0.2094526275240131j)
410,(-0.007465847379336615+0j),(-0.05785245752299656-0.06544868366837439j),(0.01462059633198821-0.11683197075389012j),(0.002136810225017132-0.24741863620656204j),(0.28359580395600137+0.019006569824030553j),(-0.1346803425936429-0.17815808819578524j),(0.049322452508329076-0.7491187725383402j),(0.15007479716620842+0.32326027436106314j),(0.07083347038347047+0.017603109165251683j),(-0.1033902658801102+0.04953142885012026j)
411,(-0.7202339962379136+0j),(-0.15893898561541348-0.0114090474816755j),(0.03814138685348871-0.019692856008418455j),(0.036508102279854925-0.0879517620296133j),(0.370813354257438-0.022225097867472753j),(-0.3762371420831228-0.37628530282292966j),(-0.08618714149639302-0.4558705762182386j),(0.03843460734327056+0.036791011059113546j),(0.091919215313989+0.04526077386781201j),(-0.04165488041664667-0.10942640577509408j)
412,(0.24552829916657715+0j),(-0.015651580450306884+0.0967603508638538j),(-0.012756200632248367+0.17764976485434925j),(0.055284893408426766-0.026769178904453014j),(0.2785399199594181-0.46622525998038195j),(-0.5964606108096429-0.012078653094297884j),(0.11099341505087809-0.37217329948722033j),(-0.03618519380384863+0.04120418611789383j),(-0.026586707039972454+0.1141988223190508j),(0.08438298629359985-0.09461694846352083j)
413,(0.47609357932386787+0j),(-0.07324346203167717+0.022596905305161254j),(0.1465867249149757+0.23123985920111542j),(-0.18150343184935575+0.17056360491794254j),(-0.16486752740544935-0.20333404023724472j),(-0.9057964407501314-0.011968930425825253j),(-0.2931319382476633-0.49808872544277366j),(0.2485969829554193+0.18130791555407771j),(-0.15865738383040076-0.05044953906395238j),(-0.08601029465819876+0.03124683547732758j)
414,(-0.8764226770813259+0j),(-0.00660708135899913-0.06581068646484815j),(-0.040318194019623166+0.11149330520155205j),(-0.26315877204768773+0.1305541537571038j),(-0.44558790698046186-0.25794931612656063j),(-0.34054327869580914+0.36003669650310255j),(-0.06818300116632582-0.16454533109367628j),(0.3372957124435993+0.3143472756935814j),(0.08024751512744707-0.008367506668049196j),(-0.00648520595308523-0.0420731962078094j)
415,(-0.11087107941659846+0j),(-0.0701781340070098-0.048387345360378545j),(-0.12161126263887406+0.03666626611698191j),(-0.12392199542939447+0.2617624364716314j),(-0.21634540346901207-0.6837341024871969j),(-0.3124913357053807+0.19953545354336738j),(-0.06239661650514521+0.11884816228070877j),(0.10390614633123704+0.2873403311507725j),(-0.14735488323602894-0.020937668529941066j),(-0.019751006025455868+0.030790684518051576j)
416,(-0.11087107941659846+0j),(-0.0701781340070098-0.048387345360378545j),(-0.12161126263887406+0.03666626611698191j),(-0.12392199542939447+0.2617624364716314j),(-0.21634540346901207-0.6837341024871969j),(-0.3124913357053807+0.19953545354336738j),(-0.06239661650514521+0.11884816228070877j),(0.10390614633123704+0.2873403311507725j),(-0.14735488323602894-0.020937668529941066j),(-0.019751006025455868+0.030790684518051576j)
417,(-0.09949444519507539+0j),(-0.04517529326711175-0.10334673016247223j),(-0.25545645877744455+0.16548013546117962j),(-0.3036033108732744+0.08833950005786094j),(-0.10490303815109898-0.9459627351117962j),(-0.3254745039202055+0.1804966721164783j),(0.06773345902648359+0.04853111661545893j),(0.04426250687217444+0.3023146556823258j),(0.014624063936873183+0.0037900304905418916j),(-0.03131906609005923+0.043258905398026j)
418,(0.5059657538335135+0j),(-0.06421734020309768-0.022537923941985546j),(-0.1786984297571486+0.02020110886237264j),(-0.23659906692278898-0.1220403426757885j),(-0.10944614940844163-0.8299361465785544j),(-0.33130370751939114+0.04307393982284735j),(0.0014463358725272497+0.05303466074563953j),(0.14657976515973214+0.08710103715102079j),(0.07624025396933388+0.12563874210614934j),(0.059891473826071726-0.0003037025193154616j)
419,(-0.33967536244065344+0j),(-0.05345904762732466+0.07986869341294606j),(-0.2407801909625802-0.009705230643719087j),(-0.1945440278056391+0.07877496727552764j),(-0.1748078679954665-0.8357458861429506j),(-0.5829982682740149+0.030132696346837518j),(-0.013737283475012543+0.24457522515840147j),(0.1860558693619908-0.006646230040505432j),(0.19931850047309793+0.14281847165141853j),(-0.18911813439135375+0.05049678596235941j)
420,(0.45844476022801856+0j),(-0.03197551939159593+0.08722774682992668j),(-0.2554915328992992+0.019643780683746587j),(-0.19838169605949552+0.12335859306755885j),(-7.89779288151854e-05-0.602831118606291j),(-0.5438714649904047+0.5234639162665552j),(-0.07765240443065573+0.2289038273048582j),(0.2779860384992438+0.0756071537580712j),(0.20653871850085953+0.2526271219644571j),(-0.2139328368326081+0.1174060987949042j)
421,(0.25436806718097693+0j),(-0.18786750743592412+0.008976885459944265j),(-0.2646539061750179-0.14289640463455588j),(-0.31020382492204884+0.12747815554340705j),(0.1133606291891648-0.6300052977566144j),(-0.4104279513243031+0.31910185425258547j),(0.1339656357502823+0.23744495602827592j),(0.3477862552281841+0.1980267664280862j),(0.2519095653358427+0.11601645207749703j),(-0.016645473932133184+0.05121386481443492j)
422,(-0.22696028641864735+0j),(-0.1567304947135005+0.06445640783410853j),(-0.25951357847131257+0.1277474886163747j),(-0.2615909685120491+0.10209043532399376j),(0.1883762438358528-0.5162442614423796j),(-0.6220615598445992+0.38091698232913707j),(-0.15460199450306808+0.11907660542993004j),(0.41408192921571463+0.195661149916794j),(0.19427999895010226-0.014780334388727018j),(-0.050185651165390754-0.002723719194290125j)
423,(0.1748060560378688+0j),(-0.2222780127740396+0.092665370486994j),(-0.16110895721292645+0.0014688838333944722j),(-0.2120354575925471+0.05285464328454805j),(0.1990017909959244-0.34992079369933454j),(-0.6110933943932533+0.6448657172250889j),(-0.03844629817423127+0.05841990236199j),(0.13935600684661625+0.10701693518356245j),(-0.05982550685325647+0.09544787643059362j),(-0.050665622897398545-0.07786137115934j)
424,(0.06933347535582288+0j),(-0.15965524278615761+0.09319746852690403j),(-0.1515074633310019-0.0778150206050763j),(-0.04937446601405927+0.11217031809092634j),(0.26637003201507853-0.23620858969117284j),(-0.5041796495934076+0.7168973429184976j),(0.047422483872598425+0.3775978622610871j),(0.1669234723383362+0.02408952404178525j),(0.04174204460834126+0.162420765978783j),(0.027008958520317757-0.04242263699343547j)
425,(-0.20984319013993882+0j),(-0.17366089186922307+0.1624611639993666j),(-0.002030746033520131+0.08819915311383533j),(-0.07806175421199837-0.10408423865249344j),(0.1576557289474899-0.29103402262613154j),(-0.42141596177247037+0.7105544577552331j),(0.2110662346608482+0.30934234415960904j),(-0.04927119154140662+0.005068169683805791j),(-0.23291747222054152+0.24207496362431882j),(-0.06855974572644251-0.12056494246691524j)
426,(0.533820467572635+0j),(0.051001320061896734+0.08414793372209584j),(0.07379838127117298+0.0065288297454098795j),(0.008526134727462258-0.19208956161879726j),(0.2929970368506048-0.2544672136547688j),(-0.48819487921962684+0.35283473025156586j),(0.16932296009700396+0.19398209303215455j),(-0.410814695423683+0.2857573875941202j),(-0.23586341850575052+0.03201823548055521j),(-0.03581397861236014-0.12296498780775483j)
427,(0.31582512927928474+0j),(0.10226986823026822+0.020707261792010996j),(0.0056255918136475375+0.11801395371958873j),(0.05040099011010297-0.18225941672673548j),(0.26573344850491887-0.36666779661576093j),(-0.5604998732386931+0.4197027857321175j),(0.07935733214674948+0.3499369503238261j),(-0.28957604101633466+0.3052713294746572j),(-0.16699207521996984+0.08863648341574407j),(-0.08733996675177931-0.11752148027976048j)
428,(0.3284820358507743+0j),(0.1551027931403181+0.07289860557180446j),(-0.009224959614934115+0.2569658879820314j),(-0.18332549672231893-0.2675581964709339j),(0.12755686057448407-0.20734545187865983j),(-0.7035679133921768+0.2341922455353601j),(-0.05090306759979025+0.34565322493124817j),(-0.372924660213415-0.03537088554780115j),(-0.12284033250818624+0.0006814921529270344j),(0.04045828894753739+0.08594933858639225j)
429,(0.02385758251655254+0j),(0.10984719716637625+0.17299731748361996j),(-0.0685780795154238+0.2354197603416861j),(-0.09774563248661781-0.13538803965234858j),(-0.021616417311081354-0.26547414734767955j),(-0.6411385342303919+0.24914120231578224j),(0.17225151060081467+0.4400125607290452j),(-0.30509205408822915-0.022586345776009892j),(-0.17022850760177222+0.0021603773785856674j),(-0.12246835579268028+0.11384591134200832j)
430,(-0.374950188918764+0j),(0.08053196355748277+0.06083258622600869j),(0.11654301036152484+0.14721445815748593j),(0.0772155561569153-0.005057888862987629j),(0.11436965235466572+0.021447825439844127j),(-0.8144039114401143+0.24626922159105344j),(0.16480245076970126+0.3750431128812109j),(-0.35420924188728814+0.06566589558362632j),(-0.06153857894026361-0.04169094771330957j),(-0.00040683283685629366+0.2412194672201577j)
431,(-0.7026993410494914+0j),(0.05007260999617729+0.06355825714758279j),(-0.019355647621825494+0.08174651566441124j),(0.21198018904264354+0.300942165208472j),(0.2880911164222114+0.10293543666631111j),(-0.7120519649126713+0.07076294604934487j),(0.220100879883247-0.1565159282822867j),(-0.44006508766825586+0.0065738113307530835j),(-0.07692705253586274+0.28545743194311646j),(-0.13634964300799035+0.08237239346055146j)
432,(-0.21325032852087333+0j),(-0.1086237807824269+0.04485312807530371j),(-0.07546425618100272-0.015570212633377292j),(0.10555250192723767+0.24942389372763307j),(0.5182183250341702-0.5205411051479867j),(-0.2902999709830585-0.13605748509146592j),(0.11810012014401022+0.16276871328347134j),(-0.2888799316779307-0.23443790281494484j),(0.06642793482888328+0.1722042406785556j),(-0.21494476303979831-0.01713121182984534j)
433,(0.2208149654201483+0j),(-0.0907669680952752+0.04317638054564105j),(0.062283673253997966-0.15366855234449772j),(0.23702286397792321+0.069505763468579j),(0.22733414241701183+0.012372111681468886j),(-0.06081668208849904-0.3020258087781867j),(0.026283977048965797+0.09369974595070052j),(-0.30736965972436003-0.08555068878904082j),(0.0036568003867691115+0.17863058495196002j),(-0.058582552270261934-0.1330555546806023j)
434,(-0.04864784891115259+0j),(-0.0026707679743351916+0.07024093518063386j),(-0.08576804775711276-0.056912046412008616j),(0.15216354120352676+0.19036267450838595j),(0.4367605246033786+0.13083231029735307j),(-0.15543364074283586-0.5038624823545587j),(0.27672911084080865-0.20563804336050295j),(0.1037654737177015+0.10717018630248078j),(0.0861443280460619+0.0483086632858446j),(-0.011929043497806994+0.14035337123873384j)
435,(0.11343405326103007+0j),(0.12929953690042667+0.05953031379292829j),(-0.02012517931048753+0.274869629115559j),(0.06060801604074151+0.046470504869990326j),(0.2067574008213995+0.2897127055026792j),(-0.2137409525069099-0.3622761405320929j),(0.17534221638658873-0.3295988127171623j),(0.07875102105571198+0.21167962428553813j),(0.09503009159112835-0.07587913547717245j),(-0.06276711613148003+0.08782324548169164j)
436,(0.13444450354964416+0j),(-0.1312629790844932+0.08085142159945241j),(0.19032532998749965+0.11195263745018398j),(0.004197668890401962+0.24290594568237225j),(0.3097632153532298+0.37707574558661594j),(-0.21957174313394434-0.24719532098597097j),(0.07322494920566992-0.24955861807972335j),(0.17453118015500604+0.3080802160927745j),(0.22742676666015002-0.0940371994729294j),(0.16669151164672513-0.09873310556489985j)
437,(0.15917445314659234+0j),(-0.1592438152018631+0.07400458544250571j),(0.02743201326644157-0.14019050552157203j),(0.18288247506853691+0.07953077061411837j),(0.10096294580984995+0.0906858945335422j),(-0.3664741391881017+0.1824758557008254j),(0.1521223538929345-0.015279244173686313j),(0.1889093747369205+0.29593773217398345j),(-0.06312667194735279+0.0320376645595053j),(-0.07491222641659268+0.026311456752694053j)
438,(0.10974929161252656+0j),(-0.05423067475315473+0.0016523720380293774j),(0.22803310749157588-0.26011497970690617j),(0.3533131725772526+0.05559045154105097j),(-0.05006264066019146-0.21871620106955073j),(-0.3611407260072089+0.27121747085995845j),(-0.07184019070092042-0.36533779350116574j),(-0.10141048195097534+0.20012788309567614j),(-0.07817763805796582+0.05670291093585214j),(0.05274793332642971-0.028823762569452023j)
439,(-0.21976856916703413+0j),(-0.20951497360056315+0.11480883285875776j),(0.22857944979457268-0.2631117103154647j),(0.4113621329825011-0.1930211920923289j),(-0.020064451713403056-0.059820297292772925j),(-0.23692228094185053+0.6021266197786844j),(-0.09701098635518823-0.3268180973005194j),(-0.2557687361724878+0.13487052120106596j),(-0.08980919168291218+0.03607301615313531j),(0.09716001409258183-0.11191382065488367j)
440,(0.22457811302475092+0j),(-0.02188313812081461+0.14497905545605644j),(0.047996251132104255-0.20045984206781226j),(0.47020890488241646-0.2213883761742688j),(-0.07256596035296917-0.028312480683679652j),(-0.3712387582112645+0.7141192392393684j),(-0.1943524471689272-0.2909485385660304j),(-0.2789614797315854+0.23277605427258188j),(-0.05988707331103181-0.09132361951397377j),(0.16787046863646685+0.11188999508241956j)
441,(-0.6153980458080242+0j),(-0.07058115497360777+0.15417954216041174j),(-0.0009625529640601009-0.04839692530555868j),(0.3492453093705493-0.3472388893765247j),(-0.2621745181460443-0.03314207961896282j),(-0.6938507649887993+0.5412758600473069j),(-0.1714189134114221-0.3374019331226379j),(-0.15458101574047012+0.22241930125347145j),(-0.033817822007214865-0.10079715983459246j),(0.06794660760122109+0.1491084372025196j)
442,(-0.08811832134088027+0j),(-0.02114860476294307-0.10792980404904975j),(-0.12308796567153271+0.03162086979865063j),(0.18623153459259434-0.33556353000289013j),(-0.31583568737753065-0.18989501110967344j),(-0.5181475638121322+0.5615477124417878j),(-0.3527215460161679-0.35643599017931177j),(-0.027114617176382513+0.18889035191826176j),(-0.1112805622677813-0.11870321011295129j),(0.01226558694721086-0.06461133565750514j)
