,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
458,(0.9214123856609057+0j),(-0.14095822797280527-0.04104182347223639j),(0.0543416912158075-0.1395152402314625j),(0.030433563017337982+0.03740365364370706j),(0.12448949685722331+0.07461287025264177j),(-0.58756808483175+0.3291054181628262j),(-0.3693705999146232-0.30275052074444886j),(-0.05975212708050767-0.3326936890702812j),(0.7323775124198947+0.44865274356695023j),(0.3231391540599231+0.15136760258786666j),(-0.19049754582154557-0.0399108235904408j),(0.12932048807983632-0.18845264715896004j),(-0.15780930479396016+0.21719709111234053j),(-0.07318738382501581-0.04820003733555152j)
459,(0.9425385579496521+0j),(-0.14100480145210603-0.041115645046388205j),(0.05462243775640413-0.1392937857704689j),(0.0303807054044514+0.03734077954593116j),(0.12461374986327632+0.07437773551997306j),(-0.5867145077799775+0.3289608038367686j),(-0.3696283704637403-0.3026846655997085j),(-0.059671686282512175-0.3324484141541466j),(0.7320151529745692+0.4487058197234529j),(0.3232902170014597+0.15169690779174855j),(-0.19023595171806137-0.03899071334529427j),(0.1291938588465349-0.1888327493765491j),(-0.15834471880883463+0.21752283736208475j),(-0.07336479387988293-0.0482861278216835j)
460,(0.9425385579496521+0j),(-0.14100480145210603-0.041115645046388205j),(0.05462243775640413-0.1392937857704689j),(0.0303807054044514+0.03734077954593116j),(0.12461374986327632+0.07437773551997306j),(-0.5867145077799775+0.3289608038367686j),(-0.3696283704637403-0.3026846655997085j),(-0.059671686282512175-0.3324484141541466j),(0.7320151529745692+0.4487058197234529j),(0.3232902170014597+0.15169690779174855j),(-0.19023595171806137-0.03899071334529427j),(0.1291938588465349-0.1888327493765491j),(-0.15834471880883463+0.21752283736208475j),(-0.07336479387988293-0.0482861278216835j)
461,(0.9425385579496521+0j),(-0.14100480145210603-0.041115645046388205j),(0.05462243775640413-0.1392937857704689j),(0.0303807054044514+0.03734077954593116j),(0.12461374986327632+0.07437773551997306j),(-0.5867145077799775+0.3289608038367686j),(-0.3696283704637403-0.3026846655997085j),(-0.059671686282512175-0.3324484141541466j),(0.7320151529745692+0.4487058197234529j),(0.3232902170014597+0.15169690779174855j),(-0.19023595171806137-0.03899071334529427j),(0.1291938588465349-0.1888327493765491j),(-0.15834471880883463+0.21752283736208475j),(-0.07336479387988293-0.0482861278216835j)
462,(0.9353651023360278+0j),(-0.1411649692902153-0.04115432032311361j),(0.05464126009028117-0.13929223283047512j),(0.030509019235624366+0.03727709581222779j),(0.12459294639705072+0.07446287775665832j),(-0.5866991937600127+0.328942987449267j),(-0.36952277417365365-0.3024754381226355j),(-0.05961276743310376-0.3324453636588049j),(0.7321451485139447+0.44854503261458545j),(0.3233024143336798+0.15168077956422088j),(-0.19028355124868623-0.039060126232822776j),(0.1293761885448224-0.188769792499752j),(-0.15840395118258715+0.2173614254893496j),(-0.07347269007995347-0.04821291349595665j)
463,(0.94331883796516+0j),(-0.14112033396662635-0.04117377658375601j),(0.05470455764006806-0.13921519260596174j),(0.030401178595722684+0.03726069745222181j),(0.1245545425485449+0.07438899350536446j),(-0.5866726950659552+0.3288628675361052j),(-0.3695760397315004-0.30238486930250874j),(-0.059641791521474655-0.3325271553572364j),(0.7322640322394923+0.44852130498964143j),(0.323371352760443+0.1516862128743105j),(-0.19031777804463273-0.0389912528707297j),(0.12928705897308887-0.1888061435228751j),(-0.15843237475703872+0.21739889560690018j),(-0.0734888876902721-0.048224016197590105j)
464,(0.8535024468110128+0j),(-0.14114526517674286-0.04121435651816623j),(0.054668816515481417-0.13918961187105724j),(0.03041650001268562+0.037227898835359194j),(0.12456403982443992+0.07439666459419901j),(-0.5866450255423871+0.3288627446196707j),(-0.36954841369562075-0.3023986740091825j),(-0.059638782586310064-0.3325166884088229j),(0.7322638528556759+0.44854267077483645j),(0.32337806028227284+0.15170752720040548j),(-0.19039442946821292-0.038972608591818565j),(0.1292836453413107-0.18878480337349515j),(-0.15837017648277119+0.21737355100038205j),(-0.07347927389330632-0.04823949384001949j)
465,(0.8995650702171113+0j),(-0.14116686888938879-0.041267748589623024j),(0.05473615354214175-0.1391517103194896j),(0.030455009140177593+0.0373622238474752j),(0.12452108891200252+0.07446360563811652j),(-0.5866100960190399+0.3288526522887798j),(-0.3694727635947694-0.30238857740341063j),(-0.0594005861897073-0.3325145524282127j),(0.7322172875938872+0.44841389242906593j),(0.32328493169268974+0.15177367547412296j),(-0.1904305508952951-0.03902746124694017j),(0.1291900153692657-0.18876251674505679j),(-0.15842721505916232+0.2173684373863721j),(-0.07349019252338389-0.04820582277476697j)
466,(0.8496956407037066+0j),(-0.14114258628187648-0.04126523410084773j),(0.054698366577948875-0.1391292306696903j),(0.030459482965551853+0.03735519293611642j),(0.12456759183909204+0.0744001335598353j),(-0.5866876744207448+0.3289054753806608j),(-0.36941827137980693-0.3023474367135367j),(-0.059389479318305204-0.33255817480295996j),(0.7322151604146503+0.4484084348323112j),(0.32326642017525753+0.15180534860026526j),(-0.19043168287361095-0.03904309800835016j),(0.12919326202217912-0.188759507615458j),(-0.15847034414563294+0.21738287831082498j),(-0.07348388365698037-0.04821676866532026j)
467,(0.9414586745695049+0j),(-0.14117608483977725-0.04127713514045917j),(0.05469707783884633-0.13920133040257815j),(0.03052963841053961+0.03736050376297976j),(0.12463373341644708+0.07436575447854975j),(-0.5867101262814235+0.3289747648569939j),(-0.36946878631324925-0.302347179760552j),(-0.059539927368890556-0.332598587388714j),(0.7322229083617549+0.44843768366590125j),(0.32312433744479574+0.15180351469546433j),(-0.19050833149319776-0.039073060641575154j),(0.12927385283052398-0.18868262221247922j),(-0.15840012307516207+0.21736003112087396j),(-0.0734305592547627-0.048244282978496714j)
468,(0.9120095819014427+0j),(-0.14120871111713543-0.041324090191872255j),(0.054819136188330786-0.13923376142999097j),(0.030505644658642264+0.03738810293338628j),(0.12470503635462238+0.07431019192734357j),(-0.5867618133325985+0.32895781671278507j),(-0.36945213034369534-0.30229587086807963j),(-0.05962849508008965-0.33261279834439544j),(0.732197206029714+0.44855694765933324j),(0.3231081817265811+0.15179730530916336j),(-0.1905341790902311-0.03917272974531393j),(0.12922188137315047-0.18869016010493478j),(-0.1582793861384481+0.21735600168426245j),(-0.07335015221503587-0.048273474628874984j)
469,(0.9000494926644053+0j),(-0.14121506795378258-0.04135586881022241j),(0.054840350355482306-0.13923261520523608j),(0.030495421473411402+0.037348842780946405j),(0.12472478571344175+0.0743194785509023j),(-0.5867689037215685+0.328931676364382j),(-0.3694270882866204-0.3023022100172549j),(-0.05961826603914498-0.332672935360092j),(0.7322416041571748+0.448592022416894j),(0.3230735526811899+0.1518018062473212j),(-0.19052987895445417-0.03908100292250473j),(0.12922313587483492-0.1886717110135204j),(-0.15827410193485295+0.2173552392212317j),(-0.07330664160521953-0.048298812424238384j)
470,(0.8696980826757529+0j),(-0.14122451186519872-0.04139016193866305j),(0.05482544300056269-0.13927860082371477j),(0.03053548750176442+0.037301315087535536j),(0.12469772795671799+0.0744054589498505j),(-0.5868043638697407+0.3289674950577822j),(-0.3694703490952983-0.30235746575785694j),(-0.05952382660914012-0.332726804923766j),(0.7322417501116826+0.4486786279869012j),(0.32301613327530565+0.1518567333367296j),(-0.19053893938730185-0.039050672055482405j),(0.12920464643826113-0.18865742740532876j),(-0.15829703011319973+0.21732775817137662j),(-0.07329493433190075-0.04829997506452198j)
471,(0.8932038999678513+0j),(-0.1411715215781131-0.041478662217688755j),(0.054843166985434365-0.13927606047799554j),(0.030581460982126656+0.03727263721505186j),(0.12469206610581221+0.07436910634411342j),(-0.5868587776010359+0.328993519521997j),(-0.3695030603996109-0.30233054759491673j),(-0.0595409262529333-0.33276498455674414j),(0.7323025623264944+0.4486716746764295j),(0.3230680409394721+0.15180952451827587j),(-0.19050490120724475-0.03906594920002733j),(0.12922523278362377-0.18871860367747295j),(-0.15829748588591436+0.21729036268421553j),(-0.07328500742656245-0.04834051753971806j)
472,(0.9421549034221183+0j),(-0.14125493273829356-0.04143335722638234j),(0.0549345237740266-0.13909362799679856j),(0.03075081098883832+0.0372782452085907j),(0.12486142272183562+0.07426183587187085j),(-0.5868500398636065+0.32891052304670315j),(-0.36947594739308853-0.3020794933743817j),(-0.05947915847851493-0.33286005940730024j),(0.7322305289330324+0.4487678126754259j),(0.32301312096698825+0.15192251810462043j),(-0.19058688972013207-0.0390857276826166j),(0.12925852785489414-0.18873262228575355j),(-0.15822909541778746+0.21744911489383628j),(-0.0732935224386382-0.04811437140853663j)
473,(0.9380629945652869+0j),(-0.14099163416636715-0.041251249213749376j),(0.05524964711769964-0.13924991390040514j),(0.03096351875412552+0.037152166744264255j),(0.12501731821437528+0.07393316546099427j),(-0.5868252580643223+0.32904885823934366j),(-0.369506612802296-0.3022014557413309j),(-0.05944251139067967-0.33273029022650574j),(0.7322063932556186+0.44897372032094784j),(0.3230862822860936+0.15212760311915752j),(-0.19083542313031446-0.03868795305253629j),(0.12940861401233317-0.18882120738213914j),(-0.15856975936765044+0.21702607397495974j),(-0.0734790562005093-0.04836201560197888j)
474,(0.8472506195473153+0j),(-0.14136286104238927-0.04107675772485203j),(0.05509624532369217-0.13902736939356622j),(0.03124473449373661+0.03769081491508916j),(0.12498240182276045+0.07365539792640402j),(-0.5865879038047934+0.32932242363297837j),(-0.3692667157459229-0.3021108472818131j),(-0.05991389208146289-0.33265295034871456j),(0.7317488307799295+0.44892865843607904j),(0.3234084250007061+0.15176723250919275j),(-0.19051071478388446-0.03870703829398809j),(0.12931223275392423-0.18837519186790494j),(-0.15819071385563613+0.21661323253428266j),(-0.07359262951103861-0.048468463331976484j)
475,(0.921372598748611+0j),(-0.1409308715598281-0.04084451225853293j),(0.05568287059112329-0.13921616205097057j),(0.03129211596626046+0.037470776500280634j),(0.1251414465284291+0.07260140489513174j),(-0.5866325762639548+0.32983263975102084j),(-0.3686056883200377-0.30203571664795126j),(-0.059760614649088196-0.3321549854383904j),(0.7316881492622459+0.4492782269412339j),(0.32342845830364586+0.15192724448540731j),(-0.19138185528963567-0.03846191468878714j),(0.13031145371229347-0.18768338280843358j),(-0.15675978530318915+0.21688692451425542j),(-0.07378961419629101-0.048157410346624616j)
476,(0.8931954625694895+0j),(-0.13871374951495008-0.04100271835977621j),(0.05424098816742179-0.13902065634059674j),(0.03242579065422284+0.03750479000790891j),(0.12575807963648689+0.07220074157493049j),(-0.5881612719685159+0.3291979868208063j),(-0.368798297588303-0.30257995901180756j),(-0.059603282045082716-0.3307277983915758j),(0.7312706537513026+0.45021758046735955j),(0.3231784625438709+0.15088320408180028j),(-0.19139683394027876-0.04080260007145531j),(0.12944924461884388-0.18722372047830835j),(-0.1558015475275938+0.21628262479000673j),(-0.07354860114834735-0.04866746386613889j)
477,(0.9813222643887496+0j),(-0.13894880904562096-0.04019411575596749j),(0.054583963225885414-0.13937842479391283j),(0.03399056899775917+0.03783251564314755j),(0.1256717770025958+0.07255817679613386j),(-0.5884956054285405+0.3289252926742475j),(-0.36876201847660633-0.30273682482729664j),(-0.05765112663405905-0.3310717342140859j),(0.7325652462843907+0.45055425414716305j),(0.32298785405419644+0.15152632781527534j),(-0.1911537904412775-0.0407577701600834j),(0.1283078035132092-0.18687962248974896j),(-0.1543705434472966+0.21676408639970127j),(-0.07372358060730322-0.04790513040168401j)
478,(0.8965789277001256+0j),(-0.13787645851589583-0.03935027818198092j),(0.05547098161911258-0.13720676443324667j),(0.03305069946328606+0.03837303934307315j),(0.1248730242602677+0.07365041129835583j),(-0.5894745941438823+0.3286749665780336j),(-0.3689439101451098-0.3028526120322992j),(-0.05781455940089172-0.33210654694855335j),(0.7302031270079122+0.45007646720348626j),(0.3226625072353715+0.1532815454644088j),(-0.19309183589991752-0.039825878882356135j),(0.12739556894237763-0.18758504767426204j),(-0.15415255465968514+0.21724256352296176j),(-0.07243149149632656-0.04836747188016777j)
479,(0.8965789277001256+0j),(-0.13832608528133677-0.03901752662302972j),(0.05560109825464254-0.1375025063170642j),(0.03363673671227016+0.03838626878484675j),(0.1255026629081222+0.07335939697408751j),(-0.5901984646723974+0.32691045193886276j),(-0.3684541938000652-0.30125217101523294j),(-0.05742857125943844-0.33226631609717516j),(0.7295667646706685+0.45048073815753764j),(0.32347608164909947+0.15443812330310222j),(-0.1937809575253639-0.03966124341290726j),(0.12768412464417292-0.18719396430752844j),(-0.15429056027281302+0.21663979093111313j),(-0.07322158541446888-0.046815090929792094j)
480,(0.8965789277001256+0j),(-0.13859606613612072-0.038529234160777553j),(0.055812512941633904-0.13833471900789268j),(0.03355937135640019+0.03855829844135775j),(0.12482598018475752+0.0735665113073917j),(-0.590686759116378+0.32715418834658905j),(-0.36961758345318846-0.30112934056545565j),(-0.05662699310261263-0.33110026165569456j),(0.7290155302487551+0.4504391177467598j),(0.32298198709212805+0.1538695872887855j),(-0.1937908249371941-0.03860408756970953j),(0.12813591200804236-0.18892663714654442j),(-0.15453824284182133+0.21657285507051113j),(-0.07477549722064547-0.04678293424325397j)
481,(0.8965789277001256+0j),(-0.1384312632013533-0.03886370186300558j),(0.05596567236359066-0.13822402935080375j),(0.03354113863464304+0.03864400006973673j),(0.12499130859313975+0.07344735345265034j),(-0.5908649296846571+0.3271837808430959j),(-0.37002436535340827-0.30122317071699645j),(-0.056568569881842425-0.33105400805619867j),(0.7289900265324953+0.4502650689102809j),(0.3230428505210142+0.1539397565694743j),(-0.19405515879520782-0.03842975825482163j),(0.1281422921178629-0.18873480466937992j),(-0.154514271908519+0.21696456967919459j),(-0.07482629045735736-0.04677677634832818j)
482,(0.9104828271429144+0j),(-0.13876106621117576-0.038979206262933955j),(0.055862231217700294-0.13820865656354386j),(0.03352073283350629+0.038574944054864j),(0.1253088814381204+0.07379362988491708j),(-0.5910762561136343+0.32753506883313105j),(-0.3694036494747271-0.3014542828232149j),(-0.05655375373410397-0.3314521211698153j),(0.7289766617498221+0.450397939966616j),(0.32273164104290486+0.15366211404639196j),(-0.19435061099035014-0.038943402050645365j),(0.12787841062077715-0.18870603463862035j),(-0.15484652615700364+0.21699587834417103j),(-0.074771725840013-0.04667986944426106j)
483,(0.9104828271429144+0j),(-0.13856089323624102-0.039107652534921385j),(0.055468931949734755-0.13841518033676084j),(0.03392562751502216+0.03826071708143689j),(0.12537875652738273+0.07330194698425857j),(-0.5907273527330759+0.32756280793318454j),(-0.3693123249771013-0.3022476949552214j),(-0.05658713340611844-0.33126455224751167j),(0.7288776553649324+0.45027677734406496j),(0.322619206208828+0.15346105296524734j),(-0.19460417287165999-0.038486995866295004j),(0.12795750163734326-0.18783457122169114j),(-0.15503030786662697+0.21768277084019547j),(-0.07439527362993686-0.046587590739550475j)
484,(0.8656590788227428+0j),(-0.13861605982906675-0.03907752009389486j),(0.05562200374602985-0.13883328632087744j),(0.03427662177980953+0.03837995192877979j),(0.12504428976892518+0.07361899127805849j),(-0.590719581699886+0.32731513062782736j),(-0.3698462197583612-0.30264139801840517j),(-0.05663550115149547-0.3311833729464274j),(0.7294316945387076+0.44992627094959986j),(0.32326416492586824+0.15330882414503316j),(-0.19446677255330144-0.03898100520338536j),(0.12768619548667162-0.18766946286491465j),(-0.15523369696916867+0.21693872287696378j),(-0.074746401431199-0.04732979439030678j)
485,(0.9268982106511982+0j),(-0.1386171554389374-0.038364726467558626j),(0.055180643729540825-0.13783800104158078j),(0.03526260282117899+0.03874241736896564j),(0.12534325317580913+0.07391574873833967j),(-0.5900781977783023+0.32738154684678417j),(-0.3699533053860436-0.3027207190546568j),(-0.05746484818091315-0.33171589675074137j),(0.7288621833017983+0.449375730407023j),(0.322662640347419+0.15349653820067563j),(-0.1940119373657588-0.039113592851998544j),(0.12737142612444557-0.18699120591347504j),(-0.15546538061162088+0.21771192192411823j),(-0.0742442930737517-0.048084253767873j)
