,amplitude,c_-2,c_-1,c_0,c_1,c_2
351,(-0.25036796571211795+0j),(-0.02247546470890162-0.019355103907490324j),(-0.35169703150905407-0.2295364579826039j),(-0.5596768391777667-0.21304815552638562j),(0.5092806415030683+0.3156494330256252j),(0.025517535265637534+0.23816800888398912j)
352,(-0.9476439781501993+0j),(-0.04686897517757509-0.1030236178078359j),(-0.02532557957209622-0.04473129034395276j),(0.23621094412151594-0.2625022928082268j),(0.07871213565938825+0.7728662103048539j),(0.4716651007519821-0.14435583107121688j)
353,(0.31038399610229894+0j),(-0.24238577619787435-0.17566918691658923j),(-0.038662431862670245-0.15719365172130226j),(0.36000378444104364-0.3222401486422031j),(0.28838790523927105+0.6935681585909196j),(0.35899152874929297-0.16438502290596127j)
354,(-0.2792301005818596+0j),(0.02529589747724327+0.105390652681612j),(0.2200675840232811-0.19654166939497508j),(0.17081490894255083+0.17172814856723j),(-0.05467080818525846+0.48919609551156656j),(-0.0674647625294636-0.33899565773355234j)
355,(0.773567912065812+0j),(0.2041685054836973-0.03413114183755389j),(-0.3118388029775055-0.1962322526993155j),(-0.34354316563330634-0.5185897802421874j),(0.3004248439541643+0.33178215247479353j),(0.12676703933561373+0.033057266834352096j)
356,(-0.36525562117012633+0j),(0.03658733431745259-0.05510888815795967j),(-0.07758595562868593-0.530671228125451j),(0.1870461696344485-0.5145804506198414j),(0.19726929970922547+0.056466272120398626j),(-0.03948898472058308-0.0674923200867951j)
357,(-0.7657653717329028+0j),(0.008437203310100505-0.051372709609918674j),(0.03149965681771525-0.29255777163216595j),(0.15883541128168122-0.5997450595873366j),(-0.09227037250207877+0.23841237556553757j),(-0.04280397432881633-0.004026280743620457j)
358,(-0.26031880101332006+0j),(0.1271001852395391+0.3674694599557532j),(0.23554076260235077+0.10122571002032343j),(0.31275427055467625-0.3460136423232961j),(-0.04758497921213813+0.22586598898771906j),(-0.10303381392480225+0.11273944547752604j)
359,(-0.19950303566373284+0j),(-0.01597046932510393+0.06523598427113077j),(0.00894644081799257-0.1335849515418131j),(0.16037507433022982+0.8329142664560979j),(-0.3281748400251587+0.14653035045909116j),(0.047730623512870884+0.26768916922082325j)
360,(0.19294815192807346+0j),(-0.10829273995357507+0.004569964127200726j),(-0.08556880510013604-0.019410022575370056j),(0.299942466981435+0.774047078965139j),(-0.25946156555559174+0.09639939639154997j),(-0.11513443846694085+0.4314917305108618j)
361,(0.41230397123102325+0j),(-0.13778764535846527-0.15935851359215777j),(0.15888775056840104+0.09125878847883825j),(0.007694529953642156+1.0154428416917605j),(-0.08427224782094421+0.006050909696801332j),(0.12868328645765623+0.13900199407574718j)
362,(0.09312435792455598+0j),(-0.34741635182994324-0.06347915645110369j),(-0.16384030093859772+0.0756193263587161j),(0.28560587426834144+0.6472335285616317j),(-0.08169454878327462-0.07610657003632838j),(0.05225465741439604-0.059794480813907765j)
363,(-0.6829890343483722+0j),(-0.052019007744245484-0.20873449197403893j),(-0.10928075316383952-0.193028447764331j),(0.279412773387984+0.6105220400579426j),(-0.02808569454552473-0.20836291435448862j),(0.08745921953036434-0.023005112284079983j)
364,(0.8929001550555458+0j),(0.02361150700132293-0.08015370113050457j),(-0.5950308074565325-0.3479680072556618j),(0.29430609626181586+0.36482129362127197j),(-0.30627465340769533+0.07609810751790921j),(0.07962516199380582-0.12157982698779893j)
365,(0.013559271225494773+0j),(0.12556612235134385-0.1429096326669381j),(-0.37774217889340955-0.5398360867011052j),(0.08767717037929743+0.1555227514578811j),(-0.1042041438642548+0.35921183791235634j),(0.09939101850055729+0.14155800221692988j)
366,(-0.31916973996213605+0j),(0.06917296511679324-0.023456184394106586j),(-0.2920896469411101-0.4345735674722869j),(-0.05334743385821833-0.5503582576831215j),(-0.02193395297640159+0.5946123166417353j),(-0.07536472898378706+0.1286358164708726j)
367,(0.6470839070291043+0j),(-0.09815395969891261+0.09781388044777736j),(0.14142634635819934+0.06449317948943831j),(0.1172308288700337-0.8583788083946159j),(-0.25598222426361505+0.0994658963565544j),(-0.2587816514949945-0.025601692698811476j)
368,(-0.6462008993021403+0j),(-0.1631682805054683-0.13445634988684213j),(-0.16571635968824386+0.18794987898943025j),(0.3753045344980037-0.7457668804865275j),(-0.18942180449620669+0.23264143665419654j),(-0.406675231720425-0.021199396292229424j)
369,(-0.03892497117508541+0j),(-0.21234445064797194+0.3508475618565744j),(0.41019701587607055-0.34048395261619085j),(0.2562820582065328+0.19980573877811686j),(0.06436107712890818+0.26047223246579404j),(0.03666216940022194+0.15821164907977386j)
370,(-0.594511004655123+0j),(-0.1305850006520613+0.2946634586438793j),(0.5290554293498092-0.458766700438985j),(0.3240213046321202-0.2711223606293517j),(-0.06979013785074781+0.2180247651956321j),(0.23377964401072587-0.024345555949113973j)
371,(-0.25213599303092477+0j),(0.0011454211900423159-0.010360914835038898j),(0.282930242957623-0.33631739843879876j),(0.5011303134968765-0.8646806716602398j),(-0.3571381180064191+0.16704658002347159j),(0.029944291496055542-0.14514160995196435j)
372,(-0.6658490629822402+0j),(0.06208099926927885+0.020558645706901836j),(0.00019821351010429478-0.4163977150617366j),(0.4092230588510468-0.8191644181230582j),(-0.22597604748980346+0.2716505331828972j),(0.11592387905884642-0.1850933322316929j)
373,(0.2175064983462226+0j),(0.03958891127750066-0.10731677239902827j),(0.042948900390802236-0.23112888998903325j),(0.3113923208175647-0.912247632614283j),(0.00627574218592248+0.2876223830428224j),(-0.09145950191154151-0.017343907806533j)
374,(0.2175064983462226+0j),(-0.0603738827205963-0.20410370351247625j),(0.1883365256390093-0.24251872843167901j),(0.30009756119273623-0.8573266460957139j),(-0.0749035684997712+0.30936814722653866j),(-0.10594218893717221+0.16038159179935052j)
375,(0.35699956308105457+0j),(-0.09394779821218666-0.09008662689956734j),(0.4116244683047092-0.06764629225429822j),(0.35216425620428293-0.32835709517149586j),(-0.13916286526811777+0.2733964088828734j),(-0.16088864182468654-0.11078269984127569j)
376,(0.26580463721039665+0j),(-0.25884840426683375-0.2033468048748147j),(0.612791042744832-0.09359329625926421j),(0.14862763327432366+0.32805871206578613j),(0.03685949155670871-0.17766030587495923j),(-0.1742538823392337-0.10779418287662063j)
377,(-0.47984389943160355+0j),(-0.1427008774807641+0.055141899958775706j),(0.5646417303017915-0.3608355227368898j),(0.4580359605364862-0.2392481996822589j),(-0.004894186420028625-0.20413439705105568j),(0.016572390022631073+0.1559846433068043j)
378,(0.010864018810020137+0j),(-0.09821608448047753+0.08835677746045759j),(0.43958892330562355-0.1738966290665116j),(0.6251911748104146+0.0695314932691618j),(-0.04202425347625832-0.24672973996358005j),(0.40561765360556373-0.2358425340783839j)
379,(0.05497571140317781+0j),(-0.14020866683558594+0.025031055749884096j),(0.5727277191371198+0.23612552666939293j),(0.22728391263327294+0.20049082964638282j),(-0.041318517220433275-0.15814426037255463j),(0.3909300651037342-0.008873795654235055j)
380,(0.3937530232364114+0j),(-0.13001724270418086-0.04042086164465338j),(-0.36806342324338176+0.16965847992809457j),(-0.17565395971372458+0.23787513075943967j),(0.2126016132585849-0.3876746289568437j),(-0.023302101813241435-0.008237720453576292j)
381,(0.7728222255617578+0j),(0.215144764241849+0.01242170874002782j),(0.19774310884357202+0.6113237559057527j),(0.1947962229655481+0.02987697312039106j),(0.055080889177546145-0.2795782496622448j),(0.12899164956864434+0.36361871368763665j)
382,(0.49031503496284196+0j),(-0.2858563705768188+0.012883762974735646j),(-0.48347271879488446+0.6695573290403722j),(-0.04519358413899112-0.22934761607531612j),(0.21648975432017817-0.0916748292525846j),(-0.12396460906163931-0.1075957688975385j)
383,(-0.8516529427177133+0j),(-0.24905207975815596-0.01718171330247195j),(0.05766428760391111+0.10934698906280467j),(-0.14888501277563704-0.200215373175892j),(0.7987507649851888-0.03298304288121828j),(0.0861811311473719+0.15192623115111512j)
384,(0.04119754088363892+0j),(-0.04378119177064255+0.3848367458911764j),(-0.14958372150784444+0.1968900882525831j),(-0.6522727641723179-0.4599447528049535j),(0.1481294150169582+0.19177987514640607j),(-0.04052600075206179+0.3625752458133411j)
385,(0.29163441969630494+0j),(-0.026453383185272048+0.14145086817622626j),(-0.16161960244894652-0.03559773587030257j),(-0.5975605304946778-0.38926518697705775j),(-0.17184576317585779-0.06288480784182171j),(-0.09256763712830582+0.26128859838200463j)
386,(-0.024917671101452543+0j),(0.04252409667665577+0.17022127478011945j),(-0.043895490571032834-0.11955731722022483j),(-0.8920685670932168-0.24070336534123005j),(-0.2307183876596351-0.012505276715569752j),(-0.02662395612470142+0.03378605222908929j)
387,(0.35802868439462565+0j),(0.29378890465747676+0.03992704387024909j),(0.23234295881428083-0.04134587353157057j),(-0.6878572019386261-0.23936663923938548j),(-0.09273557403332273-0.557364909459696j),(0.03819318950880249+0.10291709204092095j)
388,(-0.5559028059312588+0j),(0.016878899939244553-0.3306960722795853j),(-0.3969671059187281+0.06838134262080629j),(-0.3631994408054456-0.6160739305423999j),(0.02713593483317819-0.06680021840476337j),(0.12623684989770748+0.12269585182264393j)
389,(-0.35172076051394763+0j),(0.16632282424085557-0.15529282232278502j),(-0.37645283263925305+0.14866274600858032j),(-0.1836131843519323-0.0879277439968849j),(-0.45004062772891085-0.518082913721044j),(0.06564947508433018+0.06663147386123287j)
390,(-0.214443219021498+0j),(-0.04044665358342535-0.22507940793102243j),(0.19481896389944703+0.2678473860207831j),(-0.26678656660170685-0.33606234656304546j),(-0.47860434744770686-0.36245337479498796j),(-0.1113142739838559+0.13342059968361744j)
391,(-0.3085902379295807+0j),(0.1010045017575365+0.04173258481159303j),(0.25635644556293974+0.05392686805838676j),(-0.653521053050628-0.18157597696981556j),(-0.4395095315088824+0.4096417614932215j),(-0.09408085644046375-0.04619571025121844j)
392,(0.4788926866078492+0j),(0.27703334146228836-0.47382812661410334j),(-0.10807345346540978+0.42348152339198747j),(-0.40502983676809967-0.0551514528154369j),(-0.6288918485426158+0.3304533827413449j),(-0.07683985466919398+0.06174254222033411j)
393,(-0.268689583595595+0j),(0.15030182632651945-0.11315683961158557j),(0.31451765222224404+0.7861937772054363j),(-0.07728396498988171+0.13485847591244934j),(0.006536971523205735+0.16174697263551185j),(0.24425473420778174-0.024249793849276183j)
394,(-0.13185303985444388+0j),(0.36969366099609247-0.10428663824499933j),(0.48930234588900384+0.4043673209852753j),(0.1808605547339821-0.4035166766815916j),(0.0456383781993084+0.19676928784586564j),(0.23874757788240375-0.2777806428867925j)
395,(-0.5146593392219099+0j),(0.10594709459276778+0.061126941062242104j),(0.09152977229034998-0.04130141676402197j),(0.05446478209833573-0.6049340559759337j),(0.18096617651792277+0.11766683949821559j),(0.32090025637608294-0.06293280345808785j)
396,(0.33838291991368996+0j),(-0.023932668253684855-0.13995311498238586j),(-0.08077414465374383-0.20250198168738137j),(-0.17491776383093793-0.3487995690803485j),(0.5273989166419311-0.03722664770095929j),(0.45857731790133627+0.2979399896650519j)
397,(-0.08288755811432244+0j),(0.277736768016703+0.007322004494673351j),(-0.006448811308793288-0.37962087055888805j),(0.012203570818069956-0.3011442325588927j),(0.34049504337828584-0.009891180206722541j),(0.17384079218351114+0.04790071879373918j)
398,(0.6392927894777691+0j),(0.11691345113524425+0.04724721561278284j),(0.2523973800088176+0.014687665872555378j),(0.3020281708382721-0.2492417553905862j),(0.5008928456494011-0.07112086308311005j),(-0.40777600599120034+0.23117337902505136j)
399,(0.025913905825079173+0j),(0.03362435525454171+0.04599163301520695j),(0.3022764442957162+0.1745750221363874j),(0.19462932876611194-0.7218151180449716j),(0.03686710246433633-0.01271683990382886j),(-0.05649350447790804+0.23957014304983137j)
400,(0.08815194918251198+0j),(0.247230930544984+0.05384625310311465j),(0.31545455647419995+0.28222924920239345j),(0.3969354229399913-0.8927191169373068j),(0.13425199661742934+0.08382916073829562j),(0.021562792259490288+0.1296685241070492j)
401,(-0.7153113295453166+0j),(-0.12626508576940615+0.011473424901429524j),(0.040775843309482036+0.3956415853893498j),(0.18686650391828025-0.5610869526649908j),(0.5234349591649332-0.44513442740973497j),(-0.30552392007771867-0.08181769592759158j)
402,(-0.4200067476631866+0j),(-0.17447044958924363-0.3573392090144073j),(0.21652742283665688+0.2681833463154024j),(0.24752765761274903-0.24460934281463548j),(0.84426743906914-0.19884029750513568j),(-0.015467063650215877-0.015639820486719296j)
403,(-0.022937742902998493+0j),(-0.13639284943243568-0.1811704069017482j),(-0.18728294927235625+0.030041542791533843j),(0.5084446442000189-0.29676319401522927j),(0.41114728113295257+0.06032236095291127j),(0.011839523885979142-0.19698102184838112j)
404,(-0.4359305377315353+0j),(-0.27881795062628656-0.19444921553343375j),(-0.31504706240532016+0.05326414324452652j),(0.4849178334928501-0.1977847276430743j),(0.12212125582810632+0.03380318079134733j),(-0.18904785289740333+0.29124604084848654j)
405,(-0.7757873755118941+0j),(-0.30085037276074683+0.17946727741036678j),(-0.2096443392791511+0.17972683285801205j),(0.2646787719113972-0.6997099833916689j),(0.1847576845223282-0.17993464538274967j),(-0.3218776976150208+0.08338383065826752j)
406,(-0.5322015663054741+0j),(-0.0790863162674281-0.1231527286256586j),(-0.5225071577703531-0.01812983142743962j),(0.3377512802852202-0.5799582760566151j),(0.08070904689400635+0.019644361147426487j),(-0.16924361590199727-0.18446631831985835j)
407,(-0.01345427235044408+0j),(-0.19811678751266074-0.2610163836109404j),(-0.46274362330008745+0.2972897435821599j),(0.22994798252871146-0.327224532111512j),(-0.11780900475170693-0.19604061608531925j),(-0.1759315838921054-0.18866155374460652j)
408,(-0.4615537950632566+0j),(-0.10142596349858445-0.3669642730581353j),(0.4268244203924551+0.1252816378144403j),(0.22895172600916305-0.599985932380997j),(-0.18928355988285833+0.025103486889861457j),(0.1456872674158462+0.19005368351850205j)
409,(-0.302819977506263+0j),(0.01434168030379774+0.24878121478886178j),(0.05229843705197092+0.3969760470527897j),(0.6377289786727186+0.4979828653851251j),(-0.06607103038330395-0.07721265754711883j),(0.015188615277813594+0.20519871665123768j)
410,(-0.09745952685193415+0j),(0.15033347192850077+0.027088704792538276j),(0.007777529348062265+0.1325299638577555j),(0.9929794956011041+0.25034635780732184j),(0.061089513521199124-0.05216554612603122j),(-0.03511972888706083-0.21569287840823015j)
411,(-0.46430204547830956+0j),(0.3974446842948023-0.1458311369125006j),(0.10647393365500271+0.1153427602204606j),(0.656175399290695+0.5113855722763114j),(-0.25642306189231256-0.2576775490232862j),(0.22471775449713988-0.13739817237110694j)
412,(0.1648920638507344+0j),(-0.007052198482563943-0.10986876727055425j),(0.10335284609765935-0.07845070243151403j),(0.7254320909635876+0.8666822175141541j),(-0.04281463959086205-0.16609245479188522j),(0.045825331970708046+0.003968102875354679j)
413,(0.05322230786523158+0j),(-0.00920864023932897+0.001287432925637183j),(0.01058458967578707-0.18583214357667388j),(0.6967514723843838+0.809620296737767j),(-0.04232159914593309-0.13184408450918816j),(0.0710337656302427-0.08148450010691387j)
414,(0.19426113144527474+0j),(0.20834326725153685-0.13075219541090552j),(0.09301017458490633-0.41132449812187666j),(0.6966209765054616+0.44388625178141283j),(0.19897907174648832+0.08187801682439227j),(0.083949680017418+0.04825780208904937j)
415,(-0.07658527959300565+0j),(0.09990155121300381-0.15784351234966065j),(0.18440968954630738-0.061117006726612653j),(0.17221255369399635+0.9832195142751301j),(0.03429494907020239+0.036252387661803026j),(0.2160763831375856-0.056288675798797594j)
416,(-0.4084238058551489+0j),(0.10850338922369336-0.13873292806201756j),(-0.38295415112098685-0.1128061890622733j),(0.22160826937939251+0.8787909629985596j),(-0.16460475948253647-0.007848434798554613j),(-0.02582195459793508-0.026569809095571106j)
417,(-0.5038276643259556+0j),(0.24528292346835323-0.006723898386955737j),(0.04760252310270946-0.32890114044506025j),(0.3261167978837759+0.5644253987568617j),(-0.1303897404029124+0.22010703595334574j),(0.03816869037278419+0.005269204860817148j)
418,(-0.07679213284464244+0j),(0.31532255997261227-0.0015684593221194434j),(-0.3019786682989444-0.17216888993960686j),(0.513207268952174+0.46077205693632284j),(0.10846698181829709+0.37283699839420675j),(-0.10715713833076188+0.10167090935342844j)
419,(-0.3550567868149437+0j),(-0.1092095291066153+0.002435414606437765j),(-0.5921250566972657+0.12294193485659254j),(0.47510441673763276+0.4202522582409436j),(-0.10095598050845936+0.31129543618394817j),(0.08392127338497923+0.21297461485078814j)
420,(0.09377829691544262+0j),(0.2270478867301139+0.04370650578995176j),(-0.3292611524260418+0.1872750917625043j),(0.07591078806647703+0.2516194156355434j),(0.22247599909638338-0.21939939878829348j),(0.24284653830130218+0.2060967390559988j)
421,(0.010093175536568882+0j),(0.2605746476408807+0.15612340801432112j),(-0.21523000049602908+0.5165985018018107j),(-0.23881519970931328+0.6476059528125985j),(-0.10562491355329814-0.29032691844616126j),(0.1760987505080915-0.12901489038086572j)
422,(0.013673684124077951+0j),(0.38800529201844397+0.3191352155061945j),(-0.1656145598728228+0.15360955718952177j),(-0.008320014446859848+0.27806886469587616j),(0.2451427732640736-0.0340666095581946j),(-0.2718399715093704-0.28278324980960623j)
423,(0.061823968833158605+0j),(-0.023831932517981436+0.46193058647127944j),(-0.2736688819861012+0.31969804545326247j),(0.21434593611501992+0.546436331975924j),(-0.10356778337536794+0.04666954763052086j),(-0.15509947592399997-0.008787810879648944j)
424,(0.5221018609240399+0j),(0.33907792892034766+0.18424545668784767j),(0.09108640694083509-0.19407260235718457j),(-0.4442357130865219+0.6750055217225781j),(-0.12001947433122011+0.09856847075713254j),(-0.04566708212041265+0.011838967662576638j)
425,(0.41098236209548167+0j),(0.16866966423653834+0.022450020186203068j),(-0.24929369544414703-0.023629054193939097j),(0.052980971508355956+0.6419702141005307j),(-0.2228341555196797+0.025334403673756497j),(0.06208144486957898+0.02256252282905198j)
426,(0.6617668256073945+0j),(-0.08918185620218251-0.36341801786442685j),(-0.2734130237746663+0.05569043640666796j),(0.27984020594503656+0.702682134211351j),(-0.246816445481376+0.03282488482141336j),(-0.14482326359011988+0.061764284248299904j)
427,(-0.6287265190346906+0j),(-0.03578267469373055-0.024426562866822266j),(-0.12302023971099182-0.6286227921397693j),(0.07057064175439248+0.014134602958199016j),(0.2758829352539639+0.24840682028213315j),(0.04413525916448279-0.09462230392962317j)
428,(0.009829608279260826+0j),(-0.2981161996766872-0.07616445572523238j),(-0.16359431497477625-0.21817546785625258j),(-0.16019957138553892-0.0010288541804343715j),(0.21400787218014722-0.17001022666440527j),(-0.12751154350722982+0.1736656163224455j)
429,(-0.0027743879531716142+0j),(0.019833408186915036+0.056405600763866824j),(0.5560329803572281-0.32021286222569234j),(-0.23994399140726846-0.460724778843607j),(0.47447990988373656-0.03555612852549732j),(-0.10382570309228545+0.34377717799461516j)
430,(0.12370216956603469+0j),(0.16073457132936453+0.09325861674272883j),(0.37172874633220765-0.31728585143609117j),(-0.4531000466575922-0.5356957768110244j),(0.33909662915258726-0.30947738894967386j),(0.35523814815274724+0.08038388647793504j)
431,(-0.24680734053405537+0j),(-0.06761074881851965-0.15467744589417443j),(0.05289395076820974+0.4181667440388633j),(0.2700532719196665-0.43131392256215473j),(0.27672228479456+0.5883660960478134j),(0.026584754174035108+0.33233398976929124j)
432,(-0.1381022326369835+0j),(-0.04196289233358835-0.009978150632064905j),(0.1281573431670729+0.18464945637528235j),(0.2756033227360568+0.29584521012580356j),(-0.3209411790106165+0.6725937761902235j),(0.25578752121235104+0.029402871210461506j)
433,(0.009870236763470763+0j),(0.21195525282365602-0.21163224456875743j),(-0.23730282161339158+0.04486139050977797j),(-0.17162326814228177+0.03262561458350921j),(-0.629658698668871+0.270471161217749j),(0.11190715846076438-0.057161716361661896j)
434,(-0.498387187230447+0j),(0.06321040837849166-0.005904719245018064j),(-0.20990648663933115-0.12337939689710314j),(0.011076616711208437+0.3731508905771789j),(-0.5900097623182722+0.5500199126239773j),(0.18286953715969206-0.07933611039524768j)
435,(-0.025613247131191452+0j),(0.10093630178712591-0.06320806353740799j),(-0.39430607025430525+0.03308436296700999j),(-0.2274429326161529+0.2971745367014788j),(-0.6323408575175469+0.30810605085803006j),(0.22970438001191995-0.0916917038369698j)
436,(-0.31203019814719535+0j),(0.03131603340933302-0.0626476443786145j),(0.12421532674633488-0.2963939156350106j),(-0.2846023322099411+0.3353753645861327j),(-0.4466041154616913-0.0684037160005167j),(0.19011725646702338+0.07901401408691243j)
437,(-0.014411728698827592+0j),(-0.02216012621306727+0.192167885012063j),(0.2240658589797918+0.4068996544011897j),(0.20374164940176342+0.36235979410351943j),(-0.47050666443628697-0.49409714855442294j),(-0.056430982992282885+0.21963306699610524j)
438,(0.04174652358670339+0j),(-0.10510898291994308+0.08319621817316328j),(-0.10734719776907112+0.11976509852108669j),(0.38032150405562093+0.31408031817838544j),(-0.6093603269840409-0.2564673091770636j),(-0.3019787094106299+0.23522646417412238j)
439,(0.4252525135535612+0j),(-0.016910325901765298+0.015995601544658816j),(0.12941481229766663+0.08368712427009037j),(0.4086729957969864+0.15112722503974002j),(-0.2871702830680936-0.5461397263575007j),(0.1337453398213834-0.34678963676837044j)
440,(0.14791307257794406+0j),(-0.13725456641159006+0.23595343197763785j),(0.21770544683077242-0.09752799507186394j),(0.5473378962153749+0.28965873161201694j),(0.08665538059932837+0.3921325153180328j),(0.031009643965292225+0.0345415507826088j)
441,(0.7673558678122762+0j),(-0.15565799142200626+0.311669183538527j),(0.12516601529182275-0.18881045197375124j),(0.5517895324349931-0.4264467135965865j),(0.07046640441762203+0.4273232062318323j),(-0.1402190610775097+0.18456151581942526j)
442,(0.4565097757766483+0j),(-0.1156134054778378+0.28630182200633947j),(0.2559667671489361+0.015483069899198648j),(0.5162277951703451-0.27420216787135676j),(-0.18705126519178536+0.39019578622231743j),(-0.05455442963156644+0.2203628015624313j)
443,(0.23366562431298804+0j),(-0.3078028093872915-0.011095960069266464j),(-0.2893584208035278-0.046214591824675966j),(1.1023697463218702+0.23380933178431662j),(0.108025349024721+0.20870638258442625j),(0.06812872488223276+0.035565015239413175j)
444,(-0.572442391662684+0j),(-0.18527412385802816+0.04413031194476186j),(-0.21312340338479277+0.1217479456896109j),(0.6900369690312845-0.18711464142446685j),(0.049427766506704385-0.07015106518592475j),(0.24338048278009083-0.112650278295677j)
445,(0.34987209268206615+0j),(-0.3158377896316967+0.10814985066856725j),(0.2727879463160572-0.13982187959894427j),(0.7002119889447037-0.4841798055399471j),(0.022081885963758485-0.1122275045698887j),(0.12393879833855845-0.06337594218853285j)
446,(0.4803014093246701+0j),(-0.20107348262063557+0.0019112817825118755j),(0.029150697762792624-0.31218442157569143j),(0.5738507956674717-0.28822706358349637j),(-0.040702844558389524-0.41665150199800716j),(0.3153694202501465+0.11110477812511904j)
447,(0.33364821623339996+0j),(0.1668708481897299+0.09458926604155432j),(0.06984282471233068-0.037570087674448034j),(0.8962939077954573+0.13377545261889004j),(0.04765208736031522-0.17187343612659398j),(0.11796139799824967-0.008775405372415779j)
448,(0.10100680391119554+0j),(0.3768070279342893+0.22020581828244334j),(0.06855288490312132-0.2832234792796173j),(0.7449201490218487-0.4482156545183056j),(-0.13598608049622563+0.13507789884950638j),(0.09242906186271438-0.0016477924845226116j)
449,(0.7575513925178173+0j),(-0.12155936444488344+0.348472781228206j),(-0.10137958749518261-0.3439004191602093j),(0.7030263561087028-0.6699601404638917j),(-0.01803599361778943-0.04354465825001283j),(0.05356518730583619-0.0026737888772343952j)
450,(0.6826912648423539+0j),(-0.1371242756042245+0.014277938957311822j),(-0.3925099196054489-0.18859109843135807j),(0.868233179604105-0.30739457275812554j),(0.22837193271423192+0.05854990777811532j),(0.01582705661201428-0.13104968799497776j)
451,(0.8242777911788426+0j),(-0.31748787505022497+0.08271765644769341j),(-0.40382140973693725-0.005347754399892378j),(0.8506834444670924-0.42895914286090214j),(0.04806573460866402+0.07747118431101258j),(0.0972322414503401-0.06941894709964432j)
452,(0.5891137708924916+0j),(-0.42296754844809675-0.030886944884757545j),(-0.5035284221307911-0.23294606689667718j),(0.44528425983684483-0.009197078787391566j),(0.07745251667525582+0.3497932982535017j),(-0.050264804241662776+0.1548795531169982j)
453,(-0.503753578424291+0j),(0.07128538548114804-0.09780446200939849j),(-0.039136806901627574-0.5240624434550194j),(-0.08807584465886158+0.2503284505971949j),(-0.1810236194486317+0.30644394769652544j),(-0.0033039636444194883+0.03257793977897512j)
454,(-0.22167478146679498+0j),(-0.051624626881487-0.09403409637653244j),(0.3675496629757219-0.4830124597624193j),(-0.2622219360749081+0.43668140111665366j),(-0.07616207132317714+0.22198733429165993j),(-0.04902549811588909-0.020457542573189207j)
455,(0.4596044447249071+0j),(0.09562944401701577-0.08642790241707025j),(0.32104934455292483-0.43197542501552383j),(-0.38065734897007786+0.5784188902089822j),(-0.2014668417383801+0.16935141168874343j),(0.0005424516185823462+0.03946778747385407j)
456,(-0.0940371344862209+0j),(0.14819962799349368-0.24523096437879743j),(0.40992061861694895-0.4148586360955804j),(-0.27982993751625385-0.17756929873582467j),(0.15727953908631817-0.04062234490544253j),(0.20806666621153344+0.2333642389310651j)
457,(0.1974302045122352+0j),(-0.2832214426711691-0.10688976564042799j),(0.051353281916144966-0.5706000859194683j),(-0.39188132548129956-0.1473539405653567j),(-0.07166186283469193+0.23122240361405721j),(-0.13709762864186523+0.07095630260936253j)
458,(-0.03611808121541504+0j),(-0.2018426213112277-0.2989964254184092j),(0.24554951963530608-0.8624513029603812j),(-0.30315141119649497+0.3275026576793555j),(0.26133567917701284-0.011471713799307476j),(0.021924033402977848+0.08752745505353542j)
459,(-0.6461013554919321+0j),(-0.023470447984462697-0.24209266316727435j),(0.372882591174966-0.4165839000489385j),(-0.04595223982369619+0.41409755609167653j),(0.2631095018823215-0.012550196575832392j),(-0.11264240086698138+0.21488747209948605j)
460,(0.4045614360191784+0j),(-0.01978418342397829-0.10405125032217769j),(0.15367965146021356-0.4456512742932039j),(-0.32674666915660433+0.6687786400101263j),(0.194343927245516+0.09607869124212472j),(-0.21464583353544536+0.16362702643555305j)
461,(-0.30083020696710605+0j),(0.2139762111560383-0.11111122330430726j),(0.49886445208319025-0.20675177834733924j),(-0.12798081164586275+0.21058280508757737j),(0.24448680121308553-0.4697565960898761j),(0.034876917023788284+0.2999359013450069j)
462,(0.4307872901077244+0j),(0.06855482615637055-0.04031721462628301j),(-0.3375438622200469-0.010834318141773186j),(0.6427226517934405-0.7048795263761203j),(0.11756782269352278+0.06408024622218095j),(0.016144311772021955+0.42209398423389505j)
463,(-0.7052865860569613+0j),(0.03394716008912311+0.06056084074147801j),(-0.0546974659180995-0.17711666426375516j),(0.48839825335601644-0.48258135306100636j),(-0.1504453339706112+0.4146559485422333j),(0.23546251097499352+0.19469747383458785j)
464,(-0.3008280029188125+0j),(0.034963552445694816+0.05636003911301088j),(0.26723855990040457-0.006926440420476021j),(0.6717806710614912-0.39824139910590634j),(0.11637668397037225+0.28584549113962243j),(0.16211541317888084+0.14118650197989582j)
465,(0.18929814249619845+0j),(-0.0664146072631506-0.1213961121617782j),(0.6058239925242805-0.17251579521490096j),(0.18177805922763557-0.5948250726600036j),(-0.055186756793145206+0.21901895420558143j),(0.04864499245340476+0.14604203966072968j)
466,(-0.10791574498577691+0j),(0.0982252832050102-0.15247498633673134j),(0.5059552150163852-0.4128364681127544j),(-0.036158469872543904+0.23384985549524673j),(0.20912228044674958+0.028086621782054885j),(0.14349740167800376-0.04510136583803286j)
467,(-0.6961825172838305+0j),(0.0715013635393436-0.08553278376280427j),(0.6601855902568213-0.34485436052550145j),(0.021578751971424004+0.6675058966678622j),(0.1876959306080784+0.07995230694326566j),(-0.0004645013157132116+0.06351098486557466j)
468,(0.4923679635471265+0j),(0.0699044952416149-0.12028370773714965j),(0.7824126496170551-0.0689768121412364j),(-0.006884909811879628+0.23697082830914923j),(0.05064382421363684-0.28031740709635655j),(0.04219196785771763-0.08034765459791182j)
