,amplitude,c_-2,c_-1,c_0,c_1,c_2
351,(-0.39649675200745294+0j),(0.48733331822595455+0.07917771142449809j),(-0.13735556579842978-0.319556232229176j),(0.5579431177040186+0.076969171518134j),(-0.09862637182711909+0.2461737159034388j),(-0.002821476436563608+0.11831362559831482j)
352,(0.1204070480399238+0j),(-0.006602213989255035+0.04223622461417903j),(0.4748891041767266-0.03803551151564449j),(-0.15742195026686434-0.05889968985985277j),(0.057788019842190834+0.3681053355838111j),(-0.08706365167049851+0.36000228525061323j)
353,(-0.5389062939831187+0j),(-0.21217295905064962+0.14108572033645508j),(0.3688588372754509-0.1498126312395829j),(-0.3083942838972013-0.45348003069042536j),(0.3107541721295828-0.3110161104113662j),(0.14723217824841994+0.014881516237941785j)
354,(-0.3467719186203583+0j),(-0.024724905272041506-0.4260842299328646j),(-0.04723937291683234+0.4946706291571587j),(0.39921319099060926+0.2087995613914795j),(0.058262243578179204+0.17573751783416203j),(0.12967248928385378+0.0798473989467094j)
355,(0.24204823739108106+0j),(0.007172838127116167+0.05289700921735275j),(-0.06528745998140911-0.07374408567297155j),(0.0005222476453457248-0.0742725380325523j),(-0.14429687590987003+0.9245674588698457j),(-0.4401372192995186-0.1714021481972966j)
356,(-0.2162536678809009+0j),(0.08914037586006957+0.40514407831050225j),(-0.47508731336616594-0.08082561828347584j),(-0.5497094346009704+0.1927718592735833j),(0.2093335561112464+0.054449525436818386j),(0.27377949603243723+0.21206076240374278j)
357,(-0.3571585666621002+0j),(-0.21263552586240508+0.15126144371980932j),(0.22315412309437563+0.13128156729957305j),(-0.3292477476818771-0.7623801076900419j),(-0.13778899882164067+0.10906491595377699j),(-0.12689433607475542+0.04133559161514461j)
358,(-0.45892381398694176+0j),(0.14661304890245352-0.02905169062202974j),(-0.21122984805748757+0.216010946763194j),(-0.6395884571382393-0.4528613202373939j),(0.04316011567864182+0.08426967604412858j),(-0.28799607095584756+0.05948211000249067j)
359,(0.6186357348483107+0j),(0.47718861612209523+0.298770616137405j),(-0.09856930875129633-0.40612956035315584j),(0.014414904119566363-0.6791665658920865j),(-0.12130505622091936+0.19810821662525643j),(0.2524377636802095+0.08924849801627072j)
360,(0.16319598499447915+0j),(0.16172776149378706-0.06732296782175229j),(0.2187790261732581-0.05160995613406048j),(-0.5423232827456388-0.3818468940091323j),(-0.3308303595629823-0.12139140911197811j),(0.14551147612514787-0.14686761427841488j)
361,(0.20657542654086877+0j),(0.0005115381546895795+0.05881765744577118j),(-0.1791053508837327-0.1343839619238873j),(0.4145983625843052+0.09063279768855763j),(0.5625806710526199-0.042701635540113844j),(0.10044331982927121-0.11979200686679801j)
362,(-0.4243661069227311+0j),(-0.0018819728047254347-0.1621796290418301j),(0.01612635658705816-0.403770171477078j),(0.3755371947665833+0.11831950170750595j),(-0.7274702137589888-0.4209396684806489j),(-0.35646349197107274+0.10878686544358263j)
363,(-0.6598899310506342+0j),(-0.04901556093871452+0.09451821405950259j),(-0.18055146722134952+0.027687959258499054j),(0.07503016913670119+0.16669589361057593j),(0.7989076627368198-0.3441200935363195j),(-0.23112206967145352+0.0759130462726223j)
364,(0.3365739958769132+0j),(0.10050369194785748-0.020682534074177028j),(0.015619899716189753+0.1776568242937778j),(-0.7188362987042649-0.09687079312112591j),(-0.38809883139524426+0.5916088844209642j),(-0.26320032010306327-0.1058897381367889j)
365,(0.48508517282340224+0j),(-0.14248485135706707+0.06063568310143528j),(0.008879182386189455-0.2943171705065577j),(-0.2874568491239221+0.5599908967234768j),(0.2599275819248211+0.5003128521552426j),(0.2692755697849335+0.10870117714638455j)
366,(-0.348070306396222+0j),(-0.20310109505123403-0.17367981921777198j),(-0.677056135457429-0.20941876284328248j),(0.5176676534841389+0.13957325861297065j),(-0.005979498677564657-0.4034066232175607j),(-0.15135152339038882-0.2917317163324942j)
367,(0.712587891750596+0j),(0.001412173209170784+0.2404272318945962j),(-0.3469215259072718+0.3025387582315056j),(-0.22929311308019518+0.6532636490320154j),(-0.18129506445922944-0.275088989249559j),(0.0723728016820405+0.17522326042615638j)
368,(0.1494871168966111+0j),(0.12341486735631696+0.22255457467243492j),(0.14873973489399006-0.4652891783638706j),(0.05997903963435128+0.06570299926352825j),(-0.040723594578496114+0.29737370458359347j),(-0.08878225075458154+0.3578127050585797j)
369,(0.23098378139601683+0j),(0.20144558878264443+0.2793747379073428j),(-0.35157490661884105+0.6363440146505834j),(0.237675343905683+0.02253284936045355j),(-0.11702782218445817-0.23493889409580035j),(-0.18791488449841093-0.34680525880704094j)
370,(-0.11263898098039837+0j),(0.1904171110673753-0.17645291027463722j),(-0.02819293029480518+0.028134229226808225j),(0.559748716595744+0.4878067671111224j),(0.37027168497323887-0.2538039845220273j),(0.060493705598184774-0.19574481512380623j)
371,(-0.07509867856188054+0j),(0.2079938752177244-0.29669085688979024j),(0.5359110836642302+0.07098027393374493j),(-0.14609711683369517-0.009401953353340407j),(-0.18275679359941+0.20551110054938j),(0.3273176455657264+0.3547930116327346j)
372,(0.5832872922417724+0j),(-0.11813973534398825-0.18385827292815415j),(0.10628736009349303-0.059970400034027066j),(0.3979623720485428-0.1781819556110735j),(0.47540797715331407-0.47110645946430657j),(-0.1481121302250666+0.28598246449405335j)
373,(0.15896406879762967+0j),(-0.2499531963436143-0.20832660090684718j),(0.5670676404377892-0.3131345546955771j),(-0.044421481615802394+0.44522693217692827j),(0.2537183964564901-0.12588215007954467j),(0.15347655025280077-0.27524587592352606j)
374,(0.7324998869103407+0j),(0.31893247189376955+0.31140482473779674j),(0.0046578421359351405+0.07525415281774711j),(0.4869047926389992+0.11823815263163587j),(-0.3243415021696688+0.08345071213653989j),(0.15715927418731188+0.1088047996772906j)
375,(0.5804985181385971+0j),(0.019208681579353515-0.050714070689767014j),(0.3424027234209718-0.021213604402398112j),(-0.42400388964939273-0.8101892029748773j),(0.03567264037069423-0.3198261732329057j),(-0.003389234636087396+0.042867383238595506j)
376,(0.5571855402087731+0j),(0.18746211647201888+0.28043595384137465j),(-0.28115586411347215-0.15887907751241193j),(-0.18917276823140744+0.6189010482387397j),(0.23051643117291332-0.0214078144838859j),(-0.042884352632275344-0.038400565262353366j)
377,(0.2609602103294261+0j),(0.10074512260939525-0.1286706707254484j),(-0.17320040021173416-0.08711813892556226j),(-0.15175495293609148-0.29540495173137676j),(0.5938098102923516-0.5415742758785715j),(0.09386853502453744-0.16402823234957176j)
378,(0.11511689643342937+0j),(-0.1799473073339628+0.15111058981229256j),(-0.41321904428058065-0.22440026699235321j),(0.20613397767867345+0.78926427458989j),(-0.15581407830624053-0.19008092903607704j),(-0.1894508151794348-0.21558215778694273j)
379,(-0.33149101403554204+0j),(0.08776317503289222-0.1825908467097128j),(0.07131927737644442-0.2077766167989821j),(0.34458374167844535-0.10866865066727015j),(-0.1893299487637893+0.4255825474912925j),(-0.07289252200999312+0.005665101742663534j)
380,(0.3175121132427563+0j),(-0.138509892464304-0.06928542116469198j),(-0.21639179412102955-0.15929686609215848j),(-0.2074919396941466-0.28637680148562317j),(0.278295049328422-0.19892869809475405j),(-0.14131555303292037-0.16023897409775906j)
381,(-0.3194519288525219+0j),(0.15970748477555946-0.10655136443780412j),(-0.22957781248874157+0.5624150035848836j),(0.4376953867567484-0.22357673969033473j),(0.6600351116819614-0.22498209070720576j),(-0.16108789696076828+0.12430364390526145j)
382,(-0.35404968949795945+0j),(-0.06809887583039903-0.1469532316726002j),(0.009799198419192344+4.075051719490061e-05j),(-0.35810201287009213-0.4671494472905136j),(-0.2863888067013805+0.7615840463528898j),(-0.030410124094608804+0.2826096434522781j)
383,(-0.2629425126615839+0j),(-0.017935285384981754+0.00788636275396928j),(-0.04729935426923055-0.5839500480503899j),(0.455455118488701+0.30634394746117294j),(0.22679297561130482-0.009269849613796668j),(-0.08362963538087266-0.15065923712905022j)
384,(-0.2789883652799521+0j),(0.2727862301068627+0.07886195181660823j),(0.6234737056467461+0.0925774213991996j),(0.5203129561742518-0.2694373798480536j),(-0.34725691944191944+0.2353084439473819j),(0.15131839459456434-0.10165602303887428j)
385,(-0.022749231018739047+0j),(0.14622593707774806+0.0718509070270767j),(-0.1382499331491619+0.2739187081235746j),(0.636974243572542+0.5239936281777569j),(-0.532745717032666+0.037017909504560825j),(-0.2098504438437401+0.013880654549630903j)
386,(0.2842502109578928+0j),(-0.0644702736094797+0.018398566928284375j),(0.2977926064823885+0.09495403341395048j),(-0.5152709945899983-0.5535205089058157j),(-0.11607838610101155-0.2831075020303957j),(0.24463927100723312-0.25223639138378634j)
387,(-0.3301906239925092+0j),(-0.06172372257109636+0.0987970413693824j),(0.1575217317366096-0.34187156344624314j),(0.7436519169949566-0.17187049418260958j),(0.031536612421079455-0.17892206006168415j),(-0.10108746577531538+0.4429039751134447j)
388,(-0.19679993504918808+0j),(0.16574724517301395+0.07251667766159937j),(0.09636412692892292-0.09898868640815067j),(0.46379596812649015-0.09818165452579306j),(-0.2724485333395906+0.11494259682164851j),(-0.19261169115276872-0.5848483714022893j)
389,(-0.0012952209975080342+0j),(0.09224135546636812+0.27725063994148474j),(0.22605080376475456-0.1925024673968386j),(0.22953688421898932-0.8477742851869295j),(0.41498614789555344+0.28367342673574797j),(-0.013189019813752575-0.22958787406803746j)
390,(0.19905451559038206+0j),(0.03730343933533095-0.1835377416247747j),(-0.02731336389282646+0.0947550504418036j),(0.4343704452143406+0.155456496447678j),(0.8148142314595317+0.2335123086930428j),(-0.23080413395491348-0.042509704453537085j)
391,(-0.7310413497071317+0j),(-0.04289255838957702-0.19466671043001818j),(-0.40955209887469257+0.17705339551110977j),(-0.13162549063703677+0.5877113832484051j),(0.0010902659159128247-0.6583761452995903j),(-0.12417371971761214-0.1255845815010386j)
392,(0.08956023644175025+0j),(-0.2866997592413092-0.07895779792007072j),(-0.4892400288003183+0.2831987691074586j),(-0.48241445518611736+0.6291330438583449j),(-0.11081461494068048-0.5604475829398858j),(-0.024076004294080272-0.03161670878960943j)
393,(-0.6393000072268853+0j),(0.13856588818637003-0.24484961353738727j),(-0.0391400495678646-0.3872408991640448j),(-0.14016086137154044+0.6402201730861791j),(-0.33523179395736186+0.21803148635393504j),(-0.22908332954927293-0.0011587179087554737j)
394,(-0.13763472005624422+0j),(0.019371016002192286+0.0019460314157598996j),(0.007152374870993572+0.3458235081600367j),(-0.7494705487960867+0.4376154132998899j),(0.3470962294619006+0.07193989544735643j),(-0.06884311000846408-0.17103156781189094j)
395,(-0.5219576664804104+0j),(0.2752632476517306+0.09169725122506422j),(-0.25597440219760037-0.15782029803286327j),(0.17786263394643914-0.3704413400371786j),(0.5276002341677808+0.0108170363269941j),(0.08979656159130185-0.34457982472410376j)
396,(-0.35473964745924647+0j),(0.09187185100503867-0.0875638321925725j),(-0.20968094725847783+0.1328819672635835j),(-0.9133678024687992+0.2618302595499823j),(0.3598863347977531-0.00730036732343714j),(-0.20193158750267287-0.10497056345816266j)
397,(-0.6050334215874533+0j),(-0.05533179041139513-0.23764813700955395j),(-0.08349322458262207+0.22392331606320398j),(-0.04843277477714847-0.5184516318161327j),(-0.19682244886188724-0.054448074633251894j),(0.2145950126648496-0.20967523734851334j)
398,(0.3178803662080607+0j),(0.1964764186215277+0.24852370082907813j),(-0.4284289248033556+0.004369192549626061j),(-0.1678898717261319+0.0591131017583624j),(-0.3118647039277303-0.5292305676089619j),(-0.2420044451245711-0.02084215249947469j)
399,(0.6200507215526693+0j),(-0.23650540618351912+0.37981635989216944j),(-0.44017890270336363+0.2985887677139246j),(0.45769773739233854+0.056969562263497725j),(-0.09699816255105448-0.048805518134524606j),(-0.026141647817843353+0.11055832103846622j)
400,(0.1968491475205325+0j),(-0.26796315634547885-0.1431216602228489j),(-0.13349867530671522+0.05089836436093301j),(-0.7753051742586039-0.21202801309565605j),(-0.03886805816867708-0.027454433288894492j),(0.06884355587447616+0.09663806191385624j)
401,(-0.6298383615337024+0j),(-0.39461790845849615-0.16113969833102315j),(0.22682685514726114+0.24862136574492902j),(-0.13681049747364016+0.8039797309850758j),(-0.08921078270315365-0.31224299138303135j),(-0.2021649599957272-0.10193785996332326j)
402,(0.042067022681569255+0j),(-0.15142045102035787-0.08329485331633073j),(0.31552905142596044-0.46129803219923793j),(0.3382162049311187-0.4910273735008074j),(0.01205037320190084-0.20991421476851602j),(0.014801606778957217+0.25831327598874815j)
403,(0.10134215255272161+0j),(0.16960950255211268+0.11793478566667284j),(0.08413056396273638+0.3911166576859431j),(-0.5107997466166375+0.0374871816032928j),(0.12441822635990232+0.1604125785828268j),(0.1798318130177245+0.27570054472345235j)
404,(-0.46249345741216713+0j),(0.1474013911922044+0.02954928406036128j),(0.4042387224868923+0.12346127768527664j),(0.36823338580378284-0.46065371322294346j),(-0.4684138321486834+0.25880380010225806j),(-0.04217804088631065+0.15637866673152165j)
405,(-0.0967704518725114+0j),(-0.2724227506375362+0.3118704363712266j),(-0.19194191440741215-0.011468760458744343j),(0.2901764617629179-0.7456836648531129j),(-0.027702165717012672-0.22222224969850798j),(0.1382094006842856+0.11025143002366627j)
406,(0.20945142939126582+0j),(-0.22327294351924046+0.0328422275100184j),(-0.4639558972655776-0.2993685397299358j),(-0.6308320806577726-0.4313939478522193j),(0.02765277745311856+0.6488078283428251j),(-0.04919140104589843-0.3612265155632082j)
407,(0.12285665523868869+0j),(0.26094584093167317-0.13730600359185768j),(0.10480845773975522+0.217570725305893j),(0.6399679189911128-0.33727596034873397j),(-0.17223594987645496+0.38226651849300863j),(0.029939567368199888-0.15530166296101855j)
408,(0.5388082037633621+0j),(-0.17125231810722386+0.2589480603620578j),(0.08955024849873583+0.5532892300617067j),(-0.20445524467129056-0.025628123686259382j),(-0.2617010569454281+0.32405666975204334j),(-0.041732811809979065-0.3025262211889207j)
409,(-0.1551255721449322+0j),(0.19616775144786328+0.14388192263536223j),(0.18841051254269967+0.21599806198763447j),(-0.738432672721622-0.3706936488130534j),(0.14960920778547174+0.0974127453042174j),(0.05441464911955697-0.017570648096653277j)
410,(0.23077660412624534+0j),(-0.06925311360346834+0.1865011190479645j),(-0.27300378370922784-0.0963626524847502j),(0.4468864514002968-0.4926795003509075j),(0.02532886419631719-0.4181795190722206j),(-0.5028755726286706+0.09146272237610843j)
411,(0.5388932136621593+0j),(0.010251631582944905+0.32867841815499194j),(0.008795617858476573+0.6328142208953615j),(0.036627886508035855-0.2621423342396966j),(0.17865168469612647-0.0503909338749397j),(0.02737120484096527+0.09896791096438429j)
412,(-0.3932909072380823+0j),(-0.10239746315609374-0.12741896962468957j),(-0.13220559422790656-0.3834518092558036j),(-0.11622624292874964+0.14638577178275558j),(-0.4479741995410019-0.42623214511186214j),(-0.403158912804662+0.09790093320478434j)
413,(-0.11239447363001936+0j),(-0.23068390966908034+0.17547283927613905j),(-0.27418893838551206-0.20625632953657144j),(-0.20536598099418346-0.00296395356839603j),(0.6121888474829091-0.41791755567358696j),(0.02450582939528037-0.23026562904894388j)
414,(-0.11725814670396406+0j),(-0.067958810190063-0.08182947626484718j),(-0.699003946619053+0.04616483711684355j),(-0.5688288877191405-0.1939679529091668j),(0.13084544712514243-0.1473045536126168j),(0.09001317648845071+0.10602518486496795j)
415,(-0.29804464396675223+0j),(-0.10092051036957841+0.010061410132276571j),(0.4384858999662355+0.8047659941975351j),(-0.09312769445080596-0.1414800382139214j),(-0.12809904373296627-0.03808440332715049j),(-0.22218421340921676+0.022049385653910986j)
416,(0.8277549486146258+0j),(-0.10131073961320661-0.06669521452231855j),(0.21013351842890293+0.22571080557518935j),(-0.6793977183823822-0.24485286750803542j),(0.43264683607652515-0.030159266805478355j),(0.2115678575679972+0.2958385257655637j)
417,(-0.32135154070602934+0j),(-0.06334327994788835-0.15670771116746246j),(-0.03940785829085968-0.20153658924651283j),(0.07510107378297337-0.0046439302879819205j),(0.6455365873290366-0.3915154270571942j),(-0.12558948491057265-0.0371133932431212j)
418,(0.14232385177975082+0j),(0.34295365353748714+0.2413396174994068j),(-0.44957948503219936+0.2773088207027046j),(-0.04837481672108729+0.5641589179503436j),(0.42393177593051035-0.03134736497850643j),(-0.025493592762752634+0.07193202873634537j)
419,(-0.3559092168615595+0j),(0.2050860232514619-0.048823270085293496j),(-0.20603982015479613+0.3112068323926031j),(-0.5592809945194923+0.3416573335113008j),(0.2183079165173813+0.06889492474141365j),(-0.19704385376474587+0.03302441576562792j)
420,(-0.49420731150438413+0j),(0.0645190507931139-0.002267697219135875j),(0.3146840731086466+0.8706333448758569j),(0.354050984098936-0.2022621015907623j),(-0.05252900964749424-0.039768298068379455j),(-0.0979406491936278+0.09728167244614996j)
421,(-0.4860856460315351+0j),(-0.10056911122105291+0.07250292131608688j),(-0.7268148687471618-0.6694734853436317j),(0.046660583245756115-0.04374407225896973j),(0.1169513628952116-0.09845415599840378j),(0.09548933789664538+0.11978761316151004j)
422,(0.3312807858779279+0j),(0.008970218856970025+0.22765546900505831j),(-0.04526847870133044-0.06133945332069613j),(0.33179037835265623+0.11397658815704861j),(-0.07143810352803107-0.7738263477114221j),(0.28397795114187163+0.06512245855532237j)
423,(-0.16514330449980158+0j),(0.541681071194728+0.0028744533940873868j),(0.2585784343922643+0.2678257795253892j),(-0.4160417685185162+0.1592694491963492j),(0.13614896767481663+0.5054343363431849j),(0.13632235504201834+0.06407663536691141j)
424,(-0.45311951387621346+0j),(0.13019934959719442-0.06773152183003779j),(-0.009769967437563448+0.3580008012646527j),(-0.16882578712928498+0.3014173994056068j),(0.8230391487012726-0.13625415588431494j),(0.21930153762667315-0.001663157116869915j)
425,(-0.10155530558359005+0j),(0.10353968493240237-0.05292279695821728j),(-0.17066640909024144-0.24904137716569946j),(0.5401846306560693-0.5624244956063441j),(-0.28135440318662364-0.15934371680601328j),(-0.11210077665195765+0.19973687672329876j)
426,(0.32861733255856906+0j),(-0.170715383780643+0.004718189654230598j),(-0.45983578372045475-0.0393174606757878j),(-0.039285184490992865-0.6107721909211983j),(-0.089191084766936+0.16493552080897786j),(0.04024029379844422+0.43733187323761596j)
427,(-0.4943349751347763+0j),(-0.12331608883669087-0.1075235693456391j),(-0.45879276944908787-0.24347979248526136j),(0.04342111834520971-0.7695477871263704j),(-0.2044088970438185+0.3485093157374102j),(0.21297151439425074-0.12766689128687198j)
428,(0.5892552515638809+0j),(-0.45047109544762576-0.06004794442096145j),(-0.4499453686753734-0.43758707264287006j),(-0.26483493981944073-0.11593234266739806j),(0.2764510603062058+0.008043183640440522j),(-0.21089105146436044+0.0819048901340886j)
429,(-0.11008695739197413+0j),(0.16486928947063884+0.18703048143773535j),(0.3491632866277076-0.30297462631721256j),(0.7598786913802764+0.1419411903136928j),(0.1318653818478711-0.3330829508454268j),(-0.11738672644039386-0.08707891717112066j)
430,(0.621117667178541+0j),(0.014335071962650062+0.15981570088330982j),(-0.3623640789653841+0.42101942606136655j),(-0.06028813169804742+0.24984165220014795j),(0.4685962108047391-0.12161542847569115j),(-0.18550713275544323+0.3107618870759549j)
431,(-0.8848160427866668+0j),(0.3152757793307276+0.1028451970167355j),(-0.09290906281909238-0.6574754361967124j),(0.09499258444511448+0.6662160683980696j),(-0.08398199948103413-0.5004848810135516j),(0.045221436360498635-0.23830463820152334j)
432,(0.3242652008720978+0j),(-0.08187019266214535-0.3807218102558533j),(0.5539726639437559-0.015080674600078784j),(0.26166789469184815+0.15639489293783584j),(0.004876849042716028-0.35264829955510846j),(-0.3455587385998471+0.09533214626379782j)
433,(0.22498573563095695+0j),(-0.04928763874382359-0.05426905412629002j),(0.06897346170626689+0.07654295224709312j),(0.35969829380672386-0.0387057961940756j),(-0.6121803750413841-0.488644485842899j),(0.09992173872489397-0.08017753584278486j)
434,(-0.1939348819739234+0j),(-0.030136838826771678+0.05879765886488088j),(0.1288593316734858-0.11066717261930581j),(-0.13983894299881153+0.2728333784683935j),(-0.3980075588763936-0.9977552716897009j),(-0.21459382676300426-0.18472097887076988j)
435,(0.042242229818787+0j),(0.06121529716146586+0.11180447800017021j),(-0.3011749354130343-0.2819727347787401j),(-0.2529564778399492+0.7107270258367683j),(-0.0034998431905728933-0.09875192008279149j),(0.15187672762820764-0.0937372144784193j)
436,(0.03498718828886671+0j),(-0.18831438222662072+0.20737531910752516j),(-0.17929293870763358-0.3767699377498878j),(-0.08397008668082075-0.7371303601459005j),(0.2405134955141557-0.07207230440986026j),(-0.1543096499680795+0.30616132520704326j)
437,(-0.324643418490805+0j),(0.1392046043870306+0.39388121241486657j),(0.05410917045653785-0.22856897685341482j),(0.03260004170750408+0.782419102227166j),(0.10350611555969619-0.05427858902390478j),(0.06266602226474458-0.10387178480644148j)
438,(-0.018909652345795308+0j),(-0.22839608749813867+0.06511778263032197j),(-0.17833338423695333-0.1593567130410425j),(-0.05321757144766958+1.0003434646828044j),(0.08789762978980024+0.20851268365486988j),(-0.13680856887141452-0.11165652077177107j)
439,(-0.6243504388162688+0j),(0.2860092294137927-0.2817968859617086j),(0.34974670553518905-0.4344560261511036j),(0.34917568051914283-0.5803630552525324j),(-0.18157104355577924+0.42376138237176736j),(0.029156028454036052-0.08753289351870454j)
440,(0.12865842567752805+0j),(-0.025019926356986043-0.01252171847435157j),(-0.3257523323960263+0.29706999454470595j),(-0.4815594196279375+0.6197731162301068j),(-0.002163452008470325-0.13867025970160932j),(-0.08607250336061066-0.02315833466050616j)
441,(-0.6017627473616906+0j),(-0.11324466805549525-0.1740820354093969j),(-0.5522952506056091-0.08400697301329035j),(0.03840289661704259-0.05660528041398227j),(0.527173293259892-0.461846554781181j),(-0.31203662452149805-0.05427466882909746j)
442,(-0.3423978402099873+0j),(0.12124445883788498-0.16147746148934355j),(0.1301081591332757+0.537029703282929j),(-0.0038653237500824167+0.443291434357979j),(0.06864924190820798+0.030613025465568183j),(0.20071613915019332-0.31398453680298993j)
443,(0.3153506487391609+0j),(0.03179637797467895-0.11994606229518279j),(-0.24642277800415976-0.43008510708163633j),(0.5079368424011352+0.21849060991613717j),(0.19333419359334564+0.06561480639547178j),(-0.19371809897468592-0.06253074454616464j)
444,(-0.5225883944736491+0j),(-0.0669479921142634-0.1602209746975668j),(0.6431067034763485-0.2326579989738185j),(0.1357675824658537-0.3923376166217373j),(-0.11306719340011076+0.4445242696186j),(-0.13205657475234708+0.12429965643389468j)
445,(-0.36182927931778175+0j),(0.11884140278907498+0.062153031409933356j),(0.19569324986490844+0.23262340405601767j),(0.1360948042475795+0.19026868174813188j),(0.3062140791728593-0.2700327711530496j),(-0.6580159246163979+0.01105113592828405j)
446,(0.4920980742789417+0j),(0.20971289366398557+0.05086397607544425j),(-0.2969717971927682+0.04292469119694438j),(0.1766824611933574+0.10859625789984337j),(0.8384857767922083-0.21146971094784986j),(0.19944125060129916+0.09380189177347073j)
447,(0.4850838463683176+0j),(-0.13843904035034216-0.4214109502527748j),(-0.14101245356368883-0.2099567665256829j),(0.06392055442245081+0.30908492855189595j),(0.05563733563682656+0.41055208473888777j),(-0.373582777529766+0.2696679410103475j)
448,(0.26457907414375154+0j),(-0.04612382830826793-0.24157871233894077j),(0.44949160422506623+0.06684049915689841j),(0.5980347270140093+0.08612119624081019j),(0.12018675374453754+0.1361566531489981j),(-0.27659779420244324-0.022839296429214485j)
449,(-0.024044052089649437+0j),(0.07471375840871208-0.0923565460844156j),(0.2879527133935118+0.07466365568635921j),(0.4541771104271748-0.8890376567787148j),(0.2597790624838613+0.3636236082396079j),(-0.07645623894662418+0.03986391124047346j)
450,(-0.8692211527292335+0j),(0.23126723097810875-0.09702379794253156j),(-0.0695652369337899+0.2604250220152421j),(0.7215915425475471+0.058902958666117534j),(-0.5010225304615048+0.16585427644151457j),(-0.1982175082475898+0.07878614498895173j)
451,(0.29780963543856115+0j),(-0.28165022234499043+0.08388733842013875j),(-0.060022588485925975+0.14425758102553007j),(0.8369032997095239-0.45677161889709006j),(-0.0052258088900635205-0.5405460465792458j),(0.037619361788462494-0.13983709699735958j)
452,(-0.7752378481962088+0j),(0.04195240199742552-0.1886404468866887j),(-0.1414362305925022+0.3578956635243349j),(-0.09025086956673808-0.0747849696508684j),(-0.12116779342179065+0.18778811594096417j),(0.23979664505355636-0.40903500160979667j)
453,(-0.1459503520026611+0j),(0.3318860916270511+0.16267231732530218j),(-0.20098251434149528+0.1289172103179666j),(-0.12661596361074953+0.7336554632380842j),(-0.08157833012997656-0.27538925645884016j),(-0.2835540829357603-0.07786858809200954j)
454,(0.3049670631114214+0j),(0.06862053407209939+0.21308296298881163j),(-0.34073378509653557+0.14226417988943899j),(-0.4591955641486719-0.6940445529542953j),(-0.20401886388088436-0.0348189710273335j),(0.16015100884133007-0.39447633985438557j)
455,(-0.7650947536806263+0j),(0.04171317158139713+0.020275187503657123j),(-0.21336262546784496-0.5573535045243141j),(0.3324915746230537-0.0010087236613812167j),(-0.0870295907634266+0.4032338314774008j),(0.31436497569994426+0.18700823729560936j)
456,(-0.46266531854105764+0j),(0.19145202094521213-0.19535607510380676j),(0.06283455701666806+0.08829129842139478j),(-0.019033459278222226+0.4638566410489477j),(-0.5390719801383466-0.24228027818058118j),(0.12093034498536542+0.10410448351426242j)
457,(0.1531619718747202+0j),(0.23388961357452137+0.023865979284303097j),(-0.035244541332432655-0.0749059821928711j),(0.2547949237152117+0.5253341797332896j),(0.1957869351978489-0.15374822669004087j),(0.23089565821758823-0.1993491248677069j)
458,(0.2878502388197579+0j),(0.010190874573601995-0.01364190831922058j),(-0.5638951621948455-0.027045016548416134j),(0.3525829294974589+0.13545757385319845j),(-0.17569729894990532+0.4335394583296255j),(0.11537916725450001+0.531157209869993j)
459,(-0.45778587284772804+0j),(-0.33323250368617774+0.05255438874226328j),(-0.4464057264716609+0.1705358483244237j),(-0.23126903338332383+0.4112413913534579j),(0.3120636398360861-0.5972426042025587j),(0.044317758795879236+0.16155568100082893j)
460,(-0.5918745448619845+0j),(0.2622331342348582+0.28074130247064755j),(-0.04351028874798996-0.35279940734012594j),(0.31886314219886414+0.09004782972830863j),(-0.01796303352709741+0.26016999966218385j),(0.3635241341453538+0.14992298390597547j)
461,(0.0979882320573655+0j),(-0.003929636679814743+0.24958582141871297j),(-0.2589226916239419-0.3323045432840326j),(0.4394715637539921+0.5418772279767241j),(-0.12069405430296071+0.4170512956603437j),(0.05612373246225927+0.1726866887795727j)
462,(-0.2877588592462843+0j),(-0.29707458656597285+0.3150278554134097j),(0.20626643839190473-0.2553432393051149j),(-0.4852876189437791+0.41959080825835715j),(-0.18534168890943736+0.16098550265895042j),(0.1832583347005293-0.10627854887702454j)
463,(0.3780319766432745+0j),(0.09366974022476307-0.24721578627335425j),(0.33179153682843154+0.4148548183808221j),(-0.779364389424928-0.6027133215611938j),(-0.1487442661818479+0.06116440275887505j),(0.09241902634825841+0.10213202623363951j)
464,(0.4199425436856763+0j),(-0.039544047529285614-0.2875281401832045j),(-0.07849665914038999+0.06096977697788211j),(-0.002168903145575052+0.531922435182389j),(-0.2659286510521278-0.34216651645914725j),(-0.013176575681732167-0.11112719453265252j)
465,(-0.714279664117228+0j),(0.09635747593046295-0.001727987232106154j),(-0.04329029323886133+0.605221571668287j),(0.19999459317471524-0.06491521435066856j),(0.021213935244131007+0.016368929432053144j),(0.2562170997832825-0.20268756395352597j)
466,(0.28696355049837674+0j),(0.08383062233752098-0.16021836175628365j),(0.16583436665136836-0.06117877858737675j),(-0.009695031230265092+0.09945383670298533j),(0.681129471824603+0.07504217805134863j),(-0.15337138392509686+0.10676285580167132j)
467,(0.3583393177522705+0j),(-0.41287801587362194-0.09932727955583495j),(0.1803405059250709-0.7551024034476748j),(0.14938176572655432+0.1003688362336384j),(-0.028638322547576367-0.5829800730254555j),(-0.16544891566975498+0.01538514704216748j)
