,amplitude,c_-8,c_-7,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8
418,(0.6849391834400471+0j),(0.015606012190759543-0.045834450866891426j),(0.003859974781867109-0.00014621983043547234j),(-0.06332951800769591+0.040551140248014005j),(-0.0255369928910014-0.09441735090892996j),(0.1318061543410169+0.025416545795828867j),(-0.10172595234739568+0.03804131894603042j),(-0.26655316060671225-0.09868777751958042j),(0.07712378151501474-0.15302055894276825j),(0.45220329547917015+0.6535583934973027j),(-0.012618485827461456-0.3246334562733225j),(-0.04724459266774281-0.08993048858570415j),(-0.08093063057410704-0.1150478514322451j),(0.016791199774509137+0.21303651004621307j),(-0.2226070555167288-0.036211724124729554j),(0.1066911726014849-0.089554398300085j),(0.07119630976511801+0.021866555146262828j),(-0.020014258638161253+0.10620568180760062j)
419,(0.6849391834400471+0j),(0.013183643390586275-0.05066027673835348j),(0.00446125772123007+0.0009294177337981391j),(-0.06153654370284362+0.03599549121263551j),(-0.03393532436796659-0.09769285960021845j),(0.13470378310460815+0.03034609502716536j),(-0.10058783095955315+0.03631954382857693j),(-0.2653517310725134-0.09404854494792128j),(0.07953150124400739-0.1537213581581473j),(0.46025931144026816+0.646456378219004j),(-0.01556847614930303-0.3260704435077j),(-0.05057614346164856-0.09221141995897046j),(-0.08139214846002807-0.11667141002039377j),(0.009248893601524555+0.21424411532963272j),(-0.21874022735115714-0.037050990266682675j),(0.09960346538666003-0.09048776039607649j),(0.07309058017801706+0.02126814470711664j),(-0.020863072938739485+0.10660632787313876j)
420,(0.7154259729808211+0j),(0.009598039156269757-0.04670028446771824j),(0.014943508245959776-0.004094073835674513j),(-0.057966885202119976+0.03866171629503166j),(-0.03171055320058382-0.0863320447208607j),(0.13855723065674003+0.027193092657753274j),(-0.10347327897960468+0.04376034335128169j),(-0.2548151335280691-0.09911182883724086j),(0.07325377104048497-0.16279488606924675j),(0.4538042948174654+0.6578889636821591j),(-0.022833008385942283-0.3178727710331245j),(-0.05030691878379401-0.08970219227425398j),(-0.07741079590425985-0.11084209138669725j),(0.005545749626505789+0.20848043892129545j),(-0.2213072181386823-0.04408869393559114j),(0.0928144846974941-0.09311847010277585j),(0.07547896585030144+0.016331606122427407j),(-0.02591318018273693+0.10501787883752535j)
421,(0.7751554340565723+0j),(0.013946911892862993-0.04854199685794448j),(0.016964155764852305-0.006316417720439938j),(-0.06128424402154005+0.06024189825169835j),(-0.041993628781775344-0.10959159907158894j),(0.1451191356189855+0.045895395628480495j),(-0.08753886328125271+0.03470525335877927j),(-0.2676181143022127-0.09143108584139262j),(0.06975818902117482-0.16664155193386196j),(0.45744206801647064+0.6483028551084836j),(-0.01660588710105559-0.3373307519092849j),(-0.055512609179213086-0.10392987637116079j),(-0.07250167110454594-0.11782353187794505j),(0.003762739185363344+0.20410014533225854j),(-0.2105664230392579-0.041136894317363525j),(0.08746822495022889-0.10009685983465542j),(0.06638079268947268+0.026473770225384635j),(-0.035880619229632545+0.10973030997909644j)
422,(0.7438908592043691+0j),(0.004839306165653643-0.008945794783075426j),(-0.004993863859794999-0.020855417803223714j),(-0.06141983879983889+0.04876900797637484j),(-0.012550734054930634-0.11654696881604133j),(0.14796062650030106+0.049580236779302206j),(-0.10490551943260491+0.04033311195505775j),(-0.25444189536667333-0.07763559427726781j),(0.05354835730347028-0.20494091461722555j),(0.4376299587816698+0.6574686458411662j),(-0.014214131375159356-0.33228440279523724j),(-0.0710429583014463-0.11994852993129179j),(-0.0631455182425903-0.13506640637452327j),(0.023597640859428323+0.19650462222482892j),(-0.19889865078850727-0.020011611114874553j),(0.08611220719139988-0.10951412996564898j),(0.06607974471523606+0.04950367545778281j),(-0.02275852020918389+0.08107165392994244j)
423,(0.7124331279165921+0j),(-0.008204722999681021-0.010992366723880112j),(-0.008152528753385464-0.010536427774055772j),(-0.05686521147835881+0.05854054432261845j),(-0.020753586552609466-0.13018600094029106j),(0.1444359539394708+0.04522136764524202j),(-0.12245518291849426+0.044692741065966324j),(-0.2404469860429863-0.08179248678302939j),(0.06480177431570262-0.20632398937606486j),(0.4421657205372099+0.6645828398508621j),(-0.016228000526214263-0.3225711907755721j),(-0.07723329727834426-0.11141988423415235j),(-0.060130813232866745-0.13077407904796964j),(0.02607918810906297+0.20264058357250994j),(-0.19160344996900325-0.037650045798313894j),(0.09029943252697949-0.10578077991261342j),(0.06622110782479418+0.037417241239259366j),(-0.030646650890844368+0.06987624848931022j)
424,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
425,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
426,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
427,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
428,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
429,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
430,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
431,(0.7124331279165921+0j),(0.001213057000143192-0.013833851803529317j),(-0.007363706049336165-0.008420050534600168j),(-0.050686888343961754+0.05593268637419012j),(-0.024700476999170454-0.13123503005184303j),(0.15113235085962087+0.04747149237936192j),(-0.13010545709621577+0.050035108636470045j),(-0.24135451991836904-0.07528362535340086j),(0.0708970195180685-0.19462373905385513j),(0.4450970669453925+0.6747585670118456j),(-0.017561495914765562-0.31709524622491236j),(-0.08638708577327761-0.11682537465854674j),(-0.05803016314016367-0.1336176363415964j),(0.026340396495288805+0.19803018472988343j),(-0.18375752817678137-0.03615190010337707j),(0.0889555160508182-0.1113584493175352j),(0.06861756468402035+0.04059274145398076j),(-0.030319313406682414+0.0634083978282462j)
432,(0.6410715063105138+0j),(0.000820099031162263-0.01302754194900223j),(-0.0020685581040317405-0.006290559348786603j),(-0.04981258625156254+0.05557509780681426j),(-0.023600870467401724-0.13190620363813169j),(0.14654382938211033+0.0505582588420371j),(-0.13248944890988884+0.050079527180407944j),(-0.23885627850872693-0.07774426092487713j),(0.07038134418939497-0.19236587183666196j),(0.4446459312416297+0.6721963458602559j),(-0.017233936145635682-0.3152017788528114j),(-0.09186741394972425-0.11561666612173765j),(-0.059359532028861205-0.1330255829591911j),(0.02710666224433316+0.20074242130262931j),(-0.1835887986298324-0.039497565250462635j),(0.08805046304748806-0.11137341110356487j),(0.0692381168163615+0.04025161558911374j),(-0.0315423914501681+0.061113471668718035j)
433,(0.648177343422335+0j),(-0.00470213048842499-0.02069005200050681j),(-0.008511058392728532-0.013437873208732314j),(-0.055261319730744586+0.04939526564695926j),(-0.02418170893236422-0.12454159313046875j),(0.1428009244917408+0.05699550368909679j),(-0.1297979005859117+0.041680204787240376j),(-0.23576683332037113-0.07524312019639767j),(0.07383337866290361-0.18887773670470515j),(0.44512811618615084+0.6717027647233952j),(-0.026682645017065135-0.31141647842955167j),(-0.08273441519169243-0.1126587878689989j),(-0.05449962288150924-0.1328658628589794j),(0.019986820620284413+0.20482126100399609j),(-0.19648926480161216-0.03025288410813162j),(0.08623649817242156-0.10349514172105154j),(0.061277522502357976+0.03637927020626329j),(-0.02886690580668687+0.04885478211891563j)
434,(0.8040309978151987+0j),(-0.012604276636354047-0.02258170555095328j),(-0.0018199353175418886-0.01393056714622165j),(-0.0648393856552109+0.049958050088907725j),(-0.02618623315383239-0.11185700043483522j),(0.14201763843810863+0.05634817564796227j),(-0.13213744468915495+0.04778577125929546j),(-0.22845530547683207-0.08117391544443926j),(0.06921212582749013-0.18625390231729205j),(0.4434822086123707+0.6582881265438594j),(-0.030702844939136345-0.3114542539724038j),(-0.07930668769076642-0.11921468681852486j),(-0.052907672061964686-0.1314201991898018j),(0.019979777642936375+0.21415318326726301j),(-0.1901613320098711-0.030057591170574438j),(0.08633185869199056-0.08925711214066136j),(0.07376766993060445+0.03228860554801436j),(-0.016677708611761984+0.05502980710937294j)
435,(0.8774951624693451+0j),(-0.02367569879639191-0.024021150059027725j),(0.00927690293582382-0.010058071538842943j),(-0.0724914975972672+0.04067206132950985j),(-0.024404868793432954-0.1164502112486331j),(0.14617064864960605+0.039329368162344266j),(-0.13010584835533281+0.04569601288062061j),(-0.23618429411513656-0.06482623661632375j),(0.07464707631020415-0.19084791384945496j),(0.4423189321240558+0.6631241867100426j),(-0.032132179401926364-0.3061945276896269j),(-0.07617085250024172-0.11458446304948662j),(-0.03670791382643366-0.12596623168578025j),(0.014920072737029362+0.20614474184501863j),(-0.19267580977503856-0.03513124505118832j),(0.07384368511144057-0.09466542616038177j),(0.07665957335502149+0.01233494165895347j),(-0.016628611833744117+0.05388911457099477j)
436,(0.7505687865827734+0j),(-0.026212096321747903-0.0119868047004927j),(-0.005692570285883363+0.0012451704368995034j),(-0.07143716397578877+0.03866971981296847j),(-0.03193107831843973-0.10426838517838267j),(0.15887309468169003+0.029758132330914455j),(-0.11575132701995054+0.05743529277134867j),(-0.2455580958770486-0.06564310090247548j),(0.08340640409990736-0.1947860303792413j),(0.4408014859392964+0.6524721815068694j),(-0.02864690319272632-0.29182263511312967j),(-0.06858581761754441-0.12148139486344921j),(-0.026505176845416686-0.1269161020067498j),(0.030175918343934453+0.23831204137224943j),(-0.1847466188965967-0.03364697790158444j),(0.08399896992827914-0.0950915715522759j),(0.06297657381208654+0.009044602486718562j),(-0.02048872693781994+0.06651762831144237j)
437,(0.46763630785434557+0j),(-0.03942463362453776-0.020502978989952524j),(0.004124626618380649+0.011152808430070115j),(-0.08551357187044378+0.04188405958176469j),(-0.02607193119414047-0.0831570325139032j),(0.14914322043039918+0.04197215508770308j),(-0.11408199251967698+0.043333317406980466j),(-0.2631190680052405-0.0727666759546713j),(0.08309934039728328-0.19179413376257284j),(0.4185281803045724+0.6490514541104435j),(-0.03344571989273944-0.2803966420424145j),(-0.05483003152230648-0.14217198763262862j),(-0.007817397569029275-0.12103668624194679j),(0.011331003041204551+0.21573274300972958j),(-0.19697408503759042-0.043918312631957265j),(0.07060704065261583-0.08732652519873986j),(0.05880564924807025+0.015988697402443148j),(-0.0438208627772209+0.06076376033446016j)
438,(0.6905450348404407+0j),(-0.02542992644748654-0.02996789470933649j),(-0.01060047870169027+0.005775590505223092j),(-0.08953071542195457+0.043464224297907784j),(-0.048693801115647854-0.09897923087287291j),(0.12975067211673597+0.03258548132528795j),(-0.14882211094812026+0.04949126484163024j),(-0.2769530752479239-0.06412370537142184j),(0.09485800737288835-0.181239520063012j),(0.4226691242194361+0.6592704967648683j),(-0.04496460112404899-0.2972350759680065j),(-0.0732242551912653-0.17602124386653534j),(0.012857760355427164-0.11782289573495597j),(0.023504310409886788+0.19204568337865793j),(-0.18875767610921523-0.05617679033566475j),(0.0755400630964987-0.08638357831117739j),(0.046371845979282976-0.011154530798260214j),(-0.030831537719816327+0.06188689330190106j)
439,(0.8147622432376489+0j),(-0.014978188992550434-0.02004418088263499j),(-0.018356872821111578-0.010867553072577483j),(-0.08236535502033317+0.002885660073953706j),(-0.054018148559611755-0.09599913448047505j),(0.1505089462836206+0.027776064465160503j),(-0.15531101373752626+0.07711977467626106j),(-0.28637716246497474-0.04322032631836883j),(0.10828440951603885-0.18552608125745915j),(0.3950663170780972+0.6635064682397784j),(-0.05410884792651894-0.2915324211496977j),(-0.09099474751710694-0.19607228768088253j),(0.019065412757745124-0.12678761827066215j),(0.03026382046114866+0.18504444072017515j),(-0.16875014665190477-0.0542966528089273j),(0.07146087323984869-0.09383248497479119j),(0.022779871157448953+0.005284393266714324j),(-0.03785275799756195+0.05450482750830069j)
440,(0.7411447464827252+0j),(-0.013747631391753945-0.023720765495769125j),(-0.01204380411947936-0.019894993410055295j),(-0.0893929339028071+0.0026222119603059642j),(-0.046655057111228936-0.09147033714296134j),(0.15430121023105667+0.03128704796174932j),(-0.1674717239670307+0.08257637689472895j),(-0.26805534001474357-0.04073164071593324j),(0.10954205702823695-0.19230655033596888j),(0.38865806049201523+0.6840723767697583j),(-0.023757618071529638-0.2904969118126851j),(-0.08806402605849871-0.19803497492095865j),(0.016242241940616443-0.13054300712377906j),(0.011503632906168553+0.18261924250590306j),(-0.17600428888755915-0.04765834259136167j),(0.06149293136197405-0.0915101196218375j),(0.023972640384659655+0.00948788251203429j),(-0.03613464768671575+0.041922560128258735j)
441,(0.5394837570288901+0j),(-0.012461075266456517-0.013404235817992848j),(-0.02131327181015292-0.02146012592631831j),(-0.10866569951912199+0.028577473122488272j),(-0.026810019299825835-0.10295708525167144j),(0.13954480317548285+0.024695657562673445j),(-0.19075507929300536+0.11243869136284985j),(-0.2676463257192947-0.05111207016976814j),(0.11443590767079112-0.15375408368871094j),(0.3824354848895403+0.7045475886294899j),(-0.042663595040205345-0.2972921732648631j),(-0.07876783448072514-0.18854565898670445j),(-0.008503348551478898-0.1492633451544063j),(-0.014145761445419389+0.1685545559229473j),(-0.17669489075606995-0.04522957194273866j),(0.048484929135153135-0.10181809269600064j),(0.03251066557313461-0.0006913169032383149j),(-0.04949566819968168+0.030529912944866348j)
442,(0.7439069849040749+0j),(-0.011311360012442147+0.00342966548690338j),(-0.023742887275521145-0.01639956352978928j),(-0.12002064574412061+0.05693663046490118j),(-0.028828127633719194-0.09386912055324954j),(0.12165394697401426+0.026513046258688666j),(-0.18355771021358647+0.08481553556754358j),(-0.24883740425872777-0.055819328195819265j),(0.10423953633171547-0.13309640282805055j),(0.3618551004442334+0.6984409951806292j),(-0.036445675382176766-0.2914289472481913j),(-0.07770175001116585-0.18623124265685537j),(0.009691648540214476-0.1604598640266761j),(-0.0028666858122669264+0.18266249441901328j),(-0.1497657577429967-0.048859301368948865j),(0.08128800846569888-0.09310450065080134j),(0.04359907883664278+0.012520771673499815j),(-0.05259275872535349+0.03664272893318201j)
443,(0.7080830686111532+0j),(-0.04108574048181514+0.005236920047019592j),(-0.046813461352904345-0.024334078740194984j),(-0.09510978136589265+0.07669175506285772j),(-0.041041146124561105-0.08026004689538588j),(0.1166781430124432+0.02424822567388113j),(-0.20175218748742427+0.11269050720108893j),(-0.22012165673479192-0.06779874120862507j),(0.11256730916599461-0.14840771351947987j),(0.34461639140608735+0.6953723379515988j),(-0.017404993223842716-0.28010640568138856j),(-0.06857125212383776-0.17322659666810247j),(0.0024223528106698646-0.15773895520898362j),(-0.02002841949687775+0.19880085829134758j),(-0.1424782683668593-0.056099181916089556j),(0.09746720720852078-0.09194658074843887j),(0.04222369708343278+0.018251371557201693j),(-0.06118287057546891+0.019745997548623342j)
444,(0.7080830686111532+0j),(-0.06370847716239018+0.011843616871274427j),(-0.0396221167404557-0.019645654562316497j),(-0.08999626719744125+0.0641239820688788j),(-0.04645790525851532-0.09687390054535845j),(0.11131736938702078+0.03536730808721327j),(-0.2044138684022486+0.12837274449194416j),(-0.23433682791658175-0.04856982137513361j),(0.11533314509744766-0.13952653992752811j),(0.35061769652896063+0.6971549501535439j),(-0.009128567938174636-0.2959354955654156j),(-0.0555251894930963-0.17501820815670524j),(0.006368039114211451-0.16079337797736637j),(-0.03255298133122695+0.20703441828156804j),(-0.15251744183977986-0.0618778644914956j),(0.09247635826615452-0.08255418064370296j),(0.03991641220504904+0.028071529167660297j),(-0.057712683297365036+0.015983070383447748j)
445,(0.789098868410177+0j),(-0.05910402748437995+0.018869972308244942j),(-0.02909452571107705-0.0252268507806086j),(-0.10464949510823199+0.08483050177301302j),(-0.04355367250052607-0.08721090855778169j),(0.10225841703630249+0.04856769016162841j),(-0.22551338647340033+0.13260664848816736j),(-0.23272918712654325-0.05072222321966872j),(0.13753578647364342-0.13794273182322567j),(0.37116381692192935+0.6870888432007252j),(-0.02470720075917967-0.2852372581637829j),(-0.0525559159534257-0.17053338068743712j),(0.0038531779807945182-0.1642406081314892j),(-0.02133201477522249+0.19774689114630883j),(-0.1483329540383059-0.06357791419792434j),(0.09390946193238052-0.09382278279201085j),(0.0362605656300007+0.03182248536189028j),(-0.05486112045715487+0.007846054470782893j)
446,(0.749905338554952+0j),(-0.057211422749578945+0.01095691103081369j),(-0.03922811915302352-0.04879533720173113j),(-0.10967546584928738+0.08678287143650851j),(-0.02550016753835238-0.09909113899816796j),(0.09027207763372269+0.04592741610501789j),(-0.24615985621563433+0.11590327174543241j),(-0.2304596169766069-0.040393622108275684j),(0.13650355394414362-0.14380549522298022j),(0.388655095712181+0.6846614328430979j),(-0.03327036575530556-0.27470036058673886j),(-0.045928500456102785-0.15464484116654648j),(0.0035952020438750143-0.14172221347809694j),(-0.0042089516006436015+0.18086733266492808j),(-0.1383314859983081-0.054103571370050785j),(0.0861409091541873-0.10007386031871474j),(0.03120841737068698+0.02020181217759154j),(-0.03361720326274318+0.04509878456193818j)
447,(0.7447574816003703+0j),(-0.03836321960354065+0.028212376286312804j),(-0.02921685358027284-0.0389187469794431j),(-0.10668200900313872+0.06129869257723018j),(-0.04396454306680672-0.09721000667693819j),(0.08490478380733674+0.04504847105820406j),(-0.18835197792337896+0.10200824783989276j),(-0.24811816842205003-0.03591202731192366j),(0.09456411633422107-0.1895150486801469j),(0.35550572798677677+0.6679955441601902j),(-0.03712629555569714-0.26192479932438206j),(-0.04477187285633689-0.2216882218351866j),(0.020791133736287173-0.1283382395484443j),(0.015995611331129554+0.20390698896868686j),(-0.12047476348942225-0.026101160833644853j),(0.06680157632479916-0.08166279319162066j),(0.036141589359988145+0.017903366581882667j),(-0.03921344480553913+0.047976740421245036j)
448,(0.55637212935071+0j),(-0.013290712372434404+0.014103887204697182j),(-0.03369597427363942-0.08337672788918589j),(-0.09353695793374425+0.03980325948242379j),(-0.04000990091381165-0.09420502691422132j),(0.06967365485285566+0.028691909448484158j),(-0.19685216967425434+0.0821505017156454j),(-0.26280615721375944-0.026794313704634917j),(0.07048678891677679-0.18855610473885606j),(0.3432017477586122+0.6648246807725487j),(-0.012827949861909757-0.2609259830044827j),(-0.0377557826279811-0.2357919567297027j),(0.011906613912795237-0.13232079355987328j),(0.011036970221683418+0.17498252966567307j),(-0.10538850662536109-0.00013761806084503512j),(0.06754162331701867-0.07448829144644906j),(-0.005923879896397556+0.038386651709656425j),(-0.05983124405375997+0.054390348089840404j)
449,(0.6695232945548397+0j),(-0.013178729739378937-0.032303593815060025j),(0.03719472379158836-0.04675100343678889j),(-0.07845939948760502+0.05824071430825395j),(-0.04249649112473076-0.0643978391056786j),(0.06524258349820636+0.024239844257849457j),(-0.14304712315151896+0.07571149368451544j),(-0.23530803238425704+0.012322598433310456j),(0.04036148774490315-0.19689711432409543j),(0.3099926842267363+0.6851178215896995j),(0.0015099154081085354-0.32059963243560485j),(-0.034251477612397364-0.23265074088072246j),(0.010095406762726269-0.13155091179905157j),(0.01715445439632502+0.16894979751655761j),(-0.12617780942932516-0.007335671906660658j),(0.0353184857316542-0.03315450809628053j),(0.007056472741889436+0.025196635694793006j),(-0.047766668106149136-0.026889542154217544j)
450,(0.3621509668208276+0j),(0.004017064568658695-0.06213209059257521j),(0.014104849922396398-0.07117346584382982j),(-0.05766160065433858+0.12236967457614809j),(-0.0905176132087691-0.05911914999232214j),(0.035302773098748325+0.0038094641778893146j),(-0.1703258340934818+0.10444108019908474j),(-0.24443493796111596-0.02885620359082065j),(-0.0013759710333845591-0.20162535407044355j),(0.27480557061263805+0.7341186617825751j),(-0.020977231069880285-0.30046807409524856j),(-0.07161881624396697-0.23905220348123096j),(0.05253658191679603-0.12853981237086165j),(0.0443747820694381+0.12021662945124538j),(-0.16832435647490887-0.01752095601871683j),(0.0864495944422323-0.07878909887823754j),(-0.006985940008244097+0.04205061182122926j),(-0.04643110163517476-0.042610695614470714j)
451,(0.6014803119695251+0j),(-0.013106657808727646-0.014618783712606477j),(0.028101512515291596-0.06496866619856057j),(-0.043394660553226265+0.07150220101278804j),(-0.12406636639444764-0.048549551476432216j),(0.011164136377939421-0.012134925295552j),(-0.11394646541887582+0.09169382515121495j),(-0.27339655880205715-0.029161902245045786j),(0.021959316603454244-0.18378257065958736j),(0.27093002133037924+0.7193947905148937j),(-0.05316684502528868-0.3094024231937148j),(-0.049857478599294826-0.2651142941824273j),(0.06878074672531306-0.17004572881543575j),(0.03702638509751678+0.13150445976178404j),(-0.1503087978049068-0.007420438376994579j),(0.09440975854060148-0.0773690588784261j),(-0.004663216169896128+0.05248425942149443j),(-0.035367736414051026-0.06670518605809919j)
452,(0.6747588979992886+0j),(-0.01813225505621234-0.004591912194171896j),(0.023171295279443158-0.06874010550994884j),(-0.01095111952454405+0.0756951567343309j),(-0.11574754415769407-0.07103893732988685j),(0.005928099036823447+0.001956813372932381j),(-0.10949657249796382+0.09665565227979817j),(-0.26744880713198-0.062384048308224534j),(0.044075997798622535-0.2028267204131887j),(0.28581135796117013+0.7159345924632721j),(-0.042584485033858914-0.3005595527894164j),(-0.030038710163834387-0.24367077088417022j),(0.10400839722679936-0.17518786995664096j),(0.047367220272254394+0.13641718658706503j),(-0.1174331746453516+0.03707755263867251j),(0.0871345922514972-0.06894595188594231j),(-0.003625178195965817+0.07752414379356805j),(-0.07939712622097142-0.08354247708910403j)
453,(0.7080772495348994+0j),(-0.035179514264091806+0.03362744998027529j),(0.014357615489401607-0.0947164518201157j),(0.010100735437367489+0.09933070090358541j),(-0.0754161644642607-0.05689041629546575j),(-0.014397159954282002+0.0012142813813164812j),(-0.07763171055613798+0.138065355831397j),(-0.23359674848773748-0.0640024820578681j),(-0.03887718266045827-0.1959013793323921j),(0.25547718315694806+0.7007906620973666j),(-0.04697492826883153-0.3125549167704724j),(-0.025437098474962363-0.26941837179850453j),(0.08819791743405167-0.15871430578257606j),(0.10029494716271364+0.17024435881446004j),(-0.0637801380846507+0.04658496137392199j),(0.02760178506916853-0.037720898785241735j),(-0.01787417935599154+0.10185050246098638j),(-0.07175775909093002-0.05954590542144464j)
454,(0.7080772495348994+0j),(-0.04496939876711671+0.03384052464648583j),(0.0018882564024699337-0.09298255786772085j),(0.01896287293616392+0.09020619117990059j),(-0.082490871557239-0.03111419315913837j),(-0.011793898576652018-0.005833610027433401j),(-0.06579934203224062+0.1414040331826626j),(-0.22266424382557032-0.06466840736241561j),(-0.04051864089190968-0.19221806304057198j),(0.2580315486036873+0.7007175472945744j),(-0.04678415083138628-0.3130410830444854j),(-0.046283003818116925-0.27404932752857775j),(0.10598723483670293-0.14000809613321039j),(0.09884644270749082+0.1728313184770141j),(-0.05352569293420708+0.06934526259974223j),(0.027322006660741624-0.021735919944695495j),(-0.042680048569535334+0.120567783205967j),(-0.07656367821643542-0.06830350225775628j)
