,abs_amplitude,amplitude_squared,abs_c_-1,abs_c_0,abs_c_1
0,0.4413067180880855,0.194751619429677,0.28205744643843644,0.8184995088518533,0.054758062304320454
1,0.1324963646090408,0.017555286634611877,0.08514063831405368,0.8135224035724459,0.1518123057253209
2,0.252614633488442,0.06381415305249988,0.24278883220658146,0.9492413672285149,0.1386913957404392
3,0.28887371723856653,0.08344802451122729,0.2799466350730684,0.6318617780171891,0.6358211406640318
4,0.12102932688138662,0.014648097965361534,0.3355587551487681,0.8173567217175866,0.22651789008716075
5,0.2770837944389938,0.07677542914071056,0.543090509110792,0.6640233814416696,0.2880027203781868
6,0.4851921354168004,0.2354114082703148,0.5908056421826251,0.6581929362652711,0.4192737126552211
7,0.5017256634855618,0.2517286414000272,0.3142702232787261,0.9524193307044744,0.5740667452243309
8,0.04495896941939341,0.002021308931253952,0.13190346898730917,1.0394337112856662,0.16594037491354968
9,0.6023718903250619,0.3628518942537884,0.05705563041748189,0.5022287251606166,0.5558393034885203
10,0.26644600716941247,0.0709934747365226,0.07934367326802984,0.9469955145683577,0.07173829284051789
11,0.6305593487599152,0.3976050923085283,0.17908479754266832,0.531966471623088,0.2737349028571926
12,0.2966633775362763,0.0880091595712312,0.33607652946830613,0.6666292755294697,0.4170936470664326
13,0.4946076350170431,0.2446367126171525,0.34051784078977715,0.852033522275687,0.190264865196293
14,0.12029699207675204,0.014471366302714143,0.46451814067279285,0.24543264773456405,0.2781442463476363
15,0.1512759793287839,0.022884421921882652,0.34119540114197056,0.8304194765686685,0.4502068651999999
16,0.2636330184826188,0.0695023684342568,0.48559262524285535,0.7356972890267424,0.27621325764579285
17,0.16440583635509168,0.027029279027617186,0.2977054444479051,0.9353197126267333,0.21567472109854305
18,0.8078839081977671,0.6526764091248982,0.06632558041461152,0.881047017029822,0.4310272027312312
19,0.38456577930432695,0.1478908386119443,0.36526246585821237,0.5959781033235906,0.4505728330242379
20,0.1266730189574689,0.01604605373179928,0.6997815955041787,0.6106863687927887,0.5688330877861005
21,0.3926702251647222,0.15418990573091365,0.4048470583684201,1.0097085352949475,0.3812124811306793
22,0.3944291273324425,0.15557433648823216,0.46145903411190564,0.4471201612016063,0.34745885279416316
23,0.21524952497003025,0.04633235799982367,0.58731006942993,0.704221238001519,0.23028488168886743
24,0.009940380203686872,9.881115859384984e-05,0.9105946071185439,0.43006666172939256,0.08256518536471481
25,0.6273640941053337,0.39358570657260594,0.5979932423912839,0.6895031911359087,0.497949203766032
26,0.5361501745151236,0.28745700963259746,0.22027187127328346,0.38911902107154445,1.0756498768393241
27,0.16470527460476692,0.027127827482631678,0.3278209799471507,0.707377476643472,0.22203677805450853
28,0.052583349416257974,0.0027650086358322777,0.29301279114562584,0.7678261713851778,0.008794650171200489
29,0.4624741031272843,0.21388229606338602,0.48648594918194304,0.5053724578639467,0.5947686236001725
30,0.743750685664212,0.5531650824259855,0.18431024649518282,0.38744268144646765,0.6839302622859496
31,0.30424400145992764,0.09256441242434844,0.3044441423004739,0.7368419503896327,0.37185728934112716
32,0.16159473285194975,0.02611285768549301,0.3718481456620059,0.7788219099316457,0.1929248312809558
33,0.07958751264055353,0.0063341721683102675,0.618784176159413,0.8181854154822509,0.4375623724168104
34,0.622807946985386,0.38788973882815136,0.22530761933993476,0.8432221973497298,0.6556737184556115
35,0.6949990350715216,0.48302365875034614,0.6578727199127773,0.3685592863787189,0.37108818158961937
36,0.3701234983681739,0.1369914040442956,0.16204573672911443,0.6729875074360315,0.3754714513203283
37,0.23528018617520086,0.05535676600663718,0.10149481143244024,0.8897261290936259,0.06246091927536709
38,0.462213867534935,0.21364165934160242,0.983898194701741,0.13461965666883188,0.1478822981067096
39,0.4857035491904997,0.23590793769624815,0.7298975352987568,0.4404214396568889,0.26457980828996314
40,0.3765934845055426,0.14182265257202634,0.4846531759560522,0.4699696808073106,0.9174844489947622
