,amplitude,c_-1,c_0,c_1
358,(0.008723934866147143+0j),(-0.300105468257858-0.11666973245622154j),(0.15219252168138372-0.7008450639692239j),(0.21868457253144166-0.08587218429668679j)
359,(-0.02509507527989846+0j),(0.00690392367619419-0.20296122786854803j),(-0.043909281106933706-0.7363056423839746j),(0.3526464367194593+0.0646104897169693j)
360,(0.10522496729460343+0j),(-0.012517040198339782+0.04450945444186391j),(-0.7254327010285996-0.5803147208502146j),(0.02992657980544472-0.05743154013256316j)
361,(-0.08836547624302954+0j),(-0.0839691080800467+0.05330526075144365j),(0.1582683472345262+0.5247776266737829j),(0.11237742672189044-0.056833115356957675j)
362,(0.036477453788603675+0j),(-0.09980146491788378+0.1422842307472782j),(0.2380097420821416+0.7167231437231255j),(-0.0986710367932428+0.24534402272895017j)
363,(-0.12365733516535385+0j),(0.29664196117606173+0.011148506835897132j),(0.2556639699870097+0.4639518034135082j),(-0.16729608712467442+0.4255951371811799j)
364,(0.0034401564289873177+0j),(0.06860142865215138+0.2539568693947665j),(1.0564229074006763+0.3161254826477017j),(-0.17017426420369683+0.06486124630292239j)
365,(0.271045210509234+0j),(-0.253089125149964+0.09208551008961181j),(0.10233342025356322+0.28297198981577376j),(-0.43063420719684486+0.6601474776929427j)
366,(0.08051441364037193+0j),(-0.4547391574666144+0.3070701395943623j),(-0.7737184118923263-0.40282072172419203j),(-0.047665783886341406+0.2792923270719548j)
367,(-0.14723256031671594+0j),(0.1792956474184232+0.47640915187219113j),(0.08794403857590517+0.8785244566600349j),(-0.08956340877390712+0.11265214218545408j)
368,(0.3050102598055741+0j),(0.03304704503445227+0.03567455448594467j),(0.7093877096450077+0.27741891701080473j),(-0.3009667796293329-0.26470914187520617j)
369,(-0.040280935328409685+0j),(0.25350616441840307-0.2853076762281233j),(-0.7541450515413219-0.3143166188017101j),(-0.030212045518210884+0.15222880809029143j)
370,(-0.017687634264405137+0j),(-0.18706277532566745-0.4599920187454707j),(-0.6928554216440282-0.4933572388883565j),(0.0761124846975171+0.35661768897178864j)
371,(0.14370771358615342+0j),(-0.13807286650105494+0.3517840992951465j),(-0.9199989051151385-0.9172504966160863j),(-0.0833117740193093+0.21415676016306662j)
372,(0.28448158635795295+0j),(0.37454807610599017+0.0372649322548366j),(-0.8746482901542039-0.4363544053030139j),(-0.20110724296314575-0.2818132672203112j)
373,(0.6165788057035908+0j),(0.047017236072756846+0.1452647468121343j),(-0.6288598712470438-0.3446257245644296j),(-0.234768451194039-0.2151118512033397j)
374,(-0.2521963732699254+0j),(-0.1003213131055864-0.12435630016575272j),(-0.4441822132949334-0.5319654499623349j),(-0.18268756783481194+0.08089585286814724j)
375,(-0.035917087328742825+0j),(-0.3723734027546717+0.1554273143648646j),(0.8211415359497554-0.6079641515861629j),(0.0718771634665228-0.14635277933937096j)
376,(-0.03960464657157943+0j),(-0.12321682482331009+0.008870488251054298j),(0.6797322041530109+0.038091055022620585j),(-0.026298465667478288-0.5023834648785339j)
377,(-0.338173024919395+0j),(0.20088290234010472+0.23590631597502565j),(0.41921480251800947+0.24137804966688137j),(-0.3825767306635385+0.1220340901332237j)
378,(-0.002832953682308355+0j),(-0.019186262766727125+0.6360881528456611j),(0.35880394888028394+0.13291811325614344j),(-0.06282849081663627+0.3703686073319636j)
379,(-0.34738590054457896+0j),(0.15533585880666886-0.3321624461554312j),(-0.49862543623435895-0.01348623533757342j),(0.02215908662916348+0.0559740376742899j)
380,(0.3003126202828574+0j),(-0.006425203046829725+0.3403808282329393j),(0.3615347342399825-0.12529861641586792j),(0.1960929055407983+0.5810009327681409j)
381,(0.4569526600367926+0j),(0.3393917636512984+0.1333377507491188j),(0.12993353522668674-0.6106534387043767j),(0.06532701614977215+0.021217693681005456j)
382,(-0.042487335996333364+0j),(0.010126143192055348-0.02595394533986481j),(0.3196816951008821-1.2695271889923023j),(0.2670849152558934+0.1633015052506992j)
383,(0.24940768031065563+0j),(-0.03139309865215159-0.06293838332790648j),(0.8510871778332711-0.18545721715942662j),(-0.1296445948771619-0.09580675972808367j)
384,(0.5061370679309728+0j),(0.2872943948022608+0.23950446728650415j),(-0.03553760992324534+0.30708295463302093j),(0.19564063356166222-0.08694709917553062j)
385,(0.23100657480540476+0j),(0.13429496645836136+0.20389857004351516j),(-0.771921338874992-0.5091108469382974j),(0.09510154982280841+0.023482573224623444j)
386,(-0.129562265464102+0j),(0.29857234480374684+0.3653748928995162j),(-0.07059405215505343+0.24146186035120867j),(0.6184316570600261+0.09424595562617968j)
387,(0.011720771402196115+0j),(0.051807700632576295+0.13323637371652963j),(-0.7943578517372407-0.834435081618178j),(0.32352134735837895-0.17877787378208893j)
388,(-0.4074728852570889+0j),(-0.12240380406447106-0.2749816254132171j),(-0.7167859457621304-0.6609883612502054j),(0.08981493312831668+0.01350163422089257j)
389,(0.3695991253173348+0j),(0.07676262229237558+0.14938767318659643j),(-0.048694510352836395-0.9645751353993317j),(-0.4722761089574297+0.2798596220918559j)
390,(-0.0005785411394339177+0j),(0.5057733945864885+0.14018455363478552j),(0.42823351616549676+0.045539588039372816j),(0.15875078570190487+0.12194671880585747j)
391,(0.04646275033098962+0j),(0.02895844690780322+0.3251166506957052j),(0.24013442788367315-0.012713929280409472j),(0.11365279439576806+0.18100815757485006j)
392,(0.36988064184658304+0j),(0.057405447247955016-0.19392842822432643j),(0.8795440416067556+0.4149999208104735j),(-0.06413580946307244+0.021752313140411317j)
393,(-0.1126560035717395+0j),(-0.2143579825145666-0.19349447287394034j),(0.7181150084630039-0.2621787478819647j),(0.04077229653822989-0.14300781944179175j)
394,(-0.32631590352325035+0j),(-0.08898714067367358-0.5847456800090348j),(0.7702417762798697-0.06587842445422945j),(-0.03169682357331595-0.36559524678634603j)
395,(-0.18470328137400605+0j),(-0.042006839989839076-0.12005728313776953j),(1.124762272423996-0.007123422239878788j),(0.13102106539174815+0.0739619967495237j)
396,(0.11751664465783673+0j),(-0.059883621757947925-0.1719845191517231j),(0.47967813046668073-0.5181468625581923j),(-0.36711001969235635+0.2859492581522747j)
397,(-0.32535853622689465+0j),(0.020993339459732044-0.020474476468448646j),(-0.22756014649095335-0.46907294254078824j),(-0.4452992523552493+0.17119289323073306j)
398,(0.15949007570090645+0j),(-0.14513172819408127+0.5676172380030939j),(0.35636018907815786-0.28449881295965873j),(0.5452912885275587+0.049315075113990685j)
399,(-0.10644009586621754+0j),(0.2400954935459737+0.36717389330290284j),(0.8519301542365317-0.265241464806097j),(-0.005865536128026358+0.06789323339727564j)
400,(-0.2617899046046189+0j),(-0.05343049394482361+0.07284609815521964j),(0.8694322639148285-0.13031300244665725j),(-0.009571477394404067+0.12654981312337205j)
401,(0.11928961163598616+0j),(0.0992653505162924+0.13516240569187674j),(0.7332701379348224-0.5690198147091563j),(0.07993758951632754+0.028497214508196388j)
402,(-0.1464634967210899+0j),(-0.21198371962672002-0.1426986020960366j),(0.2221660544562582-1.097027779472295j),(-0.07464118625312405-0.22281263699012052j)
403,(-0.15442348384728788+0j),(-0.18316206139274022-0.322704196310469j),(0.8103575080197959+0.07304052841782088j),(0.14951777552619394-0.29522827415290487j)
404,(-0.294482987610397+0j),(0.006091298277959498+0.14561802832407625j),(-0.14409161097064874-0.8844633873633436j),(-0.1995901346952572+0.08385112939116222j)
405,(-0.07408098579856354+0j),(-0.02000254951858319-0.16585437066022662j),(-0.10927972293994757-0.6994751426294106j),(0.0030557567800844065+0.24220542220382285j)
406,(-0.06491022171697759+0j),(-0.14842102658579545+0.5548034411188963j),(-0.0216767058854457-0.8426980945599454j),(0.12996829194551618-0.01804882999687913j)
407,(0.14279850786564624+0j),(0.12380121542917669+0.7364268107493924j),(0.20286826898295898+0.2777570297305745j),(0.15058249376830468+0.11576163784009126j)
408,(0.2257389763121435+0j),(0.249183087080682+0.40456883104121255j),(0.7129755818593564-0.44171977562358766j),(0.18418160681299922+0.42365586757049356j)
409,(-0.3424084139964849+0j),(-0.15864244023271482-0.06627526857710445j),(1.0171555040158353-0.07090967052612411j),(0.10632125287061765+0.4719128740473263j)
410,(0.1854202873102706+0j),(-0.21216138521998756+0.03020616044743142j),(0.27897186730574436+0.06657406101085708j),(-0.35215893262933756+0.273126496709158j)
411,(-0.2640442586069711+0j),(-0.24451703412517053-0.34190704442393594j),(0.8233632890086962-0.47649738446468276j),(0.1829094177497168+0.0965923394638469j)
412,(-0.3762268477530839+0j),(0.21250049574846688-0.45183957968225974j),(0.514411423957372+0.03268181284857663j),(-0.008141323498170538-0.03535622916312417j)
413,(0.10794938546748245+0j),(0.29112905757222846-0.3063845161015577j),(-0.364672393881993-0.6855651991184599j),(0.25068133997041764-0.5383163843288048j)
414,(-0.015153363441116386+0j),(-0.2312137156372498+0.1474027133855647j),(-0.6340273409627804-0.33572162569761255j),(-0.02468881599627551-0.07165157725490703j)
415,(-0.5153586731806424+0j),(0.45993099059212406-0.08836087288439656j),(-0.9114100121727462+0.16102714497901252j),(0.10373426405764581-0.17389141288805732j)
416,(-0.2806052037484923+0j),(-0.2952162594920707-0.051511788531945185j),(-0.5398075870790408+0.22852189345792548j),(-0.04414841819186732-0.30544326616882267j)
417,(0.3585376689495289+0j),(-0.04379791214377294+0.02709965489127509j),(0.30954762430657723+1.1054292401548251j),(0.05762056068044598+0.24687249160580857j)
418,(0.1055085288049255+0j),(-0.1909984765533152-0.4529436149077261j),(-0.06281372895582377+0.8574043432809454j),(0.11726744771257896+0.3186753769052368j)
419,(-0.17719023139587367+0j),(-0.17277384280448688-0.09675484522674617j),(-0.035579400749288614+0.8477040684882249j),(0.14278972304243615+0.23540893553300718j)
420,(0.04466385485901242+0j),(-0.259347785692767-0.2323825830167025j),(0.26339179282958114-0.01387125922685667j),(0.07636631255903845+0.23030184538205445j)
421,(0.36789674456341+0j),(-0.09726870794082608+0.5029379306137994j),(0.6936757427253954+0.11682407721363497j),(0.29254351669801554+0.31054012598828035j)
422,(0.1120011388036593+0j),(0.33935514007797335-0.07784365100110996j),(0.5497808284149215-0.37881814188796253j),(0.06689091925280216+0.042921148411934604j)
423,(0.2220460583469674+0j),(0.02105883000326425-0.20514740827731753j),(0.7821147613317682+0.04760008439918331j),(0.4349431293188719+0.06824144280879843j)
424,(-0.08685905283707507+0j),(-0.06488675915721309-0.22102497659862902j),(0.29922497287958766+0.5809374445373093j),(-0.012425530447294247-0.27400566177090196j)
425,(0.06249293512681964+0j),(0.22633510592924133-0.010771130068476908j),(-0.8389828910954498+0.5238770015986194j),(0.03737040444284259+0.38606712193064796j)
426,(-0.017553335188092017+0j),(0.10927686105011494+0.08367068323992506j),(-1.1658056707551194-0.38397722157266984j),(-0.15674712592977633+0.04519022819675363j)
427,(0.09579214430577544+0j),(-0.05718694261080995+0.17316571285998172j),(-0.5941922068917633-0.6505010353371946j),(-0.2134116458936275-0.14208224790120355j)
428,(-0.17351451430793988+0j),(0.11903864447030557-0.1859731591867175j),(0.010229904157463166-0.9984440357199876j),(0.0048445375763130315-0.04030604708547721j)
429,(-0.048862089866299196+0j),(0.056977521947302934-0.1879504296282455j),(0.18593048987201238-1.1849258104581994j),(0.0656375165030397+0.15763279401590385j)
430,(-0.16564098302789745+0j),(0.05746779438438747+0.2058526618103954j),(0.058293926010833386-0.9790012267497454j),(0.13793075281298314-0.00908655165641685j)
431,(0.15618746003534692+0j),(0.018168240829473686-0.6951986733862567j),(0.7507758071838172+0.03767778512900355j),(-0.033214202019641884+0.16916453926032873j)
432,(0.006266691232936161+0j),(0.2834533929675425-0.37947774340123813j),(0.5964786196053362-0.6071299373370465j),(0.2297521833933453-0.12824944678026676j)
433,(0.16650803148696863+0j),(0.5212723975375121-0.37824766141485333j),(0.31889968755231723-0.3806967970742538j),(0.23969743866231877+0.08621558201902037j)
434,(-0.023308174036877294+0j),(-0.12806945645746726-0.219112828240332j),(-0.02883021422349033-0.3571482159655622j),(0.25689548981759225-0.03916074943629814j)
435,(0.25651655659938366+0j),(0.1842827109033004+0.12857098139964648j),(0.931344409413011-0.30764728641779626j),(-0.06535227340957606+0.051440394535542104j)
436,(-0.16322748132345688+0j),(0.09853720224915906-0.09264408108032696j),(0.7362118207787536-0.2448316968889479j),(0.014386831384865581+0.09720055005581335j)
437,(0.017028631623159485+0j),(0.0321091764127642-0.3591351884224584j),(1.076590678296504+0.1230999521962082j),(0.28130759581409487-0.19912129161022313j)
438,(0.4031148212691356+0j),(-0.19776948834907038-0.02732723919955323j),(0.9813898015309335-0.291592034302531j),(0.0029927743588130124-0.2311940467757579j)
439,(0.15356640982535882+0j),(-0.0927854865980809+0.1032404122214172j),(0.5919026519920556-0.5599700252186508j),(-0.004249110142930251-0.5024687431545848j)
440,(0.09455581406774398+0j),(-0.1535358538719201+0.29110581799080293j),(0.02650507308805014-0.6199303112690973j),(0.13712531393513266-0.11498574008335118j)
441,(-0.24365690429264408+0j),(-0.3785256428521884-0.25739428237422457j),(-0.20343286282412568-0.027536830420016617j),(-0.4552706187214338-0.4466631137910866j)
442,(0.20847777837242576+0j),(-0.12019884403960582-0.17110675484462165j),(-0.06520831476831843+0.4143230408198018j),(-0.33238211826281955-0.09195122228162356j)
443,(0.3807215781061068+0j),(0.029699480593693504+0.4055135118890571j),(0.5761109564250465+0.2874935000404455j),(-0.018735040182876583+0.12221191125025402j)
444,(0.5826922096593989+0j),(-0.09093933363226145+0.5117946764178686j),(0.6803643571532546-0.1989244733950989j),(0.26389500816290157-0.026737007914189276j)
445,(-0.07980092148965567+0j),(-0.10589123328939344-0.19891306161163388j),(0.35776962147201674-0.28898994576552006j),(-0.3244585556055135+0.04778487913992389j)
446,(-0.13538512726916116+0j),(0.19142078469142804-0.09767054605417969j),(-0.9811824907102674+0.35025942917193337j),(-0.07450331593111541+0.38590235388023325j)
447,(-0.3070015344498823+0j),(0.07353127891182226-0.36370074156931653j),(-0.06310767648706432+0.643507811142715j),(-0.11838217581089427+0.4117398377671241j)
448,(0.22465438725396208+0j),(-0.0008537890736554574+0.11962615434553811j),(-0.8740376917772584-0.40246732422877407j),(0.02581903117367368+0.34050310222726216j)
449,(0.1533423432475845+0j),(0.06985279355858279+0.1652392468917941j),(-0.21425750339746635+0.5044359045669158j),(0.2057794132629181-0.6864901005306236j)
450,(0.5250299179084751+0j),(0.0796784607961128+0.11893221949799151j),(0.091565795318718+0.0864564681742199j),(0.29472055676076353-0.24199886067796442j)
451,(-0.4396746555404621+0j),(0.03893098585343818+0.09763767485487182j),(-0.39343027420246585-0.2349899248521533j),(-0.021052683119631918-0.7609379837228014j)
452,(-0.3266787675208829+0j),(-0.023830137398924922-0.20780294464737958j),(0.22224334825604442-0.3723701092603236j),(0.05907847901543971+0.26098990614556383j)
453,(-0.16870905033334962+0j),(-0.023811917347764514+0.24847490164561695j),(0.8798928237164129-0.03214008551249693j),(0.17551463885679452+0.17241472752418707j)
454,(0.3245807588665418+0j),(-0.2361718046370999+0.06684472830846262j),(0.37048002468992597-0.5421142811315185j),(0.1720906546141887-0.10672676026728656j)
455,(-0.06907020638015368+0j),(0.045298212782883596-0.13485917151568816j),(0.3992504241268759-0.4677917481775414j),(0.25745588828730287-0.06875909333460908j)
456,(0.35050788746681505+0j),(-0.006468850360780334+0.24456386034521588j),(0.37414429793856446-0.14819142591290418j),(0.16819394550804057+0.34425011846032694j)
457,(0.18787557060664217+0j),(-0.22485454527488064-0.134969294589571j),(0.2712238479846184+0.09501745648711091j),(0.5123970274904348+0.024520526130312276j)
458,(0.20886734406820548+0j),(0.40718905277102435+0.04433216086213476j),(0.5781273474171441+0.17736937238025302j),(-0.036212643344997186-0.18191420362372276j)
459,(0.1011401258827931+0j),(-0.31552095171036126-0.016137201465618645j),(0.14644450294857994+0.5368727191459791j),(-0.22344071634168117+0.04489617223416101j)
460,(0.005935165896048533+0j),(0.04086181603216371+0.2884873580643062j),(0.6354083912960062-0.7085100202320208j),(0.3281352642379382+0.3124903200212169j)
461,(0.19225302879759498+0j),(-0.19823163471629804+0.19937717400352412j),(0.07046074880527632+0.5066785087978435j),(0.18294944697692536+0.024201783287838244j)
462,(0.3946973211339992+0j),(-0.2551862434543146+0.2111284118236495j),(-0.1887719080353123+0.8392482946986395j),(0.14257679586956468-0.09693792238550025j)
463,(0.05063369371379567+0j),(0.8373712823215197+0.2825120205117009j),(0.0875358948854635+0.37501853419451037j),(0.12668114670300046+0.040941902634215585j)
464,(-0.1266528944289829+0j),(-0.49076325037495927-0.30916122220122244j),(0.4711940456637933-0.11524018727435013j),(0.26590772024541737+0.0011746765532821887j)
465,(-0.5486637942004962+0j),(-0.1797318719733047-0.2507472958838458j),(-0.13660471255229314-0.18226652727963213j),(0.26972970146298747+0.1483224653482912j)
466,(-0.4551183627912656+0j),(-0.47829784753379967+0.019209155495909958j),(-0.10700079858421216-1.0828249664017413j),(-0.4814342059732991-0.12171401915966654j)
467,(0.24945885119664346+0j),(-0.49625603402999724+0.1751923460297826j),(-0.267633371636399-1.0948403305806562j),(-0.49839599546886737+0.11623229315513706j)
468,(0.17458028362325367+0j),(-0.07394432159949997+0.5423625188349175j),(0.006729266039603388-0.9040366671335621j),(-0.3113761336629512-0.24626782518193033j)
469,(0.30715835935902935+0j),(0.28971371990359573-0.030576275143828026j),(-0.28408360883552974-0.26808227510035887j),(0.20063778086345+0.23124868367101925j)
470,(0.17426761101298452+0j),(0.09394032951851339-0.14342941749973365j),(0.6684394053427359-0.614263028997509j),(-0.07769445240464322+0.1894024067246729j)
471,(-0.26077700497089207+0j),(-0.03534979835796051+0.11536371646128699j),(-0.5761605286063584-0.8306650271904471j),(0.15449480022810427-0.14715958783669122j)
472,(-0.013681732218898596+0j),(-0.04475540779927259-0.10740880591119548j),(-0.5467546455291913-0.4515675584718263j),(0.32764880857356454+0.23078774735397967j)
473,(-0.5227572700680659+0j),(0.031155214264059636+0.22135510022474977j),(-0.21988743376387235-0.7488033194264913j),(0.2526707449761748-0.30515858272116464j)
474,(-0.21033751942522055+0j),(0.024130130714896364+0.18681066809035574j),(-1.046513839600308-0.44255818163504407j),(-0.06326681562035037+0.26695132271345623j)
475,(0.06841846206240915+0j),(-0.027697289009424114+0.19318687265165496j),(-0.15619714319572328-0.41067940362300154j),(0.031150388139767532+0.6848765689693049j)
476,(0.22219969621652635+0j),(0.3180374763936159+0.20155434310971002j),(-0.7895105189376426-0.5505270710538018j),(0.1713185053133329+0.41310321012869355j)
477,(-0.13099592253404052+0j),(0.09448916489090413-0.3140456823534681j),(0.21041159188930075-0.9227581798564466j),(-0.12716209426307862-0.10359583497292774j)
478,(0.1800524859415224+0j),(0.02643524584139495-0.09805376164507065j),(0.5561492587969314+0.12806871937422398j),(-0.4989957646510865-0.010140625215499001j)
479,(0.03595278727643164+0j),(0.1544965621288546-0.1219718330962748j),(0.8638818356962247+0.014306957482322219j),(-0.5163682966186339-0.2937833184111827j)
480,(-0.46419005344533265+0j),(0.061364964998897875+0.036325912261868834j),(0.2869834791191511+0.4961372350949301j),(-0.5471557441479861-0.478141967573503j)
481,(0.2283929758552951+0j),(-0.28094981468991725-0.18279348998931313j),(0.8807710377117465-0.2172445991216872j),(0.14263659306061216-0.5555674769260892j)
482,(-0.0229549728590039+0j),(-0.029772516351125156-0.06722213129224797j),(1.3057143648417093+0.17472525324446087j),(-0.0193609689915058-0.20042351569476513j)
483,(0.060770844663312965+0j),(-0.42341270325443253-0.05280027611451671j),(0.9995588841136683-0.119970803390865j),(-0.11698527750729307+0.09655751945782438j)
484,(0.07556405559758181+0j),(-0.29127859075907814+0.31157490485860745j),(0.8688775314043913-0.019494324024764337j),(0.41837377294843553+0.19146525851742974j)
485,(0.184098689221881+0j),(0.06689784069329174+0.2413263207578075j),(1.2811759730058168-0.048448114286582356j),(-0.1552996396879545+0.05048265623720939j)
486,(0.17397264602601575+0j),(-0.24101093714766883+0.33704398498809884j),(-0.39754927163413384-0.4487781344278667j),(-0.4509892781295505+0.23939930789403205j)
487,(-0.13449801824896535+0j),(0.02881785206186526+0.02614568930068034j),(-0.7515655667194141-0.6402386147843662j),(0.026711861858295587+0.4119896266061904j)
488,(0.4573978571195716+0j),(0.14341361393476393-0.06840500605997354j),(-0.19620918496900758+0.7829297784067202j),(-0.07441463785581859+0.1281036173205492j)
489,(-0.22539872138883438+0j),(0.2967859710482077+0.05835168627003117j),(-0.16882700288393104+1.1898423749704454j),(-0.13820119361040908-0.15445614925651094j)
490,(-0.0579134732993201+0j),(-0.33426890716862784+0.21405829649060967j),(-0.04545175181254669+0.6909899171460653j),(-0.22933831898283968-0.11072999368582291j)
491,(0.3173676595586313+0j),(-0.004136846645830208-0.13806698421017116j),(0.03776537667431283+0.591048452515702j),(0.17577891695915185-0.4653915162535771j)
492,(0.24729733069409762+0j),(-0.12455048237661406+0.4264087147790759j),(-0.24389330791367733-0.02982692006701393j),(0.14676682806906732-0.24477747172502134j)
493,(-0.14518557685338584+0j),(-0.41556760377662544+0.08520397645701427j),(-0.17149001686181972-0.617702562523241j),(0.13438612588033916+0.4979128360943176j)
494,(0.23939252863747462+0j),(-0.3545838293566472+0.32556256108619036j),(0.338013845612803+0.41582326579790185j),(-0.20938095363695605+0.21388463407240144j)
495,(-0.19844282251226084+0j),(-0.3098308365442756-0.1551633585331026j),(0.19499438985774362-0.06072993573155466j),(0.30510125231638807-0.10892897174566521j)
496,(0.08108320559236433+0j),(0.03358934254718632-0.1920129322230997j),(0.07902018558038504-0.9099361233714585j),(0.1393178130904299+0.1516776126882631j)
497,(0.22693000107880185+0j),(-0.04411385028026957+0.09237712568349327j),(-0.30485583884004896-0.6361459331730318j),(0.19049304844226467-0.13937478424524818j)
498,(-0.14224467697955073+0j),(0.16209823225796688+0.16351255219996555j),(0.48012397214038394-0.2639591447123759j),(0.338572759067023-0.06636281299407351j)
499,(-0.3521698202379978+0j),(-0.3946048775268225-0.2238063404726105j),(0.45472941022059354-0.5770727858600333j),(-0.28577387496840057+0.028003729802977106j)
