,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
261,(0.16180065274875402+0j),(-0.14086501993686673+0.08874106834570113j),(0.08422805350873903-0.13242978118230483j),(0.1290838636514169+0.13483717033666473j),(-0.42736726668730163-1.1726097172015346j),(-0.08392038733257076-0.08762281592630028j),(-0.18094448035656896-0.0007882744663318952j),(0.1610624039354441-0.07479694426078898j)
262,(-0.006695552886413381+0j),(0.02944324738571184+0.13919444592487554j),(0.13963798291982704-0.15445137731704106j),(0.12565511337008095+0.07359101923164771j),(-0.07940947799731396-0.4622722584098798j),(-0.2201173294850303+0.13084451281915044j),(0.240709639179387+0.13610868706895232j),(0.007520791517854477+0.17943600753947891j)
263,(-0.11939784841226933+0j),(0.23280844672618417+0.07309769438795664j),(0.19855200829824057-0.09352620620723359j),(0.3205459992736042+0.1978771506322446j),(-0.3660669852180526-0.15500173851197446j),(-0.17207620016772857-0.11052422807018727j),(-0.02390202642541444+0.21892772147544665j),(0.06815771481369794-0.07566801054715841j)
264,(-0.30602574621772805+0j),(-0.16435128070462912+0.15451807060600936j),(0.10424583004225998-0.1743658673796311j),(-0.1897165280562012+0.21476025535659396j),(0.2044654145910492-0.5882996741491796j),(-0.23966404911346556-0.15401039776443062j),(-0.027913874149922482+0.15500842812301535j),(-0.09238677930878961+0.12783765513717335j)
265,(0.5444508574172622+0j),(-0.08332199077225733+0.22621996492974988j),(-0.01877277095690081-0.012710647037339845j),(-0.1373375244896372-0.0725708334582942j),(0.5621367770710333+0.06515776220353314j),(0.4266562795504014-0.539587271653693j),(-0.13850693193600477-0.16504282614256502j),(-0.10273263575012384+0.11486384354728443j)
266,(-0.014982300221891703+0j),(0.07504511667580852-0.034980098292307804j),(-0.17183670009552598-0.042494162151076695j),(-0.05166828201360988+0.047715441370352406j),(-0.40065391326257827-0.8565055699711692j),(0.29219753226796663+0.13090955398072612j),(-0.1950759726252376-0.08530021167553158j),(-0.03607323005259924-0.03036268289785442j)
267,(0.06805936721187786+0j),(0.17365117009660067+0.018416964931320987j),(-0.23722789688865403-0.02693316770325121j),(0.11463828167433476+0.006418134142316831j),(-0.32590979156191924-0.9814067804215972j),(0.03098910005059121+0.10229153686589418j),(0.15655088410579476+0.14567904492563438j),(-0.015532763143022236-0.029675950803592532j)
268,(0.4930845937683149+0j),(0.09113764954333027-0.05972339209305154j),(-0.11116730397713022+0.08950878989476542j),(0.3701431277997844+0.26944037420507494j),(0.1556336454459602+0.7915312348196661j),(0.009655473436373962-0.20765359136931896j),(-0.1187765134891951+0.01908245412125475j),(0.060584810646415244-0.018576832919218078j)
269,(-0.08864426350443215+0j),(-0.1123501574384656-0.0313539706184786j),(-0.38091018526006126+0.041321099451650516j),(0.05621893675320417+0.3881870530374181j),(0.3149933728905078-0.36958449579079566j),(-0.13367036501572+0.5700752410167966j),(0.0870002026773775-0.1456944713794277j),(0.07910583160227459-0.018975326426317878j)
270,(0.3758775913605559+0j),(0.044091967662189105-0.10971454321728774j),(-0.19783836742757924+0.1922886450343821j),(0.2728004314276232+0.12067104998551516j),(-0.2830666833202639+0.2962982736981884j),(0.023141972597922777+0.15355288300964298j),(0.09576318915966539-0.04838197581237508j),(-0.09718586456849056-0.058372445428457896j)
271,(-0.003565428263698253+0j),(-0.016352240617356628-0.0580346811629619j),(0.22671151910764822+0.020032264727243957j),(0.41285559087995194-0.145781933328314j),(-0.24215906030500814-0.8839025847797046j),(0.4175564647345722-0.18083403991375213j),(0.17340236100307477+0.032380273595301885j),(0.13149451665242196-0.018200370537079562j)
272,(0.11140177795631627+0j),(-0.00963197237335109-0.104542203125934j),(0.019652222188388066-0.17983582497199796j),(0.3935747969755841+0.12103956437088272j),(0.6503670965024634+0.43665286260338415j),(0.14054441042111354+0.17107208010096334j),(-0.045068781541730996-0.08929633661057948j),(0.0035523639986561432-0.07790017043695854j)
273,(0.7128665773044626+0j),(-0.007019820841886355-0.26529370206209985j),(-0.0911443144098201+0.105839564090487j),(-0.5562023114035504+0.09029033306401685j),(-0.163202821614183+0.12181561523490948j),(-0.24312582734783694-0.37296488094998287j),(0.19819493882556072+0.009828987711294292j),(-0.027452137231977942+0.1484109089776608j)
274,(0.6665334895852113+0j),(-0.08913031164921355-0.1302217312373493j),(0.0005789531203013896+0.07202303253239412j),(0.2505659594216461-0.10884895867668955j),(-0.7315646577052268-0.03487507978216409j),(-0.5388659585050205-0.024885027311860507j),(-0.029811744804783442-0.12202502452937697j),(0.11626257471773342+0.0857485301491695j)
275,(-0.10689297708191584+0j),(0.12206615773514173+0.02626506117504271j),(-0.05303840429937725-0.11456974361505431j),(-0.17644529380589372+0.4148093378068359j),(-0.6007461981037409-0.144959080258337j),(-0.09087749101957772+0.10064196200931028j),(0.11457891653211721+0.029060314070951082j),(-0.07512051557865373+0.050222644953721474j)
276,(0.06036909535204632+0j),(0.040488089760411114-0.06316169487533355j),(-0.19150245612591232+0.04841281519685676j),(0.07939343242877867+0.25088727216215767j),(-0.5370931383424236+0.028103344165494974j),(0.4976627077091874+0.14169530261966995j),(0.061273990394373146+0.13269567032817148j),(0.06641421197336599+0.0924228632940956j)
277,(0.36183544912919047+0j),(-0.1535748065405626+0.1347331752088528j),(-0.1325985039125718-0.19157632203072472j),(-0.21505278751978316+0.24189142329285584j),(0.3345924195958798-0.13743028775991067j),(0.04282294055896449+0.5175709407263658j),(-0.22996979619533814-0.005221838866830282j),(-0.015655127588736516-0.04348247907095784j)
278,(0.30289509243161616+0j),(0.027299870731702043+0.14339978288460065j),(0.046308422397153534+0.026583632293000793j),(0.5548848536746529-0.319885701397067j),(-0.15663914301086956-0.03555814147171084j),(-0.014315581336690392+0.28863223547639943j),(-0.060515186474861524+0.0011555567910015788j),(-0.01950780890592309+0.050653616145976965j)
279,(0.2022311272393646+0j),(-0.041004542559960624+0.005056872140794345j),(0.006149449572916368+0.15716193729199485j),(-0.19651025804469616-0.13985878076283556j),(0.6822500878817885+0.08460480715631953j),(0.14846473111166214+0.21732303560057095j),(0.17920889882516425+0.10904023652576111j),(0.06905710217318423+0.20932813163237463j)
280,(0.08773888716639863+0j),(0.04374294274630926-0.0009285364537116383j),(-0.10182098523543719+0.014710527555784163j),(0.027511373294060407-0.13070520806860653j),(0.8613105687739354+0.4745539761846295j),(-0.19785327250745474+0.07604129653150872j),(6.360497750344807e-05+0.19771672220330522j),(-0.031837336712580266+0.00388308639604811j)
281,(0.4093569311763354+0j),(0.04748864404031544+0.0057425266004142925j),(-0.010118352262101123-0.13098643444955327j),(0.13003939450528268+0.006453831107740712j),(-0.007284344289016115-0.40388665342595087j),(-0.3049040084854668+0.23501408568335835j),(-0.1549710437268155+0.13633371325717675j),(0.10230625069943058+0.04710539663108696j)
282,(-0.047309157434761495+0j),(-0.10933514850723981+0.09243015119908357j),(0.20644016235627544-0.07965542984294638j),(0.16818151245998939+0.27746478314859985j),(0.041939577774640045-0.14545062741781703j),(-0.5748796875312521-0.5220266750140641j),(-0.21012426523417224+0.07282610247736195j),(-0.026934301279173047+0.014586147659997129j)
283,(0.07677762933294452+0j),(-0.0397395817033986+0.015054850521617872j),(-0.3527297358940027+0.029702574909510393j),(0.2948570647064267-0.015383427645358161j),(-0.09844031429171449-0.16029649158980463j),(-0.1551645797591865-0.24828486714326392j),(0.10431059802431931-0.08405632244191659j),(0.11769104875227442-0.011717020152204854j)
284,(0.48630470394091496+0j),(-0.0575269275130134-0.05919360708798556j),(0.03714350391246876-0.11006675379844919j),(0.15146210344314215+0.041408779750189514j),(0.3777884388259245-0.4641432228698306j),(0.17557277326825108+0.08978274426791916j),(-0.023672577875294733+0.3874202803518496j),(-0.08424888121613822+0.14631968672139728j)
285,(-0.02306043246404743+0j),(-0.019818037428523477+0.025866532148734744j),(0.0983078425779251+0.05223754116506739j),(0.19827875233824163+0.09366149408823814j),(1.0066066981592823+0.32731246835492256j),(-0.39816813605076506+0.06466082021102103j),(0.022731545184771856-0.0204678448569734j),(-0.07182874060566755-0.03468773478312632j)
286,(-0.021112484025751832+0j),(0.005271967108627339+0.0299405560797983j),(-0.013323141404862574-0.13806958334866676j),(-0.08430925167058541+0.12204453837493619j),(0.6845440465436115+0.30599445568396644j),(0.1571872223186565+0.3862531362882089j),(-0.060812931126460607-0.15581359541515266j),(0.04837119451472188-0.015328514214905442j)
287,(0.3460211372987704+0j),(-0.07643189799852512+0.04934509482684522j),(-0.12354796332407098+0.0560228319578234j),(0.37531799619778977-0.17187819820987826j),(0.049950940964525556+1.100958468175697j),(0.12649176974679294+0.06409698762953653j),(-0.11851520833923267+0.055781097019869996j),(-0.025719129458086583-0.039951030602383614j)
288,(-0.36776658118022076+0j),(-0.1668504235770649-0.008490686131222072j),(0.018558584751156126+0.04261573105911872j),(0.27491701325069856+0.15865152340048258j),(0.0167070784206661+0.48731106303387106j),(0.409749300677699-0.22814963289428375j),(0.1023804288527115-0.2618840958270215j),(0.11906015252527473+0.09915871115974466j)
289,(0.05701460082783452+0j),(-0.008838376730066017-0.06447879982247648j),(0.10958926933642389+0.0979947595805157j),(0.03830452466253238-0.17186659265307228j),(0.2912427242829374-0.5024956879660749j),(-0.016932980441107637+0.010817049649054514j),(-0.3011491976882325-0.06878164774938839j),(-0.0024543534914396176+0.024291001854757494j)
290,(0.057135834417109295+0j),(-0.052178282091357955-0.0529458611143474j),(0.3345369497524163+0.008960273885668182j),(-0.1827389040995974-0.04084017503543752j),(0.25506286785466464-0.3770500721513416j),(-0.11372544505216559+0.48138649580019166j),(-0.1055742824206641+0.08368769059026343j),(-0.10441661836358962+0.07649052132588807j)
291,(-0.2698550911842644+0j),(-0.15164998996761261-0.0701584097534899j),(-0.29607133451841705+0.18654673684982345j),(0.03762700010753209-0.11525585051242677j),(0.8274746395529601+0.006597025650324412j),(-0.3666897953656205-0.2766415387868251j),(-0.04963564985790732+0.14960988998488373j),(0.1688704555286567+0.17560891811929205j)
292,(-0.2696431490070401+0j),(-0.07910634488387852+0.060221658968126535j),(0.28637304030843835+0.11528295913270048j),(-0.19571309356976635+0.05244819661182365j),(-0.1753957284772918-0.8576915376015581j),(-0.10162289124170389+0.1583665560074971j),(-0.020662375716734724-0.012772448974191306j),(-0.12334505213443889+0.017646092844326396j)
293,(0.23752235606108357+0j),(0.03974231963661332+0.04093846843128915j),(0.10498443798280072-0.2359800164419817j),(-0.06613232567099256-0.1531209815082428j),(0.5318517616947482+0.1802655701075954j),(-0.48122857806957625-0.1010075598828322j),(-0.2163563106137382+0.14600413302222898j),(0.03806415752618484-0.07335813481221258j)
294,(-0.5526923479423725+0j),(-0.11955097531072006+0.07362536565287445j),(0.05261427688801862+0.05964718256390159j),(0.15315402379384607-0.10563560719201895j),(1.1428265446375776+0.04744317717457863j),(-0.31544100862045377-0.14692527107670483j),(-0.18991885951824092-0.12386602357142779j),(-0.1886026483947175-0.018440389540398932j)
295,(0.12326575854713724+0j),(-0.011343717210119605-0.064382044043238j),(-0.046352749897453735+0.03417858710265833j),(-0.4309833375819795+0.3834461928552073j),(-0.2702796601674247-0.005534609007645807j),(0.007546091933600091+0.1715495151598882j),(-0.12210880984247661-0.16004478098763836j),(-0.09678376280432942+0.25175645237532795j)
296,(-0.4144513100688726+0j),(0.002672455502703966+0.023704661614362937j),(0.09346052568770924-0.06387567400279723j),(0.36535716244590916-0.16802174904412387j),(-0.21542491662147092+0.6719286422022934j),(0.04725045015436337-0.00337547678577807j),(0.014393901574006938-0.02952931129394231j),(0.0483726363070406+0.043185701302264484j)
297,(0.04604476039985997+0j),(-0.17033985239433697+0.07313159368113284j),(-0.030831081091077513+0.03912189892442631j),(-0.37592356117223696-0.7292977446401532j),(-0.0062475365230263286+0.08452143088675021j),(0.11981946128660564-0.12765279872280566j),(-0.14067870578322858+0.07288549327418384j),(0.03263826900749158+0.15117718566527552j)
298,(-0.1568904833141752+0j),(0.10999205471276811-0.004429552233976574j),(-0.39895762500552023+0.037241389633798624j),(-0.06473685237074192-0.45966361162164426j),(-0.4143933710260874-0.08703402028343823j),(0.09763851947110676+0.026944516330500885j),(0.12137717807043387-0.05873725505181586j),(-0.09638718516070446-0.03883805886703756j)
299,(0.2834109319644767+0j),(0.006845961864649586-0.05836690144393477j),(-0.12570601991069158-0.03430141692502391j),(-0.002897639772409061-0.22966584638722526j),(0.052247103420077746-0.40205202634265597j),(-0.028287705861930357-0.14519239243302107j),(-0.15239792210124462-0.07835308238324527j),(0.019978001611112118+0.15736787298746932j)
300,(-0.05105901981104377+0j),(-0.13933630152544924+0.01686843226944912j),(-0.1549039415811046-0.023380344024455033j),(0.006038326296709681-0.266768152637323j),(0.7653221049986724-0.15397615213607707j),(-0.09130766468519244-0.13968156618003685j),(0.0961608191981454+0.06644011360099385j),(0.05099036333680901+0.005282985150343929j)
301,(0.1653905851716474+0j),(0.08045191886772574+0.02711363607822103j),(0.13827790260294107-0.04567261174089583j),(0.13878206503212134-0.02824063888908003j),(-0.4830834968172769+0.829415544274555j),(-0.08055341852087883+0.0032312265583253133j),(0.09097730114341786+0.05494701547249112j),(-0.049972589820893455+0.03642989192395432j)
302,(0.4860323737618744+0j),(-0.27420581697615687-0.1420320719373852j),(0.030638954002966064-0.11523032554695754j),(-0.035788951788510666+0.2767517806827403j),(0.09924094181749758+0.3029467834029387j),(-0.05259107927421384+0.3423271661327738j),(0.08688917069246847+0.24806819934056518j),(0.08788087440715615-0.12059276612994942j)
303,(0.42626964726254457+0j),(0.14831643849603024+0.007202069280030249j),(0.08672975982838378+0.07652481659566143j),(0.19496047900827077-0.1536692011587278j),(-0.05852966904892273+0.59195156339515j),(-0.27494192311778+0.07037704143639824j),(-0.10977653094235748+0.2291603158495814j),(-0.02280518967207304-0.2362072255972913j)
304,(0.024054102970186286+0j),(-0.06366934123145433-0.11334837917569578j),(-0.10155812802523065+0.07394052071740012j),(0.31694392716796616-0.0724897259295412j),(0.8975562331180831+0.5902471882644091j),(0.08267594835269315-0.1371770769554702j),(-0.04865565118465232+0.28047178058762895j),(0.0306216260398309-0.06435989472400389j)
305,(0.1268070477221051+0j),(0.03577229544404595-0.12928643620225466j),(-0.04953199099615489+0.021385464799645107j),(0.01631020907558618-0.363066998109812j),(0.6573121483005313-0.0070628597844889j),(-0.16561517607823503+0.19951392989570038j),(-0.195045397349295-0.11305092314398921j),(-0.07979173519655412+0.05933596504303479j)
306,(-0.7231805912012266+0j),(-0.013219522598339629-0.12240170055055231j),(-0.05101070210396668+0.021046196167769617j),(0.00530046811553655-0.17931752697337988j),(0.04433739404405614+0.32849410912017646j),(-0.5992493407285235-0.5674117193781488j),(-0.006078942516718728+0.12419113498224107j),(0.04610442740666082-0.07035520543144745j)
307,(0.3401855544000284+0j),(-0.022940624604838034-0.1010458480390855j),(0.08604757712817579+0.2972246887751816j),(-0.31240315425118154+0.20815639352249235j),(0.38676736780810317+0.25618339957692915j),(0.1569831353865334-0.09325149784425302j),(-0.03964556410186046+0.06995142722995432j),(0.03596897003807445-0.06713955633438404j)
308,(0.38492257983909317+0j),(0.07706659245637995+0.04284426335750505j),(0.11516626301137634+0.25476782481242966j),(-0.1682759027596496-0.19793747963023603j),(-0.4883964258226566+0.6145952595263524j),(0.15925408217536685-0.036865743157403395j),(-0.10363619455451052+0.16033416333367187j),(0.009915389799694366-0.15360551578256915j)
309,(0.2142924751889922+0j),(0.06294488911898108+0.08838021886355066j),(-0.01080987109828263+0.15066307817417962j),(-0.24362787553302528-0.1258331604974975j),(0.6019823640311144+0.7218369927962485j),(-0.10823250256898888+0.002854088647658695j),(0.16777078060679587-0.036277699455356124j),(0.029369016873635787-0.0578297930618517j)
310,(0.2839281120659734+0j),(0.10857172569426436-0.05391778056504429j),(0.04537776163693237-0.1281572815555344j),(0.39742066898753214-0.007216530506410902j),(0.28314167757331116-0.34665292909824397j),(-0.3622094979954862-0.05047165443170833j),(-0.009107990975999139+0.0928757987525503j),(-0.08858943471244844+0.14244005283447284j)
311,(0.39666630846222334+0j),(-0.12697487918962244+0.0021060060873721136j),(-0.007273067594725478-0.017605859119660956j),(0.29925037598856374-0.06243087737573509j),(-0.849966926936621+0.44027278024691807j),(-0.02199231749044587-0.0818581048058214j),(0.11277487294571999-0.11359179945061068j),(-0.09669814883206145-0.008540293280881805j)
312,(0.5274358985822691+0j),(-0.09025897469120046+0.09214793683625473j),(-0.16177378424051356+0.04495726933935085j),(0.0007741228213422602-0.08353544584664635j),(0.6248607964166799-0.4549584355076567j),(0.10307166978047709-0.11187850849686543j),(0.054809163516962446-0.2016003846409251j),(-0.021644482408478105-0.0341037081319271j)
313,(-0.10629324524210143+0j),(-0.13034540007162326-0.046349216339179725j),(0.11418581344752839-0.10413581402932151j),(-0.03729389446746622-0.061709585648224374j),(-0.08867092092059593-0.5909762963839774j),(0.12921133823956582+0.13398625818641904j),(-0.02680320979964025-0.06962937794635325j),(0.016704242811905176+0.12314205449840138j)
314,(-0.003540964139072955+0j),(-0.1357592840869331-0.053574242442788515j),(-0.1027336303003-0.25171224558329075j),(0.07881917023997961+0.6471318339719799j),(-0.05568160572281483-0.5021405567069808j),(-0.4864242790745893-0.17412640118492828j),(-0.0212059145730146-0.11503852165214339j),(0.11647871167056822+0.11062514827919465j)
315,(-0.3200083126394868+0j),(-0.10235711367142218-0.08061809106022587j),(-0.2523502770325524+0.12141720781994153j),(0.39659133251016226+0.4578118039110915j),(-0.16694395462395317+0.19443631073026268j),(0.5530272526458799-0.1178112644991154j),(-0.2714338652291164-0.31693537824968476j),(-0.05327771214601682+0.18598222541214568j)
316,(-0.24059159787511608+0j),(0.07351338533877079+0.029393714938156398j),(0.21050648265868327+0.08161873855231712j),(0.10288259257917713-0.365568875618421j),(-0.10307640474633367+0.556387076569249j),(-0.2596373633209639-0.10299310811738567j),(-0.005186758297884848+0.04250340281766004j),(0.02446172310668307-0.06522309082911505j)
317,(-0.1419759078437266+0j),(0.16750257062026946+0.05769906461755404j),(-0.035584472192112124+0.0800560342693053j),(-0.16052893672094393-0.22264442542593324j),(-0.6453051604748955+0.04672139632596803j),(-0.3166874922095857-0.295934201178801j),(0.04719986940268554+0.16926160632670215j),(0.062143285569946756+0.06037802096359138j)
318,(-0.02080739291218625+0j),(-0.028137696445480267+0.017319587250312598j),(-0.1597740131717907-0.08068386870682295j),(0.09120929566143485+0.05492212288544268j),(-0.5374303225047623-0.47046846554403066j),(0.615687041436897-0.16544122969187722j),(0.2865200141349503+0.10901244726706011j),(0.026228709895337127+0.04119223463876383j)
319,(-0.29704528390395246+0j),(0.02249244521711613-0.03075309938878499j),(0.06730397743470003+0.2112549458987162j),(0.0034385035990602136-0.178059981446044j),(0.7732245479599096-0.27280273801489263j),(-0.18668032433255308+0.1315750752894979j),(0.05687590092505201+0.17049780458981814j),(0.03236685434933671+0.03115843019431704j)
320,(-0.4433571726363621+0j),(0.08725982576473099+0.08688993650207076j),(0.0268104926982875+0.1635264578065525j),(-0.35086047520950236-0.3619374128943945j),(0.1874050381145057-0.43244506912598185j),(-0.5332447019075766+0.15623357655911768j),(0.2558752201094745-0.04217962095789289j),(-0.03924099720589928-0.034729482606762424j)
321,(-0.23951762120628473+0j),(0.0629954034166634+0.09632016718051524j),(0.35265001234548304-0.3073945470555789j),(-0.35703682040343343-0.2420936064051319j),(0.14412122172113717+0.6371331929846821j),(-0.05358556928250518+0.00766179164797702j),(0.19106546631169258-0.11395417548455669j),(-0.06415922971710505+0.03271361285495171j)
322,(0.023732272727481185+0j),(-0.05514457632229281+0.07922108435651007j),(-0.07476860520715098-0.06517314016691568j),(-0.10601033488153866+0.14992115350735835j),(-0.11774201898020561+0.5360830037563127j),(0.49601992884662666+0.29114907756400843j),(-0.19845340801947606+0.11355752096085436j),(-0.06502607110336685+0.2560400600389212j)
323,(0.18584579309987198+0j),(0.02074458024316561+0.05028272809333954j),(-0.04351487998951684-0.29268528167806906j),(0.11928162962415753-0.15571348346023112j),(0.8758638346608367+0.4142554813416489j),(-0.30020222357810883+0.04758537135438322j),(-0.17774725718011347-0.09273253350159642j),(-0.09548982941747122-0.02074371156609072j)
324,(-0.17795781944332195+0j),(0.07071052351015132+0.014014412297420816j),(0.3340973299365888+0.024441244690906284j),(0.17488333934240094+0.11604391267537756j),(0.8326149816568622+0.38247410182521463j),(-0.1730060987981743-0.04798665664159224j),(-0.010633378178085386-0.01168450033206233j),(0.03023256259785755-0.026243110154706525j)
325,(0.007065461337124546+0j),(-0.01817137480195065-0.08879877710786631j),(-0.04045375944705506-0.2925236584407899j),(-0.07450215154127274+0.07968340049618933j),(0.5256262828822302+0.2204973059708144j),(0.010322607298636544-0.23968763987363806j),(-0.012836923892376964-0.07180475067718423j),(-0.07069884241336724+0.10841370079866323j)
326,(0.06898040821962848+0j),(-0.02254684108627453-0.04681436064529271j),(-0.042189884258646476+0.0387040594223802j),(0.2496871688006017-0.11007398855478927j),(0.3248737247586839+0.7411395093813866j),(-0.055330815935518855-0.02192415353484603j),(0.08304582301950555-0.013574061325335863j),(0.04046104745786053-0.02503675555397418j)
327,(-0.012784176339965661+0j),(-0.17585578592115464+0.1846119348891949j),(0.12243291476007967-0.05144205721619362j),(-0.1323166136366521-0.10480367339108981j),(0.027223387644726774+0.42704320807950197j),(0.008277188158214169-0.07927178969312158j),(0.14493668698302845+0.045918609597205125j),(0.24765481346236257-0.0493566426825548j)
328,(-0.0898001438675641+0j),(0.03334368367695191+0.06139376194892093j),(0.17128477040516127+0.06829197765275477j),(0.040102950307731616+0.2409645770159841j),(0.4763980860909389+0.9645650130717804j),(-0.027310452727958692+0.004371279439964321j),(0.14289938360536236+0.10719493279822884j),(0.1109477873179119-0.03882906850210656j)
329,(0.2878794570475253+0j),(-0.02013022206326781+0.0034543301039462737j),(0.37346160929332045+0.17381738838307398j),(-0.3314474103772435-0.027104985567936005j),(-0.43311881439778177-0.16244436539710022j),(0.2733568020499776+0.2917182836848031j),(0.13356390554018568-0.05366811040399193j),(-0.02802953713529276-0.15027634070249868j)
330,(0.14523479336132783+0j),(-0.13267839746050877-0.013544639157012678j),(0.022059434277571455+0.30839117448420234j),(-0.36051109335992376+0.11438377932537552j),(0.3586445591365915-0.45868245086201265j),(-0.26687356478123103+0.49391916171622935j),(0.09342656942739096+0.24484273623337638j),(0.25326845743084164-0.0010283400209115832j)
331,(-0.4821814009558604+0j),(0.007136853812580807-0.02313409942000534j),(-0.06477950924326249-0.2415924577562614j),(-0.019681104152274444+0.032687540175145274j),(0.6566244067174611-0.5316858036401191j),(-0.1236669635391507+0.17930531598509405j),(-0.01690748096837344+0.1294891810088173j),(0.1423982243221818+0.08801330705549724j)
332,(0.24928921022419998+0j),(0.11388230018033962-0.007355588839096674j),(0.06625894689222829+0.07488924672434832j),(-0.20082702911814665+0.22725247225862238j),(0.27409549541433426-0.549306316520367j),(0.06771034831951113-0.11545163822792318j),(-0.035700553260105974-0.1276311787150821j),(0.060892372772171466-0.0004924124358118252j)
333,(0.18549266116423863+0j),(-0.03784828129382852+0.10422054713941202j),(-0.046457590929160825+0.08451985906954795j),(0.0818641774874185+0.19817030881505293j),(-0.6835029565366334-0.04199030627687354j),(0.1559789445554384+0.16637230518630067j),(-0.136533688213575-0.15827871502980512j),(-0.00984353631724013+0.14024804634620053j)
334,(-0.1362541660793551+0j),(0.141592016406355+0.07560886087375036j),(0.07432648104786169-0.3028769861815692j),(0.01929892975508988-0.23463391259805147j),(0.019985616823911853+0.17877199163758367j),(0.21171747999638818-0.16546471027746343j),(-0.2425382900142407+0.2521927999743311j),(0.0904472278919424+0.07785884934055816j)
335,(-0.03392165509639988+0j),(-0.006076426340817456+0.0838410391973906j),(-0.1674528927442187+0.2758948462354654j),(0.44461015160346806-0.06431525572182656j),(0.646343710299198+0.28912929503593915j),(0.079456786151482+0.22044861295087143j),(0.15401800213629782+0.02714347807655263j),(0.08416665488864788+0.01107526138801554j)
336,(-0.24238404572888655+0j),(0.053309161627122556-0.09565625268051872j),(-0.03319622526218388+0.03856020634137447j),(0.19280810342900873+0.2539268919023324j),(-0.44248168434918717+0.07656537114520832j),(0.020360582130693305-0.30598467917349126j),(-0.039998370306467815+0.09863740276647948j),(-0.035282542201543345-0.02011397874876905j)
337,(-0.09930927523302008+0j),(0.04386667775643454+0.2136831052654592j),(0.007895846704710269-0.058951655060030896j),(0.3758499968409357-0.03887580272422812j),(-0.47551101414699987+0.08226755096144804j),(-0.12065879741661431+0.214014381785439j),(-0.17288036612464242+0.014244391830114616j),(0.08187054443982633-0.0014566816007632287j)
338,(-0.35001767181707916+0j),(0.017020069836340256+0.001376610162129169j),(0.09166420799168241+0.030191517841775106j),(-0.1813833651208418-0.11731627188911806j),(0.8225253925887648+0.6902038955717814j),(0.18865220046870929+0.1683725904965912j),(-0.13339117215141688-0.25416001053312604j),(-0.10139254546162713+0.2190109272150179j)
339,(-0.5039807970514391+0j),(0.02275165286086091-0.0648451287349494j),(-0.23318040165640824-0.02051398646802395j),(0.4529545034487478-0.17286868900518781j),(0.45311783934905286-0.6247357618632006j),(0.18590455372961684+0.2664817247048603j),(0.012720955154398764-0.19605449822628923j),(0.07886371248144547+0.3016514429566097j)
340,(-0.1174994398065568+0j),(-0.2261546753672001-0.11021402069053589j),(0.014225251206414661+0.1276983850307217j),(0.1262386432526323-0.02122848176002287j),(0.24915046397445562-1.1382665386427575j),(-0.30119288874189054+0.5333153091797523j),(0.12157243913804297+0.2855043984159614j),(0.14738911649883404-0.037607599429548944j)
341,(0.27917616360686376+0j),(-0.08320231781292511-0.049519534279969746j),(-0.08306968162851706-0.011804124163148768j),(-0.06759612334697712+0.2474754916463197j),(0.07976697220272293-0.7164818158675711j),(-0.27623472216700756+0.019862548787262905j),(-0.022625384391230522+0.17297919796045008j),(0.06969066895430322+0.2687608349713638j)
342,(0.2594121671930333+0j),(-0.16405373637363654+0.033845699186773034j),(-0.043382988527145935-0.08017196082385387j),(-0.023106065075612546+0.22222081269626132j),(0.5557983059124577-0.10618393269298826j),(-0.17734821969562098-0.055032484096979785j),(0.2021803711263244-0.10134972381179147j),(0.12758221138585785-0.019185500741792986j)
343,(0.2998882803668673+0j),(0.061285086179469234+0.07430576409684098j),(0.10644077802459678-0.022960165198198643j),(-0.3626391645536023-0.19297809348986655j),(0.40832174669270604+1.0274186485090735j),(-0.07438310712425562+0.264602483991361j),(0.13415826101042122-0.02929954494440875j),(-0.07958426669197419-0.1587617128107264j)
344,(0.37619195080080464+0j),(0.1467551600079371+0.029203207570594344j),(0.14072112513498963-0.0880521682152444j),(-0.3460966515654067-0.00574954452353571j),(-0.29760716632290146-0.04769010873261126j),(0.23979556245741745+0.2608303363965831j),(-0.11379045247980445-0.10230069474303603j),(0.07677278798114053+0.09473473072309424j)
345,(-0.2889714111575012+0j),(0.221121258948524-0.015583458786381808j),(0.24223826185979846+0.20033763658165682j),(-0.5142649981374654+0.06044402832517473j),(-0.531775355531884-0.12137454484619203j),(-0.10709999974589535+0.4062108358357025j),(0.06070062291425006+0.08162403072024133j),(0.05839923019806393-0.00889744339302576j)
346,(-0.08245559265755065+0j),(0.134984286094802+0.12781406536951528j),(-0.018228646985764207+0.030534707741304765j),(0.08607530825512051-0.0724998779099515j),(-0.6862078973212883-0.7488377653056252j),(0.23164572048709617-0.04465228343757544j),(0.021114431879526913+0.07108751117811116j),(-0.20397107044377155+0.03886584845435334j)
347,(-0.2714765419188674+0j),(-0.03545957826262381-0.12080880694874686j),(-0.15671979767061783-0.04471584033314078j),(-0.4109118918404042-0.6016821134894538j),(-0.08373455115117469+0.24061808573506888j),(0.30969240692586175+0.1424518726300369j),(-0.06892661674449689+0.22620364492239625j),(0.16081799763130927+0.2222834665485447j)
