,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
374,(0.1066523341708272+0j),(0.04367140654270155+0.1811974797903578j),(0.1219552068441003-0.010390891605868103j),(-0.04412513999235226+0.09630478074075396j),(0.06748632877996241-0.28125104096624576j),(0.7305805210477883+0.1303296366754123j),(0.25564511279584445-0.3105686526021494j),(0.02943170101375684-0.012442350314032367j),(-0.08317954646803803+0.16371182288745562j),(0.017197912272582813+0.042329588641428995j)
375,(-0.12475526239732426+0j),(0.11317200666021321+0.16808209693925222j),(-0.02025893959052938+0.2434980099313154j),(-0.10759584939130365-0.23280455539118378j),(0.3507444856630513-0.20743897095850566j),(-0.06904275932897128-0.5433307688041729j),(-0.1375131427096239-0.2728319568416679j),(0.04892313300629074-0.08390527648749412j),(0.11852431751569581+0.0576451568220139j),(-0.06364361423987903+0.0436235556535887j)
376,(0.19108848068611+0j),(0.02085918770375387-0.11721485453865622j),(-0.02106811793182386+0.03097766229444121j),(-0.2195290825598871-0.3206479536527954j),(0.1334395319542013+0.1342470349311753j),(0.880596535926699+0.45750403613754564j),(-0.039918171073852315+0.16378066839844743j),(0.0196927781243124+0.10421475600760394j),(0.07358207187609331+0.11801928468627144j),(-0.03978248331803816+0.042327916102167386j)
377,(0.011505114650164738+0j),(-0.047388233120889495-0.014667463037139524j),(0.07943156344984321-0.03519596744742964j),(0.041447141540535755-0.03306447205965289j),(-0.21612870849809934-0.17496519063410287j),(0.007173445467262702+0.1450801332566131j),(-0.2544407403123069+0.05591318181257014j),(-0.036353691349235134+0.17764261540241152j),(0.03209150874689112-0.027974061431416578j),(0.0656924196300453-0.02520096723821567j)
378,(0.09871865527582269+0j),(-0.016979171940040692-0.01308695612870402j),(0.07373294354479625+0.023775869815608974j),(0.16670019632008948+0.2390456604757682j),(-0.2379073628218432-0.1019254797941487j),(0.3595828371448916+0.458996526771924j),(-0.37563422753757975+0.051811783870487904j),(0.08714339414446974-0.44340766815221194j),(0.14413432739696375-0.03846726694255473j),(0.06761891738735692+0.021585683815910965j)
379,(0.09871865527582269+0j),(0.005264793127919477-0.07469514320585137j),(0.03518599929806576+0.04457506537426513j),(-0.0013066808167867196+0.2544200978222645j),(-0.4262645014173534+0.0010320489773149137j),(0.14830613743157156+0.8470752472971458j),(-0.5078213160791144-0.020469661974545555j),(0.03801420421653013-0.3979470114942792j),(0.13971052119136868+0.017568740158547362j),(0.06282248441763714+0.08871177850831241j)
380,(0.09871865527582269+0j),(0.017158187973254014+0.09053554706828541j),(0.10712722002968221+0.09642933168930824j),(-0.058463074913267424+0.24078520603060038j),(-0.2886052208530715-0.05358384989764462j),(0.1956971060898526+0.717243849359101j),(-0.32829132324705174-0.22108890364827374j),(0.08315671003752458-0.22270399633369298j),(0.152972002041972+0.0030977415826151542j),(0.03565985887800679+0.0810983291717287j)
381,(0.09279059409925544+0j),(-0.03183079891863823+0.04148713718615145j),(-0.14004119722508399-0.0378219287073099j),(-0.11323031977716641-0.07935164340158382j),(-0.06548386753308297-0.0232713763474262j),(0.024878601243724402+0.5801822299549677j),(0.2879806783970686-0.05956368728364602j),(-0.1431379846334647-0.2753134504390731j),(0.0071351534110073965+0.04339647599861851j),(0.13474749905058633+0.012356981890407591j)
382,(0.05120668777158399+0j),(-0.021266488943846255+0.09952510409519368j),(-0.022826341524454313+0.0602824589033398j),(0.034173677729838925-0.043036573151574053j),(0.14184256049118207+0.04701055354202925j),(-0.4184742310995807+0.7013231920038066j),(-0.1368662449297355-0.6032790202687129j),(0.1425068526284383-0.19863103750401043j),(0.04844206307353141-0.020105268234822796j),(-0.0046617936504981215+0.021864756323263637j)
383,(0.004580110339116372+0j),(0.07414546432643884-0.005569765996699519j),(0.07530791991256844-0.08520948625545652j),(0.01736456254323268+0.033964284094056954j),(0.15692251654053926-0.22197297409396066j),(0.42985132551461125+0.4596927037873591j),(-0.26545770938245805-0.5953942539491878j),(0.19828648169391005+0.2044880462623001j),(0.039832162128077324-0.030714163051273016j),(-0.03128291952515744+0.010659526558312853j)
384,(0.2970263435304561+0j),(-0.04432467415118849-0.08433450445589782j),(0.04298800432468975+0.1552614307257175j),(-0.1478858964767344-0.0420463829218174j),(0.013563005968543013-0.05858234732907206j),(0.10938769936212801-0.7510979105586776j),(-0.2974929557669363+0.030166935186315115j),(0.1577894783202248+0.12874074211858463j),(0.009781636054586174-0.004829857052155831j),(0.0057202065524355845-0.008994801159385998j)
385,(0.2251200677496956+0j),(-0.05474369708506431+0.07225223152558971j),(0.042374643783815724-0.07159655087253833j),(-0.14906037332978306-0.03017434318874007j),(0.2781225574248244+0.05317383285226615j),(0.08309313063438842+0.7027742837477364j),(0.13059415735434318-0.07265657445741938j),(-0.020991995198760632-0.05564180646025272j),(0.09699899242194482-0.04568825996476487j),(0.00685489763545564+6.900327984532637e-05j)
386,(0.006983461935715113+0j),(-0.0504197325326739-0.02651907882084901j),(-0.05267945831063238-0.12502122305702765j),(0.13901979875265777-0.01614726894853058j),(-0.490994234499667-0.0703717417598232j),(0.7207925693933372+0.7316556696176191j),(0.3270669212055077+0.4453379214746649j),(-0.04409891715252261-0.014748835251757492j),(-0.015557026359655026+0.1593515404598464j),(0.00900656349717164-0.02486611128193169j)
387,(-0.028667493897358537+0j),(0.019696710226640338+0.07135854477698331j),(0.08230262796677945+0.04246284414470272j),(0.1012148934657264-0.08997408095781473j),(-0.13885021214835994+0.08662919397202512j),(-0.22436292914773712+0.4686830133717702j),(0.09552044712158482-0.5290282692651095j),(0.06285766962228725-0.05024069484575204j),(-0.038684786327454104+0.006826839450718155j),(0.011526052697571922+0.04021732213906138j)
388,(0.1383015582702921+0j),(-0.027156777226107803+0.05746977706527488j),(0.05318553637682152-0.05033813201146801j),(-0.15746109655372084-0.07535514266030062j),(-0.3263156276400102+0.330656564539879j),(-0.5907409029793003+0.217659697685052j),(-0.08022444095343234-0.05494393857434487j),(0.1428851143700385-0.0017071377763808807j),(0.01311676778883071-0.035250782509542396j),(-0.05408193401094537+0.05006902746541289j)
389,(-0.41694270690831586+0j),(-0.1749278092254092+0.0947883128856545j),(0.21361874640212097+0.14722132405616312j),(0.05908964004038787-0.02226762503830286j),(-0.21644111400762672+0.6216741799850888j),(-0.11875973878491425-0.5024014976746911j),(-0.31430005517113063-0.12488449564926374j),(-0.183048569698209-0.06852533738444255j),(0.0858621122846993+0.11271239876963984j),(0.06355108611088056-0.000898859843874486j)
390,(-0.4383408207304442+0j),(-0.0257843514301849+0.07332940554355312j),(-0.15640424078364507+0.017389770935190743j),(0.06748028129411593-0.060167564854488015j),(-0.008187081644701569+0.304948977177264j),(-0.2889492477986634+0.21581472238467816j),(-0.31651509055819305+0.07944892037071176j),(0.0528965720880705-0.10638868200742993j),(-0.0974148090385563-0.1378734594948204j),(-0.06009242533397097+0.09161218726497065j)
391,(-0.4471171354073432+0j),(0.08210098444763499-0.12942225741467137j),(0.09397780326242727-0.02590859940003205j),(0.046568659806708955+0.0567274246242183j),(-0.11524417135187041+0.21958125833165995j),(-0.7496290322388608+0.3089528174383841j),(0.2636589291155347+0.3420930874345955j),(0.06497511561055862+0.1439031457210659j),(0.05378817646197258+0.05595976039665709j),(0.005277616186725684-0.016372016589365164j)
392,(0.49331386719856574+0j),(-0.0612600447353627-0.16364934608201848j),(0.338558234588373+0.08587345493093657j),(0.14452896653336542+0.16548031213939046j),(-0.2796361788678778+0.18557739593158482j),(-0.8690098050826751-0.1354882699275845j),(0.23550829596089767+0.20065280511887834j),(-0.11937068303222689-0.15949908726625467j),(0.0857208597971391-0.08619295563840806j),(0.029325311869815674+0.11555200323838304j)
393,(0.31736022599015634+0j),(-0.0667936192993871-0.11174013257307909j),(0.1945818755601693-0.03200322769493467j),(0.05450561573984797+0.21436349047218717j),(-0.1253848194990935+0.018283469108110365j),(-0.45141740586914847-0.6719983015417137j),(-0.012113711675552245+0.37490182062251987j),(0.13387462072376072-0.1636187249174937j),(0.16050619142372347-0.07972971451937927j),(0.062217488788548145+0.1629942706439916j)
394,(0.31736022599015634+0j),(-0.12059513497255059-0.18743196819070146j),(0.19252160843325752-0.06622230031900006j),(-0.04845690615178864+0.3107357852526399j),(-0.22311203864403106-0.14655694751978043j),(-0.3439464397451658-0.44722857582368675j),(-0.03290491961714672+0.3594568357132944j),(0.07943278445619856-0.14498190932991975j),(0.20100528554630798+0.002316850938100398j),(0.05139425171189302+0.08491651423394384j)
395,(-0.09130475884357897+0j),(0.017233623466562355-0.12687965541166424j),(0.17096437828634642+0.0664720478234881j),(-0.2333573472655741+0.19641010517659704j),(-0.147291147508256-0.2363355329952969j),(-0.6545108259467202+0.43814865999667446j),(-0.07019134368338112+0.1026247968426364j),(-0.06296403115953816-0.09473232888222201j),(-0.009898437692880189+0.023218108062256722j),(-0.018829988340871687-0.08173553355687471j)
396,(-0.0712735141242295+0j),(0.033851780002710226-0.001888743336305408j),(0.027033167857240352-0.06555028754028792j),(-0.029129798621065954-0.11306844741076245j),(0.1677813598540045+0.3773566921333713j),(-0.11725024670471634+0.7068525144239531j),(0.13826359957260131-0.3461433303618911j),(-0.026832444329418247+0.08118295878506976j),(-0.045813160029465276+0.0659977744821646j),(-0.11375884407467861-0.049403000805070416j)
397,(-0.1721178299624348+0j),(-0.0017608540686252297+0.0428463785030471j),(0.02480430273598317+0.035909745181603434j),(0.07989288145546554+0.16654652444595777j),(0.4290025044094725+0.013255415023004685j),(0.6870570344172551+0.17980694420883472j),(-0.2549269391746263-0.37325922513189375j),(0.03708856898163218-0.00425415587887833j),(0.13077929062116733-0.029614782165529242j),(-0.06679511987291707+0.04041662265922367j)
398,(-0.42234420604579326+0j),(0.012525303537609674-0.030330182714528413j),(0.20099529446493286+0.0025675439528953558j),(-0.0061701611613617716+0.17446425721451378j),(-0.08782301753966058-0.06668262028204763j),(-0.22506036792448592+0.27247342589635437j),(0.31726801153228334-0.355433949047839j),(0.03778532678665703-0.12211977301538943j),(0.005010217468488329+0.023528704926325434j),(-0.06439069228950114+0.08131627714717335j)
399,(-0.0171159378925847+0j),(-0.08717897207551034-0.07101899092674821j),(-0.049598663849850955-0.011831514796239544j),(0.1073722589693846+0.1823481931388062j),(-0.057400969934291425-0.00034273952805679436j),(-0.10974143803069822+0.19129107914885063j),(0.5645183555315815-0.25987058523753936j),(0.04900335444361658+0.06434594349355757j),(-0.2544311835214901-0.10139455788624978j),(0.04103972444143429-0.16269727169129908j)
400,(-0.11900592199765614+0j),(-0.12296005820887161-0.005801357987761706j),(-0.056320791165857566+0.19257520503743009j),(0.05329846916868694+0.17154324661223516j),(0.05189019228560524-0.10325352273938881j),(-0.021023213966607196-0.3683489663199954j),(0.4303208442552162-0.30182999030029856j),(-0.10622322090670414-0.18923494634542415j),(0.013744327015576666+0.005345090858595476j),(-0.008912337463659069-0.009419356439201353j)
401,(0.13712871410444505+0j),(-0.0736501306745521+0.03665627128966969j),(0.11081432629655423-0.10951266864065726j),(0.0863265303222128+0.258810673435246j),(-0.3016561492927099-0.02739767163470702j),(-0.17510329130629765-0.27059058271167274j),(0.1042097340975977+0.006174523646935102j),(-0.16011644901678923-0.29521998510674563j),(-0.030909820882019063-0.10229233310427378j),(0.11924016678418586-0.10856030979264912j)
402,(0.06838934887829673+0j),(0.0945644290342197-0.012711218014446135j),(-0.02864019855962866-0.037920472570868675j),(-0.0243419832160944+0.07569575129017658j),(-0.13415873367607295-0.01978557388080411j),(-0.2604857404962737-0.2552207924947114j),(0.3983054937654462+0.009052018653250431j),(0.06211181035574772+0.01636635543317007j),(0.1790068899050005+0.0010886217225457816j),(0.041815256213273824+0.002248290102488018j)
403,(0.11414350868345857+0j),(0.05904779608971325+0.0967207393616459j),(0.00359110809464643+0.10374114035908878j),(-0.032708230164733884-0.008886331193563489j),(0.06049074478134396-0.17794756670241743j),(0.18084536336723903+0.9138720386446689j),(0.0786918810006228+0.08189634339210837j),(-0.14480993845964796+0.019840297863850456j),(-0.1478710114335333-0.1274405163505512j),(0.05636012463784534-0.035968477787606735j)
404,(-0.08248247480230442+0j),(-0.16639946006828707+0.016430092368823902j),(-0.23304628616185225+0.14789503944714277j),(-0.12741268692121413+0.2132633491257649j),(0.39192704250090704-0.24388091959502714j),(0.05872239617858244+0.7612173401398321j),(0.05944382873116685-0.1817606383836754j),(-0.007871895934374262+0.07549787601806673j),(-0.03607258766695581+0.16140544544591184j),(0.05655995808144252+0.12799043132864601j)
405,(-0.4141160230733055+0j),(0.08746384029359008-0.11080079433843641j),(-0.049299964613121236+0.02076337959428063j),(0.05614326149886718-0.0784920544289423j),(-0.18132615084161935-0.011419099528937257j),(-0.996743479347158+0.2542623765243981j),(-0.03482964349127003-0.09453882864199326j),(0.06335851573924359+0.036771953293572905j),(0.0675461818392285-0.01820119147051756j),(0.09301719019515628+0.12817941742231415j)
406,(0.36137436264801415+0j),(-0.0853505714206556-0.03517650506284098j),(0.030254558236943438-0.08002746072180743j),(0.08354759965710666-0.02860852327453938j),(-0.06274862466903719-0.42899515427709706j),(0.4501570206420742+0.05841902413241973j),(-0.1780423708027219-0.18540789653762157j),(0.04396429993822194-0.07057639643971825j),(0.04702282303690522+0.010362790808514086j),(-0.02277378773068206-0.05492519387924046j)
407,(0.05905716703276248+0j),(-0.055986141737315295+0.05653050524584359j),(0.08308648060810378-0.22135367465347996j),(0.26315616286075966-0.18891570866540625j),(-0.10491573828698587-0.42209538008579056j),(0.5197225175698166-0.6436307493427109j),(0.0629669106583753+0.04662496385546368j),(-0.08831082518083397-0.07937347807199874j),(-0.057108614496575+0.05625928817544908j),(-0.005232907477860659-0.04362727410110602j)
408,(0.38690495353225707+0j),(-0.15608444895428467+0.10348255400493192j),(-0.007826092613540135-0.0798248218133047j),(0.049492473478667635+0.22162316400363088j),(-0.1636596017256803+0.1377131519455015j),(0.7306068947038762-0.5308615119065344j),(-0.18901595730868778-0.33024992841170314j),(-0.17500842327082494+0.09212462951782388j),(-0.046328607731821195+0.2467677013961582j),(0.12409205480723479-0.06444109252808812j)
409,(0.17188282530274293+0j),(0.1282378239782337-0.014774419945069775j),(0.004917006954371007+0.020270318741567213j),(0.1623164360983104-0.13838572099803154j),(0.17603143752657774-0.12358525700785435j),(0.027816567635351883+0.2890638570306655j),(-0.30046402385359505+0.2191465308631685j),(0.030619252480975034+0.05258157691447295j),(-0.006598605401896108-0.016236485170604026j),(0.0015912724959936274-0.08490033708416769j)
410,(0.11765009464475823+0j),(-0.016577641893497017+0.03547442110028551j),(0.023306283224307184-0.08043595069475111j),(0.14006092799729997+0.3205615937010172j),(-0.2023682106900591-0.09598361678737083j),(0.02555905185576459+0.3668263903838219j),(0.025476989037680864-0.0868270015378293j),(0.11507483725750658-0.1998569974813216j),(0.07569571152872184+0.08333901223493212j),(-0.1352411408994581-0.03192070012164566j)
411,(-0.19363482866503534+0j),(-0.008773480831114809+0.0046941260055246275j),(0.17878176546525118+0.009079959458585127j),(-0.01072334491959186-0.15164362664512565j),(-0.30522066410016535+0.30582993948220727j),(0.14581532829572386+0.0431703674390653j),(-0.00731059246096058-0.21328552643847176j),(0.1564328534261709-0.20100200769537632j),(-0.08242608861391673+0.06841063380769474j),(0.061907844189852027-0.020460552999922887j)
412,(0.3809203609432602+0j),(-0.07383857170413927+0.051212794918495036j),(0.1150510258370513-0.05421566921770303j),(0.09873807368322161+0.18729148238989152j),(-0.11045962705767094+0.1867490475465788j),(0.4837688342955495-0.4456507929296223j),(-0.06825985737865403-0.061127470090823394j),(0.08437027441901677-0.006829243143405697j),(-0.10807367659328496+0.0011247344848941757j),(0.05489662613953112-0.11969967618394901j)
413,(-0.08738174664444104+0j),(0.03917163869017742-0.09977154890513663j),(-0.10100217515193158-0.013172566453124951j),(0.13393677875561505+0.0279299022770182j),(-0.30308709809233286+0.01699441781875268j),(0.7524523711719353+0.20450074245901895j),(-0.19918753825141386+0.08323769694248666j),(-0.0776114207722488-0.09483571165945456j),(-0.15455060512785865-0.0891065350734158j),(-0.02934070959486234+0.01322332913664934j)
414,(0.43271570608940507+0j),(-0.05136231272642362+0.06822930202977555j),(-0.04252070135227734+0.07653974049901308j),(-0.2167268896530804+0.15376800599534415j),(-0.03546630036778891-0.25932642367466513j),(0.09683927152906545+0.855928185360418j),(0.1342431900116471-0.14504178305973972j),(0.13005077534463752-0.2517117805150958j),(0.13239342642824495-0.07351904108304963j),(0.03662799905664377+0.0015307937930944496j)
415,(0.16857456532787+0j),(0.005371207661869035+0.022917409206117505j),(-0.03681197470390238+0.120479332299892j),(0.010823457434734826+0.04211088273459041j),(0.18793060178512488+0.11482136791409936j),(0.8170447260573697+0.025848709417011506j),(-0.3130826283477805-0.0700013722092439j),(0.02787146661291809-0.17956024407679905j),(-0.14709995611692173+0.09685636926052552j),(0.06321649134533233+0.11285719712322309j)
416,(-0.047035184371887945+0j),(-0.002264081146019798-0.03892548638880774j),(-0.08917071209488872+0.0823693541276331j),(0.2663888858067831+0.01481103183093483j),(0.06151916434966939+0.15183475417697856j),(0.007571833580188559+0.6939127505820467j),(-0.3013611412865726-0.2369837425853092j),(-0.10394046987292725+0.10528948278289275j),(0.12751814903071731+0.052979566613514266j),(-0.01255604151342414-0.040135291883914445j)
417,(0.07109949556440998+0j),(-0.06985361601885605+0.03156193828458225j),(-0.0034484510079672587+0.0038648909915620713j),(-0.0024400434984651-0.1267477689473887j),(-0.013054290844605236+0.40747043707081976j),(-0.19863071102100316+0.5013392763148639j),(-0.1282782732878045+0.05077812373451871j),(0.14000688394441846+0.11855938704415742j),(-0.04859842391674614+0.02058460269522727j),(-0.0509781204675655-0.04012044479591946j)
418,(-0.002937786808438203+0j),(-0.037285920715176384+0.08461908720294274j),(-0.017696290884765972-0.07836389364361109j),(-0.028692760633427218-0.37371748554696055j),(-0.10581101079447366-0.09866556704281987j),(-0.19520643255119657-0.49867839535928277j),(0.5151592542797835+0.3055746792020922j),(-0.16927190315233673+0.07860909495099068j),(-0.022860348913100185-0.16313438492299967j),(-0.03643247282733676-0.06484672969379841j)
419,(0.034174530003328596+0j),(0.0180847308088921+0.13326565460057746j),(0.04934383370192375+0.06375009509594742j),(-0.08526062244206993-0.07473565031003296j),(-0.4261747532621389+0.13534817967357987j),(-0.9466969569612694+0.030440458387988395j),(-0.11610682576883408+0.047465954007186104j),(0.01713834985233511-0.19658964649415367j),(0.09446031961069871-0.0739158242628781j),(-0.19478652232315713+0.09297233305397987j)
420,(0.03746960008741401+0j),(0.011496004751883037-0.012089453529770804j),(0.009054641276253314+0.0032464786705061286j),(-0.019598044556411603-0.020631818650516567j),(0.05784018864913393+0.346566817017765j),(0.14317037831505613+0.9028497661601614j),(0.005183247175136754-0.25016768016657004j),(-0.035531154809041426-0.062076106199407746j),(0.15034553912914764-0.15915165928990418j),(0.04598980920462768-0.04257077225155119j)
421,(0.008700146828308969+0j),(-0.059156403789000694-0.05337134847962213j),(0.09189384474038863-0.028751709646273948j),(0.10125177856313973+0.21289297201394072j),(-0.09265330823843025+0.6240741229460289j),(0.3646714937434541+0.6268170572035107j),(0.04903292877330258+0.005877842068507283j),(-0.02221969993161109-0.15492594002123486j),(0.02718189206625448+0.00023396912159034944j),(0.10376168398241375-0.12773289716952257j)
422,(0.3075733774043656+0j),(-0.018572124438584144-0.05480649349087856j),(0.0045620537457250025-0.06740873966829598j),(0.1260743412890703+0.11042426413594043j),(-0.11804153843978721+0.02740449165607453j),(0.5270748760367587+0.06912146901680882j),(0.19298653712556946+0.05802011988233813j),(-0.05264357102658281+0.04398654883679494j),(-0.02169136296227745-0.18533865004908895j),(0.10145968592199874-0.051139675656269916j)
423,(-0.031631601330053785+0j),(0.03317274919041365-0.07617328804185217j),(0.010740814522845593-0.0382691269857139j),(-0.018015702576928666+0.1230379020855612j),(0.1299459925233722-0.12471339489359287j),(0.9884137202038918+0.25868827118476767j),(-0.1854307618156141-0.16090853537729838j),(-0.1437931374536431-0.028362329077522792j),(-0.0363813128165551-0.004730468292836968j),(-0.036018215953027816+0.018075114090901623j)
424,(-0.3019424018470956+0j),(0.01859515088199392-0.025415208100416486j),(-0.0343012124884694+0.03727404697733575j),(-0.1211703959498158+0.20012030392965496j),(0.09234892839225589+0.11804640952516457j),(0.19030139255735115+0.798724038680898j),(-0.24539758733643716-0.27353453571080905j),(0.07501789696728733-0.002487506647958132j),(0.04397666936537385-0.006139447379395414j),(-0.05363824164121863-0.08075832834030261j)
425,(-0.440363336926993+0j),(0.003640892657080702+0.05385254074140108j),(0.08614570197885639-0.06619691540052682j),(-0.1496521090565492+0.09587141752845585j),(0.10940696902649957+0.1646632168810336j),(0.8237533200717436-0.4910141297568714j),(-0.033600777121132935-0.027108350214059208j),(0.0743736799495048-0.007541414526741048j),(-0.025854529661035193-0.0792107974197901j),(0.03406525223490384-0.10647085658046981j)
426,(-0.11871002830994946+0j),(-0.022495832762123746-0.04743404844993742j),(-0.08635629192679736+0.03593747121179082j),(-0.16168708714547592+0.0800074049082154j),(-0.4242278055100324+0.23584004256278263j),(0.6490367995343039-0.5525329187016897j),(0.07653206950264665+0.05465530452508201j),(-0.07897343974751123-0.06062364280163579j),(-0.1368605750306438-0.05050598522519397j),(-0.02105727857114477-0.024500954340902187j)
427,(0.18834775931081083+0j),(0.012668701399190917+0.009524824408865071j),(-0.06309879464339105-0.025733719822069623j),(-0.49890331603960963+0.08180375405011475j),(-0.11687214886487188+0.11527807563201758j),(0.7987650727069419-0.1654139094721206j),(-0.23062270490061015+0.02299521422551528j),(0.15769809950137975-0.033829058782129814j),(0.10937615982124996+0.08579478163132445j),(-0.010414260264567772+0.11235286985056958j)
428,(-0.06357404133440411+0j),(0.15315785353705538-0.07418870489519186j),(0.16139984627307627+0.04674042711224137j),(-0.2447607282698523+0.03397656564640565j),(-0.07487422447723346-0.0633010413954658j),(0.3693144216245229+0.7613363608062245j),(0.1295523726840345+0.04450376518025581j),(-0.2680795489409785+0.1587283846080148j),(-0.146212348068924-0.032322253315094335j),(-0.10455339267288126-0.17108664931760503j)
429,(-0.412848757319771+0j),(0.05294455257513229-0.11301639456816939j),(-0.07603915401130083+0.017108526937064j),(0.13278096784137036+0.02915355260666025j),(-0.08179959591248075+0.1638856729812216j),(0.5257975536596328-0.28456960793576197j),(0.022585723070449558+0.1452872241317286j),(-0.086571460600503+0.12958096130907987j),(0.1393966065748039-0.0327699676699769j),(-0.019780042438168166+0.028660149705740816j)
430,(0.09354467148416193+0j),(-0.03865035080701257+0.01537097709530014j),(0.07565263872618311+0.03800181535324082j),(0.0536858532123805+0.172169660028909j),(-0.1851687960760787+0.23695624158805534j),(0.2705253726419845+0.6487056292857063j),(0.15841956826163242-0.11771483438622049j),(-0.013872272910919449+0.25226768517086157j),(-0.023393087821263654+0.09613017808189135j),(-0.04719259689010342+0.14169794699760563j)
431,(-0.6497089594684824+0j),(0.1739098626390409+0.02542396894011449j),(0.10434282880519391-0.19800783232303026j),(-0.015319930233905918-0.09946117431391428j),(-0.08023968768434751+0.25926859432167143j),(-0.05224468708128097-0.1729854130952403j),(-0.04962282664533804+0.4978947217416608j),(-0.1230865685078961+0.2497683103182442j),(-0.07070211877998533+0.07582823405999309j),(0.09305995644488171-3.1923583492074155e-05j)
432,(-0.41886037299563933+0j),(0.15825376512037714-0.023793464342606433j),(0.04189632648750775-0.27357739487310984j),(-0.31852055484073344-0.207862389214701j),(-0.2571254072419788+0.421731098967339j),(-0.10786961061733483-0.20024478177313715j),(-0.009463539257294845+0.2675658658097576j),(0.17830989354807641-0.0003858994982808006j),(-0.008555239543561563-0.0016158653189649718j),(-0.016882982592677852+0.03322131256995539j)
433,(-0.0363400209135393+0j),(0.08022060098887818-0.17070790706768746j),(0.004945815066973933+0.008757010983425365j),(0.13371795306947504+0.137586088787031j),(-0.1155760303410891+0.29183120238931465j),(0.06455023810527126-0.264351975313327j),(-0.061470552042850464+0.14311639705570692j),(-0.1888017759857184+0.3836521461726588j),(0.012055861633853145-0.13800175604757214j),(0.017092125631849503-0.15613583025763017j)
434,(-0.035776222199927626+0j),(-0.09654089612664266-0.002432684906418181j),(-0.004988346012229972+0.0342148046479885j),(-0.20313926543149557-0.046402845489397604j),(-0.029647326697108366+0.0674872871149694j),(-0.011378218160606971-0.1291747404337987j),(0.0336722288284427-0.030673430733530606j),(0.18001765304421255-0.06410805063879926j),(0.10979765609530895+0.05592982606812799j),(0.11852433355673034+0.025665491873589394j)
435,(-0.32383767969075544+0j),(0.0964539429389286-0.035463083417637355j),(0.029332633380566832-0.20113950848691375j),(-0.05809344351631045+0.18984661915772366j),(-0.1087555550219668-0.0785867708417066j),(-0.813066543746325+0.1642022917435926j),(0.2286455951101828+0.2606275921999301j),(-0.057620779858705416-0.09352492081209661j),(0.017551282493178014-0.0009970975976308874j),(-0.05604248213827049-0.0934069915776045j)
436,(0.04142439268443973+0j),(-0.02312365973752832-0.011764310857076875j),(-0.018230201530314124+0.05897835215570915j),(-0.006997073095219755+0.0865501685103815j),(-0.6305684431352959+0.26121726049995575j),(0.215180462142557-0.5134885297934715j),(-0.11377430712179236+0.12310378828247093j),(-0.36638739804612286+0.08886570497255528j),(0.038472160123491556-0.08113377483196002j),(0.029880422090881376-0.06863902807340638j)
437,(0.005701724187353374+0j),(-0.13725706329550916-0.09661737478474872j),(0.1429035814677429-0.07139115105714033j),(-0.06315515981690129-0.03359011054544612j),(-0.2802894232621804-0.08931097118594995j),(0.20071344419851694+0.15335411783975222j),(-0.12329331176839614+0.0038535804889582095j),(-0.016887243247704454-0.171918905110303j),(-0.019017788941276724+0.08551120887617501j),(0.08624107865415281+0.13390550658983982j)
438,(0.3064167227673177+0j),(0.04017445909919147-0.04926070484859715j),(-0.05357964148229245-0.08268072708351241j),(-0.04431030316805525+0.012180760876595538j),(-0.06783763200769698+0.027413655467804526j),(-0.46401439498463193+0.40701944160362463j),(0.5890366608956488-0.13684054732116951j),(0.15095058945271625+0.1381021142647847j),(-0.0361874984690185+0.06361476798110627j),(-0.14119129355496204-0.09171525113766163j)
439,(-0.03228588233751567+0j),(-0.0862007900395066+0.0074522137954960346j),(0.17361314449047546-0.010198476611642505j),(0.15019706350234574+0.008471197502925139j),(0.17980424043947021-0.04160420888252083j),(-0.025006128888121953-0.32836933935033835j),(0.43560624609646237-0.26837775290235977j),(-0.16038341910078827+0.0469981821278146j),(-0.03651323210662126+0.12498470104148883j),(-0.008250161628456688-0.10658497307321585j)
440,(-0.14327890117500586+0j),(-0.02788720021201939-0.0010807614240251825j),(0.0565104139207952-0.012510567496431799j),(0.028271929674906493+0.01155491734993195j),(-0.17199044311384223+0.0955286442343811j),(0.9549120736182365+0.07979190564651141j),(0.287820479943117+0.2067858755797461j),(-0.0807301996957521+0.16412721070830144j),(0.00869736728735877+0.06902271274337324j),(0.0893778964647444-0.06616234474985257j)
441,(-0.1513408059726672+0j),(0.03151049376438222-0.007612310209787497j),(-0.1315190143446685-0.09765498625627134j),(-0.13296804449543076+0.36095255080998334j),(-0.3381767818047383-0.06649336255647596j),(-0.32829713073657857+0.5713296879226758j),(0.02916134173226766-0.1769708035982531j),(-0.19228876234934889-0.21836276364145094j),(0.08220602842410153-0.010832573447108987j),(0.06686910916902845-0.11587371096590758j)
442,(-0.0818438728086071+0j),(-0.0395087433915949+0.13950004989129455j),(-0.04989406899422348+0.14357875082832125j),(-0.01101535037213306+0.1478545048866429j),(0.025113315489160397+0.045735674832647594j),(1.0225768148883396+0.43000913107107913j),(-0.28554008907364004-0.2055205949852735j),(-0.10605747950182304+0.043202559992592704j),(-0.08896316753650356+0.03855088658867535j),(0.020391262081558593-0.0191111727407626j)
