,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
348,(-0.1125886182865012+0j),(0.0058235282343176015+0.04445907079751506j),(-0.028056819183597273-0.09888398816239272j),(0.31143341718602885-0.01983666516200419j),(0.37959025994830825+1.0014660515454277j),(-0.10489797811375005-0.2897638436185221j),(-0.03390339685273015+0.0005262920325862577j),(0.18835242267922261-0.07738463801613465j)
349,(0.18262007606570174+0j),(0.026252220571763053+0.06293376915218636j),(-0.07946011364669318-0.07307666662324976j),(0.14266763306555916+0.09144904920475597j),(-0.13984937289201393+0.8175042697358448j),(0.1687364258640569-0.07546221739321166j),(-0.1292913897390362-0.08082716909404625j),(0.01918439167025862-0.04624411835975729j)
350,(0.43123902037570105+0j),(-0.03864527897825968-0.0727870288079349j),(-0.05373664684331973-0.1312041627391742j),(-0.011611909544927038-0.06102094672801946j),(0.024768768144460843+0.909462647500007j),(0.20612948356260125+0.1566113856821542j),(-0.09875615097807175-0.007238299625918595j),(0.08423238560858254-0.07936731305895237j)
351,(-0.274842056323478+0j),(-0.045061746810600226-0.06307134218071972j),(-0.08936544592872474-0.12950257463737946j),(-0.0668547129872995-0.2881602460101567j),(0.2710878848052417+0.9229648999397702j),(0.28533864399856845-0.06253110982432959j),(-0.1879040146742676-0.07133432587151595j),(0.041837029230407705+0.03665798598149832j)
352,(0.26932527627309183+0j),(0.08569216569091082+0.024562286275050436j),(-0.08435633545880952-0.08778927610996737j),(0.046879993097347875-0.26670707905493024j),(0.092094294069385+1.164729605671426j),(0.3021472166042199-0.05370447226288918j),(-0.1384855284116277-0.08710892610054677j),(0.07265676575370049-0.09022001467302437j)
353,(-0.06716052456544194+0j),(-0.14085990142587645+0.10496184394803008j),(0.023887155924541117-0.09137772522800316j),(-0.16089122564590888-0.12988982313880962j),(0.46394245173094206+0.663185101122972j),(0.0983104544992425+0.07110448058093143j),(0.03273976869098093+0.1033279540407109j),(-0.049804901251566086-0.12509428199047595j)
354,(-0.27448930654465586+0j),(-0.11115111589515342+0.19633575805617398j),(0.008850539293543243+0.013639727348880934j),(-0.050364484165588884-0.28831871201962483j),(0.13151117044220345+0.16919254360705052j),(0.4147082281496691+0.10150189525154896j),(0.2739245083385821+0.1999289813050567j),(-0.04181202696161079-0.0024671490780215598j)
355,(-0.18309926626413145+0j),(0.0812030739265946+0.03033443530624904j),(0.22211786218007668-0.12682758466742938j),(0.0440054142634956-0.08093177380507491j),(-0.25132173777900274+0.5687581562759264j),(-0.022384948696116055-0.16289090581941087j),(-0.3458639149279812+0.006523476253065902j),(0.03539386966544357-0.12580873819922297j)
356,(-0.21934964662344747+0j),(-0.03469411485758375-0.11367349676937794j),(0.37456066874219845-0.12768663510627118j),(0.05778317849246587-0.12262317851600554j),(0.03360044403792589+0.747278107055173j),(0.295240041496979-0.04425215684718707j),(-0.10015053870175582-0.03089243360876357j),(-0.03730864717869108-0.1019825114795022j)
357,(-0.4540143775885292+0j),(-0.04839471596965428+0.021879374148243248j),(0.27531574069676884-0.025679702882629912j),(0.12860588894963498-0.23175914789694627j),(0.5476434093103532+0.9352252794534606j),(0.08262583620675747+0.04137892762696331j),(-0.15184142254304356-0.1556376855823327j),(0.023446303333461833-0.01701135921591297j)
358,(0.008668688028912241+0j),(0.06041669720846156+0.0647704050404334j),(0.24717360231159732+0.1023772774108221j),(0.11653282308136827-0.15478582768857102j),(0.7812252430613167+0.7772046585434786j),(0.16449802528784127-0.18155647127781377j),(-0.21317041990532581-0.1609800438349007j),(0.04097391661565256-0.059259270931170685j)
359,(-0.3938385284063915+0j),(0.031954238268456295-0.024681310040425983j),(0.160649065707658+0.23377430479372135j),(0.14824643265260218-0.16126015734587523j),(0.7483278834604936+0.6754554262298824j),(0.03797563470836485-0.24731831919079333j),(-0.20366299588114978-0.06736472446003733j),(0.112702121626095-0.03807547574628344j)
360,(0.21980903542869762+0j),(-0.02530348121196229-0.0242844197154748j),(-0.11058285827532378+0.13411658947051514j),(0.05100728386193176-0.29998462958471406j),(0.46213330282602616+0.3143068379457168j),(-0.03350961061679366-0.2874053099082468j),(0.06973510613549352+0.0384614668912565j),(0.017226444592626733+0.14175978424498814j)
361,(-0.41616981235225936+0j),(0.046365016104357115+0.03499093999765327j),(-0.03470592004540332+0.08231486374982935j),(-0.20170465625727646-0.15683778540761997j),(0.8826369796482879-0.009832049923076548j),(-0.10704077194114178-0.26721925196884205j),(0.13763658020465144+0.2982302858993711j),(0.0888836033845407-0.12681055498502558j)
362,(-0.21817867235417876+0j),(-0.03212759300916186-0.08943204390159046j),(-0.015001856125978527+0.1547198693677107j),(-0.20842793370653734-0.21511225699003694j),(0.9344303028479019-0.2903053909649154j),(0.04823417061075041-0.17738737382341022j),(0.13254609296233458+0.22701631362258634j),(-0.026415062984689607-0.08342025308766224j)
363,(0.2337516532882221+0j),(-0.058333045405238045-0.10041924460632566j),(0.0697295359437896+0.026181453278380003j),(-0.20272506641503413-0.21893021571808396j),(0.33051233117933765-0.6865675368802595j),(-0.14925555241553395-0.15092034684709488j),(-0.07475980696611068+0.19600610447779604j),(-0.049835863433684145-0.1207575013810855j)
364,(0.6515718745540828+0j),(-0.06995428118324978+0.014310396870060013j),(-0.07311405462336185+0.07610055554579415j),(-0.11472472240159624-0.13347446470088392j),(0.48726966988755027-0.5815218450703461j),(-0.14953198918995048-0.1256779188182832j),(0.15593373217020398+0.07372387282136746j),(0.0006342500493098375-0.03716180542106405j)
365,(0.5027763408861656+0j),(-0.060502628022525776+0.029891173358470177j),(-0.01751569847006276+0.00904972134301435j),(-0.19969852603737234-0.24078180409493677j),(0.5676912867037612-0.6598062191496027j),(0.028564333619430126-0.017716990269937144j),(0.19388657372100343+0.11167867188560168j),(-0.18384839440468778-0.08842155701478648j)
366,(-0.05340832773243959+0j),(-0.0871557638820945+0.10014290209691182j),(-0.00973009579866231+0.059504080427286915j),(-0.12848150142114012+0.05701249454970675j),(0.4233530977663381-0.759275462281858j),(0.08954313059423637+0.14265291918990425j),(0.12121758828068782+0.051313406867693784j),(-0.06802009452739327-0.08436024679752555j)
367,(0.15586294110599097+0j),(0.004802463091911187-0.09774631827304002j),(0.0186380447784264+0.09501804196368054j),(0.12681061726652232+0.006244949765196212j),(-0.13091945403778874-0.7549135018863671j),(0.1747764069740388+0.11135116595122263j),(-0.07645931840504687+0.16689359101068335j),(-0.06233401032614785+0.04023859651705888j)
368,(0.21682629974598394+0j),(0.02455292262563023-0.1168243721828706j),(0.05989294975040135+0.03203629502588153j),(0.12072185805939505+0.05121968721663014j),(-0.17510603265369112-0.7593932786147392j),(0.06242905238677221-0.09751420297582496j),(-0.09314336533205266-0.0457828701686204j),(-0.052336501641690306+0.08112038198601401j)
369,(0.06054005151533556+0j),(-0.023188042873742494-0.09706593019931242j),(-0.017309836263643387-0.0600832963079189j),(0.09504824224384023+0.013026766417787293j),(-0.30030298691537316-0.2973805129738326j),(0.09245676875250991-0.18833440163310017j),(-0.07595561730159298-0.04419249916807262j),(-0.03217207622965413+0.08532706166635276j)
370,(-0.28917298813296444+0j),(0.0655425562777699+0.13396743776280998j),(0.07072312615538011-0.2251540204128653j),(-0.2573940076845199-0.26526654854319365j),(0.5457482774430312+0.0015853883760187021j),(0.014447035981168633+0.1705978489489131j),(-0.19964197090659302-0.08593576462856718j),(-0.12770795200748014+0.05537820268967259j)
371,(0.04522197473163275+0j),(0.14943398767891292+0.16026974669289373j),(0.09100189422003721-0.23080150288948525j),(-0.3573820471267958-0.126453359543727j),(0.2851095301880004-0.489220326318593j),(-0.197158906780674+0.17934856878901828j),(-0.15837842146620026-0.09218036648522261j),(0.09355363558438273-0.07642438535207467j)
372,(-0.4653469417141376+0j),(0.1969118115899407+0.11549616704226723j),(0.1169929955264995-0.2896019826486135j),(-0.3395067129727015-0.03976154936730278j),(0.4362405189262536+0.000698397749791399j),(-0.2672436460276087+0.3041037719296846j),(-0.15645359868235403-0.17681195684651188j),(-0.0883167760972207+0.08200840009408675j)
373,(0.4992467420191874+0j),(0.0027812928686481303-0.07981776869039044j),(0.061951055292114386-0.16264770593428596j),(-0.2124632991726103-0.2510950930254454j),(0.3425186640513947-0.2049086263047387j),(-0.24716139351774527+0.19611805681564592j),(-0.08627128000306017-0.0052405026550830305j),(0.05791556124474009+0.0015606058841448568j)
374,(-0.1993363117342605+0j),(-0.0008741961186961114-0.013795490831833478j),(0.14260245516851416+0.10639852964664984j),(-0.057644481307784795-0.3736917987541825j),(0.2225005740427302-0.5635089629748915j),(-0.2990541795440198-0.09290470164910448j),(-0.10888072003856758+0.0785766055827597j),(-0.13476219443663814-0.04821715769263821j)
375,(-0.01762924366195162+0j),(-0.07866536966925722+0.03232925331797977j),(0.10824071583572466-0.0317671460831999j),(0.0744937904469308-0.4384732365690693j),(0.07694280952895273-0.6567796019004299j),(0.0032375995057049847+0.011552631952079107j),(0.05484649745126202+0.1164746897744269j),(-0.17550896469202587-0.12179805594732072j)
376,(-0.32261070682826265+0j),(-0.0445399478998568-0.08980856033299002j),(0.08722564042135837+0.1542773762636434j),(-0.15406305018639563-0.35777326609829924j),(0.2044890526353711-0.2077461532788908j),(-0.01817054340692105-0.08858138880785399j),(0.0834724645716149+0.2186454369896949j),(-0.06472459833309396+0.0953656952942086j)
377,(0.3387613978449179+0j),(0.02594265170534562-0.08788117532888748j),(0.11693853361401714+0.08232811980510865j),(-0.3126605806913516-0.2460006015512332j),(0.9638852201388525+0.13822398992917534j),(0.2118874792900872+0.11465128877520603j),(-0.0307811624184057+0.10434631190383623j),(0.04469375078381034-0.03399652407788133j)
378,(0.1299009748532579+0j),(0.1465155953736768-0.031651344555184785j),(-0.03611480499871549+0.15078179685631085j),(-0.07383340317254786-0.11007704571932128j),(1.0175725972784897+0.0314855349711029j),(0.031131977987045423+0.035757562632255255j),(-0.13838429052683737-0.011718440705140236j),(-0.024394422557108154-0.08014395350060144j)
379,(0.29942474302341626+0j),(0.07118244563752997-0.03495632553171018j),(-0.06312012827537763+0.2827576062014923j),(0.1974267980628546-0.15079708422954236j),(0.9295243102022359+0.018787784123364293j),(0.10334223818086007+0.020367786387472435j),(-0.11546457172914554+0.05288750052093321j),(-0.1449107026472369-0.058005582026830795j)
380,(0.13323929223273845+0j),(-0.05885883452973937+0.09998360823610941j),(-0.01794055542162728+0.2365084058770752j),(0.347547133130592-0.00046871780630747956j),(0.7101989186452431+0.7589446540470979j),(0.14971098309888534-0.06314373393322238j),(-0.20081631854012943+0.07360408761250582j),(-0.09583132829231436-0.005790936452101353j)
381,(0.05285029497007204+0j),(-0.0397418544501736-0.06255981131211683j),(-0.022952439486649073+0.03992043687063519j),(0.4441521509333103-0.07401730994711843j),(0.361637224471077+0.7014844855764928j),(-0.027344150571268672-0.034789700103948114j),(-0.1717021457150091+0.1458347189417742j),(0.02601324945376939-0.2891897744741869j)
382,(-0.15668955869911888+0j),(0.08300083690532102+0.048360619864936887j),(-0.011149394082536145+0.2972645203620164j),(0.40260027079090993-0.06536339439277282j),(0.6293847738005375+0.37924421603206615j),(-0.1042191768591266-0.04214464490979766j),(-0.1495919421795876+0.0844226714726577j),(0.10180066985894101-0.004406095248767797j)
383,(-0.3838650629583157+0j),(0.04371386698989837+0.05384479611087042j),(0.04399652402411104+0.20103184245590736j),(0.19933557677325084-0.10550588892786919j),(0.7635648576256288+0.35276498617501817j),(-0.04822635201581709+0.1436706020330177j),(-0.1408980976114545+0.16557658535329864j),(0.07195549383010758+0.013334048001029955j)
384,(-0.07937159875418387+0j),(0.07924116299950275-0.05205792052946458j),(-0.021189384343825488+0.10489927876974489j),(0.03747739393453367-0.17006586815551003j),(0.40589210586776536+0.12424573602899244j),(0.012282091769779138+0.15389770582116077j),(-0.11691659001910437+0.07342630179510164j),(-0.09852989080314088+0.07053468869777342j)
385,(0.33061156975486494+0j),(0.1208250021026206-0.19851753084108512j),(0.03226791047847197+0.15667961010599427j),(-0.016979506005300946-0.07059189499785504j),(0.33169049530986505-0.07364703053475427j),(-0.1939072476577664+0.35295075010342236j),(-0.03277268941077315-0.19497098946107452j),(-0.07650797901212031+0.10201966047565839j)
386,(0.2064244702326375+0j),(-0.027840400621578998-0.014353781167170149j),(0.12123223910177228+0.06129964054064842j),(0.04899077300794183-0.24520305906311185j),(0.5078640673360171-0.3477274385394069j),(0.003671901806509864+0.2607986313872583j),(0.08052564629566901-0.0714006792188811j),(0.03575186239345004+0.043843523498203474j)
387,(-0.11024603960581791+0j),(-0.1290602699203031-0.040565010624861036j),(0.20496958958909356-0.011094313629772964j),(-0.26619628930327816-0.10526721559318317j),(0.3267098673709623-0.8700123863854325j),(0.22168897018603673+0.21564682991467019j),(-0.08075102917255618-0.05931627038857369j),(0.022610447950915977+0.040446103093992214j)
388,(0.1636884333303199+0j),(0.006831106827210594+0.09146487465898409j),(-0.1137943891489884+0.12556043989237892j),(-0.49423845177887393-0.32495405008756184j),(0.23303246673576092+0.4254604431128549j),(0.39060716984385035+0.3998561738857694j),(0.0017283928875685348-0.07663418766884873j),(0.14185053024462052+0.1429456139355098j)
389,(-0.2895892297035668+0j),(-0.09509171170466063+0.14633318612951518j),(-0.047841861115224454+0.13890686465845575j),(-0.37113663548455256-0.27964137019735885j),(0.4919731170268519+0.377335996291217j),(0.14194543696393058+0.3698265539000114j),(0.0536843522601348+0.023556369413180192j),(0.14627938525277273+0.08270142335955416j)
390,(0.5838955797866423+0j),(-0.06789313017194139+0.12239553299431971j),(-0.027570521546904883+0.0883129984772992j),(-0.23680376181984883-0.36543653080079846j),(0.1147115548208264-0.014659957437060143j),(0.2683887258415746+0.22697458233622014j),(0.047967488364764395-0.06484543961473604j),(-0.06820142811105713+0.026721889606679015j)
391,(0.4359267931438679+0j),(0.0048289276941777155-0.06706526661679281j),(0.016037801381394278+0.0061230457900515265j),(0.07043925810495988-0.30378838030773525j),(-0.17526383814094132-0.11073050302470293j),(0.20514235831843114+0.2540584134325799j),(-0.06926409358963262-0.08312882392924008j),(-0.05439393243087943-0.11161287844602617j)
392,(-0.026332574118992487+0j),(-0.035091312825499016-0.02007180889536137j),(0.035668420391471556+0.07182570837237646j),(0.026933029401774757-0.14068616928095495j),(-0.7374919416302369+0.5714033586783633j),(0.29029895291210966+0.24942279288162258j),(0.07952912728288855+0.054352430438409226j),(-0.030903765758542298+0.0035188289074856577j)
393,(-0.04653184070173631+0j),(-0.04618213455515589+0.07271842033387292j),(0.11964278579218791-0.07575734578894709j),(-0.039870060519092324+0.07476270071824931j),(-0.9923983512400107-0.0006617551386598475j),(-0.17216013511775707+0.1342324785340703j),(0.15370753820846783-0.04213087601465698j),(0.0676832315105828+0.12426793456890804j)
394,(-0.3229499511056753+0j),(0.034112633063039285-0.018729897351452404j),(0.05188378529980562-0.07695363721745789j),(-0.10532799910427476+0.15277179093908502j),(-0.8115015536450244-0.4028155421854924j),(-0.15816869756399343+0.24659072905694357j),(0.13718830886084607+0.20712988105336774j),(0.01168642809858529+0.07415328949986259j)
395,(0.12062401356544242+0j),(-0.03666654408697215-0.009066955595150975j),(-0.03677960887635948+0.05001202647158401j),(0.047714765084751753+0.1822768213351374j),(-0.6361889142607887-0.29440787015068515j),(-0.14948792627799812+0.4472448937590928j),(-0.10776465500050504+0.2796437147896903j),(-0.08748492860187097+0.08812865976191202j)
396,(0.05276104488137043+0j),(0.20729579869916026-0.04176052426513481j),(-0.14645696867750213-0.09094997430415087j),(0.10780497420781517+0.19065047837286694j),(-0.5700604992713828-0.11464426382389127j),(-0.014296725924661625+0.3483391000637633j),(-0.06478815170803984+0.255008002112026j),(0.04632795450557548+0.014459213065556274j)
397,(-0.15434326027728867+0j),(-0.0021315749296668685-0.08691746408914316j),(-0.04894368325283423-0.2718534877705711j),(0.043796007658722026+0.19393662184468724j),(-0.32801776464616383-0.0750612133895212j),(-0.11456857088948758+0.38294032168252623j),(0.171212641328084+0.04661190141725591j),(0.0839505415058545-0.02577878681609823j)
398,(0.046117443115179346+0j),(0.02969511857921881+0.038247850046764266j),(-0.10541136690571451-0.1341438994019814j),(0.14579370232120928+0.3668795714253415j),(-0.45822319325462435-0.29301236509195994j),(-0.2374502668635644+0.4129514790496426j),(0.1274864007048044-0.14474373897267837j),(0.11008849315936933-0.11609352750023068j)
399,(-0.30570477658269757+0j),(0.09154364308641695-0.11460503992285323j),(-0.0028724895110061512-0.29463532006433824j),(-0.1437376412639662+0.10890023286165218j),(-0.49281819500136415-0.43086588239169454j),(-0.18510203935638897+0.24292223425961057j),(0.24027977014507618-0.0921482305172804j),(0.038082943956609314+0.013403999194834086j)
400,(-0.12458344883935113+0j),(-0.11558037770201965+0.04240194924954928j),(0.09125454257759524-0.1086395403697165j),(0.3951645968732417+0.03493330278443873j),(-0.05355572461946262-0.08750436016960383j),(-0.3589695767250918+0.09190180658524767j),(0.1907203069447351+0.12617313873893835j),(-0.007365656240193305+0.07271639903207276j)
401,(0.29594162394087126+0j),(-0.004129429069824331+0.12202424268479867j),(-0.100370381044274-0.4076296172387614j),(-0.00950450628781585+0.25428395223767736j),(-0.7344985612158115-0.12185092087322238j),(-0.49653942811703194+0.10444401223407429j),(0.0858387910599322-0.07204860345528383j),(-0.010106921559669302-0.041237850243387345j)
402,(-0.015736092046802153+0j),(0.03762676389738537+0.08102203047125393j),(-0.13320510321235834-0.10129831692940336j),(0.2071326209996871+0.27429927698464834j),(-0.549905544024702-0.04420469364454116j),(-0.451524619922662+0.07292839917131876j),(0.060251133453704496-0.012574922182372217j),(-0.013718233351898389+0.08265025183430944j)
403,(-0.19111439585475715+0j),(0.0437859254998042-0.19779423535800542j),(0.05992186928108986-0.00010457566396288032j),(0.42198454773938987+0.3255402384955294j),(-0.4261901198705336-0.27545763289130104j),(-0.6365254964396286+0.08047561520555896j),(0.06724724315838404+0.024935319406244348j),(0.07028288113854454+0.1428602364651483j)
404,(0.24411938551433598+0j),(0.012648207831293869-0.052972548330513014j),(0.06189957825720667-0.10085667996422605j),(0.47645838797490014+0.18595779711281799j),(-0.6649700864211757+0.06473875300594345j),(-0.45455910835527724+0.16983047219387548j),(0.04729916568420839+0.09163071424565389j),(0.022169520554038518+0.1317572148010308j)
405,(0.20348137394976695+0j),(0.09775010255485539+0.011017431894033938j),(-0.16075345341859845+0.044112470470139255j),(0.42717399496239855+0.07672269642881699j),(-0.9620953097925914+0.12399021489423628j),(-0.38643810777658427+0.23357540924315356j),(0.04164156603159595+0.048859747476071344j),(0.06470762056002664+0.024109171955775947j)
406,(-0.0568092889672944+0j),(-0.06366725029231449+0.17973116392623367j),(-0.04658921779964381+0.00227266326537192j),(0.3709437181257117+0.00647393522142968j),(-0.6320499410901744+0.6723410456630792j),(-0.44426862095498715+0.26734859065820776j),(0.10867821361909456-0.023816958506631448j),(0.007527605901622008+0.005548498447825212j)
407,(0.016793122714791053+0j),(-0.028862083896814612+0.1074429247356142j),(0.1167852502249117+0.18845825935712465j),(0.35814531044706127+0.001553987110154413j),(-0.9103232709650528+0.7140172098141968j),(-0.06558625829162779+0.0047104337320564155j),(-0.04449841181636016-0.049178016779728495j),(-0.026940698527063475-0.04993968667582021j)
408,(0.10570494830273758+0j),(0.08588641680110522+0.033518260358030946j),(0.03400866016360415+0.17993573845236133j),(0.30113885803053675-0.052244765069884j),(-0.8112693227917708+0.6355882723985679j),(-0.1561827959630396-0.08497627259999384j),(-0.05765937836747584+0.015812634097121157j),(-0.04242073926628487+0.04663591776101461j)
409,(0.38967535925522384+0j),(0.06009814483780273+0.021665781398577534j),(-0.05468939706372424+0.09911432107703635j),(0.3485969171647732-0.02255781176915236j),(-0.5895337983807305+0.5598740104288503j),(-0.048648413734953384+0.1700955428984189j),(-0.10902931228422029-0.05350032103866502j),(-0.05014416803740936-0.012772573738026455j)
410,(0.3482290047076607+0j),(0.053261943114208884-0.014959099511370644j),(-0.08006610956203063+0.08023024413890228j),(0.10015146881714967+0.11821664235000584j),(0.2639799591028905+0.7189733262800052j),(0.0033393051331597895+0.17727774347085515j),(-0.12745314967050797-0.033744401116145885j),(-0.14118163776899145-0.10074205604800102j)
411,(0.22554918817764785+0j),(0.020575760159654913+0.0602781968254721j),(0.011041307310648962+0.09515280060016892j),(0.11242031549355291+0.07818174663484542j),(0.16706299975982897+0.5177188243227255j),(-0.1371631744636372+0.1596700103266271j),(-0.08174558353807006-0.03920369888513257j),(-0.020801238920213343-0.07424267404506092j)
412,(-0.18038447409901687+0j),(0.01052655000871371+0.03765301124196128j),(0.1368185732098502+0.09258834059342737j),(0.2522907638248289+0.09821734507582561j),(0.2322059219670436+0.4999474124541956j),(0.018283010793866034+0.12753184061197176j),(0.09702904973490825-0.024263902024248912j),(-0.10996959063697001-0.054002381084803416j)
413,(0.38457300974956005+0j),(-0.03464012012443016-0.06124709652424189j),(0.14248852978189575-0.030645296169183503j),(0.3114857047287698-0.031990817572060654j),(0.32602032214457066+0.5571444519775098j),(0.07572697713353158-0.08291739249949723j),(0.22073948017250228+0.08239195115436079j),(-0.17840232004627946-0.024395704688110018j)
414,(0.01569065452916557+0j),(0.03493999083063387-0.1353883484745348j),(0.07128854953384631-0.043836868615614755j),(0.469389082429264-0.22996663289013447j),(0.2370295369766221+0.6672822191137754j),(0.06922173352443603-0.014641374448540294j),(0.04730254184857825-0.03559966768111125j),(-0.17301581250372314-0.044164159186791827j)
415,(-0.16444593885127293+0j),(0.22171125495586702+0.012796532932346644j),(0.08231319111515725+0.17481518428678963j),(0.491686555992451-0.10099460722737305j),(-0.07443189095702932-0.01740912251964908j),(-0.35745532076031505+0.09114754159099905j),(0.1329404073460853+0.11949992775522718j),(0.09954239717116706+0.14351886030570346j)
416,(-0.004500860376522198+0j),(0.1346477236437558+0.12045828000640846j),(0.03655026670824623+0.31514667813337677j),(0.3624245462771597-0.06262507370393404j),(-0.47460697945278824+0.3353380182773441j),(-0.2707152472232248+0.12073157734059543j),(0.16307812028678403+0.3308305295147203j),(-0.0036054305918379465+0.22549643069361458j)
417,(-0.11010138064944275+0j),(0.10586574332162121+0.01259792790800885j),(-0.018048333934832315+0.3246898224111281j),(0.3900505905094174+0.03221324675531245j),(-0.7205870392944571+0.24222902944772629j),(0.0575604514142348-0.08013976527063932j),(0.13997593741318748+0.04463597535046116j),(0.2476188599578759-0.03416870942992446j)
418,(-0.3020787949705708+0j),(0.12519535434330467+0.029500992517350767j),(0.07744870752743543+0.3087623798397339j),(0.11683194295845938-0.12965424316774415j),(-0.6498727597905843+0.15473836953160977j),(-0.024784687451204174-0.3243892371565884j),(-0.007860634140521388-0.0828574137230289j),(0.15775277305690927-0.029739943290385703j)
419,(-0.12328296119483656+0j),(-0.04416205576106416+0.0994934623658842j),(0.11840395292442021+0.1934170926786254j),(0.1288119931841606-0.042220996344892j),(-0.7921845179956726+0.4103452948486468j),(-0.17796243461227138-0.0741533626335937j),(-0.01644768482331086+0.128038762840163j),(0.029274814274204183-0.0347394301135521j)
420,(-0.05418436883372199+0j),(0.05760151220454662+0.10971257507444104j),(0.04943572916786931+0.06891653822583942j),(0.07600464016193348-0.27880373930393487j),(-1.0248331750100796+0.16405418441756053j),(0.01232479908631856-0.004881398838781512j),(-0.061539861133009764+0.028861640019764982j),(0.04203520702615013-0.013829300082996522j)
421,(-0.20991049957786947+0j),(-0.042149459956838366-0.014651140954774787j),(-0.08949511965344098-0.05507035439546044j),(0.1442923038386525-0.2812279643533965j),(-0.8750547050575378-0.2818395686997557j),(-0.09706291118816994-0.06668211677592918j),(0.05301261962441848-0.04223952628419721j),(0.14385879627292683-0.0627871129204195j)
422,(-0.66684703594486+0j),(-0.14772767963783567-0.049110062283105244j),(-0.1073771986283854+0.09522460083126458j),(-0.03737081831704636-0.27531817184348867j),(-0.8165202588406508-0.310090909274379j),(-0.14373810060162093-0.023084413513101143j),(0.15536953408428775-0.05162465174736758j),(-0.020301429709201103+0.0638091209747843j)
423,(-0.283752793829693+0j),(0.0641282973926001-0.07833583121278914j),(-0.1829924314257591-0.063993405475188j),(-0.09089124411959744-0.2288985527495099j),(-0.8328750226169562-0.032437105494946224j),(0.049934296011103114-0.18662086701568842j),(0.10578290442507776+0.030644730156187426j),(-0.06190823695634806-0.08109151709541439j)
424,(0.2587969094349204+0j),(-0.0008780763796708835+0.01406035358828521j),(-0.19538605052250713+0.1627760211221723j),(0.10279416845119589-0.1449524774002644j),(-0.7224691130971219+0.05825728548834319j),(0.14548569671638073-0.33437265014313927j),(-0.031734356166311914-0.05063574659486886j),(-0.18783670382180315+0.0015424262498936851j)
425,(0.03165423293476689+0j),(0.02393072093053428-0.054281630237796114j),(-0.07004906079832281-0.009792094282082248j),(-0.021992443340152493-0.12057953532404712j),(-0.6715894012922029-0.035430699062267076j),(0.2542593273834932-0.12452948578305312j),(0.23739592909677384-0.14268622330481445j),(0.03479344672971626-0.10734369195399303j)
426,(-0.21276359623431268+0j),(-0.07632554560886282-0.02636098905063816j),(-0.1320246938978751-0.11825250038089975j),(-0.004168240364820188-0.06409671605163603j),(-0.9721697709529552+0.23213596025818928j),(-0.00011671888393335883-0.10514940457866322j),(-0.037228699284725275-0.13444523234924138j),(-0.05674720631279097-0.0025313820108882855j)
427,(0.03471120253134418+0j),(0.026405978964881012-0.026867890716764067j),(0.047128876218495694-0.2042796125270054j),(-0.03857742943419145-0.052391563270916236j),(-0.26415349262279475+0.7746256142525226j),(0.12748360647344104-0.08739406961873353j),(-0.011441304744873874-0.04577350335862928j),(-0.04798265388379905+0.034177413035662796j)
428,(0.1413626402575995+0j),(-0.075984631330917-0.2078562969104949j),(0.11304164031758299-0.13475493245094539j),(-0.02089930417158703-0.0016484842326843635j),(-0.46777995989617993+0.8127253681112138j),(0.20430988258070765+0.22916931097380838j),(-0.06293504093213703-0.04833052266329569j),(-0.05401534010687717+0.01461690627052134j)
429,(-0.11030692457802267+0j),(0.00918980302038543-0.027356048137054736j),(-0.11646780629688107-0.10884456558669772j),(0.04786047783629993+0.08043374333635372j),(-0.060701485501598415+0.9058838151203737j),(0.45826737858521105+0.26091673882238203j),(-0.14907078582520467+0.09592607473771765j),(-0.03601579498838751+0.10134498090528396j)
430,(0.2420781242390278+0j),(0.18786683810714275+0.005336231713326334j),(0.001837824183730543+0.06447528995608243j),(-0.07411262714523381-0.09209334813300181j),(0.39339860167387647+0.9950905460129162j),(0.13504855593130002+0.227723868888088j),(-0.11799932417353971+0.0604646908228805j),(-0.018466058550406173+0.04222937277534801j)
431,(-0.07823627723053114+0j),(0.15952102623284933-0.06321205711873622j),(-0.06417479974832582+0.005701154083433441j),(-0.27074235066315255-0.3762098416635813j),(0.11737025980526915+0.9845862712805319j),(0.07295894423040916+0.011370333622268814j),(-0.21954450170025322-0.09305161414491714j),(0.24804144988809165+0.09877543159647853j)
432,(0.10846201624171103+0j),(0.15617364332464512+0.09304135616976236j),(-0.11645528660356824+0.03207304553905599j),(-0.2002687121810323-0.23440852076236524j),(0.20723224639701407+0.666039582006515j),(0.09961193570152259+0.16019932588469327j),(-0.09684390802107737-0.05127830521520682j),(0.11742545547509808+0.04740010385830032j)
433,(0.34310254917258687+0j),(0.18670033229439797+0.10647390163218669j),(-0.15179244977969647-0.058707194746813435j),(-0.23435601375602882-0.12807498472534565j),(0.15567377467695687+0.7065006073405953j),(0.0765788672709252+0.11903865387094618j),(-0.03401347203993058-0.047450544338154724j),(0.06849672993639588+0.1229622369500758j)
434,(-0.08207668135956264+0j),(-0.1011393928494822-0.05732407872685631j),(0.05606856217232993+0.09771354439636479j),(-0.3148185591592821-0.06316382646778325j),(0.4146269406093849+0.6978517763763253j),(0.06394835549879962+0.14932389567855603j),(0.027603783189269725+0.10960403469136383j),(0.09834102322935843+0.22810331968145042j)
