,amplitude,c_-2,c_-1,c_0,c_1,c_2
351,(0.3037210291270088+0j),(0.23531078771248096+0.12150683511118612j),(-0.028430589944837617+0.012171262018405772j),(-0.9237381353992883+0.25344765930736485j),(0.259748708425003+0.2710763965016598j),(-0.13418632559373306+0.11589013256801128j)
352,(0.3113306139883991+0j),(-0.10465274223092375-0.1670794917100082j),(-0.1434758696734191+0.03817452247691697j),(0.03970656008239781-0.7463642649278361j),(-0.22459713216332108-0.04541128382681095j),(0.05296361497352098-0.014331906226672644j)
353,(0.2253002990312294+0j),(0.08178153968991038-0.1935321972415453j),(-0.012708764293723876-0.10801903239060051j),(-0.6219973794188661-0.6327023726325386j),(0.4221671640440181+0.2813985992756676j),(0.04188058456213051+0.17770390351800092j)
354,(0.38452837079346414+0j),(0.2861683368831644+0.0035449152041990284j),(0.44621981816054873+0.5658559366931306j),(0.13691435947265632-0.38230887065924235j),(-0.4512672036123541+0.18940585463330728j),(-0.18097494057306773-0.20449760189030547j)
355,(-0.013113966440746284+0j),(0.13976748511846035+0.19648074012428546j),(-0.45827086226952213+0.2716054973833451j),(-0.5226893084534796-0.4653606092592144j),(0.007585935208917101+0.34737624596976896j),(0.1739206778423113-0.12495078581224342j)
356,(-0.17050659895745424+0j),(-0.10913279989180372-0.1333556303536524j),(0.15468634089203478+0.023335326697020813j),(-0.24533888256360406+0.7097920967448746j),(0.010411425983952255-0.06653789423883104j),(0.14779635232871485+0.22843009138569578j)
357,(-0.0021448845923500715+0j),(-0.009934880915257863+0.08430190249337491j),(-0.11142274115562109+0.011293585375623534j),(-0.6129583090076771+0.6544696954844251j),(-0.1730729694658795-0.15198951760395096j),(-0.01965179328995595-0.16518356755802077j)
358,(0.29253459983048313+0j),(0.1382546062391058-0.10960038641469919j),(0.5285826603788025+0.10735781792401991j),(-0.25751749618307085-0.4350541747331108j),(0.12142225470003509+0.19337777816317742j),(0.18841224819968216+0.04440274326768051j)
359,(-0.2953510277725082+0j),(0.09103122684546994-0.09057929215910354j),(-0.055233328892242924+0.24024603963286137j),(0.6815603065908475-0.40948293557714627j),(0.29098750919018024+0.1479737540144463j),(-0.0173130166804341-0.07250124055033083j)
360,(0.11340554507353749+0j),(-0.01314717126583469-0.023368316085699073j),(0.04300187423965851+0.33159580660191296j),(-0.5448611900078185+0.1602564707828843j),(0.041539150115548734+0.2617949138397765j),(0.15374338983404767-0.06413113110832161j)
361,(0.18673525616187744+0j),(0.0830887833230391-0.10455546551456485j),(0.6006278492339853-0.030385975905376467j),(0.41381393209909856-0.7959438515295074j),(-0.05175119135600422+0.2853843500923825j),(-0.1135639011807944-0.049401762144985255j)
362,(0.6080854737852371+0j),(0.08463010216436556+0.14956990248102733j),(-0.2546820520311865+0.2389789329274714j),(0.2637381686286445-0.8033489557238149j),(-0.26488723729501296-0.10513083993651168j),(-0.1442108123269379-0.30958364071472627j)
363,(0.0843042499104621+0j),(0.2085701954922438-0.029789265976503086j),(-0.26503186552747293-0.45436618323465583j),(0.5056169148521763+0.46415490348570254j),(-0.16030180025080576-0.07130303929736354j),(-0.139713639401283-0.1302996330310931j)
364,(0.03817915880705125+0j),(-0.07181762257758167-0.0077300652793022605j),(-0.07854568310040215+0.14873657779318816j),(-0.8454611464041242+0.35480465070103984j),(0.23336671778333784+0.4557640361911906j),(-0.06989104089972276-0.1056160652892767j)
365,(-0.2581732117288972+0j),(-0.007073247343226053-0.10152432874376319j),(-0.039351292787087225+0.12549233496809892j),(0.8478873562054852-0.5071746965042723j),(0.058014118252024155+0.08384254318517512j),(0.007444103155810289+0.15217787342489128j)
366,(0.14762985257656963+0j),(-0.23487088577097257-0.004560606693984837j),(-0.11974381461919459-0.12864772391101836j),(0.267965849483827+0.8154848385876357j),(-0.35773743440716427-0.16213880950054743j),(-0.07666151826661281-0.024520454896702095j)
367,(-0.38939940531972234+0j),(0.06937912222576521-0.031136400705230032j),(-0.6873786724730103-0.17627982050624635j),(-0.012555870190527327+0.7321537379187169j),(-0.22156949695352704+0.08795814092548385j),(0.0541675733310483+0.19623160960500943j)
368,(0.3732358092200684+0j),(0.022916456363281528-0.14801327896205738j),(-0.10209880233444119-0.25413824106958616j),(-0.7011102387748624+0.4064818887534898j),(-0.3268959987063488-0.3547330202318914j),(0.026896311008590575-0.19044176100365395j)
369,(0.1125881518805445+0j),(0.2607936855351739+0.005327325200237029j),(0.3543589948597445+0.018422448348097253j),(0.44346754318225273+0.9182495673457407j),(-0.06044797535082281-0.16392624635368752j),(-0.3665722189898823+0.1321545911377105j)
370,(0.6919656697283232+0j),(0.02987926957813843+0.030220563140693046j),(0.16257541731452846-0.15398292184580228j),(-0.40560009903420385+0.5572857812871377j),(-1.0375868170946179-0.26753757432703595j),(0.12341307985009808-0.18571744491289066j)
371,(-0.2439959708104375+0j),(-0.1385726780257063-0.13825524571428374j),(0.06589932757696806-0.3795425826548729j),(0.5062346533125888-0.08726495862308277j),(0.16274154420209147+0.33209377520699535j),(0.07504506434063654-0.001932219543441499j)
372,(0.20803676947082816+0j),(-0.06892434649955848+0.0068229753381812575j),(-0.10539312552939557+0.16373711217835962j),(-0.8669283882578325+0.14843893998593682j),(0.2639397850655857+0.11912560254744645j),(-0.13898474566764218-0.042063771591846974j)
373,(-0.13112613814472412+0j),(0.20418809475234506+0.06111342185833299j),(0.34737884215333953+0.05998280413818102j),(-0.8470231709728824-0.2085036407272752j),(0.04901992200895029+0.1884841920316589j),(0.2907866875967931+0.029347010405538797j)
374,(0.44539541268146254+0j),(-0.1620051717685058+0.011736811446887013j),(0.21790884224612272-0.02174570353146779j),(0.9669144632083176-0.17244580271315216j),(-0.053886669053889266-0.06376152519268757j),(0.056082907534285506-0.03480533314777589j)
375,(0.037164435954238545+0j),(0.22851920115025837+0.08029299245194901j),(-0.12940234494254318+0.1620766786359548j),(-0.06200423033322194-0.561341245460974j),(0.037945755012247506+0.1290118075710538j),(-0.001820876906527144-0.039447917046595046j)
376,(0.18111066504589546+0j),(-0.009804840407585141-0.1915200449792945j),(-0.04949886585190441-0.06796926486670818j),(-0.9592946802551903+0.03565128702031344j),(-0.023311826930704424+0.19509465387900632j),(-0.09615004349210457-0.19677853900685344j)
377,(0.03817293338268577+0j),(0.09399382646565438-0.10683132661394606j),(-0.4255637447811425-0.08703388914391189j),(-0.4039645546143906-0.3883511149493758j),(0.4265762937150723+0.17125736656270718j),(-0.02276284008204732+0.12995616866525414j)
378,(0.05700013156865581+0j),(-0.11742089375320014-0.07710824062414315j),(-0.13899057305349588-0.07337601924544779j),(-0.11109176490729095+0.611417260834563j),(-0.304680293726322-0.014116035232016155j),(0.054155338718770846-0.015090078328148944j)
379,(-0.39216327835392584+0j),(0.19930061377144112+0.11419145475090019j),(0.16915660490314832-0.04041163402143373j),(0.181615798616751+0.6853550754954978j),(-0.26224480564396097-0.5127842474701139j),(0.09712441611204078+0.12158629093695975j)
380,(-0.2298478786442359+0j),(0.12423214402800765-0.022748155418391182j),(0.4720100775174369-0.02858204097049008j),(-0.8291756979816333-0.319416243867071j),(-0.1464589598232607-0.3916963300367634j),(0.07745336840609468-0.16230620672313972j)
381,(0.016551411963081214+0j),(0.08046333367096237-0.06005760188642145j),(-0.3964945948318368+0.5543186079893898j),(-0.23599215067859328+0.6251760783600635j),(-0.005505410158764185+0.002837632911085408j),(-0.04962168159723902-0.04195693068195066j)
382,(-0.1044389788339119+0j),(0.06970898113005038-0.1553547244648133j),(-0.35311132409011914+0.506966508538778j),(0.39119650819522567-0.06491080264493812j),(0.4242400460096584+0.3821031564985061j),(0.20533657319616883+0.04613111669307673j)
383,(0.555800398832277+0j),(0.042742356757281566-0.052748737302198034j),(0.1443815838909224+0.058334289798433074j),(0.835727024890995-0.479865302055421j),(-0.1262404939657087+0.20599127849498314j),(0.06108877915997614+0.10415129849683225j)
384,(-0.2701484528196403+0j),(-0.1839064161063808+0.10835943957168671j),(0.2194652134854438+0.009687627084996098j),(0.48202579564585807+1.001651861956942j),(-0.16217626036349073-0.036746740288086256j),(0.1431384047354397+0.0947229292062869j)
385,(0.20177028401047092+0j),(-0.10015056883235245+0.043285815002107444j),(0.22319639657104023+0.001954355102154897j),(0.41236710090455636+0.07364075676559809j),(0.3483459439736567-0.27264754370852134j),(-0.11929115400552895-0.1265105461741587j)
386,(-0.029854720526515815+0j),(0.1465884591895803-0.020702507901511222j),(0.1313932865626599+0.12677235008667065j),(-0.4283863817292417+0.8967612520638131j),(0.011459458171090633-0.15221865588380282j),(-0.23992824601389112+0.05074929166156499j)
387,(-0.2498458485722272+0j),(-0.13539214954970824-0.14031441805360836j),(0.13391056546335808-0.19366647298394035j),(-0.036233566735813516+0.3096598109651263j),(0.04419513471657002+0.5126921123340195j),(0.25957971651773437+0.0697024284217406j)
388,(-0.05619787059920883+0j),(-0.09785012875241572+0.09392911930209401j),(-0.03161302359778531-0.12699212335365373j),(0.10929189020722571+0.8490910331538983j),(-0.0861462917300468-0.06868512453931723j),(0.02626261486723487-0.0022069005546511665j)
389,(0.03129502161878905+0j),(-0.09931662763278645+0.11834797394516196j),(0.05085169481588609-0.20630886099262413j),(0.018915157585913306-0.2552491349986439j),(-0.37513294599864466+0.276209008644499j),(-0.13572861186901716+0.040051435287465076j)
390,(-0.03005354818333794+0j),(0.12880330585066252+0.0906432938271671j),(-0.16139226417381167+0.04273706332345044j),(0.4478963971768797+0.4655506244522241j),(-0.37972067406968957+0.14211647951044204j),(0.12040240952530441+0.006523817555667971j)
391,(0.29275018504938827+0j),(-0.036420956089473586-0.15998626235203325j),(0.4381931423622586+0.11622859872176883j),(-0.6824588593136816-0.4185075459751886j),(0.019430390074454323-0.03952302492582232j),(0.031928614201174356-0.2216534628260714j)
392,(0.5026053313654772+0j),(0.15485626375680925-0.04413233928721711j),(0.1561720004688073+0.2589929889722862j),(-0.35104094581631423-0.41448924130469833j),(0.24873961395888086-0.1324094823474916j),(0.10919527510441703-0.20454788242563748j)
393,(-0.17797792011389402+0j),(0.007463092450497977-0.17611537434247398j),(0.4656302380125729-0.26852882792722954j),(-0.25666000754009444+0.008683617083582548j),(-0.0445506500439804+0.3677626387567639j),(-0.06817677307096291+0.08953452959112068j)
394,(-0.4690205501663356+0j),(-0.004644786680382911-0.08793232452667903j),(0.5586222424290908+0.03488416618482444j),(-0.41998542621354507-0.45927561527002114j),(0.021247174408008718-0.3290997245222575j),(-0.07681701969321267+0.10665224596431067j)
395,(0.20444693010748805+0j),(-0.10538490158936892-0.05529128742216334j),(0.06957788329653392-0.14071439918841958j),(0.14383795419164047-0.5636782524049413j),(0.021807235858337413+0.1815889177196305j),(0.17767458701921005-0.005407683269551711j)
396,(0.40405415134037875+0j),(-0.11699456557001928+0.0751565960476788j),(-0.22704349930377743-0.15887587976944623j),(0.06550244924832732+0.25335425254721133j),(0.2816783439119418-0.02126414703537083j),(0.07424868079982369+0.36408082694623634j)
397,(-0.21445224373200694+0j),(-0.09815688761322122-0.062478921174408064j),(0.07675375610100202+0.3522394655626755j),(-0.20265838502873165-0.9395657716462684j),(0.1853404173944134-0.37335806180318176j),(-0.05602954765583632-0.07882923183033083j)
398,(-0.1986435803181159+0j),(-0.12749587714070168+0.2215688079523514j),(0.27614464579799824+0.3771199481486275j),(-0.2773673783339043-0.007238575090698078j),(-0.21638148916453182+0.03281722106956j),(-0.17110042458906655+0.08293235061552888j)
399,(0.03799475806731009+0j),(0.3753003607155347-0.2325149437508146j),(0.4151825625358921-0.13620831511044576j),(-0.29211306519398705-0.3192170472322484j),(-0.346111326285694-0.24919062564960187j),(-0.05709027235049664+0.08227690812524437j)
400,(0.05619224554769013+0j),(-0.016957551231431608+0.1787550297526013j),(0.3348392820084627-0.5535663989611348j),(0.25626314406465006+0.10092392626359692j),(0.3142988356735418-0.07241307782637335j),(-0.025361076904227564+0.10470240107993926j)
401,(0.15985928901349933+0j),(0.034943333414281866-0.17195404670531472j),(-0.3048235248967864+0.006695121406657872j),(-0.5222228686785378+0.3389897674468595j),(-0.13607247218172175-0.12344392700785516j),(0.06710668523896662-0.016205856263306555j)
402,(-0.18986105393225722+0j),(-0.05680292927177647-0.06673004329313179j),(-0.3302196679468369+0.41064847893163j),(0.04994283293403792+0.4391664996114856j),(-0.48048582241365667+0.1596163926223949j),(-0.011634201456696913-0.165210892538936j)
403,(0.1193980264121029+0j),(0.09489961290834391-0.11594754322035711j),(-0.10760772016976061+0.09095685364159552j),(0.3797277551504001+0.25834862518405194j),(0.056942628260157446+0.15279755194899514j),(-0.19940484803921635+0.07115051655992959j)
404,(-0.029640577240445443+0j),(-0.09973643567900398-0.3122998738484798j),(0.12392266959711934-0.6215516936579334j),(-0.0031831667291218613+0.3825279894344342j),(-0.16133591558681007+0.032685171427905405j),(-0.08373616197752466+0.09714058797618423j)
405,(-0.28407521878366393+0j),(0.09635061659855224+0.039648833608595516j),(-0.4557616299485778-0.3606884808982373j),(-0.35848314525871744+0.5294763947605012j),(-0.5245554670809971+0.09462962355460411j),(0.009534092224272143-0.12517969527245246j)
406,(0.009165247736588389+0j),(-0.03587809630396302+0.14528523539019808j),(0.1111996276963213-0.18009701260567645j),(-1.0117730343921623+0.4511719355361593j),(-0.2545294656702332-0.01740913147990414j),(0.11312448808994865+0.26535649239130665j)
407,(-0.5370755174457382+0j),(-0.16418151010826654+0.009564001217390497j),(-0.006466868124807193-0.24116498800358235j),(-0.15321944566684426+0.12428079516296195j),(-0.04165686945140598+0.28652020050326665j),(0.09789246029053988-0.09243915405628002j)
408,(0.0224462966552047+0j),(0.1702792033606807-0.04745291041308858j),(-0.008995277036959305-0.5082145939275174j),(0.18249381228750283+0.3054501746747131j),(0.17518865521439758+0.12645115256565587j),(0.147294941832758-0.09859206549402803j)
409,(-0.04844468457399864+0j),(-0.028966743005656825-0.21577224536810002j),(-0.3711806350427272-0.0288315889820605j),(0.6148962647649766+0.3380135549109362j),(0.378566615831854+0.14841933428573395j),(-0.23282515952008553-0.003170230133394736j)
410,(0.058828852246954916+0j),(-0.1539505168380928+0.17196978373761893j),(0.006889073929724425-0.18294032014914383j),(-0.28642218767851085+0.209818817965597j),(-0.11643687377410203+0.3188731868900922j),(-0.019216442406306655+0.12096898358323355j)
411,(-0.3616876085312638+0j),(-0.11306292885397615+0.18214814108048843j),(0.05181937218211757+0.17826170456819943j),(-0.7772904617963579+0.8577081388869611j),(0.24501873764161017-0.04921493104993338j),(-0.10454797140626411-0.10675134279506432j)
412,(-0.12792580738411305+0j),(-0.033422850884045785+0.06929567296786955j),(-0.5535230389701216+0.2925219087965291j),(-0.6575512789951867+0.012630939727759846j),(0.19895483713070802+0.1072837338904585j),(-0.20255060667043484-0.08922626591214218j)
413,(0.4343502552925152+0j),(0.20786043499191445+0.04604092413464622j),(-0.20349911451120078+0.27681131311033447j),(0.4198461664407267+0.5680950182569553j),(0.18916090411401917+0.04599474789161571j),(0.025069870314096146+0.08398397975591941j)
414,(-0.08532585358698119+0j),(-0.04061415224966296-0.004308502907178137j),(-0.13579842546097393-0.012707720870249177j),(-0.3685014655960498-0.26682109688248645j),(-0.035158909864749885+0.13062375926684838j),(0.16779039282664637-0.3567173830106947j)
415,(0.0663698406421615+0j),(0.12891796194660093+0.10944930028430339j),(0.09501832065605614+0.319610517446747j),(-0.16240626289374477-0.5530227319936587j),(0.021523982783461224+0.0757584532149094j),(-0.17706487171196292-0.1906167055054991j)
416,(0.28602199289016844+0j),(-0.07361660840245055-0.0005755699631023823j),(-0.2257270949907575-0.012601188685427539j),(-0.3392385763962148-0.7659082087453077j),(0.3463838201956302+0.0937742822497718j),(0.06395361191020135+0.1448021672279412j)
417,(-0.55034922298362+0j),(-0.11367309320998276-0.01265730370373657j),(-0.1752642840907657+0.2918921374434048j),(-0.3000753615665071+0.09136291050703484j),(0.05973774200239271+0.0779653376979942j),(-0.16637654493331705-0.15700884238265736j)
418,(0.26541227003550916+0j),(0.0115704208705241+0.05966751319703063j),(0.3476997871537294+0.23924423227795133j),(0.43252867025485886-0.8067085752509006j),(0.1831653990376375+0.1767967609400548j),(-0.10560468183604711-0.019794850690086963j)
419,(0.6548840451147362+0j),(-0.0411520980888757+0.0863448973670262j),(-0.16154546590580832+0.08343080533337621j),(0.7662005122821112-0.05848453928160535j),(-0.13865224166883694-0.09862417897375955j),(-0.12632436134115924-0.10040479357148036j)
420,(0.22793336280895055+0j),(0.022543526959111826-0.18458169824739312j),(-0.09583800495020006+0.011307489504724766j),(0.811206477049846+0.3750305602492005j),(0.07270839452431366+0.22984318571474682j),(0.17377679192234993+0.024738383222510332j)
421,(0.5200663605076498+0j),(-0.09603326571747217-0.06970302552289837j),(-0.26571775505176565-0.06903854958189162j),(-0.5752757688386566+0.6670181721448172j),(0.137554169384067-0.3505689246124192j),(0.1061010672320822-0.11649677356015388j)
422,(0.5026842550952983+0j),(0.18630789823633095+0.10371561348947592j),(-0.29689977109704024+0.3659108383428621j),(-0.4180374611227984-0.35301824079629845j),(0.05658093998704228+0.21924535404390416j),(0.005825190373515402-0.035259660954416766j)
423,(-0.08905464836760785+0j),(0.013475446844691555-0.16843521494710323j),(-0.10940131746641545+0.07113092740130544j),(-0.471288177819682+0.5097343512199956j),(0.017883179691323-0.14055542593216558j),(-0.08652247036307255-0.1473707718861479j)
424,(-0.20959339072492794+0j),(-0.17312676629870333-0.26874107507301803j),(-0.10519265617912621+0.6387515649858556j),(-0.3179121329260333-0.34311638717794385j),(-0.029020583919213992-0.34204333882410176j),(0.08872489780740539+0.09487493199542475j)
425,(-0.10240601321641185+0j),(-0.13657700168093237+0.0761501884827085j),(0.0639215221319836-0.018241861681417657j),(0.265080516262358-0.8590157307406536j),(0.19786051485704578+0.06820455144970572j),(-0.05011872472206486+0.219650663052127j)
426,(0.35464945257548597+0j),(-0.018596699501936605-0.26002155033708396j),(-0.1057246720615258+0.3755758497920764j),(0.1114791671793457-0.4923635706621179j),(-0.10769654456424246-0.04895059941570834j),(0.020305347489781578-0.14031915771898107j)
427,(-0.08205175952777688+0j),(0.03376927595328756+0.1184327861608037j),(-0.04409767079355423-0.031106129713674584j),(-0.47950252668185467-0.47761210509306296j),(-0.02399748259071377+0.08727714108264574j),(0.08573398391835037-0.11944360156125525j)
428,(0.3493945894822498+0j),(-0.21772532586576918-0.03428652517644779j),(0.05996444465639211-0.1920061729593104j),(-0.2816340544810858-0.38420832328902943j),(0.3426827483237411+0.002905934056392251j),(-0.03612758616614295-0.12324889459473269j)
429,(0.32996288069832+0j),(0.15649148872291457-0.09661754642222022j),(-0.2104008487354291-0.05421129037862809j),(0.5926385650309345+0.6850261162805538j),(0.2585987184728986+0.013606196558329037j),(-0.05580976768266217+0.00861266359151791j)
430,(-0.24270949823978202+0j),(-0.08377869753857382-0.13515140995868039j),(0.1718513354303849+0.06552966962169941j),(0.6872200113767084+0.1336246699059156j),(-0.2616647126718443+0.20423121209077472j),(0.008401962014787337-0.23878441270393724j)
431,(0.5794586324523852+0j),(-0.09017877465905534-0.018618107487800933j),(0.17019711243497304-0.32725353681296543j),(0.09621391947880656+0.7125695004447716j),(-0.19624014042647003+0.413070488885269j),(0.05943000676641866-0.14160132333292264j)
432,(0.513041622808244+0j),(0.12123394317993672+0.13914919454490163j),(0.32049869905063133+0.29687158372514966j),(0.25544894837065135+0.06926284904744512j),(-0.5778864161707108-0.38813526067726317j),(0.07040957114406815+0.041598984048643935j)
433,(-0.20061082013722575+0j),(0.21765466813306977+0.23653183773612504j),(0.562340292795958+0.2852494368161977j),(-0.09318457324498233-0.18695708498823588j),(0.24410518196437508-0.40362467557655146j),(0.013547497130623505+0.04178541151105364j)
434,(-0.12720737521812908+0j),(-0.00495178074431564-0.19411203265895122j),(-0.005590071341313341-0.21410351381121512j),(0.4509692592988331+0.002659815947558696j),(0.12791268307860323-0.16134393698887578j),(0.3301953978916976+0.014298346868232614j)
435,(0.11721757397668794+0j),(0.11587853041494164+0.05472964204080825j),(0.24736256210338348-0.04354930508894854j),(0.40622260300718604-0.529661217249169j),(0.1365444140926717+0.11924927187346233j),(0.04375479060179967-0.056547813541610786j)
436,(0.08536690184307913+0j),(-0.17290813947092495+0.0183125509819361j),(0.05743368923514046-0.05019921232969876j),(0.7171800512247949-0.2171554575626313j),(0.11853473982526452+0.17550352494549648j),(-0.03003157283469489+0.03957662794620456j)
437,(-0.3248993186098341+0j),(0.013569007780466269+0.2453646870209547j),(0.3398622980807762+0.39317772001764983j),(0.1307005135800769-0.19989060319210422j),(-0.3578526983874543-0.23851584558808067j),(-0.009477018789157927-0.010808888924200073j)
438,(-0.10059894638810318+0j),(-0.11003512262403847+0.11673064633498172j),(-0.1107641578945426-0.29193221272963465j),(-0.6107523990467209-0.5825262457604535j),(0.29661430352550605+0.0791090708687012j),(0.08110186726916493-0.07978977024433542j)
439,(0.07483910430688293+0j),(-0.21250135502734274-0.18401062573835003j),(0.3480319316010294-0.25372528874469713j),(-1.2519677702494936+0.38209303938508926j),(-0.15464321880415552+0.13482585402045538j),(-0.05551191159544529+0.01542864748496714j)
440,(-0.2173974639080663+0j),(-0.021099081865639246-0.02206941791926692j),(-0.10425778464486016-0.27371478184421344j),(-0.2692724640855803+0.6594782113216507j),(0.33771385860809333+0.15804828347410374j),(-0.1412619501699499-0.06064487888459643j)
441,(0.1845206246195607+0j),(0.011025373012999162+0.12938339175380947j),(0.08916520845995271+0.1862287983132505j),(-0.6129625029242212-0.7741235302715365j),(0.012362569100208387-0.18211437943452138j),(0.0988109782866615+0.22663525538827892j)
442,(0.09906249469037876+0j),(-0.011445029002200124+0.16183054340147465j),(0.02633793768277309-0.3257245245271549j),(-0.562209816236482+0.5504988447696666j),(-0.053657390302394775+0.1502579828760952j),(-0.028139418136873276+0.05410356433138471j)
443,(0.07104276452136458+0j),(0.050301968217269455+0.09557514105813054j),(-0.036656379025426684-0.38230948422546196j),(-0.3123005388882101+0.16883788215123563j),(0.4071548937541573+0.09883722600605266j),(0.15040093683181924-0.041559252485433504j)
444,(-0.16149306863920013+0j),(-0.0871170368470866-0.07265601268164629j),(0.3714545252653946+0.32671852834604587j),(0.04564935013167415+0.6591490161178564j),(0.4444770826171145-0.06841963464043371j),(-0.22385928529741128+0.046790751444114306j)
445,(-0.3194888021787312+0j),(-0.14325891926923207+0.18252725787172358j),(0.03906725376011634+0.0935256918084151j),(-0.49406748981036475-0.9404270407165894j),(-0.32763605991704753+0.18053591774831546j),(-0.12680358196120464-0.06925960796678202j)
446,(-0.10362856846396896+0j),(0.09169342483266212-0.1332436288111597j),(0.5240531062001115-0.14303431161898966j),(-0.5525590846566888-0.10777910056654277j),(-0.02681520741351622-0.34144652646334117j),(-0.05468068678411614-0.22104608121470332j)
447,(0.004892363824422564+0j),(0.10333574843253375-0.31460472687946217j),(0.19418044920048555+0.5084839236504094j),(0.1416758920175028+0.6610630670837213j),(0.22971309226662587-0.13663483700520299j),(-0.0205578490555898+0.20782846756559636j)
448,(0.21023487534256935+0j),(-0.028450550299573586-0.24576752642551153j),(0.11809276634452906-0.31414585996349886j),(-0.570087485255677+0.18318473904694682j),(0.148362956646411+0.27265915289354836j),(-0.07865754346243056+0.11073915354330667j)
449,(0.3572618930536703+0j),(0.06839834960722257-0.2710433474369696j),(0.38095027197913606+0.03689920033983248j),(-0.304826449404482+0.844329592108327j),(0.22668097031420736+0.40790117190612546j),(0.0531177512068705+0.10099036663851069j)
450,(-0.044689858738082+0j),(-0.06261063063860937-0.085403076749933j),(-0.01464355335678802+0.015241748600755188j),(0.13870131216407583+0.09232101724166225j),(0.021815082626391345-0.11539741229480939j),(0.1549715958492132+0.16177698919632666j)
451,(0.03235926221445919+0j),(0.06820012309087051+0.2674383413192125j),(-0.04034221165678923+0.04293417597598006j),(-0.4675728676823073-0.10536901803522251j),(-0.29551927737111217-0.10840812831194427j),(-0.17464691302901217-0.08541474672235796j)
452,(-0.0008967155617197187+0j),(0.11420056230347399-0.16004904532560082j),(0.1495031723168415-0.1824393285721522j),(-0.26837398352805464+0.7535292968974208j),(-0.03501989336172218-0.19232178403441663j),(0.2277641321270552+0.11645702775379646j)
453,(0.27611048629879975+0j),(0.013735617538296538-0.15956340184841022j),(-0.24616456880702683-0.09695804429567333j),(0.14481656956950728+0.16535193944131477j),(-0.14152419525139864+0.5193653556643457j),(0.01782022428669179-0.05938257506016953j)
454,(0.4302950401220523+0j),(0.02406822128564086-0.003543376773196577j),(-0.3421682152930789-0.04927640894440531j),(-0.10970445490560461+0.18380918629083928j),(-0.1210084300856632+0.1289135831339288j),(0.14345925534546172+0.035309829601110454j)
455,(0.4327862069868629+0j),(0.014578413786938138-0.23078594366163924j),(0.09103417580338663+0.11138563781445612j),(0.6601884556419617+0.2943392802091486j),(-0.0785418777333462+0.04646527281429427j),(0.3184220508458403+0.07989837520646603j)
456,(0.16263864676366796+0j),(0.028289128341801556-0.19580234582995448j),(-0.07743121498752042+0.12649655086055311j),(-0.4180126545787894-0.13124478771345502j),(0.041717286992277364-0.3341265508550849j),(0.1772356862700493+0.06556274682056998j)
457,(-0.14377844103918672+0j),(0.09254439898351889-0.16247337941168438j),(0.2871290842238436+0.07094375612215276j),(-0.3011962874436353+0.607100596887729j),(0.014717379233643385+0.18753271266530303j),(0.10081573504443533-0.16791919696697913j)
458,(0.05226503778863037+0j),(-0.09130822886213874+0.04995486428017452j),(0.149018491152178+0.3625992290106229j),(-0.53359557670647+0.3751393524205458j),(0.1237545781437088+0.17702364620837063j),(0.14835317423060398-0.01214063871906221j)
459,(-0.21951524722061036+0j),(-0.07322029733026808-0.010823195242625192j),(0.4511088029832675+0.08624886124444059j),(-0.49151462254530176+0.1939664371737625j),(0.10133775653287896-0.13031673784590864j),(0.017481806076557187+0.06906640055573599j)
460,(0.06503293653693776+0j),(0.1964991778098553+0.14546524871455177j),(0.0328608828953586+0.06475846133291593j),(0.22267058114070593+0.727422179134161j),(-0.36603039973116264-0.320588692476067j),(-0.08418467962751622-0.13854993384990566j)
461,(-0.23272107365518158+0j),(-0.16566645464627702+0.30281518553239883j),(0.00016707398142623564-0.13568563763652605j),(0.6125798890693871-0.5713631744368343j),(-0.2814589269348084-0.0993623302304855j),(-0.21919405769484335+0.16463058456310375j)
462,(0.0955171787483159+0j),(0.031303439572684-0.15484455484114507j),(-0.028764796096559422+0.106243808648962j),(0.5998641900292624-0.8288771545774787j),(0.37563912259943-0.40259464106593096j),(-0.2281561710105757+0.04342517704188428j)
463,(0.10217004513608491+0j),(-0.11549467473324905-0.18668884837069497j),(-0.23389566052579835+0.44825638563039627j),(0.9682032248262131-0.012294756203901386j),(0.39729793691845633+0.22736167510239724j),(-0.002960977698019965-0.199397267564624j)
464,(-0.25443986992661916+0j),(-0.047110009111865+0.0035728570444800156j),(0.26547631608963523+0.26327101219518273j),(-0.2776327608809743-0.6211000154456223j),(-0.0674675258705385-0.08767773967846541j),(-0.17219273594506354-0.15539633269192038j)
465,(0.2030263019343081+0j),(0.1570456142604867-0.016152468334890882j),(0.5257509933473998+0.3288011269961513j),(-0.27935764395798895-0.07358418369868436j),(-0.14968365462568375-0.3049488082545463j),(-0.22367169999372571-0.2319066241804969j)
466,(0.12693507454337405+0j),(-0.042743278774311125+0.15278294645598936j),(0.2037952908639689+0.22894973561918003j),(-0.3080703171008322+0.17345020840097566j),(-0.33530500362599214-0.007304627963375165j),(0.18132780515764588+0.4585132047841334j)
467,(-0.20105594447985906+0j),(-0.052825985932095566-0.3153316425213146j),(0.3470323686126621+0.06517450326020263j),(0.3548226180343609+0.249215836261306j),(-0.38823746559407046-0.5710516171440824j),(-0.32398322823596365+0.1659985349072266j)
