,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
348,(0.40910030814900733+0j),(0.11246754011197607+0.06420751751976436j),(-0.10978086654694515+0.07755495862957043j),(-0.1489172727356083+0.17811553261705873j),(0.6258886839705559+0.5697628838158193j),(0.15798173747911323+0.0954466404419517j),(0.07539371563700632-0.005131986909990397j),(0.023927747486917325+0.06192172741695134j)
349,(-0.20722786114972253+0j),(-0.020329250852526064-0.04898679565996043j),(0.1283826035528868-0.023914438429748525j),(-0.045062862073137366-0.25858817247854976j),(-0.5850082459988599-0.21944676558974063j),(0.12424831028898026-0.0352934826459096j),(0.03491630034890077-0.1116427010593963j),(-0.0756299634863273+0.05110691736596997j)
350,(0.1892957048646986+0j),(-0.058864449915156686-0.043230269930909754j),(-0.0615133254342443-0.46611720531314726j),(-0.14307345984900777-0.0469527164305599j),(0.39995505064111564+0.7061396836371526j),(-0.5083298402566148+0.009284408987720101j),(0.08486322307081437+0.0696171155667632j),(-0.05890614585898378-0.09879236698895613j)
351,(-0.5401975445091712+0j),(-0.004325474904893555-0.04474930367926329j),(0.1373392562298835-0.13414374245620736j),(-0.02102697689357777-0.09103429661429208j),(-0.12045123896909928+0.25812725551647914j),(-0.15973036732435536-0.16982470802901084j),(-0.2850754439687879-0.24727344245987373j),(-0.0035538337771378256+0.11477115529024744j)
352,(0.628603226031113+0j),(-0.09184539198754837+0.06403960679159537j),(-0.24324472066325717-0.12792103961088783j),(0.12823518808868697-0.5793155098877233j),(0.30746657512392633+0.8678127580048202j),(0.3183413645504896+0.18468919766199088j),(0.07179629247486892-0.028278074689999044j),(0.01447436766783712+0.019228966347483355j)
353,(-0.12476395925985673+0j),(0.013719178408468348+0.06383045773253969j),(-0.08861171462644071-0.09136600666117123j),(0.03256304068894555+0.3164077562244544j),(-0.543430254606473+0.13016560491238047j),(0.17455135743994132+0.1296901891939553j),(-0.203743274191941-0.13040428985411015j),(-0.105019226176743-0.049049978691299505j)
354,(-0.3776512324700907+0j),(-0.041497712394313935-0.0909776885863682j),(0.010092634121448575+0.1348603104057352j),(-0.022238716194366445+0.31798691326933703j),(0.0726590918722648-0.637267630298296j),(0.19975783601121297-0.20156905730776387j),(0.02700811666652292-0.014570234245997418j),(0.062260877248228076-0.0545886466405955j)
355,(-0.06162275201183824+0j),(-0.04269628898753356+0.06754376439556156j),(0.24497449734469037+0.023134481296484523j),(-0.02919220812881163+0.0718325202996998j),(0.8375349972763777+0.13563607357442697j),(-0.38313677824490633-0.22419903547317188j),(0.2085508044980496-0.1382359397949444j),(-0.08802911394915108+0.09250040299324264j)
356,(0.1842348038835287+0j),(-0.02718121737786356+0.13675133847130175j),(-0.13478729509507817-0.1776999975361221j),(0.35570543919020026+0.12556223188176865j),(0.2458993731634746+0.3618847040732063j),(-0.7794312765514309+0.26234357891918547j),(-0.19526989623635058-0.21508157221362503j),(0.11539756877173268-0.07643794374195495j)
357,(0.1842348038835287+0j),(0.004091089306859374+0.10617861065419654j),(0.10306216985245631-0.3051585795368969j),(0.5030318159185594-0.02943924505334164j),(0.2446876160493148+0.19033541422653033j),(-0.8478514236319091+0.24805061756972455j),(-0.30394746869178185-0.4120395720238407j),(0.06958276480790733-0.10093187105727072j)
358,(0.1842348038835287+0j),(0.0049074092228904576+0.09706535290517031j),(0.167128653813454-0.17140705097919529j),(0.5024355824313864+0.02233436781543146j),(0.18052715330220603+0.1994313479590277j),(-0.7940498808120351+0.22345377108722583j),(-0.31058286281623876-0.46176828623722727j),(0.08524442659553465-0.07414329730421244j)
359,(0.1842348038835287+0j),(0.0341877857560891+0.06557778082728184j),(0.13667919622279223-0.21037891791525576j),(0.44966125112514244+0.010154950893182312j),(0.4379074055539617+0.09650497713342436j),(-0.7906649035250783+0.26565850843519123j),(-0.16829364599874044-0.4970635729111004j),(0.06888145373702297-0.16346000697275967j)
360,(0.4516659525019321+0j),(0.08874061778444445-0.09593173694283648j),(0.07281338619506617-0.08087915865786267j),(0.27983672636339624-0.3092539505685348j),(0.7840147456843896-0.26435286614058473j),(-0.7883115638716395+0.17623130757840022j),(-0.14405118779399342-0.08317464102715488j),(-0.11111593908050998-0.066028427850716j)
361,(0.1499619352953795+0j),(0.026277569578801063+0.1712575916007329j),(0.09469715910264906-0.0708826541266938j),(-0.09877277993775932+0.054795235830826516j),(0.1780602731370327+0.5320295452948144j),(0.20032318928540604-0.04171452278612783j),(0.18982246217779397-0.22720497436712636j),(0.11277290381951866+0.07719495130205414j)
362,(0.15185856021200617+0j),(-0.01044357965882109-0.09198855651628501j),(-0.002129300011132901-0.1590728027578341j),(-0.14433966591480935+0.28944835597694074j),(0.17712504996041928-0.17212318070044347j),(0.5737612608116679-0.2120401935746199j),(0.09039005739981931+0.12796483238131579j),(-0.09741283702950798+0.08828425946257137j)
363,(-0.02277398620623433+0j),(0.07072010059966896+0.19263091828073373j),(-0.12988516436506695-0.21046113749679551j),(0.21635614025329494+0.16032389036843372j),(-0.429752035077287+0.5572668113053044j),(0.21425667299290868+0.31075910293377224j),(-0.12149802394703926+0.14525615878401338j),(-0.01714202742940752-0.06082169151022593j)
364,(0.16371514396200515+0j),(0.06760624654061058-0.08244617905955298j),(0.12047005165999841-0.13941140402933028j),(0.12623609817847087-0.1783947425217768j),(-0.3664189486822428+0.5522856772565679j),(0.21262434912994477-0.029163580841062076j),(0.22212428162295075+0.23687629220921674j),(-0.04254829593938954+0.1310830185809721j)
365,(0.45818509900989257+0j),(0.11413588406880151-0.21935372435378864j),(0.2032643780509335+0.13450452047996925j),(-0.23331172176733778+0.3143257109155996j),(0.41453791115989225-0.47999896408106324j),(-0.06722693751379702+0.34842725881402226j),(-0.034700671323086324-0.05371019514884019j),(0.06983363552900244+0.11011148705996364j)
366,(-0.11873171387821349+0j),(0.11751237982963307+0.030237608648628483j),(-0.05843802932570852+0.00848057295501483j),(-0.0594732418156602-0.28345825654012075j),(0.6967044118312634+0.5934414266944854j),(0.39199001074546014-0.015239131128179907j),(-0.05107963032561426+0.22148507108760743j),(-0.21347381384013064+0.038989872044718356j)
367,(-0.22808659856928926+0j),(-0.08380620851945175+0.038038552574011515j),(0.0008232948090591413+0.12532029489602886j),(0.3509624286944964+0.31265318910249934j),(-0.39551151919150773-0.18783849196729047j),(-0.40333249490164524-0.08016400398064652j),(-0.3485265433826772+0.054784727473151495j),(0.09905192827766354+0.1593301086927417j)
368,(-0.3858160095507075+0j),(0.11482718894582913+0.048832058147287055j),(-0.06157403877053953-0.05778071205988765j),(0.14812835162180185-0.10204383611998202j),(-0.6619819446902271-0.055766953878840314j),(0.30163263626135384+0.1583737512955898j),(0.008535029305311801-0.00624843739860019j),(-0.1424340508707646+0.06974978868057399j)
369,(-0.26760199890364933+0j),(-0.08694564335474511-0.16790256064476303j),(-0.36007341998470943+0.03663011074088461j),(-0.07261878037117539+0.4245220713304521j),(-0.4472265462666184-0.467467850306749j),(-0.3709920224087811+0.1300092037539877j),(0.18288219921395785-0.15873723715369176j),(-0.08200631645065823+0.05231735620394949j)
370,(0.16315788329669328+0j),(-0.022291951601516747+0.021717005994368932j),(0.008519204611568916-0.06996071161957432j),(0.18178694892919955+0.08018598919922003j),(-0.7144431236740986+0.8810374222187233j),(0.07047699837507203+0.1366914942115228j),(0.10666049859437317-0.27100758304237466j),(-0.038492679204437726+0.0734699001805986j)
371,(0.23612544087144977+0j),(0.10651729667177703-0.017417478721360225j),(-0.04063877557294149-0.03918891750374798j),(0.5033821342476352-0.23970288541442977j),(-0.5075939826496321+0.5489942810221325j),(0.24533359872007632+0.18619091496057805j),(0.08466513050888924-0.2142074572506635j),(0.06904009801867766-0.07893714191634722j)
372,(-0.014028306674928475+0j),(0.08071761127714051+0.03240913903336938j),(-0.015069052744746902-0.2746808757824999j),(-0.2134414735088725-0.3171566550791557j),(-0.03651334683886038+0.46249314459917856j),(0.16654011383715822-0.12513834099951723j),(0.30227562315622336-0.09253923105444771j),(0.05663318266228961+0.15328058226917074j)
373,(-0.1822028467295132+0j),(-0.1317330787716456-0.06332282818277056j),(-0.17597075603435-0.09434894968573274j),(0.06737030262587261-0.1753380689608649j),(0.7343323253310716+0.018157506951750044j),(-0.17408606288798523-0.22008246742043722j),(0.24064271204124116-0.011654603238137377j),(0.023968233849061736+0.08375366011602203j)
374,(0.3001396443453362+0j),(0.08847213991229637+0.017004567157905937j),(0.13593072292917266+0.17413995255228426j),(0.009801604540081783+0.26386164247454236j),(0.29978827559586485+0.13592290127800222j),(0.10084598474943349-0.23312041583556475j),(-0.13760622307595474+0.05644627176183514j),(0.21479450079128454-0.10324912852775323j)
375,(0.1279882644773172+0j),(0.07246528144393952-0.03555331422044543j),(0.15286636724919783-0.05700753378269382j),(0.024035481671522245+0.5580390600599934j),(-0.44321702420591474+0.44437815365582983j),(0.08647601161792373-0.45616261596500135j),(0.18903252469212417+0.006302367786037041j),(-0.13316662904445722-0.038525116253447504j)
376,(0.2865043715401591+0j),(0.09840711918066694+0.033834024897926335j),(0.1586008340712587-0.08563578701977535j),(-0.15914386183042484+0.2207617738276373j),(-0.6372751299322587-0.46324034622685467j),(0.10618850650001645+0.07578603203378674j),(-0.19370125398995205+0.057648050346517765j),(0.17390774575606174+0.06052185723239906j)
377,(-0.027962782902194838+0j),(0.02965169316108386+0.06161681289856896j),(-0.004471202728682179+0.016749075943372813j),(0.13721068139193146-0.12637502628018027j),(0.03841909257594372+0.11060154051794882j),(0.20393921139743923+0.08049673876403432j),(-0.04496181494944276-0.024478984818138608j),(0.11165307001891135+0.1398415375256112j)
378,(-0.18511488238208035+0j),(-0.059655685027391325+0.09853510238899699j),(0.15980320350590396+0.00673272932725927j),(-0.1425636479363582-0.09640840493614242j),(0.39266561830496505+0.2768127989910284j),(-0.3932762249907104-0.2726827440920076j),(0.03463806982968627-0.32141864460041014j),(0.003162791475316286+0.029817789923437945j)
379,(-0.0026905495164801824+0j),(-0.032262967045437435-0.11665993760001299j),(-0.01941281158739493-0.35283645073390213j),(0.020297469087518612+0.14023572026114647j),(0.04588242034430762+0.12991520567534198j),(0.016099932806527495-0.044276520889894096j),(-0.0699442516640389-0.11159416017841133j),(-0.05521596762754683+0.01899872997282838j)
380,(-0.09649007975553986+0j),(0.028740061112685678-0.09605474197984715j),(0.0479806548980071-0.12857751298083267j),(-0.04680053773744044+0.003208306899191271j),(-0.6142467126460432+0.7853721086516077j),(0.0971670985716284-0.01632465458034807j),(-0.09309465363635033-0.15860843664700786j),(-0.06270636340204416-0.012554689456300542j)
381,(0.3407152394232261+0j),(0.06576819852801799+0.017405474255981414j),(-0.021527338427330983-0.06773356870968408j),(0.04524578835629545+0.007617114741112993j),(-0.7661853260169783-0.15986608580745282j),(0.24558102432333562-0.5512887718387277j),(0.3994172853746345-0.08028661371967427j),(0.12004244686629863+0.008628126747175502j)
382,(0.0420339364407107+0j),(0.041768255013134956-0.07232107635725912j),(0.002859049571820916+0.05415146922612137j),(-0.1712915410312778-0.2670714466389557j),(-0.8931977042330534-0.5295269302128804j),(0.18817269925680755+0.04392639131447018j),(-0.07769746332543594+0.09255066075513253j),(0.05655073883642553+0.14328463704394717j)
383,(-0.0940425174389985+0j),(0.041789765333062195-0.06272055399916375j),(0.1651795529602519-0.017548705614349874j),(-0.24580372294727756+0.11861577742651101j),(0.5776133974187104-0.5898549973263155j),(0.19558873808381144-0.017108578290782536j),(-0.09988806106099925+0.07630901571745011j),(-0.0938661263398293+0.15431047550819038j)
384,(0.04837270834468943+0j),(-0.2145794522771002+0.10947687444799349j),(-0.029342379281486988+0.02485668829268245j),(-0.16161135458645903+0.28516634859954254j),(0.8585571364727942+0.7297001651970509j),(0.0725754819927639+0.2238905807580502j),(0.0024205762817439084+0.07769328069007289j),(0.12740098565462848-0.15368882497408815j)
385,(0.0341839063036774+0j),(0.061199746944497396+0.08868217253796457j),(0.040815016605993404+0.1147219315384782j),(-0.0021134702053027254+0.2270337719746331j),(-0.9333122181176302-0.028311243426345112j),(0.10379079170579743+0.19478983577653963j),(0.12319260135728718-0.1048728838197133j),(0.07950400512469882-0.12240150965312718j)
386,(0.2982209616352801+0j),(0.009080612420794054-0.02525690889512988j),(0.11319572165157935+0.005790915900262442j),(-0.05322777666084382+0.09963191722316316j),(0.8315131261153665-0.606400049821824j),(-0.17020718848388078+0.01848396576181219j),(-0.1906466948247767+0.11912500594643449j),(-0.021626042524861284-0.14522962655692295j)
387,(-0.012291482065116974+0j),(0.12355492446895817-0.033984073218273694j),(0.09068897393200734+0.240864325790061j),(-0.1223796424987097+0.06697114821627975j),(-0.8059656930906888-0.2911305082719913j),(0.23269362453324713+0.36535594516754777j),(-0.12959682578880247+0.13713984544954586j),(-0.2121327302811058-0.03153955900913118j)
388,(-0.23950078392019614+0j),(0.025068953911293046+0.06337207914886897j),(-0.191518048081321-0.3855798154920469j),(0.1820550608662782+0.19354962935881748j),(0.1804274253291743+0.11452128856376967j),(-0.41278802220707855-0.014500195455213721j),(0.08497546732032735+0.07826452917326394j),(-0.025458800457192246+0.10603408894479899j)
389,(0.5501060243594795+0j),(0.1664914713874296+0.008615150398137105j),(0.03563895306830675+0.2986264050455254j),(-0.30715638161471737+0.8136388542923301j),(0.2963564399198272-0.6958613741144414j),(0.3379946539263141+0.03929379651261471j),(-0.06042985869614219-0.20855580176244884j),(0.07724237163293335+0.04303846440074065j)
390,(0.5153248028369873+0j),(-0.09566845408764814+0.004674719961404126j),(0.05282425292143565+0.19155764695863547j),(-0.3779413135303884+0.07428561186952537j),(-0.11194808285235114+0.39331242780614906j),(0.3972109259101677-0.4157775330329954j),(0.0693409278873264-0.021823512468391447j),(-0.04342201996867072+0.0669791820960314j)
391,(0.4016528569748081+0j),(0.02189467422956117+0.06352842285363891j),(0.1497309907886233+0.13803235298029348j),(0.11351768847022511-0.430608144632366j),(0.6933032667082126+0.22586415436328877j),(0.32020023770060213-0.0626570804982013j),(0.12103973771163214+0.19121787808044174j),(-0.07317956437929196-0.10392211772261031j)
392,(-0.08958996180368753+0j),(0.10513079688388352+0.03489756868552929j),(0.14346879811507096-0.11040292657571282j),(-0.4117356148485459+0.24711327069916722j),(0.05629971432923053-0.34323549606085657j),(0.36628509953906213+0.0651098824043882j),(-0.09111951880655336+0.0667045413620693j),(0.10268437954094933+0.030284475642985927j)
393,(0.3667271511802437+0j),(0.013869976289186285+0.06694708245656425j),(0.06242492457571949-0.029267401134822527j),(-0.19846982247516756-0.28270693671920927j),(-0.2696334218110146-0.6543615233849548j),(0.11249138617672945+0.10978822691715126j),(-0.17037815489212702+0.05198971142495905j),(-0.053767973131404925+0.11827139361722552j)
394,(-0.011412190071016015+0j),(0.024073049733871466-0.004162475174226918j),(0.1603800974177913-0.05841718954061926j),(-0.27344891711435876+0.023299506312240648j),(-0.5391570163435174+0.57637222437165j),(-0.029649780712811852-0.1853085922690064j),(-0.1391811155134336-0.12633007616377084j),(-0.1993928186719693-0.014972953961921026j)
395,(-0.478222725117357+0j),(-0.06014626244149029-0.02523563370184912j),(0.008215592742058573+0.17432036723826266j),(0.0011236074817623926-0.3569246700620305j),(0.16990036092311253-0.066234743166972j),(-0.0258590808356432-0.4277906351496765j),(0.01396783083214594+0.06332347641088744j),(-0.09235048200120873+0.07296506662010796j)
396,(-0.1442101009124516+0j),(0.02510499718829337-0.05356302918704933j),(-0.12854756776411846-0.1260695633766341j),(-0.09085799822937257-0.22057294514718725j),(-0.1391702104296011-0.7833817125455906j),(-0.037486068412737765+0.3397015129823155j),(-0.04533499768233946+0.17143358838970646j),(0.07342455771185187-0.08482517903829627j)
397,(-0.25016627725303414+0j),(0.10040014646808974+0.07106783256845231j),(0.06863120956872164-0.009236251838888626j),(-0.002479629300585498-0.28641260089329074j),(-0.5651329779987415-0.10153723614324436j),(-0.20806053457138982+0.0019337983788261966j),(-0.020919893939099772-0.0727557419638435j),(-0.08417998121357419-0.17260394635830492j)
398,(0.18323008040133137+0j),(0.12639737483034116+0.03412189131169669j),(-0.14317653305158068-0.03449237645543657j),(-0.09678671561691866-0.20028453962894405j),(0.195834624994519+0.5295917272491938j),(-0.33684364034762043+0.3707029126268941j),(-0.038627724260982196+0.10640192246461992j),(-0.1141943794517475-0.034290688014574675j)
399,(-0.2002314926391994+0j),(-0.026943055861312258+0.032800031479340665j),(0.007689010615524489-0.029851727215378016j),(-0.09073172343832928-0.2659480727275325j),(-0.34313473378866544+0.19233201765944885j),(-0.49952546331106396+0.016842770081189742j),(0.12227610386040066-0.04577427517676265j),(0.05879478999841753-0.018799782287268724j)
400,(0.11116013880746412+0j),(-0.006616490038280076+0.012819798902180622j),(-0.36353772101485865-0.0882089956123561j),(-0.3095808872584404-0.165042640850393j),(-0.23775300411969152-0.7498872239141432j),(0.22608087131507393+0.052882276228180744j),(0.02795685030638159+0.04219229030234006j),(0.06081810929044679-0.02135099116304095j)
401,(-0.334253005841458+0j),(0.08724365815805983-0.03661479312022171j),(0.16490671019885417-0.06465398219071924j),(-0.2345246779206159-0.007038163003693837j),(-0.5598536226870263-0.8280044570555276j),(0.009705628409670847-0.08878979571361749j),(0.058264332227887045+0.06288561770421623j),(0.024872231257835987-0.2447563486378111j)
402,(-0.25807041976079514+0j),(0.020780159804469248+0.13460844767901367j),(0.06935959466002023+0.052739661247124626j),(0.2113531685361384+0.22707376315127412j),(0.39553295726153703-0.46954682264232384j),(-0.03268865174011695+0.0954905023729321j),(-0.14752420147399609-0.03181038317012841j),(-0.07351028475369834-0.1530060469138326j)
403,(-0.09690111183800859+0j),(-0.10556809308650623-0.055354038280588935j),(-0.10403491992389936-0.023751874932883263j),(-0.23503743961577545+0.4085714734739221j),(-0.43614227562090396-0.7178210857535932j),(-0.08557881263311423+0.05316452497392753j),(0.04407571090914718-0.024082818759175548j),(-0.031686250728261756+0.048979236458758714j)
404,(-0.3576406085526623+0j),(-0.10472353922407099-0.09250561277973793j),(0.13178294728983772-0.12403020759293318j),(-0.28553825512847814-0.16877459207795473j),(-0.5672631002534199+1.0340563482560938j),(-0.11732791450295987-0.11514813370572906j),(0.12401485653619146-0.016806864972178842j),(-0.15548368906118135+0.052637229799431605j)
405,(0.24822652646647045+0j),(-0.14634727065217473+0.19210142394038812j),(0.07668754178482702-0.07559895734348758j),(0.16925339482603183+0.1777020413306814j),(0.42954928978701+0.17331776737597168j),(0.06114008440231677-0.02380096390648906j),(0.020131855131781645-0.12785918790354206j),(0.07369665927489066+0.09190159021370556j)
406,(-0.057856696764849946+0j),(-0.0499511711641265-0.02146439025668495j),(-0.11327529316444876-0.06708364759174529j),(-0.0044591107040221276-0.2160501427754609j),(0.10254570312245484+1.0899061254210054j),(-0.015481231766877379-0.0577207481417292j),(-0.05682016816258807-0.06954441822076401j),(0.06873670995282974+0.0670570468504913j)
407,(0.002768885584994704+0j),(0.08208711901293272-0.018800977996982222j),(0.19663781655925747+0.12652562827688255j),(-0.06936857594690413-0.07559920517847733j),(-0.8087271196051979+0.649996664081238j),(-0.0006727427739076849-0.3195080659531543j),(-0.08888298623221916-0.0622833075018494j),(0.19210704929450412-0.036551261269957704j)
408,(-0.1385540651962449+0j),(-0.07735400287011912-0.019380365981307865j),(-0.034100647517192745+0.11465366551431816j),(-0.37417015583911695+0.364000639578959j),(0.10061801199033253+1.0532192162837286j),(-0.328099283990054-0.161316982629881j),(0.21706235670348245-0.044364032099600235j),(0.11931131191151767+0.18438595132513308j)
409,(0.17220220901719446+0j),(0.04814181489403145+0.12372281344644397j),(-0.08049336977247726+0.036607232185829966j),(0.3944621279486735-0.19869476834144412j),(-0.09036984391488578+0.508565894430297j),(0.002664300789388757-0.07347411015462578j),(0.1748167148511678-0.0971913475292791j),(0.03848671156551887+0.19703076825648064j)
410,(0.29326647852134424+0j),(-0.11080597720806437-0.05927705501254244j),(0.015250334815527768+0.05120628837810823j),(-0.15765863244542277+0.028953567360751872j),(-0.8567474308395693+0.325498863466017j),(-0.26407658873788337-0.31615002224826666j),(0.15037661774669864-0.05989675650926375j),(0.009899656834486834-0.038119720065531486j)
411,(-0.20274512943475886+0j),(-0.11470878392618457+0.1211566340539264j),(-0.02389699998989383+0.026705953943891872j),(0.019921186206012312+0.3475320569522938j),(-0.1914634427682862+0.42641631732919694j),(-0.4535126065802427+0.07178083518613045j),(-0.11828229067728131+0.07282834462907159j),(0.1803940268318016-0.0803580015180776j)
412,(0.22555744679018996+0j),(-0.05015007349479761+0.12304065398615513j),(-0.2535337094571728-0.045053653821797324j),(0.4591593305164018+0.00027886926543230044j),(0.40921349386134215-0.6770207052738015j),(-0.01750101253210226+0.29979664037143855j),(0.058328968441530356-0.09388859592621696j),(0.11588775067525976-0.001608008380030411j)
413,(-0.05569065227458572+0j),(-0.012041150365584428-0.02109576138602271j),(0.14517939741808292-0.0007498083798150369j),(0.10962431902123076-0.017059065753666176j),(0.8369213378695544+0.30212130640494594j),(-0.26933780118520867-0.09818671301993269j),(-0.044258728135698824-0.05082466306394659j),(-0.020367770504272853+0.12534086427685692j)
414,(0.2110728750463469+0j),(0.02451108256837297+0.11663129995535117j),(0.42716265014879784+0.2791202432169282j),(-0.20664630563260467+0.044368696137598064j),(-0.2858889564862235+0.0886576132136074j),(-0.3834649247082745-0.33272666494964254j),(-0.05928403716827322-0.20449481809741024j),(0.01296813450601915-0.04917758593924032j)
415,(-0.08165518025746998+0j),(-0.07278064712327932-0.11357499690662302j),(-0.0417663191065662+0.022829835834926808j),(0.2689916840030574-0.003691214090856071j),(0.008852962992809021-0.6074992351796815j),(-0.1741217103363144+0.06435035166016377j),(-0.12003525655371969-0.08033703810616936j),(-0.09998712303953525-0.06314315092367553j)
416,(0.6152052180642151+0j),(0.02629375497306468+0.10975283260710592j),(-0.13297194755903552+0.0647585137137098j),(0.14700065911055854+0.17335937371526572j),(-0.03455713020748007-0.3191424513756673j),(-0.1770700855650663-0.2582425402249053j),(0.03915625412408251-0.17815104003511373j),(0.04703483214938553+0.08885254592632529j)
417,(-0.3860798643320349+0j),(-0.21191093304789493-0.06524546638408257j),(0.05049857200864058+0.4106523004313423j),(0.053516371113564054-0.26505684370252136j),(-0.08735562944437109+0.06351296931345238j),(0.17076428416576805-0.3543818393606257j),(0.08260391476174624+0.06963544391408974j),(0.03905438574413861-0.018394494809677905j)
418,(0.3077236432806075+0j),(0.046618258296223666-0.059785960555105044j),(0.04186415343149847-0.10936867050489549j),(0.003971730238082003-0.22529910749690998j),(-0.736395903036874-0.0896038481382057j),(-0.11269433706442386+0.12770897143901044j),(0.029462325172043065+0.13830507078228418j),(0.04894006048043739-0.03958780254331784j)
419,(-0.3442836980171709+0j),(0.08322381263026458+0.06028425040317427j),(0.35166805491466785-0.18798431331752166j),(-0.17969289035702768-0.41542665689194724j),(-0.7757160597374124+0.10249328104568955j),(0.2865226516108326-0.18870702099820721j),(-0.15297694782151547-0.03671035225950679j),(0.2558990954003417-0.006204284991853999j)
420,(-0.02414690122993221+0j),(-0.103741482474726-0.08111457754703072j),(-0.09889498560799001+0.1271304538446327j),(-0.19202766260473292+0.11052980289940104j),(-0.1464824481379888-0.6768689364772488j),(0.4074505250418743-0.1472433592643562j),(-0.1608762472289148-0.15492651196522128j),(-0.13796563786871935-0.008334339801703974j)
421,(-0.030981554875655792+0j),(0.16681355362540645-0.0725400653030033j),(-0.12136891312375472+0.0918279740752119j),(-0.22203957953317502-0.026527837002440543j),(0.8524007291485391-0.5196728893513339j),(0.1764046547154926-0.517184022968781j),(-0.138611605586915+0.05067259854723828j),(-0.020930164631202796-0.05083262538787788j)
422,(0.2680968642211976+0j),(-0.0860522147040956+0.19744890770987794j),(-0.1798646681569368-0.007696908882237244j),(-0.22907741642245463-0.054080098631908526j),(0.2771764108876721+0.03378627727143019j),(0.5156611497088023+0.19625131713561172j),(0.1461346123228994-0.06263848516063428j),(-0.15443108125809943-0.11651369160927738j)
423,(-0.05114025073642094+0j),(0.007868031407479596-0.10911678895916159j),(-0.02544225140495883+0.22645896244187372j),(-0.14849334512238066+0.18486440938899806j),(0.7199458480708292-0.01906917826455251j),(-0.4066923757474175-0.03837870704768856j),(-0.16584647784506176-0.1384045417239761j),(0.10274093762645246+0.021601908633304627j)
424,(0.356309921481641+0j),(-0.06888376319810542-0.1442299123353536j),(-0.16570539960414515-0.10173856902994843j),(0.14067139781671584+0.14806457229385359j),(0.5590919595632539+0.38581577386580784j),(0.6027155943483622+0.14500506877166544j),(-0.02289153180524541-0.018469628050036886j),(0.12604174534592913-0.1152071543056489j)
425,(-0.14004808970540583+0j),(-0.13132576286509023+0.020873973852737315j),(0.12529690522250808+0.1996821689652196j),(-0.10145746341127511+0.2689314112843545j),(-0.06500730114983667-0.27050415319175386j),(0.2577598565251475-0.5411080477430925j),(0.050948339554634625+0.06747019147414933j),(0.06802535635358589+0.11112414595998099j)
426,(0.06885206031979613+0j),(0.06895730629400587-0.00903773174790709j),(-0.04285195025959561-0.29684335635734627j),(0.23376513985331232-0.14607818047538304j),(1.1170079980648113+0.5013283555023195j),(-0.22893081401109952-0.031433731833592125j),(-0.11879442322377869-0.22587502535827497j),(0.05114632423846798+0.1073728181988924j)
427,(0.11373353625370677+0j),(-0.037721032047902114-0.028186622867509087j),(-0.028163223430455145+0.01596618037836328j),(0.14062598385920191+0.13128340355430246j),(-0.31240144743943543-0.06713129129542708j),(0.03599892915539249-0.04773242304029412j),(0.05004276154402057+0.06950248690993352j),(-0.09924887763044672-0.06148928670464368j)
428,(-0.17474672825304796+0j),(0.03353421818677815+0.09818703441613251j),(-0.053811262217959774+0.09924785026010227j),(-0.28546993360350625-0.2157874343995129j),(-0.8343611997528797-0.13085494485747j),(0.18504728543410823+0.231096171836177j),(0.14015332349229426-0.09762035830437933j),(-0.0338114642244609+0.03735956596588225j)
429,(-0.21196280038286208+0j),(-0.05534066329219462-0.02791644983151223j),(-0.09617106288647519-0.09277219983248479j),(-0.26183864266756457+0.11755392501445684j),(0.4567918746349991+0.935224910564923j),(-0.0794616655342403+0.15625251684864705j),(0.03318645573871477+0.0996579876514708j),(-0.09938001694003631+0.06101182741769214j)
430,(-0.4949566987326305+0j),(-0.1500248545287743+0.129360178718001j),(-0.10478103079867741-0.00544314599405504j),(-0.27151279787122035+0.3094445041002945j),(0.8264856323520874+0.04202643325488392j),(-0.10098128385666114+0.169273267593347j),(0.05311417112562343+0.00492125964435999j),(-0.045849791366362365-0.035982508708369984j)
431,(-0.1464301975161939+0j),(-0.2563016019712546+0.12191795555194385j),(-0.1567529290817296-0.06142616609660261j),(-0.09819933388711692+0.07493654842342805j),(-0.585620618737221-0.5825350951585994j),(0.41895895859599575+0.14959909495887083j),(0.017963656129912478+0.1759207520335953j),(0.09970305046495599-0.019936102269173413j)
432,(-0.4904336854448693+0j),(0.05669974764045932-0.02494727454279073j),(-0.10060015354759001-0.1755119992831687j),(0.8158391765316764-0.2419891462936809j),(-0.13544095806017228+0.13923845736565788j),(0.05757812084268985+0.17957118273909012j),(0.14420452567163766+0.0108370773763561j),(0.027091430669060466+0.008086800157620828j)
433,(0.17053113998946526+0j),(-0.001782399620168379-0.0889125731687395j),(0.16862730156425892-0.25007663779810513j),(-0.3576355294528181-0.05976889389269739j),(-0.3979259579735564+0.3995583081908594j),(-0.20712713812370137+0.09568915757223967j),(0.25063030746225845+0.005827369347218836j),(-0.05798358731166378-0.04397078959161012j)
434,(-0.13571689110163843+0j),(-0.09314337786339494-0.050415665859207814j),(0.14425641938983894-0.2254878309054711j),(-0.5309162474853049-0.40005012397117135j),(0.3706758961483612+0.18938583036689505j),(-0.000671807981545855+0.17260137973579806j),(-0.1158183988367515-0.04563656029794114j),(-0.0968068372697156-0.024881013652926654j)
