,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
380,(0.30187370673836067+0j),(-0.07610202001470989+0.1453486310466128j),(-0.19839621277390485+0.011468614469934947j),(-0.0346789359747342-0.16912387814888324j),(0.03553567859013053-0.15448191748471238j),(0.17638503857173143+0.5294009209481657j),(0.15486643395473998-0.1752714311642577j),(0.028503281665662874+0.07281363769273981j),(0.03741208258482379-0.13427445628972276j),(0.045136018083769464+0.031619297907345384j)
381,(-0.10961207825852612+0j),(0.027142438569701482+0.1697447038906574j),(-0.05467740599608571+0.044869707923208955j),(0.13239995851682607-0.07059130472734336j),(-0.048598810115454014-0.0524933835509946j),(0.04135390899989426+0.6604247540774887j),(0.13200950889462137-0.26372839443013285j),(-0.008968269440278984+0.03689022154980125j),(0.10517965758413085-0.050270874535801355j),(0.05497746725713326-0.053715066495908195j)
382,(0.2940494436717534+0j),(-0.029024812164558017-0.044211370672233116j),(0.11187249181061101+0.04951236932584141j),(0.10252241735068451+0.021442864711623377j),(-0.04384749556342855+0.14345288680168808j),(-0.14749922752602354+0.6278016913543032j),(0.08465105938767971-0.36085719345356565j),(0.15511093251404665+0.04740047230778163j),(0.07453131106881632+0.11670286929961778j),(-0.06371620317930353+0.058936660719779606j)
383,(-0.2844699592873892+0j),(-0.07510247577986837+0.0020502131259837082j),(0.04913296998134663-0.0294835877230737j),(0.0914941421393255-0.118119472086139j),(-0.061684216851271435+0.2653293986564235j),(-0.46675639504522864+0.8638901233621238j),(0.1445186483235609-0.43067099173154094j),(0.04017119591560343-0.09858664910469651j),(0.08078365788319448+0.14780611980582523j),(0.021946122112603363+0.013568393661307871j)
384,(-0.2365533842790563+0j),(0.02382629042154237-0.013990267523024517j),(0.02198032479063031+0.08957448862855108j),(-0.052564603774412605-0.10877551816387301j),(-0.2218902977041304+0.20819898042468432j),(-0.48923164972188077+0.505337615220255j),(0.08106853854849412-0.4532899257117356j),(-0.07194027003239356+0.005681225932741486j),(0.040076057217024307+0.11167874652428042j),(0.08153051785666539-0.09535839216844696j)
385,(-0.3964538923990627+0j),(-0.02949233275556161-0.04219526404528938j),(-0.014813698291273079+0.11113726028579907j),(-0.08126519549603747-0.008915254556177164j),(-0.17786841498783737+0.2577140522081501j),(-0.5460117022202099+0.16320208845549194j),(0.11327907539132816-0.4259641633882094j),(0.1578306615431197-0.03722701623436866j),(0.028815922430235154+0.20527145115726253j),(0.11371227239286104-0.042801686454556294j)
386,(-0.19687249244285354+0j),(-0.05037258584005221+0.031185735591503297j),(-0.033052166293140076+0.1529452865575002j),(0.07111153221147334-0.0032707894365415144j),(-0.12975351003731664+0.2722495720427924j),(-0.5716685300580905+0.07156624716054706j),(0.1410521131834742-0.4049520377629098j),(0.03660842441810261-0.015218274781941942j),(0.0563638446790138+0.09921636384331692j),(0.1605821086793399+0.008216535021933924j)
387,(0.21451245453204365+0j),(-0.009232312983491262+0.02135266300138841j),(-0.017494050162366603+0.10343985398180876j),(0.16224534429170034+0.054308176742366404j),(-0.3635291465946385+0.1192694110840105j),(-0.966885888991508-0.18598150717785925j),(0.29430489537449833-0.3055519685896794j),(-0.07075972533732358+0.1559614031413643j),(0.12627558627469238+0.19673601244685818j),(-0.006357432878206764+0.046346360243042305j)
388,(0.36112926186308203+0j),(0.0281234613762114+0.005334775148584839j),(-0.19123347698348434+0.09455644608139971j),(0.05092282904170188+0.057331090349078045j),(-0.3783031010811202+0.08315462339923879j),(-0.8717200507354008-0.22027016325925275j),(0.16880346695203263-0.33123679891869j),(-0.1287065912204805+0.04360697263180585j),(-0.01997289000649674+0.11942679668056838j),(0.03406848749731388+0.08938286258612355j)
389,(-0.16715500867627298+0j),(-0.09438521474681441-0.059158904204866955j),(-0.17673901686509677-0.012180661760000839j),(0.13824305846006343+0.008692801436016515j),(-0.3518238763964867-0.08877628101162949j),(-1.0601720651919948+0.022201283776318553j),(0.3260368664001811-0.28253295588713584j),(-0.10999968853695191+0.022500412874706614j),(0.01676322979838433+0.0022986201541452256j),(0.04937027011354562+0.11247107702444331j)
390,(-0.3057945982831988+0j),(-0.17336504462400312-0.0773827011889778j),(-0.054257003269668556+0.07815350559684542j),(0.18664985344424648-0.059338105334860454j),(-0.2977971634346119-0.005794028824581798j),(-0.9358821121486663+0.1884525739478849j),(0.2917805356040133-0.19978714317904628j),(-0.03850698410080704-0.03999067322871483j),(-0.01612071888876966-0.04889747677519079j),(-0.05813496878374011+0.10588750037757252j)
391,(-0.39735304300400437+0j),(-0.03348982254130472-0.0393104878560928j),(-0.05138358171073228+0.09383635363659404j),(-0.02892454525026517-0.11757044120752423j),(-0.06551782998605266+0.030854409797819837j),(-0.7371755218868387+0.30255574019204723j),(0.17767802139877534-0.21168261971374244j),(0.07108642174211642+0.04009777147253655j),(-0.045899030491228135-0.13683029306139505j),(0.01824513892555213+0.09199578403720515j)
392,(-0.21388506712649474+0j),(-0.04142673756949651+0.10920607280572957j),(0.0131029895921174-0.06227154365166183j),(-0.18322556007009577-0.1959800272290156j),(0.002080143119597866+0.012049836465201705j),(-0.46480665937035637+0.27142289061236313j),(0.1612703014507596-0.1955762023901935j),(-0.025917902014863374+0.1930728947570168j),(-0.008301299711793926-0.1263205737991667j),(0.010400784064110737+0.003303246877595003j)
393,(-0.09735571587567989+0j),(-0.05606171568929619+0.13605869929106645j),(0.15313313719255495-0.18174364330586326j),(-0.23159789704892145-0.2003881595967737j),(-0.07777999848892411-0.1077280795837899j),(-0.2565885100814326+0.31350285374804726j),(0.10692717441402873+0.003523212370782139j),(0.04075056330464899+0.07702658403423097j),(0.05920360278632897-0.03345746157018252j),(-0.1407502371350347-0.11735858479712438j)
394,(-0.30278562017288185+0j),(-0.09022136137062484+0.1288882054238379j),(0.08777380296381068+0.13706203064580286j),(0.008866702443049462+0.004775334587780955j),(-0.05624385482565039-0.22689125709651675j),(-0.1676832025774193+0.6964071713341893j),(0.08782010125036803+0.24099057106120095j),(-0.045867063684154614+0.059439397919856404j),(0.16321623570060564-0.15445813152909257j),(-0.16841379571150034-0.048563301900637665j)
395,(-0.25938552253286407+0j),(-0.11552596607368365+0.026443571216339876j),(0.11217954799068751+0.11057188891833304j),(0.011711977343727035-0.05163236452962188j),(0.00498366964727048-0.20871254033800415j),(-0.11851489073722382+0.6403798349342592j),(0.08592922704340522+0.13257967176782656j),(0.1736029887661598+0.00757707327604161j),(0.15323774424283854-0.1036026630272388j),(-0.1862218675164142+0.1021754781231388j)
396,(0.15984305078030625+0j),(-0.08523199067171096+0.051403506790370736j),(0.03298184460264705+0.16941600416191327j),(-0.16266218951034045+0.09172552848015582j),(-0.1855494188584837-0.2059352513341569j),(-0.4613950401409003+0.9128788534251395j),(-0.05681622825411814+0.03889939861120345j),(-0.04181018243671905-0.029881430142639557j),(0.07074837146721136-0.10635236179436064j),(-0.09434510664725418-0.10802120813884347j)
397,(-0.0373787724479365+0j),(0.012113942838456996-0.05880676941330891j),(0.042643765786439+0.2043989457950868j),(-0.19522217713036868+0.04201669457383552j),(0.025319518833601104+0.03505171608442603j),(-0.11122613409701507+0.7872232277232232j),(-0.127198809937173+0.09431398110811468j),(-0.023883276812290383-0.13364157814519428j),(0.06608166142967473-0.11964164667807707j),(-0.17858816961121218-0.06240633967232742j)
398,(-0.04149990270831322+0j),(0.004265804430992264-0.042348926935874706j),(0.1063727076988284-0.007607438969861352j),(0.013250351128714644-0.08613153565487087j),(0.07431672252785085+0.08115629785464881j),(-0.33590986346146307+0.6859869184039009j),(-0.0018208582846939553-0.04090478380138215j),(-0.04736545552844092-0.18938282018359562j),(-0.10205644502786321-0.09512931106977307j),(-0.06954097328473663-0.07293043330968685j)
399,(-0.5029108629248533+0j),(0.040010145511175904+0.05417052820064272j),(0.16065421442191571+0.00316734099221596j),(-0.01797156493692977+0.040820004656048764j),(0.08862631701771896+0.29074506104942904j),(-0.19315220027697924+0.8210019039139885j),(0.015737014944822034-0.1768574509856445j),(-0.09420455262658542-0.15666676816246125j),(-0.023544645861540255-0.10460970218279406j),(-0.06021110970361432-0.062145339083376896j)
400,(0.3505849687682312+0j),(-0.10561422941678364+0.018667037403179487j),(0.04656071792932758-0.07375755293702616j),(-0.1086501232042299-0.19573235433297315j),(-0.020382023751835+0.29220147925076273j),(-0.37234610777567434+0.7374020100425526j),(-0.10581483311579735-0.24317096295207818j),(-0.06832028676321841-0.1001296426710625j),(0.12647512093708138-0.1293433677846329j),(0.04489841544843177+0.003942824780689075j)
401,(-0.14052846228250188+0j),(-0.07346026196927512+0.0638567760372521j),(-0.008118531000299956-0.04880691935468848j),(-0.10923903777025394-0.27930597649392896j),(0.05137704205911166+0.18682962559850638j),(-0.29219032733132916+0.8206645135704326j),(0.07510347143131077-0.2513072906879382j),(-0.012130142912821502-0.06234611833403896j),(0.07675407575001134-0.1247645175764769j),(0.1119509687929939+0.036116666425884215j)
402,(-0.006515801354525341+0j),(0.08499871199167897+0.01734507067780506j),(0.020494618482237013-0.04585126947256353j),(0.011663120208945194-0.3483998413610615j),(-0.0014696616415490818+0.3194508936781043j),(-0.24655785999587757+0.9056978196581976j),(-0.07224906799473282-0.003525395695678831j),(0.0331101932352749-0.02655038058911992j),(0.10324024500881894-0.146690202092175j),(0.030164717228653402+0.006744061396872754j)
403,(-0.4780196977129475+0j),(0.04692504351889892+0.08213135077761081j),(0.11914443792966306-0.11929147740690743j),(-0.1552330823882-0.38301972937495476j),(-0.09230917243766588+0.24672196840710578j),(-0.6343137854072485+0.6481748429064969j),(0.06273100378820022-0.06762711227174084j),(-0.08370564741148676-0.30905735415021407j),(-0.025943598343561084+0.11746246067198124j),(0.05221807311721417-0.036870251102989776j)
404,(-0.4780196977129475+0j),(0.0037621661346741025+0.09746649013306678j),(0.13729682229069695-0.09482952540472915j),(-0.08389772795267914-0.4869473202415975j),(-0.08088890786955517+0.3193803990046048j),(-0.5180709199640346+0.6757742156976461j),(0.1429615056150846+0.12934233006478718j),(-0.09045467840978016-0.2878952538091503j),(-0.05574655664234794+0.17240070336560637j),(0.045261888334308706+0.03852114465294633j)
405,(-0.4780196977129475+0j),(-0.011039690242158198+0.11930163130880317j),(0.25381581979954865+0.011923643802716398j),(-0.09640158054489148-0.4946850392973137j),(-0.36386166867724495+0.32202777825033335j),(-0.5440952658502587+0.7167667559670311j),(0.20174976267713085+0.020956303784854524j),(-0.045179810481809426-0.36135284534109346j),(-0.007660931496403851+0.021924597873617543j),(-0.021206033383512627+0.027455474420309916j)
406,(-0.4780196977129475+0j),(-0.02849416405889245+0.014950289929998715j),(0.21744960970106358+0.03913092455802322j),(-0.06346092509390958-0.5173736251826496j),(-0.3050349822352381+0.31562597611656246j),(-0.5475233672769501+0.7546374633834904j),(0.17501394103662546+0.025866450455964148j),(-0.017623870611493786-0.3292167251116617j),(-0.07312153012587685+0.02958933752148845j),(0.05134489012751025-0.0031138349234741177j)
407,(-0.4780196977129475+0j),(-0.05155796995463517+0.02361346491928496j),(0.1625546233680493+0.0735430195292511j),(-0.059113214214294635-0.5203537774343946j),(-0.2824057132292911+0.2971126865189491j),(-0.5638878932817128+0.7404084586597472j),(0.23362455977918486+0.09779174965387216j),(-0.041332880855075235-0.28936165085156557j),(-0.045224186291373966-0.02510764734324633j),(0.047650662700756546-0.021148308520449355j)
408,(-0.4780196977129475+0j),(-0.11806485817557814+0.018942312442931986j),(0.15650528918863885+0.14270514288053948j),(-0.04227521666236431-0.5172768965975991j),(-0.27618359495236483+0.33224127937208975j),(-0.6637216864697306+0.6555360526758741j),(0.27792498875052785+0.06540574047753295j),(-0.06265650538151894-0.3137226119929958j),(-0.09153841425102846-0.05663799439542079j),(0.031808523539571115-0.03687917927488117j)
409,(-0.4780196977129475+0j),(-0.11806485817557814+0.018942312442931986j),(0.15650528918863885+0.14270514288053948j),(-0.04227521666236431-0.5172768965975991j),(-0.27618359495236483+0.33224127937208975j),(-0.6637216864697306+0.6555360526758741j),(0.27792498875052785+0.06540574047753295j),(-0.06265650538151894-0.3137226119929958j),(-0.09153841425102846-0.05663799439542079j),(0.031808523539571115-0.03687917927488117j)
410,(-0.4780196977129475+0j),(-0.12187460531868288-0.06971802568599451j),(0.21029191198416777+0.17733472364531205j),(-0.04602566900147547-0.5197628448909517j),(-0.2914200164892158+0.33089744150265404j),(-0.6532228743808703+0.6066456035288404j),(0.24519812016777762-0.003095295945265194j),(-0.046099672001638906-0.33239439847832075j),(-0.08833390960809553-0.029591524239642078j),(0.09202145171965029+0.019820303779172606j)
411,(-0.4780196977129475+0j),(-0.11109594901101577-0.09341905132170443j),(0.18299242655832737+0.19866204875302557j),(-0.04115438315961491-0.4946082548483078j),(-0.2573917202807662+0.33321836556743273j),(-0.6419156004465375+0.6158178602958646j),(0.2361838878709917+0.024611115143974557j),(-0.04929737370483217-0.3365161676651831j),(-0.09346045628392036-0.02946567421865675j),(0.08515141331736421+0.015622812331497907j)
412,(-0.4909366384590682+0j),(-0.16308354906651634-0.12033311643580141j),(0.16514074576328333+0.19230282871482962j),(-0.016813074867172696-0.44096201941220625j),(-0.22996184787429474+0.3365788705006552j),(-0.6679448446574051+0.5791150452172472j),(0.11993514893982012+0.012372945035476968j),(-0.059180852111539436-0.30818617002008336j),(-0.13141254937323182+0.014818496260916827j),(0.09767988168114036+0.051607387337607j)
413,(-0.5708492125779696+0j),(-0.19356932413695918-0.009448453843957184j),(0.14741861954069926+0.19318551825558972j),(-0.0019293461579487567-0.4162488159890227j),(-0.2174046608044062+0.3229747847341343j),(-0.6810765591038297+0.5288443017338197j),(0.1370666456380494-0.02968246193522446j),(-0.039058434415105585-0.3515553694077485j),(-0.1689024420196706+0.01933765577751947j),(0.10580365637883762+0.04746245131264245j)
414,(-0.608512400957332+0j),(-0.061803076202045254-0.09989378089153064j),(0.1100079146019178+0.10334554659782579j),(-0.08370163927786281-0.3283891887808128j),(-0.19752689508308574+0.33789496088761584j),(-0.48878422483242767+0.6097520676524718j),(0.2509720582153787-0.1282701140632023j),(0.02757780648602844-0.3762258915118508j),(-0.2895186872445403+0.007075334181555638j),(0.07316328068034934+0.07192992573127664j)
415,(-0.31049087458811714+0j),(-0.030432888233599232-0.022835760180169994j),(0.08050335362011646+0.10542663896075151j),(0.026437023435748074-0.28750488452937173j),(-0.1548059093692921+0.4578558045745442j),(-0.5735638078758616+0.54053749775559j),(0.2467614484561762-0.03371431151682117j),(0.08278362274676442-0.22541570778748293j),(-0.12309689354377858+0.010974439479065713j),(0.0627847377601105+0.06984537010880414j)
416,(0.4787357237028375+0j),(0.04134892053353073-0.07946043855573827j),(0.14455438513434696+0.1506797030938904j),(0.1359056648555635-0.13047911238170684j),(0.12966841845556737+0.4213711260176983j),(-0.5564927136121831+0.384821354649979j),(0.2358136812384955-0.33741840351847063j),(0.0516877388308776-0.2013721555546144j),(-0.0372037538812393+0.017409155612561903j),(0.04830793135302778+0.13787080487706088j)
417,(0.36641391271081747+0j),(-0.014417059108281683-0.05450548234615547j),(0.137172930394708+0.15000056652726476j),(-0.009742998665749486-0.06244213802900741j),(-0.0017544568759185752+0.43490403242778475j),(-0.6226863947117198+0.0471505658821202j),(0.201239374220654-0.3305629666903114j),(0.15980026686333362-0.13166985903527334j),(0.08368326044096445+0.19262978578767623j),(-0.06593146217438366+0.014909578624920625j)
418,(0.15592050560292267+0j),(0.05815391969018256-0.016715463512684596j),(0.018988717882649414+0.17426245851151023j),(0.07795679722648256-0.017165880689139025j),(0.12866614178863064+0.5348876260908242j),(-0.696650321688511+0.0036453848205557295j),(0.09082489460394018-0.3153183312260376j),(0.052805667979328536-0.09890627281501836j),(0.006013366520254671+0.055752665924072284j),(-0.053381743233828494+0.027524713978765797j)
419,(-0.2058138503889846+0j),(0.009266722796327894+0.03916540101429665j),(-0.029160493149086596+0.24521258052235123j),(0.12399700437781135-0.015069742726192457j),(0.09829879306217108+0.3650810985129707j),(-0.7821178076878641-0.034700968046375465j),(0.16220707253299826-0.007933871991213468j),(-0.14276248826744806-0.18144596874024005j),(-0.040464789421244554+0.08247527785822274j),(-0.019824645688990335-0.07333698264496262j)
420,(0.04188898640213934+0j),(0.07661573878228092+0.0836652277638544j),(-0.06419409723684567+0.1769432691771673j),(0.20089272703275418-0.029957248476293823j),(0.10227283616388955+0.3541820811856144j),(-0.7739671304542148-0.10362726453751386j),(0.22722974984588157-0.006050160730777215j),(-0.26462139657000044-0.1237739601020402j),(-0.18827153556118822+0.07805193231440455j),(0.10281832480835434+0.05135938625401242j)
421,(-0.021118148960079602+0j),(0.13811894106475242+0.04323802673436132j),(0.011347120360985079+0.20143471701889976j),(0.10509711086480474+0.04825196104867818j),(0.23136947692913462+0.2705007601374366j),(-0.8248601536834994+0.20307691554594937j),(0.2597755593170599-0.11008503241473436j),(-0.23031446905290556-0.09653162608193902j),(-0.23577917249305036+0.038991557668832055j),(0.06637684626287452+0.01112091144723853j)
422,(0.047198804341397366+0j),(0.041295655315608144-0.018382442309946158j),(-0.026709269355186676+0.03929326270157625j),(0.11154853093284063+0.07007713146401534j),(0.21424637467963947+0.30614476948981145j),(-0.3773232146984391+0.12281643924967342j),(0.3351966745326874-0.17065210297091118j),(-0.1691930232264805+0.10741619961836256j),(-0.09809831693230436-0.057755541651067055j),(-0.0029991112993014257+0.060852443519852355j)
423,(-0.15721415521846527+0j),(-0.05836827057517468-0.07420594378406604j),(-0.0929005564270326+0.022909111537995516j),(0.062219611571911124+0.054093157305354966j),(0.18968795839560013+0.2878961488294105j),(-0.3655901406835387+0.12972082202781265j),(0.2992998212075268+0.015656074995141375j),(-0.0655627724527283-0.02799591279168815j),(0.11205211721282879+0.02585851294759528j),(-0.1074545615126696-0.13172074177351167j)
424,(-0.4150505672756802+0j),(-0.012122317204283445-0.06822121248516395j),(0.06462209418202156+0.04502447790714425j),(-0.06601101374524086-0.05218413520412004j),(0.16408363270205517+0.4074485289474187j),(-0.7391090152777818+0.006254932685450125j),(0.24018508237311276+0.06629974153325782j),(0.1704871288854141+0.14552560561327488j),(0.13986122921640906-0.08434922974110973j),(-0.0859112096563623-0.07041875618714409j)
425,(-0.19188639096760385+0j),(-0.03713079649682885-0.051199626235914966j),(0.1403173337129483-0.061263624235837415j),(-0.003914870101444867-0.2172817749829154j),(0.041808604217985094+0.33884325771967083j),(-0.8766793941046189-0.13965808172371497j),(0.2390991945602018+0.1127722186701677j),(0.14301483635524032+0.09329913796294395j),(0.24819821660873165-0.08278838165960643j),(-0.11325444086466405-0.02313119563549619j)
426,(-0.4959287585342224+0j),(-0.06627978587490574+0.08326332539167712j),(0.07218845708551687+0.047265564503896955j),(0.10071864841297451-0.14634535130030296j),(0.1810108094189884+0.2687759399987824j),(-0.6852795036824884-0.04432835498799079j),(-0.08555367134341839+0.14723855064368974j),(0.098317485253932+0.19953925786094312j),(0.22774034893388448-0.11150046397826638j),(-0.08329157655367418-0.025078529612427236j)
427,(0.45616048759145617+0j),(-0.03910794897100135+0.07711066107680115j),(0.03546297794564815+0.03884069842867348j),(-0.03776557559832676-0.023437359174295097j),(0.13446402677784722+0.28088174106915j),(-0.797749827890871+3.3568791532961884e-05j),(-0.1588336806241843+0.12555419633696258j),(0.14172856139604395+0.1199562074190194j),(0.09866334015983255-0.06553202388153789j),(-0.013933424277434651-0.12591662506789203j)
428,(-0.05434118752522887+0j),(-0.12425512079737369+0.09369096838210622j),(-0.013937015918498823-0.03626997294338388j),(-0.003650331270567282+0.030440310490021744j),(0.03937023146067432+0.2205850691972071j),(-0.9423225378554403+0.01551506783769701j),(-0.24794601585768572+0.13576744451865222j),(-0.01321622872669103+0.15558230296267755j),(0.14277623941963943-0.047392526209798815j),(0.004475269516355549-0.07830596629254619j)
429,(0.14414658576783096+0j),(-0.04798994200970242-0.04620138438739324j),(0.04584726708663128+0.012439733022261978j),(-0.13131344510819787+0.06703165095488743j),(-0.09952411335313567+0.2544070897779192j),(-0.9421137371253026-0.11097820389475149j),(-0.2606139181364648+0.05687609435273311j),(0.10451938240405989+0.18986746766283574j),(0.14015627179420284-0.08589820150966261j),(-0.062007797888522405+0.017571567962962276j)
430,(-0.03584444637555738+0j),(-0.05743633029299092-0.04421801380959262j),(0.04302502678697358-0.06568872483793738j),(-0.1903932520228617-0.011477007847884649j),(-0.11991782228237964+0.24540876421553445j),(-0.9061538218575191-0.034877793150573946j),(-0.3146285539983418-0.008502798989831924j),(0.12862197543773518+0.18513341355368046j),(0.10096156948065622-0.08220498960323139j),(-0.06368860894710894+0.03144774764096049j)
431,(0.031551297329781014+0j),(-0.03685210430590815-0.028551467799709632j),(-0.03594216902060637-0.027085946758443936j),(-0.1969245125177192-0.050448155699079206j),(-0.11139420386662675+0.2815092054182609j),(-1.070275129789994+0.0663711501475306j),(-0.32675675463265624+0.07651470686335107j),(0.14520737624138585+0.17821271131784228j),(0.11902392760179673-0.10192111905182655j),(0.04045209557321591-0.10349374861199714j)
432,(0.2165724517262886+0j),(-0.07125058611706472-0.03312363730749551j),(-0.04982940739919575-0.010681650713703635j),(-0.2218354348654204-0.18829748247267442j),(-0.12080396070777512+0.2926409426608679j),(-1.0866854345087176+0.09618172157529328j),(-0.2582422308223125+0.023104750697734017j),(0.14811707241847724+0.18349643469698773j),(0.007258428100964061-0.020346922967323697j),(0.04300376864207933-0.03248911839785311j)
433,(-0.015600453142056436+0j),(-0.036620898152460356-0.040478611785920604j),(-0.04210202251040488-0.10333574118634818j),(-0.12059110891554174-0.019916337286398925j),(-0.0036534483986229993+0.15923634672691808j),(-0.9491351040989925+0.06630832884229415j),(-0.05743339962662661-0.0527345244230604j),(0.1411158648411502+0.14230331948293393j),(-0.04323470763973197+0.0820335806874812j),(0.11176792878404965-0.025052183757217676j)
434,(0.03651765776808179+0j),(0.08589710408823019-0.016908279819601697j),(-0.1135120258186452-0.030513963153899246j),(-0.09876835459222652-0.15062180954259227j),(0.18447153173436234+0.13962147405639785j),(-1.0760203535324804+0.16249141665663652j),(0.009011093286647294+0.12030539040163951j),(-0.058839678379660997-0.012362000543414516j),(0.0038329282943218752+0.09746342056468968j),(-0.006480870757027628-0.04436887453271674j)
435,(0.2333088109155732+0j),(0.02878999154762167+0.09198834484421982j),(-0.08774366181150639-0.07194016752138994j),(-0.025567406643329176-0.1555489320606698j),(0.3179430464001638+0.13426299314064571j),(-0.8411381911597924+0.08768827129877826j),(0.08844073271657085+0.21504472254605514j),(0.0294450022388385-0.0588864321804378j),(-0.12143179473539452+0.12523349760509722j),(0.03150420667209097+0.04972824551323268j)
436,(0.39802267845198747+0j),(0.1221993901224078-0.007585755718648302j),(-0.05630802115169653-0.05359435620263263j),(0.013012460911924782-0.033016821709470276j),(0.23336262416520603+0.13556322699138268j),(-0.6160367274882751-0.1301596516547612j),(-0.05734261005046939+0.1596775496900678j),(0.035406474830599076-0.010828789624880625j),(0.12279807980721708-0.07125001168365841j),(-0.029948083718275176+0.05587768601560936j)
437,(0.29408397720146706+0j),(-0.0501616925132738+0.08481929875211966j),(-0.1540976596488173+0.2063129807340267j),(-0.01351314607061739-0.0040929140390362495j),(0.1772149277969726-0.04387327787085837j),(-0.7509188931684524-0.3500548400417602j),(0.03686647807614103+0.08880982187272814j),(0.1209586010894477+0.11472184712562275j),(0.10680859670844542+0.08384014848245025j),(-0.013569842959889125-0.03394387079048941j)
438,(0.18492287348733102+0j),(-0.03484805605955536+0.02199015682231316j),(-0.04462418019633362+0.09830909335206235j),(-0.0874456584975963+0.013573526529299204j),(0.1475199174326701+0.06316318711300567j),(-0.7037833995206036-0.6959282062589253j),(0.0072712645033791296-0.10606000014660666j),(0.14889838747113865+0.11152303340165096j),(0.13505275786977855+0.050277557872634694j),(0.12570450683364692+0.05284165134867517j)
439,(-0.05339067411473172+0j),(-0.04452850423532078+0.01057227534799592j),(-0.06004352784665983-0.03234604137243466j),(-0.06564091719054946+0.029588754569708307j),(0.14369130417997117+0.0883913271866253j),(-0.6548968289283125-0.675332304730094j),(0.13328171632312066-0.11657742604221094j),(0.11367071650847874+0.1938415868448863j),(0.12048231276801977+0.012695085914605886j),(0.09221574711462163+0.024585218691950936j)
440,(-0.3246357208690692+0j),(0.09104821267882107+0.025962707429300142j),(-0.12680133305014452+0.09636686539520364j),(-0.21987755546593413-0.02189321542203016j),(0.09736393239481929+0.09727540626366385j),(-0.509916668174039-0.5915446003245408j),(0.18350210522450194-0.10025788665133187j),(0.026287301027430474+0.07234323167838853j),(0.06793615634207684-0.04734481325234069j),(-0.03332654288244388+0.024922473446887475j)
441,(0.34407360338813314+0j),(-0.09032932270687684+0.039102032059243105j),(0.09539364568324292+0.005440412629136193j),(-0.057232168296451405-0.06848222249653096j),(0.05373804340240641+0.13855555754889626j),(-0.901179220274885-0.3911617885467384j),(0.1363548620646668+0.15278583604503915j),(0.008854000587952356+0.09777423204526331j),(-0.009293727188045081+0.016260321726943992j),(0.01539338784082293+0.04528140826470002j)
442,(-0.1105066661627403+0j),(-0.025529426564173383+0.009684784895307379j),(0.04202502597778169+0.009563871222018728j),(0.02875893277128859+0.15972787220133927j),(0.06121480039947597+0.1211314442657899j),(-0.7922768719297826-0.30382894617003214j),(0.2079256388867213+0.014985303294679845j),(-0.006458188997566915+0.05431294486040774j),(-0.023772059938099506+0.060811813189301164j),(-0.06723829301910572+0.02653668664206889j)
443,(-0.20944330258760555+0j),(0.019186474116446365+0.04076727679894549j),(0.017205909461099324+0.05245998594726133j),(0.03284368200200978+0.1115336349900586j),(0.03045909400875101+0.1835878536036485j),(-0.9624791443087537-0.2789566174144133j),(0.332956339367283-0.026081997210465127j),(-0.012612758707011546-0.09821657629553379j),(-0.0703313804842793+0.04484565419261624j),(-0.05874758088821891-0.04000529830226324j)
444,(-0.2132675860424732+0j),(0.06366537109188192+0.03884253580259001j),(0.03822041464248404+0.06335004265461451j),(0.18687856212220483+0.14567488576583257j),(0.05569059355394006+0.1452343154741735j),(-0.9897258211798515-0.3527588378423352j),(0.17350065202198645-0.009063949921309114j),(-0.038932484971177794-0.19886771240879283j),(-0.025853023422074288+0.10487840987305937j),(-0.025003039486116315-0.02857743246720265j)
445,(-0.17236455469790588+0j),(0.12026082106186461-0.02870135792131475j),(-0.054534437957448376-0.009930012844975203j),(0.1799601831138099+0.237341566591345j),(0.10744786691459945+0.049229038492196744j),(-0.873778413484804-0.14019166292305088j),(0.1441475342267316+0.027516671759125727j),(-0.11309451799104672-0.06721811670422137j),(-0.03914772343248379+0.09851630169536271j),(-0.031183291686422122+0.024417947982664154j)
446,(0.08380822541862795+0j),(0.038221483506780694+0.05875751920549402j),(-0.017624080209052973-0.05311532539706131j),(0.006456141269253979+0.17780022259660574j),(0.05465046339607831+0.21618299686475187j),(-0.8592181240726625-0.3539716845018556j),(-0.018658530229008017+0.016425444979361076j),(0.0026798869189371896-0.15722122539378194j),(-0.02982606537520676-0.005838568086848843j),(0.03575686551358068+0.0913522537776835j)
447,(0.1645144446186299+0j),(-0.05916519728534373-0.04160594699993024j),(0.057185037998472944-0.10178074965278887j),(0.052648065899899565+0.14970763244766347j),(0.18169384441158828-0.08673984118170748j),(-0.6368253096762422-0.08942543237811049j),(0.06848260931272152+0.06806504708534651j),(0.10295361268699874+0.08556546635456642j),(0.01979831292185389+0.03356205698751451j),(-0.0036391404368934233+0.014935078843412667j)
448,(0.3256935497846194+0j),(-0.028489694719443695-0.08786339547478975j),(-0.0010365268988726736-0.024367338769628377j),(0.0729109715876104+0.1952507276257994j),(0.1410017777726893-0.2466071275365486j),(-0.9434469159645852-0.07444370919397339j),(0.01357281065282398+0.013608708698834807j),(0.07090120858096913+0.1839824811685376j),(0.06670806174441155+0.06030677471228436j),(-0.02927343319910413-0.0010163205221987324j)
