,amplitude,c_-2,c_-1,c_0,c_1,c_2
234,(-0.22364552403236224+0j),(0.014892186989895514+0.026174982425880136j),(0.13775190646706903-0.21235273554883535j),(0.61324267672622+1.1528674023694323j),(-0.2987010898717105+0.2327516396408915j),(-0.18226403122540832-0.10605658273448008j)
235,(-0.06201916171002486+0j),(-0.023578806033874352-0.11802679366232371j),(0.2479760787928216-0.406445414393175j),(0.06649343492277696+0.8331813411316896j),(-0.08021607718086932+0.031074521388875252j),(-0.1850245082604579+0.0018029781513343585j)
236,(-0.173026894773565+0j),(0.010009717760050411-0.014952124033383543j),(-0.28667624933382135-0.058312373394596384j),(0.5271379487716275+0.1891439955736341j),(0.08280558103602531+0.37733506080218826j),(-0.022483690468635582-0.08096676968147207j)
237,(-0.24184724994080697+0j),(0.09297521406439266+0.004549313288024839j),(-0.43637965134874485-0.0506940087336046j),(0.8035125342978621+0.03512216974801206j),(0.44238131501440503-0.09416367999597876j),(0.0029361897075957516-0.07022077580495863j)
238,(-0.6269537504796214+0j),(-0.05419689201620181+0.23848091921620374j),(0.06635372721847504-0.1189038765669161j),(-0.8148407247015034-0.6486418416948702j),(0.029620537790485485+0.2988682215893621j),(-0.069609425900531+0.05267627118568329j)
239,(-0.14594090933230225+0j),(0.10954006660097818-0.21642985819908916j),(-0.051637618512130966+0.21290049978581158j),(-0.5225464009346209+0.03800680098917334j),(0.1743036446185151+0.16717864289587725j),(0.30290471886544945-0.03142836116446953j)
240,(-0.12434089721655309+0j),(0.18535059314787627-0.06036724803356942j),(-0.21762149756552288-0.013314970508707629j),(-0.46557233652582786+0.7014020635713146j),(-0.2997838907706097+0.015093843844438709j),(-0.15636968447272734+0.05462289310363929j)
241,(0.09429124042316929+0j),(-0.34517714340285394+0.1398817715794105j),(0.5386807595727721+0.2326824875353542j),(-0.055438280688575814+0.591769928289851j),(0.25040251303732386-0.02671037719313836j),(-0.017361277458503965+0.147495945027254j)
242,(-0.11292264051895662+0j),(-0.010120316903311138+0.0011585285775735227j),(0.3410196881663803+0.02222219019163739j),(0.05106430284957231-0.6319881110542306j),(-0.24381946911562752+0.06429823474945107j),(0.02143790844854558+0.06602275388650318j)
243,(-0.1491905266060567+0j),(0.21299480774388607-0.10954423706931396j),(-0.14566321442599361-0.42546079369018613j),(-0.06270307870764061+0.607971980935981j),(-0.25264332798773526+0.3087732913493799j),(0.17844247424902723+0.13423309264823524j)
244,(-0.3830945305543485+0j),(-0.015165915305019928+0.05567837549823068j),(-0.08874519081327673+0.19903338560621597j),(-0.4267383657985312-0.09536489205675515j),(0.3698208498987492+0.19627214189938466j),(-0.02641934686540181-0.05591133699118114j)
245,(-0.12857486602821858+0j),(0.15289791324649205-0.08492456581739165j),(-0.16536398907334865+0.03582718688685274j),(-0.13410102915549946-0.7018860897954707j),(-0.17404279163128428-0.02886533301868284j),(-0.04394648346850895-0.08992503980526571j)
246,(-0.17559472967434772+0j),(0.10655258549930202+0.029748719919701308j),(0.0324031831584496+0.12305692776751262j),(-0.789271078483567-0.5260651362608015j),(0.07409348306714633+0.08867531652816577j),(-0.0023509241113567614-0.3481953166627224j)
247,(-0.050651434881290425+0j),(-0.1349219277132649-0.09202425621676831j),(-0.1286580166661041-0.008389891894324899j),(0.1742209959369604+0.419755248142555j),(-0.10897760915612589-0.10526265501686848j),(-0.20093482220902925+0.17356773662398203j)
248,(0.28592786394528424+0j),(-0.013514440937315304-0.09171669170151067j),(0.40976244740983025+0.40642939219829904j),(0.29594698316446955-0.7535014948244443j),(-0.2977920041085181+0.11120073228392618j),(-0.11248288596649231-0.2311902886910622j)
249,(-0.19652939772214822+0j),(0.17303921439225114+0.10355966468695427j),(0.12481297492693126+0.10649319120802904j),(0.5704971633551145-0.1736817720238214j),(-0.5871001122459794-0.12498797431236171j),(-0.1915434485322376-0.17275916476592143j)
250,(-0.2830249876166815+0j),(0.059365325899667906+0.21578376360479914j),(0.369436485696945+0.1461204795622215j),(-0.10534986045840866-0.24543767184414744j),(-0.032123734134965276+0.18356921671803042j),(-0.015359349175029098-0.009600375580974128j)
251,(-0.413165555258875+0j),(0.2877717600980538-0.1781453089378215j),(0.3918586217816605-0.14442514346537214j),(0.4155637958809552-0.750897285214068j),(-0.16707178807997763+0.1820774107589857j),(0.21941850431351134+0.04993590834505347j)
252,(0.10335218772977073+0j),(-0.023770287226331416+0.008168547271125905j),(-0.1653520830459899+0.18990870814056493j),(0.3160561635395241-0.311359669400601j),(-0.04135659520000425+0.1436939886654588j),(0.061527281427422406-0.029062726271171544j)
253,(-0.03111777651250816+0j),(0.042930404217103424-0.13779733262402644j),(-0.17112152568666983+0.3366099264421499j),(0.37182584026300736+0.7814921927364697j),(0.03678554933535175+0.14362313060965634j),(-0.17828959236047626+0.21690698050594065j)
254,(-0.12338577048665605+0j),(0.1938378484768858-0.03272146368355128j),(-0.11618687749643544-0.4443790180485999j),(-0.35814585166151536-0.446427271315176j),(-0.08527439027516225-0.38634160803113404j),(0.00543665361246673+0.007363015187216521j)
255,(0.012135493109232592+0j),(0.10163266979573901+0.21241745487269062j),(-0.028276809479234-0.01754961696511019j),(0.7321938580372407-0.29464222400249446j),(-0.2710868555624872-0.09161614064143556j),(-0.2502753364581608+0.19040602219445482j)
256,(0.18069585743165373+0j),(0.2340052108572739-0.005089163089799537j),(-0.016738168081944633+0.16033114098453954j),(0.6110336326150978-0.12443717355517847j),(0.401913742362901-0.07060390483830556j),(-0.23181451208171885+0.29017546847079967j)
257,(-0.419120839088465+0j),(-0.13382224571670698+0.11775118086454245j),(-0.10969073780345284+0.42502723183359964j),(-0.6124629656634337-0.5083668900836564j),(0.22776867012441532+0.04140304056934771j),(-0.09258636627445335+0.14262313563622026j)
258,(-0.008791473955907292+0j),(0.1390708096272677-0.055836914297307354j),(-0.3505664977147245-0.1539052257537689j),(0.8945783374015313+0.07843736479476418j),(0.16974753315670843+0.3394986819037703j),(0.0947846886251142+0.0908468259324646j)
259,(0.4105424743444747+0j),(-0.18388279195365625-0.1186153013204124j),(0.27942170827911283+0.02772375543691061j),(0.01870957134739906-0.3698316807599292j),(0.0924539605608159-0.26363965986576904j),(0.20105185160887162+0.05266777674587454j)
260,(-0.4092677249180142+0j),(-0.02571334419244082-0.04976330823432365j),(0.05207346150305603+0.15773265027799188j),(0.02629262869543801-0.7030388343760839j),(-0.2631993709732907-0.055233595541313935j),(0.08902673247135263+0.1291102542458523j)
261,(0.24088001540178014+0j),(-0.026140318692003374-0.1226977470704711j),(-0.2765371396533054+0.06498260687877411j),(-0.2913200051026599-0.28393524623319494j),(-0.006181269489265173+0.24178687602375154j),(-0.012183752366725142+0.22516762761215542j)
262,(-0.18041524633198475+0j),(0.19992763616546588-0.14374363485170563j),(0.041581685990409706-0.30436011300455307j),(-0.08949527275725949+0.8410570465010353j),(-0.09213873363006142-0.21036220967033858j),(-0.1419840611754274-0.14434702339860192j)
263,(-0.13648020903568645+0j),(-0.09056910949261153-0.009800828295791077j),(0.17755226382103229-0.044111141371699775j),(0.9597317585254294-0.40257781746729665j),(-0.3018483758826367+0.16010022180105007j),(0.0631474753769723+0.052886646454610275j)
264,(0.21562279909124446+0j),(0.09771896562223858+0.017795373803142375j),(0.4514287226345809-0.007141195012171753j),(0.4164935245891191+0.5279387763459591j),(0.04825031345044743-0.46663038873485535j),(0.1156158029815195+0.003607653652134335j)
265,(-0.3408978462481602+0j),(0.13193562430438618-0.024519022625687364j),(-0.16824421856651964+0.060486591101451694j),(-0.776809875174796+0.44429873146543464j),(-0.1771120871091113+0.3425913782871692j),(0.05819973279790884+0.17430129902524819j)
266,(0.2629952621283504+0j),(-0.1534041037226244-0.06608538023142942j),(0.2913889384792504+0.41269972138043165j),(-0.00538381695703221-0.7323527978326108j),(0.2694045243978197-0.2269934780881248j),(-0.109537744323114-0.1587996917618888j)
267,(-0.3421310183965195+0j),(-0.33980242559861934+0.04434981057794035j),(-0.0033233533307266416+0.1905293341338613j),(0.07757592996898302-0.8696378099659722j),(-0.2501059098730887+0.2861644001304468j),(-0.18537140617197065+0.0727924959731335j)
268,(-0.4063494457669382+0j),(0.3068473848834508-0.09788696243582021j),(0.15745518251525814-0.036850089113862894j),(0.2925970498127095-0.26011471433217526j),(-0.335584603168249-0.16741265016455592j),(-0.1956797056391254+0.026768031070080776j)
269,(-0.5091483991508116+0j),(-0.1712575797003064+0.07350500277461264j),(-0.08456186701934706-0.24016462994558785j),(-0.28378485892218624+0.9137398508273833j),(0.05945862928817223+0.24003560771354324j),(-0.03053165901928539-0.05546689202035889j)
270,(-0.19934427135857696+0j),(-0.007044630883687883+0.1267048290365038j),(-0.11785645671978516+0.367892501437582j),(0.4098834849139653+0.656092978769492j),(-0.65334192676989+0.028559400068342837j),(0.06527638713500329-0.005158884781680932j)
271,(-0.6851751511210759+0j),(0.14006216236011648+0.1703434910866136j),(0.03909711058266174-0.09432091131611693j),(-0.5429155388660816-0.6723118331797466j),(-0.05973906230634493+0.27679728048141217j),(0.10913861417530428-0.04060659474003752j)
272,(0.11976809548802947+0j),(0.07165465110157825-0.06175561176970699j),(0.3160798853674854+0.07786585563990753j),(0.39427422499321885-0.40756290347698715j),(-0.39293880440028817+0.3701696609575082j),(-0.13469963917508068-0.19774963410161675j)
273,(-0.2961876941386917+0j),(0.07060792088910486-0.11647722294686158j),(0.1883072918633017-0.442941484231774j),(0.29396296280776896-0.29113889989889813j),(-0.07458932411123652+0.14035749394394326j),(-0.16047867269276195-0.04251059344839142j)
274,(0.36803750445731404+0j),(-0.1861408163636991-0.012490086280827336j),(-0.18218378645359573-0.1233643490535948j),(0.2965016097253007+0.6129040539099869j),(-0.03526437347845382+0.28800406224857455j),(0.12914556151209575-0.24403629781273262j)
275,(0.002208347767400004+0j),(0.2634993906459596+0.07438434902958216j),(-0.3496978739256563+0.15340308449065282j),(-0.4517381097072103+0.08725926361769121j),(0.10137981111396291-0.1537290239619234j),(0.0335193388651745-0.05293963709263433j)
276,(-0.020149000902287217+0j),(-0.20371989072622304+0.14400579037034614j),(-0.006679937676813269+0.020044927081505005j),(0.7817385787958328+0.3505347301319007j),(-0.05859024046038755-0.30846995447654757j),(0.2950402233577404+0.14324597046504267j)
277,(-0.09959499660683063+0j),(0.1089316097963502-0.0295208222757833j),(0.2794982817722718-0.04106534594017091j),(-0.6786385279981237-0.6142063210593478j),(0.32461964999817045-0.10749336685740787j),(-0.03920230806326332-0.20805022408035206j)
278,(-0.549375836612976+0j),(-0.022052495754393803+0.019115918495232906j),(0.19535947874792414-0.3341894721977274j),(-0.29948090055388044+0.28099716445826667j),(0.06522329320889712+0.01963963217785865j),(-0.04909360477349024+0.09332437292108027j)
279,(0.09891117720391773+0j),(-0.11342344988014615-0.05272586309546608j),(0.13573287425288877-0.046896893903718505j),(0.09347849371825348-0.26785461545119116j),(-0.06535031236664393+0.18196338165445797j),(-0.268736221194274-0.051453834507082546j)
280,(0.24853352823127428+0j),(-0.13953054319156669+0.021749938557171444j),(0.014796136390228407+0.28349536704079936j),(0.14597954578458175-0.5521524418422592j),(0.3862247399780166+0.3837544280852999j),(-0.06034437952193622+0.07057754871367976j)
281,(0.28490907376135444+0j),(-0.0928951099908516+0.10515898889382021j),(-0.1361129153801614+0.19612367252705648j),(0.8329424080747712-0.3615359221870703j),(-0.0023005683039269767-0.03842629414120896j),(0.3175111882064824-0.18636364474550998j)
282,(0.25568131082918777+0j),(-0.01060726772834885-0.006955839875036118j),(0.06959168298429545+0.21714917905736633j),(0.32582455276961975+0.28985993868058374j),(-0.3156249718571976-0.0648230537105075j),(0.2311939726406945+0.03553178769900586j)
283,(-0.004673346300870296+0j),(-0.11736001394016005+0.003339013776640698j),(0.12085598471488605-0.1280044146991869j),(-0.45147285521210995+1.0701190700196728j),(-0.46590983686409526-0.22698548080132444j),(-0.07747785218835385-0.2811969092576033j)
284,(-0.109259191063665+0j),(0.059297908363397434+0.21560354586201733j),(0.07178536993612909+0.3292681248710096j),(0.09528694828282498+0.6221401158458562j),(0.01536433876356181-0.35785500160427847j),(-0.00675506730620902+0.1174741013466321j)
285,(0.15176501422887878+0j),(-0.0863912364895376+0.12104622447232585j),(0.04107938377319659-0.06815235554218729j),(-0.3001437746805605-0.6438402036820152j),(0.16267537772318386+0.5389010667434455j),(0.10677001159821523-0.012105197435240599j)
286,(0.31659730623485866+0j),(0.16804411478537534+0.03450967873085585j),(0.27068858218150826-0.09306913978296061j),(0.6571598341696782+0.4191144125306494j),(-0.10740031547168422-0.08007023785663543j),(0.022180733294876905-0.14530178541551886j)
287,(-0.3062412258909293+0j),(0.13131578036974398-0.20501859304442704j),(0.4118923582543381-0.37485224869170225j),(-0.01871142969555683+0.5561881634317689j),(0.34883536801803483-0.08171010702365675j),(-0.009462344540310752+0.14031677128488665j)
288,(0.35344063325378305+0j),(0.1297571659718503+0.148964415751318j),(-0.2965225431163818+0.9383635131069024j),(-0.039859322609138575+0.2307843767345226j),(-0.09013953822781998-0.0029053507435466974j),(-0.04991617694697921+0.10143880420791052j)
289,(-0.12261198182888595+0j),(-0.11267668964687402-0.2510985364377208j),(-0.398260744709545-0.10698391199293733j),(0.9307645121436878+0.23603060499689998j),(0.1801993739479893+0.046037217866094375j),(0.17441534031471356+0.11068363978831007j)
290,(0.08967013585096778+0j),(-0.07218522247745611-0.13412510392604393j),(-0.2025711576379289+0.04452282551819383j),(0.8706788995201309+0.028662671004427542j),(0.31610875203802313+0.5484063222934067j),(-0.0018262816177591033+0.0005641335104654768j)
291,(-0.3179482607786229+0j),(-0.21917941161320748+0.17618820423307074j),(-0.31023764193345876-0.041887855276780524j),(0.3832226989197646+0.39889447933162164j),(0.16273749805969648+0.04039172109018004j),(0.06260407546435126+0.12890027459602457j)
292,(0.037713201536189705+0j),(0.1038715169781722+0.03517138679145612j),(-0.14179531049471783-0.12095200994919941j),(-0.6252438355917446+0.535167444370889j),(-0.1274738295122687-0.23803466889671673j),(0.07178197301962733+0.0875288526075226j)
293,(0.37659151377457656+0j),(0.03104461278056424-0.054490677000008564j),(-0.015156586621304112-0.2156928100318856j),(-0.053735276565234406+0.9555034178700262j),(0.10956755642987007+0.3047887638261476j),(0.16510833616124848+0.19032394039743236j)
294,(0.05036993323920602+0j),(-0.05164089774869551+0.12168743768466977j),(0.34178474553624066-0.2384002917974089j),(0.49007558525621087-0.6501574602886611j),(-0.411021810347085+0.4483138726407986j),(-0.05253916693341806+0.03994338858925236j)
295,(-0.29292758609280256+0j),(0.14232508825009565-0.21403660915643513j),(-0.5415942799235369-0.6140054237450855j),(0.3176774799425053+0.47320695997210926j),(0.3512587189189149+0.3311204382631218j),(0.19055940222639106-0.1718651576210296j)
296,(0.36427916069882194+0j),(-0.12742069691107577+0.04606671481334335j),(0.20984059586105458+0.18701834235752413j),(-0.5800610943531861-0.5495389080800452j),(-0.13483823383015803+0.3750973779399154j),(-0.2215308137412996+0.14525813030144075j)
297,(-0.5488223908676267+0j),(0.20043247389427704+0.047846623018671486j),(-0.022687255987621627-0.31818628226490625j),(-0.8113322348423287-0.39370964467892855j),(0.11503892518926129+0.43740120639481817j),(0.3083842585153074+0.07691245524435568j)
298,(0.03175743914464105+0j),(-0.08915164503595999-0.1978158455102832j),(0.04673622662046528-0.1391064451551734j),(0.11803843432033194-0.7872020165251988j),(-0.2901474461479397+0.04124080474377846j),(0.3157580960523254-0.270719658422482j)
299,(-0.040274462395512245+0j),(-0.0408408412106967-0.19178327561865238j),(0.2022801186952061-0.18715894251678342j),(0.01682059917093842-0.21674611056788678j),(0.05484095262630656-0.32782012972275093j),(-0.0665279108618613-0.1850077637532101j)
300,(0.07947776087348579+0j),(0.13825374318785708-0.06799531449568909j),(0.21881938714588262+0.2696387877587996j),(-0.3366978447097789-0.44057129746616425j),(0.1178811190708601+0.441812774150227j),(0.09690100948170312+0.08960239473936596j)
301,(0.0363789246749875+0j),(0.16209153681163335+0.0836765864790813j),(0.563024754091267+0.2461678549414124j),(0.34803264691269925+0.1356176298756475j),(-0.24729135857695195-0.5311241585840146j),(0.20641233728880287+0.05143401799363215j)
302,(-0.37364639103923325+0j),(0.012286131787134535+0.07255971062867006j),(0.0017202456730388976+0.026277999599663024j),(-0.6991817319549973+0.6486433776924599j),(0.11858684734144273-0.24632037535361312j),(-0.3028154771869464-0.09760384000356989j)
303,(0.059334287176488615+0j),(-0.038881812702832225-0.2139332343713213j),(0.20286929662754355+0.17146535506288624j),(0.11318449129474989+0.04797100089306364j),(0.3661370328643214+0.011294064998863172j),(-0.041880449572806136+0.014006560096971564j)
304,(-0.11300824616191849+0j),(-0.108435568828007+0.02653901620317374j),(-0.2182888541115283-0.1262769049779855j),(0.03815580121878232-0.6555831153144129j),(0.13257828323341325+0.44730641577411356j),(0.004686567359908408-0.16704552124071823j)
305,(0.44265318056336755+0j),(-0.24053942665802444+0.24687187738567765j),(-0.315029154058836-0.13801044793740025j),(0.2899235378439016-0.935854480460974j),(0.026898841192974688-0.10749543204212281j),(-0.07372223423832948+0.07093877952321033j)
306,(0.3761159900431276+0j),(0.06871803531826329+0.27749691047875796j),(0.05370588059308574+0.5214996175212286j),(0.6248845704273628-0.08953230555471042j),(-0.5068189619814047-0.20335073425075376j),(0.07267949600611279+0.07533018709378486j)
307,(0.08611108032148315+0j),(0.12587681549325327+0.005785537526673167j),(-0.3484643965983589+0.11453213936805488j),(-0.5642153549338033+0.1642861578071887j),(0.330665655319866+0.09503734467020794j),(0.13437390333391722-0.1884205513960938j)
308,(-0.07628564072277633+0j),(-0.0020369350613712173+0.01005668866415681j),(-0.20300769114865286+0.014500140328215061j),(0.6830989672171754+0.18660373411009346j),(-0.20122809709474315-0.015934817906477196j),(0.14128994956586519+0.11601312040308293j)
309,(0.11901927528896375+0j),(-0.02016513728888596+0.03446219502051433j),(0.21228074742994002-0.03571876297627277j),(-0.5579117512573697-0.7139680034752474j),(0.037781566215135905-0.29058017522617474j),(0.1680747374658959-0.013582141296600818j)
310,(-0.1913473855136878+0j),(-0.012300823578638112+0.17365520499101747j),(-0.13767030086935364-0.13927860482708324j),(-0.7205016617147852+0.05224335846225029j),(0.37997091463923666-0.17671384734006018j),(0.10888038118630469-0.003807426084928664j)
311,(-0.026506940509583993+0j),(0.038776189611328254+0.1898667561245277j),(0.14471269479104468+0.24964077344727947j),(-0.26305878729575044+0.37782635267182846j),(0.15789304236136387-0.35883955187420946j),(0.02076867300426312-0.1398913419071717j)
312,(0.1939528902042361+0j),(-0.14117823271873747+0.030258814192005132j),(-0.34518897252604785+0.14960967763175853j),(-0.06919436765982806-0.6879596880652037j),(0.2595117776003252-0.1884635522347946j),(-0.17081085901561185+0.03584086032183718j)
313,(0.5089475869269604+0j),(0.06354159751880019-0.1857981409714397j),(0.11704875163039714-0.08720205423028009j),(0.29503146805710145-0.20174832311233631j),(-0.6705434998022907-0.02033415434217914j),(-0.051046566930751346-0.05532318778313052j)
314,(-0.06231184122255384+0j),(-0.2852504710123961-0.13459862131453493j),(0.12156858404377333+0.13588188453466155j),(-0.22343879287326693+0.8931478175533042j),(0.541800445134172+0.20800312689794465j),(-0.11321435687019524+0.09385626056342615j)
315,(-0.09663170258891507+0j),(0.031039838010383534-0.12701744506420903j),(0.018857642302927302-0.22303008084557435j),(-0.6665553145534936+0.7732077196831952j),(0.1879968268447526+0.2891564765021763j),(0.08816130854347985-0.07608190120667699j)
316,(-0.2038117933326357+0j),(-0.010889972085319392-0.12504808553894114j),(-0.08041164672585238+0.04350776240342338j),(-0.4911301874585667+0.10474006146217212j),(0.26236376762425206-0.038009984578252304j),(0.2754231748636527+0.09663001257060232j)
317,(0.2298501727214555+0j),(0.12695790574158944+0.0944988904469089j),(0.01752189934751977+0.43676997318726474j),(-0.3390908125407148-0.7960811461311503j),(-0.18512434143212497-0.19540303151208321j),(0.16710615437124654-0.13352187501870028j)
318,(-0.0563279483039794+0j),(0.005713686694685354+0.21544307499647292j),(0.060261744190276356-0.0031549994824571215j),(-0.23049507405446318+1.1215529936214481j),(0.05217674378673827+0.11717642174420664j),(0.09275743630563543-0.03926348532781369j)
319,(-0.14817576968549726+0j),(-0.006540595240034067+0.004080466522183499j),(-0.21334346369282117+0.18491991292783294j),(-0.7418977768390419+0.0024705505640707504j),(0.2072630893297912-0.09475058481332449j),(-0.37257582823656965-0.03877167179800786j)
320,(0.04509160618011593+0j),(0.11907265775627413-0.11609235237648785j),(0.03854105904049285-0.10771471946693495j),(-0.5372319848156886+1.3503118788017345j),(-0.1855958174091697-0.061663985265321464j),(-0.08447367701807382+0.03476282604240409j)
321,(-0.12907190402824736+0j),(0.03621053854312023+0.024546568859347265j),(-0.1093422610206373+0.14241197250261367j),(0.10063287007699706+0.16356951386605723j),(0.303447203275393-0.014872977217081917j),(0.04592663475172026+0.05566619618091084j)
322,(-0.3938750817333846+0j),(0.35425585214286687-0.14750286842031807j),(0.22529629035482857-0.39165914757481507j),(-0.9752876853933414+0.34163944983562616j),(-0.17196759194319242+0.20039035065613656j),(-0.04673484998347027-0.06756920685344289j)
323,(0.016559101412684185+0j),(-0.02968112357751762-0.0633089824496532j),(0.14940467128730878+0.04935160950634712j),(-0.5131706388140379+0.20467132383966335j),(0.15060821985331077-0.3133370925917114j),(-0.20135575302261471+0.04407214014302055j)
324,(0.32419716817084077+0j),(-0.03952556004997945-0.1930445139271689j),(0.05593473697448892-0.18474034903919892j),(-0.34843664420582193+0.8734980198770296j),(-0.06919283160819313-0.14966578338349862j),(-0.07260236353007354-0.0026158494164467243j)
325,(-0.057423467996532196+0j),(0.05164283600371547+0.11308430471442103j),(-0.36212558126863315-0.3436087543963273j),(-0.3036706274284088-0.3174362206121546j),(-0.08339889891425278-0.08319753868824098j),(0.017065283908070952+0.10340119915084428j)
326,(0.2462869758727902+0j),(0.01200425022047677-0.19328880069664703j),(0.16507109523805363-0.03404991566448578j),(0.17857955652079982+1.0091930172979369j),(-0.058738787696107755-0.10769983603928285j),(-0.0003965893746257429+0.0751745645066678j)
327,(0.20775788913401771+0j),(-0.3336455332896614+0.14686292002785348j),(-0.29296427213669424+0.0924586499020793j),(0.44920304423928914-0.06613453955443327j),(-0.07303142903903237+0.04497853869287705j),(-0.10930292799842573+0.2193970325232602j)
328,(-0.5106737624744259+0j),(0.0984559457568365+0.028512678275450842j),(0.17913418645662021-0.7476673197288216j),(-0.2061254095875025+0.12907980960000787j),(0.370755062076344+0.11857914291624824j),(0.15900497461280014-0.1587332196907412j)
329,(0.10737640413433083+0j),(0.11459333259865273+0.27949388523009816j),(-0.24291114382078197+0.4079308552193668j),(0.0316485455738483+0.8237678542299117j),(-0.1858795836459245+0.2217169067026881j),(-0.048483104657649434-0.11016928601081268j)
330,(-0.1437888167548581+0j),(-0.15888201564083573+0.286211336253852j),(-0.24560649052368871+0.3795547660299315j),(0.25543013006529375-0.16582242647249776j),(0.08593278513102043-0.18189330812060117j),(0.050884160109006135-0.19081700044678862j)
331,(-0.2173623163838112+0j),(-0.2534685789140911-0.16170006354198085j),(0.3332996582534393+0.2667445445456763j),(0.451177509288609-0.03606851807702142j),(0.14175898699080852-0.09716576058623708j),(0.01940340583591764+0.024225131463232685j)
332,(0.19977666504017522+0j),(-0.04139890541421386+0.09239701126482382j),(0.016473409233000967-0.3655704856023198j),(0.03013262884037219-0.19666991849972285j),(0.10449799526850259-0.09047363703743813j),(-0.1142017777866445+0.19881153536601587j)
333,(0.12435057439271376+0j),(-0.11467000993524303+0.1347876119674576j),(-0.7340046116316978+0.07676743973734307j),(-0.3440244790532735+0.47994100663520933j),(0.30764407925269266-0.04046367678902042j),(0.012024365127066228-0.15382554492146336j)
334,(-0.46428237800428046+0j),(0.14050055163758213+0.0036119157088858045j),(0.11072485690412485+0.19737789043023274j),(-0.9651135542059495+0.31356058843813256j),(0.19869054186403212-0.16257756844043658j),(-0.07307594382214597+0.10963384769677054j)
335,(0.3528426054825723+0j),(-0.10874450171100762+0.07367493323284396j),(0.33059830123998535+0.08710275320068399j),(0.38822331283728584+0.881758183306898j),(-0.13873493034078832-0.06770772389856353j),(0.028693914057987713-0.06292886280857789j)
336,(-0.12917355008975218+0j),(-0.21532443721185698-0.027763331884116033j),(-0.30399995488055986-0.3687959529073136j),(-0.2415665907742711-0.4408370208460003j),(0.1952410372139226+0.19390612386420458j),(-0.16269412469169445-0.07426972033137563j)
337,(0.19625221469449838+0j),(-0.12710849809492683-0.17354283276149837j),(-0.04835530176477357-0.0947363843692058j),(-0.5924898133058069+0.22030993972856416j),(0.1279153858722737-0.19257583241716542j),(-0.02330534719039209+0.06557519112491789j)
338,(0.07716884442999461+0j),(-0.17811063624522402+0.05653428428416145j),(0.09403744482724302-0.24439460247615805j),(-0.4477976339152923+0.8955338669674616j),(0.06617505432570359+0.41157177817201346j),(-0.04672383896950197+0.1393135168674029j)
339,(-0.4587922724494885+0j),(-0.12096539392529448-0.21170882687280695j),(-0.0017173100921133253+0.19732511032790198j),(-0.582565543935616-0.515321280466754j),(-0.23623628848561096+0.026289550276256984j),(0.06117695255954795+0.031939032847838146j)
340,(0.21631579876219456+0j),(0.08931777133527148+0.13488692177730727j),(0.14842105274822215+0.278492509825689j),(-0.3923825825843877+0.04246824383338743j),(0.5606729881288945-0.03594696958534542j),(0.09794092702219476+0.014337029785622832j)
341,(0.35621741691209585+0j),(0.2916133204198518-0.18863985702503266j),(-0.21013959555211267+0.251778971319114j),(-0.06950937356244757-0.7698856711551983j),(-0.15827582722192812+0.14884981107820708j),(-0.11971308640146222-0.06927785143804552j)
342,(-0.02506256335450853+0j),(0.031321395681385686+0.17877640231165087j),(-0.13730864490384306+0.02844337549364244j),(1.3117926053610756-0.3076452692310123j),(-0.2853483198056096-0.005992043054440815j),(-0.021425626569388373+0.04729106364372328j)
343,(-0.3546096348903054+0j),(-0.08028165042577008+0.003619229379287937j),(-0.09570800722194837+0.1882861205150605j),(-0.22215933166153176-0.6023617253474489j),(-0.10224362445502266+0.11796332681493882j),(0.06852753657725733+0.15858767636591548j)
344,(0.02597036633285406+0j),(0.12904869678036107+0.110381375279305j),(0.4155682324083224-0.3074826576300794j),(-0.2904947154893372-0.3899622268655316j),(0.03680712079006199-0.07686066051401419j),(-0.06312605115682539+0.25076889659577917j)
345,(-0.6667678451745936+0j),(-0.0015566995389931226-0.07231453821986367j),(0.15562589815341543-0.2738359373171567j),(0.10556078473012923-0.7090401227831062j),(-0.054659010248735485+0.33390672008219285j),(-0.147885096701456+0.07913485070893372j)
346,(0.6099432926095153+0j),(0.1669177572812915-0.09354953864675374j),(0.38823056686143487+0.09506327826146038j),(-0.4122593793566528-0.20400066665060837j),(0.18168122105994614+0.054388820352168826j),(-0.18955477786915176+0.02914593761883285j)
347,(-0.20376937259823863+0j),(-0.08698856597012172+0.20879270961220342j),(-0.19186650934085003+0.5474299600423818j),(-0.4280246268885475+0.18066430839635209j),(0.23954413365371335-0.12150637843885745j),(0.12617417375019072+0.06349981552807143j)
348,(-0.14828262537283088+0j),(0.1185882798061576-0.27281996139977044j),(-0.04260946676728199+0.24463348375999625j),(-0.3336207554292746+0.40194252763336946j),(0.010800669257855694-0.18283278288951146j),(0.0706310824321935-0.13857875508416123j)
349,(0.21840137762473585+0j),(0.08885087455603118+0.0863029993630277j),(0.5557366681585959-0.2755999776431884j),(-0.5041476771487134+0.0005959088130942092j),(-0.266821113813332+0.24500147468920752j),(-0.3721734216350297-0.24328898247213343j)
350,(0.02864162054198567+0j),(-0.0600046535651386-0.12102939089896302j),(0.13598200856036005+0.0983832592174505j),(0.560608225864589+0.09620916413310117j),(0.012289633288069562+0.022511566194502834j),(0.2797415819999508+0.08761580062808984j)
