,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
69,(-0.2474729792659071+0j),(0.1777940032436164-0.1446243902985797j),(-0.3122370430169274-0.12562710098915394j),(-0.12981979365048785+0.3883319468174232j),(0.2363137207106416+0.28815745905532725j),(0.0937009311577007-0.6836397786196292j),(-0.2962529045760998-0.05507628569935444j),(0.0663683183232705+0.04135999722634025j),(-0.07793880203155268+0.1560011682451215j),(-0.02183059379767467+0.11327284821261599j)
70,(-0.2474729792659071+0j),(0.1777940032436164-0.1446243902985797j),(-0.3122370430169274-0.12562710098915394j),(-0.12981979365048785+0.3883319468174232j),(0.2363137207106416+0.28815745905532725j),(0.0937009311577007-0.6836397786196292j),(-0.2962529045760998-0.05507628569935444j),(0.0663683183232705+0.04135999722634025j),(-0.07793880203155268+0.1560011682451215j),(-0.02183059379767467+0.11327284821261599j)
71,(-0.2474729792659071+0j),(0.18533597909801447-0.1642301933061905j),(-0.3096335877585502-0.11897340651852187j),(-0.12736776516155107+0.3588609623822783j),(0.22616074833902117+0.2910221663993012j),(0.08438657224850207-0.6965112112173041j),(-0.30388981085383926-0.06062688882125029j),(0.05504673248365299+0.04299989385820872j),(-0.09027778456848172+0.17632281554713813j),(-0.02319111012162738+0.09859766860049123j)
72,(-0.2474729792659071+0j),(0.18668597623890446-0.16475263549756616j),(-0.3133676650606198-0.11655839371103774j),(-0.0924659215675608+0.3636841364979914j),(0.22037289607110697+0.2856370457931096j),(0.11534454440556563-0.7219854774977006j),(-0.301609855699496-0.05341607105525478j),(0.06801264176540024+0.0390283557200261j),(-0.10077078425373907+0.18068636814883446j),(-0.03186268214280008+0.09650895571011202j)
73,(-0.5451886058871409+0j),(0.2014586897625753-0.16502600413717078j),(-0.3155601904665349-0.12582567093849617j),(-0.08624600093336686+0.36132317456111973j),(0.21662211970847334+0.2663172384673791j),(0.06961233878363302-0.718441709613934j),(-0.29131897886762836-0.05348282973996475j),(0.058355245420904596+0.026912687407469403j),(-0.11087556694751016+0.16830769789998126j),(-0.04144489213547828+0.09046009306496001j)
74,(-0.4313257434641554+0j),(0.21039369617440423-0.12635659593282558j),(-0.3023643854656155-0.12923137961445127j),(-0.09283903542049413+0.36926561029360494j),(0.18131053101485833+0.23439767504925182j),(0.07164080362938632-0.6325320635426142j),(-0.3069970081632859-0.06533249751935007j),(0.07463219362972959+0.00520366943955318j),(-0.0982399731639656+0.1847646827684343j),(-0.03580502177059907+0.06823812103359625j)
75,(-0.5335450046238034+0j),(0.2069025763123424-0.13284330694066906j),(-0.28653824606175843-0.1361766361118019j),(-0.06700305946469147+0.3518721108869383j),(0.1770262328367984+0.276886568675927j),(0.05692084002029363-0.5628821033717506j),(-0.32242433306173734-0.09656814471393108j),(0.031262511826969056+0.01314933132079385j),(-0.06908975031689996+0.20504388186050332j),(-0.0377741308777944+0.047813345755726544j)
76,(-0.3300633630530724+0j),(0.18884783435177718-0.11881494711010235j),(-0.301495252235033-0.14969633295678586j),(-0.09161686960940835+0.35839470443344285j),(0.19763068858423735+0.27331354687537435j),(0.0627497436532036-0.4421048707632589j),(-0.3524812428354662-0.058863114612050335j),(0.0457014135613115+0.013349790486472649j),(-0.08053185954088554+0.2358814279260469j),(-0.0331599329838096+0.025157647442771616j)
77,(-0.29082278166751874+0j),(0.04182324092173477-0.2074178115840852j),(-0.1806012678214342-0.2727761935067788j),(0.033058734252409044+0.18182760449648766j),(0.060881923588949366+0.3292418009802193j),(0.46380313476607504-0.2920338206809202j),(-0.30474035194324933-0.04384305000220563j),(-0.05784255192786521-0.08737749125484297j),(-0.09196929067261204+0.08302893956003574j),(-0.038145186731339764+0.01724844648564345j)
78,(0.05352695211223185+0j),(0.026163391461270676+0.08073042641743386j),(-0.03499207613545424-0.05842843838651842j),(-0.06281224380892814-0.002650404722568417j),(0.34013160626063643+0.08275098030824606j),(-0.26914922329798197+0.6571832019663828j),(-0.0666586115719108-0.13686742559849235j),(0.045457248559946775+0.031002580340056j),(-0.09317283321300703+0.10939414534467831j),(0.03213536215792472-0.05156269309007189j)
79,(-0.28152732168826217+0j),(0.0042855651158695135+0.08247796910459212j),(-0.07224817306593892+0.18133633127473564j),(0.2241764802213439+0.19543470179782713j),(-0.3521352649158052+0.23339407867437623j),(0.33350500278299156-0.5581155979687468j),(0.15589334052860937-0.455022209271731j),(-0.0030408690316547967-0.28291245487297756j),(0.029043999765308845+0.06549529947652855j),(0.01279776804339423+0.06564800492196023j)
80,(0.4505775220753131+0j),(0.040721423281454894-0.027641495007921197j),(-0.08660454184093197+0.05822731696661741j),(-0.10954639046220234+0.1398199671128692j),(-0.10620623420654783+0.3467723690648701j),(0.7091466503614666-0.080473596360042j),(-0.01613558975610596+0.0547848928772354j),(0.03632799401382718-0.0017616156747355782j),(-0.003593721495138577+0.1424545994526798j),(-0.003315147771457392-0.03632607541840676j)
81,(0.09601615252828921+0j),(0.05923882762039309+0.1337087865903594j),(0.04174767710293997+0.06652625661264054j),(0.03487492105765662+0.15345401203514855j),(0.23631220324156402+0.29149274348393567j),(-0.22633218378643688-0.13469256477423117j),(-0.15338051156060023+0.06189289501218877j),(-0.2421328428474741-0.19663909127969992j),(-0.041945004184078136+0.0004719295210479091j),(0.04456073111003856+0.029010763037145358j)
82,(0.2873971028815229+0j),(-0.016421116469958863+0.03283030038033789j),(0.09142658514028337-0.04256523037813338j),(0.23729263192579206+0.05114721437615463j),(0.3468331194278338+0.3618173245678467j),(-0.4413371461890649-0.7445398055034049j),(-0.09017161165549345-0.17038808134400243j),(0.06030105219713412+0.036150486846172725j),(0.057952287933308665-0.0039285508891612544j),(-0.01535023079040165+0.08532238170756438j)
83,(-0.02709403829770582+0j),(-0.13316374132401856+0.023480516350619637j),(-0.02138502662861422+0.020203155071632086j),(0.009260049742047463+0.13756305397045274j),(-0.25971098730696385-0.018562366915841996j),(0.11948963292707224-0.47189870431976993j),(-0.3077423668400084-0.3686726059943504j),(-0.18258199272119663-0.07646395132867947j),(-0.036958787608889175+0.10401047376701943j),(0.03757391509119476+0.023858812921039998j)
84,(0.06747594772231869+0j),(0.10948107174204562-0.008807343743847932j),(0.06735134322889921+0.07195918865143028j),(0.05135682623810447+0.014965106337873095j),(0.18307207222140945+0.41039288886813874j),(0.31936400669606163-0.345291457147358j),(-0.2828843790835731-0.22994068061392536j),(-0.1400274839116638-0.08154208585785179j),(-0.12679691242286134-0.009771484256378648j),(0.007007862085686618+0.12759418825200908j)
85,(-0.4492644806831915+0j),(0.11039833014326406-0.05925317490481066j),(0.1268194296152472+0.03611831909898798j),(-0.12440974106314542-0.03241892744954955j),(-0.040788592779571135+0.1494578779784426j),(1.083643724187571-0.11529369955083107j),(-0.04540953194596904+0.32162133617479516j),(-0.27703112681405906+0.05367594606038936j),(-0.07490462347931645-0.11264278570815772j),(0.07666621034678749+0.007270958692919223j)
86,(-0.09660293135062686+0j),(0.01614229737658432-0.07394592958165806j),(0.043548433553705086-0.03229182326888685j),(-0.1251315425907247-0.07972379769799046j),(0.1548612898553205-0.14170741858453872j),(0.4056408733392636-0.46140439675187817j),(-0.014049477675604716+0.7588857560516603j),(-0.05005771589220559+0.12357152301794869j),(0.1088865696382613+0.07785813818497334j),(-0.039538015705912616+0.06416393204992132j)
87,(-0.3048885856646766+0j),(0.004383463525564139-0.038699453114928783j),(0.11892878963599868-0.04324880992060674j),(0.12718763242192016+0.13453567130592958j),(-0.24770912074210982-0.08396314439822385j),(0.2675841065959149-0.7423990695979217j),(-0.11030969692110362-0.3531678103622186j),(-0.26671469285470245-0.11539297916473007j),(-0.03124154700763479-0.0540948865323409j),(0.0010380169535000004-0.07787868646374677j)
88,(-0.13945774795963162+0j),(0.02712019794555861-0.07273920315408944j),(0.032843343725681096-0.040854104732671204j),(0.15731958131067436-0.03953687550175916j),(0.02893178201114739+0.10265359969829788j),(-0.3184054050490643-0.1388719790826385j),(0.15724325251853674-0.3832896549504624j),(-0.1604137545451153-0.17550703001999868j),(-0.11515123613234139+0.08086973096103944j),(-0.0031398209432906693+0.04706668479004727j)
89,(0.3526842184483256+0j),(-0.0882649494173879+0.07476079056954812j),(-0.1460309009759564-0.20666796436794269j),(0.06826255647159021+0.2116397418995899j),(0.07692271538531747-0.20579207777472786j),(-0.3509732467855789+0.32961939723147027j),(0.2594380424381654+0.1038387918594054j),(0.010549020046786213-0.1766577061404344j),(0.13083604620304928+0.09351861711720685j),(-0.09319185386691625-0.025845582316542805j)
90,(0.1542905557232344+0j),(-0.022241556762810213-0.08034183458456866j),(0.016164772944943007-0.12232414272732241j),(0.03215118454662555-0.15744040491834027j),(-0.5079198217928577+0.3150684518691568j),(0.7313632216281746-0.0288684189741533j),(0.043400577250528254+0.24785034244067275j),(0.19952594422143852+0.04533960630750408j),(0.005497429665604063+0.01073978336558841j),(0.03254235570234587+0.07904300131231982j)
91,(-0.2260068586265292+0j),(0.05064479407889128+0.008947396944911853j),(0.037548535771828394-0.144875589583843j),(-0.08370766376457374+0.20703335419027374j),(-0.08260276016255755+0.29413160934117166j),(0.6733648366421262+0.28262305324036396j),(0.12198273250683224-0.4921915407177619j),(0.018688106387626045+0.07588296939412009j),(-0.02406108213793888-0.04275359629229762j),(-0.09237753285408726+0.06777273176161597j)
92,(0.21077215337161853+0j),(-0.040758795852616075+0.0761678890730304j),(-0.09459311345388005+0.020020503101597538j),(-0.1511011333799414-0.14334795950475762j),(0.25681089114765915-0.11285782385911104j),(-0.06650163362035777-0.6291241355012289j),(0.5481111095675761+0.004348107027740456j),(0.030136748219987523+0.18304309722219242j),(-0.029147751092824838-0.08990314610789937j),(0.049163648627566475-0.014921663355161638j)
93,(-0.07402013375299787+0j),(0.04871922814700515+0.19050101567935582j),(0.034558820766544096+0.09258045558429778j),(0.0056833226993792535+0.0017293105663902276j),(0.13583098949245406-0.18483271163256718j),(0.12736437786084986-0.8550027073213987j),(-0.3625194719178037+0.2212589374633596j),(-0.05120093489034016-0.009364267357591709j),(0.12773434069949996+0.1327371052084929j),(-0.0021663809695276134-0.028350884132972404j)
94,(0.32953853499481955+0j),(-0.0237844761222435-0.0378559847417458j),(0.030787413310878177-0.010979191099211232j),(-0.2938910594217494+0.015350318673855466j),(-0.1143196674860566-0.04256168378642179j),(0.032729200398517955-0.6858624729005142j),(-0.01750831981052668+0.18835283712027895j),(-0.10288300612526452+0.07597223056225923j),(0.16413721498984316+0.06509006249764453j),(-0.04560797757833687-0.18775204260119951j)
95,(-0.09988772335263335+0j),(-0.049781467917380785+0.174574847025583j),(0.0732234660829209+0.004951559991828794j),(0.10534949740943927+0.2076291899506537j),(0.3363186124625831-0.247540327270454j),(0.22752488010355895+0.1275079643157879j),(0.10979675935964588+0.5694738053373182j),(-0.02609661529584466-0.2435152208152311j),(-0.17590096628984409+0.05356323039470741j),(-0.10306064928275802+0.17188192994075618j)
96,(-0.3728198410610869+0j),(0.019320840957102636+0.008872835265918415j),(-0.18393494493196313-0.0514181308297877j),(0.030508039642992105+0.06920369536118823j),(-0.14526818903757827+0.1622402558393866j),(-0.4767558856759227-0.10721119868208427j),(-0.399639080165624+0.3256885064437616j),(-0.08846225545655628+0.08793983333302716j),(0.02552782792316978-0.023576540254558295j),(-0.0006038960943556965+0.06218086060350021j)
97,(-0.028365352018503515+0j),(0.07948028252936384-0.024746366824491006j),(0.04957046462131164+0.03338181726084226j),(-0.008480403689868736-0.10042173682419826j),(0.17085962443395675+0.2160311182474139j),(-0.7550753324450853-0.09774316257266506j),(-0.27585828204809654+0.08565175761328891j),(0.02715935063154227-0.06797802760323451j),(0.016002853662921947-0.1691690498315887j),(0.028493093881453525+0.061578585082740916j)
98,(0.28618379478718114+0j),(-0.0005813058863393394-0.03510112797871792j),(-0.10444508648033458-0.12258979013119155j),(0.034329058416644916-0.06395883085930913j),(-0.30021510084410297+0.16628276035616454j),(-0.224257347851852+0.686730354388925j),(-0.22221121320924697-0.46211979063526604j),(-0.03151460887153665+0.20135158386853397j),(0.04061542361291846-0.14348191909624938j),(-0.023382109624339606+0.013547769346357381j)
99,(0.19352471817472672+0j),(-0.13397349282705434-0.006726821999079126j),(0.11184338428706757-0.03157046934824906j),(0.1697591832987845-0.1404191663074288j),(-0.14535023818189602-0.6119130541900382j),(0.06853748458344792+0.22140794777592504j),(-0.1691201107419935+0.7773706857328104j),(-0.06474786103179443+0.021146882567156793j),(-0.07598142462924588+0.0703673853947792j),(0.0002772022263817144-0.01462547709593941j)
100,(0.5560515832816822+0j),(-0.012298413266946522+0.0440091659354851j),(0.02120358937887059-0.06320277886157902j),(-0.10141741414914641-0.058721705623315495j),(0.2242290972954636-0.010805646563419355j),(0.004913953628456175-0.9336634749105955j),(0.10741312340074712+0.02960835454792051j),(0.33417792809079927+0.019971306021861576j),(0.07758357866100651+0.12815409242536613j),(0.011634183512394161-0.03910013066853712j)
101,(-0.1151268392386331+0j),(-0.07506412498195922+0.00850230602913674j),(0.039139550397146526-0.10440910412827789j),(0.18452368424099208-0.007685408236631106j),(0.06572731693339329-0.3570929687623929j),(-0.2124290928319435-0.6901941426180056j),(0.056539017893557225+0.32925234406335663j),(0.014091644868190895+0.08271850180451323j),(-0.007671059458695825-0.08984189270590127j),(-0.03475038095404852+0.04969152517467763j)
102,(0.02435245061781305+0j),(-0.08062784441174817+0.09366721330887447j),(0.20634921685219143-0.0880014645094443j),(-0.23784997611945868+0.11607139242798588j),(-0.009616115750248073+0.2837339514879955j),(-0.7577027834139075+0.4883862912717572j),(0.22129323132443418-0.24561353944699527j),(0.07530318142441567-0.10943227414892592j),(-0.17587420659695477-0.12469484625982494j),(-0.11580874490101985-0.02255783829628838j)
103,(0.02435245061781305+0j),(0.054672777724546755-0.06735638854508814j),(-0.11310033320039564-0.16836912093616477j),(-0.2685496324654874+0.15680895238537979j),(0.3773596437812418+0.3170549706419506j),(0.5545895976621038+0.6500816132295062j),(0.003270941868739075+0.039064667370548645j),(0.088080886869563-0.2616615214863905j),(-0.055155683914096296-0.13388285596317442j),(-0.08943238791477057-0.03292604542370002j)
104,(-0.29647761440994075+0j),(-0.06143158504850205+0.12412427309192024j),(0.14794980164243465+0.04056583069873712j),(-0.07879512913522714+0.1948667021387893j),(0.5188761079957047+0.0806845954161609j),(-0.09582130205458028+0.696662571716646j),(-0.11427080010736462+0.10203473417169137j),(0.15386333631921373-0.19642839569163434j),(0.08675124449620347-0.1509548598683101j),(-0.1408632594157875+0.05239182321941947j)
105,(-0.22532255819930924+0j),(-0.0010628175283597108-0.06498789693034254j),(-0.09085171222968863-0.052015501208078956j),(-0.2519049454796307+0.002685796262116274j),(0.32003046783775596-0.20732487458248797j),(0.0057493581580625175+0.31181835107902767j),(0.533276000146158-0.4152143045808403j),(0.16468253951896528+0.01241575174826706j),(-0.06644475182563034+0.16963082170283683j),(0.021214052910939998+0.026726726489814397j)
106,(-0.06824858669129891+0j),(-0.0696361348229607+0.02248338838293252j),(-0.03980460920070154+0.1175800375756563j),(0.07537286476426823+0.21413637931297727j),(0.022098713580282148-0.4492201310404035j),(0.4325822963544827+0.22527433386858048j),(-0.11863519578102294+0.43037318758555737j),(-0.1753224448571766+0.19937751275660792j),(-0.02016847434098093+0.17077297960298454j),(0.039400884656819506+0.006862002058398064j)
107,(0.19453164562610514+0j),(0.001331963062430802+0.07257945731452903j),(-0.0019637556828189942+0.03673807887772984j),(-0.12319662449229286+0.11197488482791838j),(0.13915330618939226+0.11633558258132302j),(-0.289905670608688+0.3888300139960139j),(0.3236260986651178+0.42708341748348505j),(0.1408456641764854-0.19717600751289238j),(-0.16252128034501007-0.03958392189230868j),(-0.03631893887568209+0.003988519645855859j)
