,amplitude,c_-2,c_-1,c_0,c_1,c_2
468,(0.06509566789962229+0j),(-0.213817140588149+0.19728983156981433j),(0.29490120288202404+0.08371445337275331j),(0.6080624256489056+0.13715352921555599j),(-0.10900232483375427+0.1086648893707661j),(-0.08378050608915165-0.07713916474670883j)
469,(-0.27090190115383167+0j),(-0.06598920569809835+0.009034554233224672j),(0.3059881920367665-0.0032793787869137628j),(0.11453800186655239+0.8602557950611882j),(0.0897014351738182+0.14045461357211836j),(-0.005637751455331675-0.22237182506865608j)
470,(-0.1705941490610145+0j),(0.18081497048495987-0.089705940007051j),(-0.33150683159487704+0.4061037270422475j),(-0.8825008691733178+0.4334710147972082j),(0.19777770864090685-0.11298017447314677j),(0.18390848238680035+0.11058973856244564j)
471,(0.04403564221804443+0j),(-0.12739457964978468-0.25898637601443003j),(-0.2737973001595125+0.2224853855641861j),(-0.10767568381134873+0.2195815987484861j),(0.0011586756910847464-0.23233295208290294j),(0.033089893572931114+0.11247132539534019j)
472,(-0.13351362355725932+0j),(0.027550390374769307-0.22364330174654512j),(-0.4693890112521196+0.18263449766583742j),(0.5505975348290384+0.5076751905969159j),(-0.32111659956581995-0.30810855690686206j),(-0.013093594091268014-0.11095599955634317j)
473,(0.17286473216904913+0j),(-0.11912543515912405-0.24737809789189602j),(-0.030910386982166596-0.33447918697440243j),(0.773199179303116-0.03592229705800985j),(-0.3307970134585459-0.323446828135361j),(-0.12543057372459185-0.23687539426633059j)
474,(0.14139566532089132+0j),(0.18971915509161746+0.07863774693070583j),(-0.022382541401230055-0.30347500226520596j),(0.9406984104950279-0.5867006282018756j),(-0.28413646643038815-0.06577114363189986j),(-0.08452476527728127+0.033207650524701385j)
475,(0.1262360015143112+0j),(0.06347756713901762-0.02507610650000316j),(-0.18104839984574428+0.272712603241221j),(0.4899455393607445+0.37053793023907866j),(-0.14733543020268994+0.16410670019669985j),(-0.03191882126174643+0.03900858597214496j)
476,(-0.019376820222162222+0j),(0.049236761608661916-0.06415395459832435j),(0.4666418502028262-0.3229582771701641j),(0.4015358804148189+0.5038527199214046j),(-0.12538299230967193-0.035443787209095474j),(0.06166647185380789+0.052278163509544825j)
477,(-0.14564150785820376+0j),(0.09358116031234984-0.20540853952894933j),(0.17358711109204986-0.06545391084469421j),(0.8971659390210797-0.13464270179811358j),(-0.3551452223832805-0.18751125200439245j),(-0.02451561581606089+0.01337531680295298j)
478,(0.11142257739332617+0j),(0.043572230557918326+0.15604764355264988j),(0.02204399219497724+0.20830807884071567j),(0.6687596938455924+0.5213582106350774j),(-0.11764855120480414+0.21901520975002686j),(-0.13571200746328646-0.20264731434662164j)
479,(-0.1602114261267564+0j),(-0.2022886081758733-0.09849688828705454j),(-0.11147045878032281+0.08142762925575135j),(0.8936005112705745+0.21380608641116627j),(-0.16502082877307367+0.2645751213487801j),(-0.10609414912238554+0.015037805819288597j)
480,(0.2229090265566036+0j),(-0.19053270056838656+0.09666137499117677j),(-0.22512412550020186-0.24955439709425284j),(0.9855616776159462-0.6500353972705217j),(-0.20566700121012177+0.23275832524484372j),(-0.040521500217417884+0.16325229931448268j)
481,(0.24579142801408094+0j),(-0.005315120606492328+0.0875182351319562j),(-0.33590504876618665-0.11771603624945451j),(0.7396545401054843-0.6245369404426006j),(-0.19402942520720612+0.32318220626892336j),(0.05309512966098418+0.08430832730036407j)
482,(-0.07201851125173178+0j),(-0.163219420082087-0.022417618389164652j),(0.0915725080382215-0.2623736405699849j),(-0.13838162839803883-1.300810237612691j),(-0.02898898319520271+0.10241152688683744j),(-0.048463080973600255+0.007993022872711641j)
483,(-0.33200028834416107+0j),(0.02381045523190868+0.02994465040808516j),(0.02350803321324404-0.2190840358621008j),(-0.028735346129927147-0.8613906919903912j),(0.2384874530012498+0.09209289026275867j),(-0.06346185439038657-0.08533797652071254j)
484,(0.06062270797687234+0j),(0.037332072344319706-0.0377473496023749j),(0.09633861607633629-0.14465339261565682j),(0.39725313033701026-0.8813680583890199j),(0.048652815701862084+0.0952316245058774j),(0.047382649462539665-0.24702516539635355j)
485,(-0.1718332652699406+0j),(0.10616922518644561-0.03287928338551526j),(-0.17327499761636952-0.14775319312675878j),(0.17412317125842564-0.8868104063686839j),(-0.09028428161054088+0.18440711863723896j),(-0.03013684031011149-0.017893067880623226j)
486,(0.2991044771840297+0j),(0.25881990255347864+0.13859350158160877j),(-0.19189249421389928+0.3672297238643977j),(0.3181506820180136-0.5115916354826672j),(-0.1610462641304735+0.06955896592158235j),(-0.11472915795485028+0.06743886505456909j)
487,(-0.04646095715028575+0j),(0.03767508376199401+0.024865013185107955j),(0.008777904252695128-0.15275615274755985j),(0.4903892069078269-0.13122420690745104j),(-0.15838227948257896+0.33989555944406097j),(-0.04498135865995642-0.1387996812891277j)
488,(-0.1858257670564951+0j),(-0.10891557858437473+0.25815571445822577j),(0.3131347565819267-0.27397824102857743j),(-0.08115588581313163-0.2836683794917907j),(0.08438729657597499+0.2522777741386374j),(0.028779824761072083+0.17824657715330866j)
489,(-0.08446591265424754+0j),(-0.2956915077275588+0.12643175042814103j),(0.24942988732427784+0.17164227994154826j),(0.49279473765899784-0.7342420041835958j),(0.21571064932031675+0.09298008107512631j),(-0.1475440202471081-0.08263731599079914j)
490,(-0.35546531809027404+0j),(-0.22209363882391356+0.008279317289741447j),(0.18121916770408092+0.31532082650787513j),(0.13940544016635592-0.726110942073139j),(0.10388966444267696+0.13714675402394422j),(0.05121114177548549-0.12088400584646611j)
491,(-0.09737961031231504+0j),(-0.028022208136647186-0.24188462305875166j),(0.2653823740989153+0.2869584678212993j),(0.4675961347707183-0.007649934644515272j),(-0.39169388466021715+0.015937262526116006j),(-0.127602800247364-0.14538153816567523j)
492,(0.08339527582614333+0j),(-0.12188895299890151+0.12521954585159706j),(0.09039277047883484+0.3607857167660236j),(-0.046650885655994845+0.20724694038091657j),(-0.6499013816039397+0.21664693484751765j),(0.2680641609478865-0.12421946080053714j)
493,(0.2597410054588891+0j),(-0.2615575693377069-0.24539957067791132j),(0.44878554103545143+0.3408529453246227j),(0.5285444147565432+0.018766703197561796j),(-0.05024725886967027+0.025655801792784545j),(0.06761124560858255-0.35014917630168757j)
494,(0.1344147292012382+0j),(-0.08879089648452329-0.2562663735811684j),(0.18008599356561844+0.20213174148958662j),(0.5972054715877785-0.5527665850026714j),(0.007103903229870978-0.060633667006614766j),(0.1226208055406884-0.0032332344544362263j)
495,(-0.13358737806210924+0j),(-0.16842192280171905-0.0502497914280935j),(0.20503592723931463+0.42734079110345463j),(-0.07357447245389803-0.8238057544663143j),(-0.009929431779273974-0.21820699814132222j),(0.04711803255814881-0.02027165738899267j)
496,(0.3081725118517483+0j),(-0.20047859645094043+0.04729368866279808j),(-0.22383350812400732+0.44240112108592705j),(0.6089546183021507-0.8922786456644232j),(0.2425168815673084-0.0627937565944035j),(0.03551460532461648+0.17709566461067455j)
497,(0.481535238154339+0j),(-0.24747540707522725+0.2356705868315716j),(0.0010646791133720693+0.4529000289065593j),(0.24938159924305026-0.8318511221442884j),(0.16790669521836057+0.029794181241030643j),(-0.11161619658767351+0.1342241721443587j)
498,(-0.2989263438200197+0j),(-0.11152379926572248+0.0239305350356283j),(0.03127028524641527-0.06865540994668337j),(-0.7144997299177223-0.6657708725575948j),(-0.24190590657923905-0.21275765293307825j),(0.33477554940398896-0.00981719433075283j)
499,(0.018010776998880818+0j),(0.002363346205034194+0.11458460757363728j),(-0.2727675384546424-0.20777889427713592j),(-0.3556396065556404-0.5592486165899769j),(-0.4779988465183427-0.10645638135092195j),(0.10476111440106735+0.09040350165978815j)
